"event","timestamp","date_time","errors","updated","created","deleted","not_processed","response_message"
"signal_status_update","1515100085","2018-01-04T15:08:05.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515099965","2018-01-04T15:06:05.000","0","0","0","0",,"No signal status change detected"
"travel_sensors_update","1515099906","2018-01-04T15:05:06.000","0","0","0","0",,
"signal_status_update","1515099842","2018-01-04T15:04:02.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515099722","2018-01-04T15:02:02.000","0","0","0","0",,"No signal status change detected"
"cameras_update","1515099606","2018-01-04T15:00:06.000","0","0","0","0",,
"signal_status_update","1515099606","2018-01-04T15:00:06.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515099485","2018-01-04T14:58:05.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515099364","2018-01-04T14:56:04.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515099243","2018-01-04T14:54:03.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515099123","2018-01-04T14:52:03.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515099008","2018-01-04T14:50:08.000","0","0","0","0",,"No signal status change detected"
"work_orders_update","1515099008","2018-01-04T14:50:08.000","0","7","0","0",,
"signal_status_update","1515098884","2018-01-04T14:48:04.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515098764","2018-01-04T14:46:04.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515098643","2018-01-04T14:44:03.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515098523","2018-01-04T14:42:03.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515098406","2018-01-04T14:40:06.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515098284","2018-01-04T14:38:04.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515098165","2018-01-04T14:36:05.000","0","0","0","0",,"No signal status change detected"
"pole_attachments_update","1515098106","2018-01-04T14:35:06.000","0","0","0","0",,
"signal_status_update","1515098043","2018-01-04T14:34:03.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515097922","2018-01-04T14:32:02.000","0","0","0","0",,"No signal status change detected"
"signal_retiming_update","1515097806","2018-01-04T14:30:06.000","0","0","0","0",,
"signal_status_update","1515097806","2018-01-04T14:30:06.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515097684","2018-01-04T14:28:04.000","0","0","0","1",,
"signal_status_update","1515097565","2018-01-04T14:26:05.000","0","0","1","0",,
"signal_status_update","1515097443","2018-01-04T14:24:03.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515097323","2018-01-04T14:22:03.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515097208","2018-01-04T14:20:08.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515097084","2018-01-04T14:18:04.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515096965","2018-01-04T14:16:05.000","0","0","0","0",,"No signal status change detected"
"signals_update","1515096904","2018-01-04T14:15:04.000","0","0","0","0",,
"signal_status_update","1515096842","2018-01-04T14:14:02.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515096722","2018-01-04T14:12:02.000","0","0","0","1",,
"signal_request_master_list","1515096607","2018-01-04T14:10:07.000","0","741","0","0",,
"signal_status_update","1515096607","2018-01-04T14:10:07.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515096484","2018-01-04T14:08:04.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515096365","2018-01-04T14:06:05.000","0","0","1","0",,
"travel_sensors_update","1515096307","2018-01-04T14:05:07.000","0","0","0","0",,
"signal_status_update","1515096243","2018-01-04T14:04:03.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515096123","2018-01-04T14:02:03.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515096007","2018-01-04T14:00:07.000","0","0","0","0",,"No signal status change detected"
"cameras_update","1515096007","2018-01-04T14:00:07.000","0","0","1","0",,
"signal_status_update","1515095885","2018-01-04T13:58:05.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515095765","2018-01-04T13:56:05.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515095642","2018-01-04T13:54:02.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515095522","2018-01-04T13:52:02.000","0","0","0","0",,"No signal status change detected"
"work_orders_update","1515095409","2018-01-04T13:50:09.000","0","2","2","0",,
"signal_status_update","1515095409","2018-01-04T13:50:09.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515095284","2018-01-04T13:48:04.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515095164","2018-01-04T13:46:04.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515095043","2018-01-04T13:44:03.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515094923","2018-01-04T13:42:03.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515094806","2018-01-04T13:40:06.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515094684","2018-01-04T13:38:04.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515094564","2018-01-04T13:36:04.000","0","0","0","0",,"No signal status change detected"
"pole_attachments_update","1515094507","2018-01-04T13:35:07.000","0","0","0","0",,
"signal_status_update","1515094442","2018-01-04T13:34:02.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515094323","2018-01-04T13:32:03.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515094206","2018-01-04T13:30:06.000","0","0","0","0",,"No signal status change detected"
"signal_retiming_update","1515094206","2018-01-04T13:30:06.000","0","0","0","0",,
"signal_status_update","1515094085","2018-01-04T13:28:05.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515093965","2018-01-04T13:26:05.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515093842","2018-01-04T13:24:02.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515093722","2018-01-04T13:22:02.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515093608","2018-01-04T13:20:08.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515093485","2018-01-04T13:18:05.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515093365","2018-01-04T13:16:05.000","0","0","0","1",,
"signals_update","1515093304","2018-01-04T13:15:04.000","0","0","0","0",,
"signal_status_update","1515093242","2018-01-04T13:14:02.000","0","0","1","0",,
"signal_status_update","1515093123","2018-01-04T13:12:03.000","0","0","0","0",,"No signal status change detected"
"signal_request_master_list","1515093007","2018-01-04T13:10:07.000","0","741","0","0",,
"signal_status_update","1515093007","2018-01-04T13:10:07.000","0","0","0","2",,
"signal_status_update","1515092884","2018-01-04T13:08:04.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515092765","2018-01-04T13:06:05.000","0","0","0","0",,"No signal status change detected"
"travel_sensors_update","1515092707","2018-01-04T13:05:07.000","0","0","0","0",,
"signal_status_update","1515092643","2018-01-04T13:04:03.000","0","0","0","0",,"No signal status change detected"
"signal_status_update","1515092523","2018-01-04T13:02:03.000","0","0","0","0",,"No signal status change detected"
"cameras_update","1515092407","2018-01-04T13:00:07.000","0","0","0","0",,
"signal_status_update","1515092407","2018-01-04T13:00:07.000","0","0","0","1",,
"signal_status_update","1515092285","2018-01-04T12:58:05.000","0","0","1","0",,
