"warning_fo","id","occ_date","occ_time","location","x_coordinate","y_coordinate","apd_sector","councildistrict","county_desc","zip","census_tract","race_known","reason_for_stop_tcole_form","sex","apd_race","person_search_yn","search_based_on","search_found"
"Warning","201988082-376570159","2019-12-31T00:00:00.000","1153","W CESAR CHAVEZ ST / NUECES ST","3112016","10069574","GE","Council District 9","TRAVIS COUNTY","78701",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988081-149160572","2019-12-31T00:00:00.000","1155","W CESAR CHAVEZ ST / NUECES ST","3112016","10069574","GE","Council District 9","TRAVIS COUNTY","78701",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988080-459240044","2019-12-31T00:00:00.000","1201","W CESAR CHAVEZ ST / NUECES ST","3112016","10069574","GE","Council District 9","TRAVIS COUNTY","78701",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988079-5030898","2019-12-31T00:00:00.000","1206","W CESAR CHAVEZ ST / NUECES ST","3112016","10069574","GE","Council District 9","TRAVIS COUNTY","78701",,"YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988077-459888800","2019-12-31T00:00:00.000","1211","W CESAR CHAVEZ ST / NUECES ST","3112016","10069574","GE","Council District 9","TRAVIS COUNTY","78701",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988076-459579054","2019-12-31T00:00:00.000","1405","12300 SH 45",,,,,,,,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988067-459089852","2019-12-31T00:00:00.000","1632","E STASSNEY LN / S IH 35 SVRD SB","3108051","10045369","DA","Council District 3","TRAVIS COUNTY","78745",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988066-33131271","2019-12-31T00:00:00.000","1725","1500 S IH 35 SVRD NB","3116831","10061583","HE","Council District 9","TRAVIS COUNTY","78741",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988065-459888770","2019-12-31T00:00:00.000","1740","1900 S IH 35 SVRD NB","3116253","10060339","HE","Council District 9","TRAVIS COUNTY","78741",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988057-459888759","2019-12-31T00:00:00.000","1258","13200 AVERY RANCH BLVD","3093956","10150327","AD","Council District 6","WILLIAMSON COUNTY","78717",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988056-120127882","2019-12-31T00:00:00.000","1319","14200 AVERY RANCH BLVD","3098199","10152899","AD","Council District 6","WILLIAMSON COUNTY","78717",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988042-459888752","2019-12-31T00:00:00.000","2120","715 E 8TH ST","3116884","10070627","GE","Council District 9","TRAVIS COUNTY","78701",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Violation of law other than traffic","F","W","NO = 2",,
"Warning","201988031-459888741","2019-12-31T00:00:00.000","818","12000 N IH 35 SVRD NB","3134582","10120796","ED","Council District 7","TRAVIS COUNTY","78753",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988027-459888739","2019-12-31T00:00:00.000","1149","12900 N US 183 HWY NB","3100804","10133233","AD","Council District 6","WILLIAMSON COUNTY","78729",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988024-459888736","2019-12-31T00:00:00.000","1056","12900 N US 183 HWY NB","3100804","10133233","AD","Council District 6","WILLIAMSON COUNTY","78729",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988021-386269976","2019-12-31T00:00:00.000","1118","13600 N US 183 HWY NB","3097655","10136671","AD","Council District 6","WILLIAMSON COUNTY","78729",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988020-459358481","2019-12-31T00:00:00.000","1244","10400 BURNET RD","3119519","10114550","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988017-459771073","2019-12-31T00:00:00.000","844","W CESAR CHAVEZ ST / NUECES ST","3112016","10069574","GE","Council District 9","TRAVIS COUNTY","78701",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987688-32511614","2019-12-30T00:00:00.000","947","600 W CESAR CHAVEZ / 100 NUECES STREET",,,,,,,,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988016-459888731","2019-12-31T00:00:00.000","1226","13700 N US 183 HWY SB","3097065","10138950","AD","Council District 6","WILLIAMSON COUNTY","78750",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988015-234029323","2019-12-31T00:00:00.000","1300","10000 N MOPAC EXPY SB","3116014","10115815","AD","Council District 7","TRAVIS COUNTY","78759",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988014-459888730","2019-12-31T00:00:00.000","1235","12900 N US 183 HWY SVRD NB","3103358","10131714","AD","Council District 6","WILLIAMSON COUNTY","78729",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988012-12452268","2019-12-31T00:00:00.000","1243","13200 N US 183 HWY NB","3100804","10133233","AD","Council District 6","WILLIAMSON COUNTY","78729",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988010-459796256","2019-12-31T00:00:00.000","1312","13200 N US 183 HWY SB","3099989","10133692","AD","Council District 6","WILLIAMSON COUNTY","78750",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988006-459888720","2019-12-31T00:00:00.000","844","4600 S IH 35 SB","3111106","10050181","DA","Council District 3","TRAVIS COUNTY","78745",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988004-459888717","2019-12-31T00:00:00.000","847","4400 S IH 35 SVRD NB","3111464","10050371","FR","Council District 2","TRAVIS COUNTY","78744",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988001-459888700","2019-12-31T00:00:00.000","1912","500 E 6TH ST","3115840","10070419","GE","Council District 9","TRAVIS COUNTY","78701",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987997-459888695","2019-12-31T00:00:00.000","700","12200 N MOPAC EXPY SB","3124580","10124689","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987996-459504270","2019-12-31T00:00:00.000","709","11900 N MOPAC EXPY SB","3120094","10121669","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987991-459888675","2019-12-31T00:00:00.000","831","12000 N IH 35 SVRD SB","3135187","10114352","ED","Council District 7","TRAVIS COUNTY","78753",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987982-459888660","2019-12-31T00:00:00.000","1025","13600 N US 183 HWY NB","3097655","10136671","AD","Council District 6","WILLIAMSON COUNTY","78729",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987980-32313139","2019-12-31T00:00:00.000","908","RESEARCH / LAKELINE MALL",,,,,,,,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987979-459888658","2019-12-31T00:00:00.000","619","12000 RESEARCH BLVD NB","3110035","10128007","AD","Council District 10","TRAVIS COUNTY","78727",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987977-459888656","2019-12-31T00:00:00.000","936","RESEARCH / LAKELINE MALL",,,,,,,,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987976-459868465","2019-12-31T00:00:00.000","836","12300 TOMANET TRL","3125288","10124090","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987969-459888652","2019-12-31T00:00:00.000","2303","8700 BURNET RD","3118156","10107762","BA","Council District 7","TRAVIS COUNTY","78757",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987963-459888363","2019-12-31T00:00:00.000","900","12300 TOMANET TRL","3125288","10124090","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987960-459888359","2019-12-31T00:00:00.000","933","12300 TOMANET TRL","3125288","10124090","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987959-459199053","2019-12-31T00:00:00.000","941","12300 LAMPLIGHT VILLAGE AVE","3127810","10123210","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987958-459306863","2019-12-31T00:00:00.000","1209","12300 LAMPLIGHT VILLAGE AVE","3127810","10123210","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987954-459888354","2019-12-31T00:00:00.000","637","11500 RESEARCH BLVD NB","3112386","10122286","AD","Council District 6","TRAVIS COUNTY","78759",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987952-64291474","2019-12-31T00:00:00.000","1106","10100 BURNET RD","3118347","10114407","UT","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987950-219218478","2019-12-31T00:00:00.000","1433","200 RALPH ABLANEDO / CONGRESS",,,,,,,,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987923-301335878","2019-12-31T00:00:00.000","1258","6200 S CONGRESS AVE","3104361","10046001","FR","Council District 2","TRAVIS COUNTY","78745",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987922-459756291","2019-12-31T00:00:00.000","823","4500 S CONGRESS AVE","3106663","10051910","DA","Council District 3","TRAVIS COUNTY","78745",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987911-459737711","2019-12-31T00:00:00.000","950","12300 LAMPLIGHT VILLAGE AVE","3127810","10123210","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987909-459888278","2019-12-31T00:00:00.000","1012","12300 LAMPLIGHT VILLAGE AVE","3127810","10123210","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987908-159253260","2019-12-31T00:00:00.000","1017","12300 LAMPLIGHT VILLAGE AVE","3127810","10123210","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987907-307888998","2019-12-31T00:00:00.000","1021","12300 LAMPLIGHT VILLAGE AVE","3127810","10123210","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987906-130942838","2019-12-31T00:00:00.000","1033","12300 LAMPLIGHT VILLAGE AVE","3127810","10123210","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987904-459622926","2019-12-31T00:00:00.000","1134","12300 LAMPLIGHT VILLAGE AVE","3127810","10123210","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987901-208340786","2019-12-31T00:00:00.000","1028","6700 WENTWORTH DR","3149158","10080783","CH","Council District 1","TRAVIS COUNTY","78724",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987897-459888273","2019-12-31T00:00:00.000","826","5200 W US 290 HWY SVRD WB","3086475","10058838","DA","Council District 8","TRAVIS COUNTY","78735",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987881-311821150","2019-12-31T00:00:00.000","1009","13200 N US 183 HWY NB","3100804","10133233","AD","Council District 6","WILLIAMSON COUNTY","78729",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987873-380109193","2019-12-31T00:00:00.000","834","4600 S IH 35 NB","3109940","10047859","FR","Council District 2","TRAVIS COUNTY","78744",,"YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987865-459484418","2019-12-31T00:00:00.000","539","SPRINGDALE RD / REYES ST","3131022","10073643","CH","Council District 1","TRAVIS COUNTY","78721",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987855-459888183","2019-12-31T00:00:00.000","1042","12000 N IH 35 SVRD SB","3135187","10114352","ED","Council District 7","TRAVIS COUNTY","78753",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987854-459888182","2019-12-31T00:00:00.000","1049","12000 N IH 35 SVRD SB","3135187","10114352","ED","Council District 7","TRAVIS COUNTY","78753",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987853-459046911","2019-12-31T00:00:00.000","1102","12000 N IH 35 SVRD SB","3135187","10114352","ED","Council District 7","TRAVIS COUNTY","78753",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987844-459509523","2019-12-31T00:00:00.000","1310","4500 S 1ST ST","3104877","10053014","DA","Council District 3","TRAVIS COUNTY","78745",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987843-459888175","2019-12-31T00:00:00.000","821","12900 N US 183 HWY NB","3100804","10133233","AD","Council District 6","WILLIAMSON COUNTY","78729",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987842-459888173","2019-12-31T00:00:00.000","854","13600 N US 183 HWY NB","3097655","10136671","AD","Council District 6","WILLIAMSON COUNTY","78729",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987840-459888170","2019-12-31T00:00:00.000","931","13600 N US 183 HWY NB","3097655","10136671","AD","Council District 6","WILLIAMSON COUNTY","78729",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988135-459888975","2019-12-30T00:00:00.000","2312","200 S CONGRESS AVE","3113386","10068034","DA","Council District 9","TRAVIS COUNTY","78704",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988107-459888921","2019-12-30T00:00:00.000","2146","5600 S MOPAC EXPY NB","3087649","10056091","DA","Council District 8","TRAVIS COUNTY","78749",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988106-459888920","2019-12-30T00:00:00.000","2219","1200 W 6TH ST","3109730","10072438","BA","Council District 9","TRAVIS COUNTY","78703",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988102-459556920","2019-12-30T00:00:00.000","2317","S LAMAR BLVD / LA CASA DR","3103172","10062525","DA","Council District 5","TRAVIS COUNTY","78704",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988094-119288837","2019-12-30T00:00:00.000","2124","11500 N MOPAC EXPY SB","3117792","10119914","AD","Council District 7","TRAVIS COUNTY","78758",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988093-459739941","2019-12-30T00:00:00.000","2243","3500 N MOPAC EXPY SB","3109342","10086089","BA","Council District 10","TRAVIS COUNTY","78731",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988075-459583479","2019-12-30T00:00:00.000","1455","1500 S IH 35 NB","3116512","10061142","HE","Council District 9","TRAVIS COUNTY","78741",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988073-307889183","2019-12-30T00:00:00.000","1522","1500 S IH 35 SVRD NB","3116831","10061583","HE","Council District 9","TRAVIS COUNTY","78741",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988070-353894665","2019-12-30T00:00:00.000","1612","3000 S IH 35 SVRD NB","3113528","10054797","HE","Council District 3","TRAVIS COUNTY","78741",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988069-459887382","2019-12-30T00:00:00.000","1632","3000 S IH 35 NB","3114271","10056527","HE","Council District 3","TRAVIS COUNTY","78741",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988061-160760085","2019-12-30T00:00:00.000","1343","100 N IH 35 SB","3116293","10068206","CH","Council District 9","TRAVIS COUNTY","78701",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201988060-15597966","2019-12-30T00:00:00.000","1351","1500 S IH 35 SVRD NB","3116831","10061583","HE","Council District 9","TRAVIS COUNTY","78741",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988046-459888755","2019-12-30T00:00:00.000","1514","14000 N MOPAC EXPY SVRD SB","3127205","10135767","AD","Council District 7","TRAVIS COUNTY","78728",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988039-459648966","2019-12-30T00:00:00.000","1429","1500 S IH 35 SVRD NB","3116831","10061583","HE","Council District 9","TRAVIS COUNTY","78741",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201988037-459888747","2019-12-30T00:00:00.000","2008","2400 N LAMAR BLVD","3111035","10078375","BA","Council District 9","TRAVIS COUNTY","78705",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987999-459888698","2019-12-30T00:00:00.000","1118","RESEARCH / LAKELINE MALL",,,,,,,,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987998-459888697","2019-12-30T00:00:00.000","1128","RESEARCH / LAKELINE MALL",,,,,,,,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987987-459888666","2019-12-30T00:00:00.000","1107","RIATA VISTA CIR / RIATA TRACE PKWY","3114231","10130391","AD","Council District 6","TRAVIS COUNTY","78727",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987985-459888664","2019-12-30T00:00:00.000","1116","RIATA VISTA CIR / RIATA TRACE PKWY","3114231","10130391","AD","Council District 6","TRAVIS COUNTY","78727",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987984-459870132","2019-12-30T00:00:00.000","1131","RIATA VISTA CIR / RIATA TRACE PKWY","3114231","10130391","AD","Council District 6","TRAVIS COUNTY","78727",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987968-459213311","2019-12-30T00:00:00.000","1644","13500 N US 183 HWY SVRD NB","3097639","10137306","AD","Council District 6","WILLIAMSON COUNTY","78729",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Violation of law other than traffic","F","W","NO = 2",,
"Warning","201987967-12780744","2019-12-30T00:00:00.000","1856","7000 S 1ST ST","3100087","10043497","FR","Council District 2","TRAVIS COUNTY","78745",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987951-459309013","2019-12-30T00:00:00.000","1450","600 W CESAR CHAVEZ / NUECES",,,,,,,,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
"Warning","201987915-459888286","2019-12-30T00:00:00.000","1036","800 E BRAKER LN","3135467","10110532","ED","Council District 1","TRAVIS COUNTY","78753",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987912-459888284","2019-12-30T00:00:00.000","1153","1900 W PARMER LN","3129131","10124200","AD","Council District 7","TRAVIS COUNTY","78727",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987891-459888231","2019-12-30T00:00:00.000","738","900 E RIVERSIDE DR","3114892","10064943","HE","Council District 9","TRAVIS COUNTY","78704",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","F","W","NO = 2",,
"Warning","201987890-459888230","2019-12-30T00:00:00.000","1514","11000 W PARMER LN","3101825","10157006","88",,"WILLIAMSON COUNTY","78613",,"NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP","Moving Traffic Violation","M","W","NO = 2",,
