"department_name","measure_id","measure_name","frequency","fiscal_year","actual_value","amended_value","long_term_goal","data_as_of_date","frequency_of_goal","supports_goal_value","supports_goal","dashboard_indicator_value","dashboard_indicator","legend"
"Parks and Recreation","8474","ParkScore Ranking: park quality rating out of 100","Annual","2012","52",,,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Parks and Recreation","8474","ParkScore Ranking: park quality rating out of 100","Annual","2013","49",,,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Parks and Recreation","8474","ParkScore Ranking: park quality rating out of 100","Annual","2014","49",,,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Parks and Recreation","8474","ParkScore Ranking: park quality rating out of 100","Annual","2015","57.5","50",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
