"house_no","fraction","hse_suff","street_nam","street_typ","st_dir","unit_no","city","state","zip","collection_day","collection_week"
"9016",,,"MARSH","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"4306",,,"CLARNO","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"7403",,,"WHISTLESTOP","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"7416",,,"WHISTLESTOP","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"6200",,,"MIFFLIN KENEDY","CT",,,"AUSTIN","TX","78749","MONDAY","A"
"2611",,,"DAVIS","LN",,,"AUSTIN","TX","78748","MONDAY","A"
"5903",,,"WAGON","BND",,,"AUSTIN","TX","78744","MONDAY","A"
"8406",,,"DIXON","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"7325",,,"SCENIC OAKS","CIR",,,"AUSTIN","TX","78745","MONDAY","A"
"6004",,,"BLANCO RIVER","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"2701",,,"GUIDEPOST","TRL",,,"AUSTIN","TX","78748","MONDAY","A"
"2616",,,"AYLESBURY","LN",,,"AUSTIN","TX","78745","MONDAY","A"
"4141",,,"STONECROFT","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"2309",,"C","RACHAEL","CT",,,"AUSTIN","TX","78748","MONDAY","A"
"3605",,"A","LEAFIELD","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"6802",,,"LA CONCHA","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"806",,,"HUNTINGDON","PL",,,"AUSTIN","TX","78745","MONDAY","A"
"2508",,,"DOVE","DR",,,"AUSTIN","TX","78744","MONDAY","A"
"4908",,,"WOODCREEK","RD",,,"AUSTIN","TX","78749","MONDAY","A"
"4416",,,"EAST HOVE","LOOP",,,"AUSTIN","TX","78749","MONDAY","A"
"7300",,"B","DAN JEAN","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"7205",,,"VIA CORRETO","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"7708",,,"STEPHANY TAYLOR","CV",,,"AUSTIN","TX","78745","MONDAY","A"
"9201",,,"BRODIE","LN",,"UNIT 34-3402","AUSTIN","TX","78748","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 82-8203","AUSTIN","TX","78748","MONDAY","A"
"4800",,,"CRAFTY","CV",,,"AUSTIN","TX","78749","MONDAY","A"
"5715",,,"PECANWOOD","LN",,,"AUSTIN","TX","78749","MONDAY","A"
"6405",,,"SALCON CLIFF","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"6212",,,"MESA GRANDE","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"9611",,"A","NIGHTJAR","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"6727",,,"PONCHA","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"6846",,,"LA CONCHA","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"2211",,,"DOVE SPRINGS","DR",,,"AUSTIN","TX","78744","MONDAY","A"
"2606",,"A","AFTONSHIRE","WAY",,,"AUSTIN","TX","78748","MONDAY","A"
"2309",,,"DOVE SPRINGS","DR",,,"AUSTIN","TX","78744","MONDAY","A"
"3119",,,"SILKGRASS","BND",,,"AUSTIN","TX","78748","MONDAY","A"
"6445",,,"ZADOCK WOODS","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"9220",,,"EDWARDSON","LN",,,"AUSTIN","TX","78749","MONDAY","A"
"9307",,,"EDWARDSON","LN",,,"AUSTIN","TX","78749","MONDAY","A"
"9300",,,"EDWARDSON","LN",,,"AUSTIN","TX","78749","MONDAY","A"
"7736",,,"CROFTWOOD","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"6825",,,"BEATTY","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"6828",,,"BEATTY","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"6806",,"A","KENOSHA","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"9001",,,"LANTANA","WAY",,,"AUSTIN","TX","78749","MONDAY","A"
"6308",,,"TAYLORCREST","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"7703",,,"WHITSUN","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"8100",,,"CROFTWOOD","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"2503",,,"BROKEN OAK","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"6200",,,"SOFTWOOD","DR",,,"AUSTIN","TX","78744","MONDAY","A"
"3707",,,"HARPERS FERRY","LN",,,"AUSTIN","TX","78749","MONDAY","A"
"7406",,,"BENDER","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"2119",,,"TREDE","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"3315",,,"DALTON","ST",,,"AUSTIN","TX","78745","MONDAY","A"
"7111",,,"CROSSWOOD","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"1118",,,"ECHO","LN",,,"AUSTIN","TX","78745","MONDAY","A"
"9311",,,"ROXANNA","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"2620",,,"MONARCH","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"2202",,"B","TABOR","CT",,,"AUSTIN","TX","78748","MONDAY","A"
"2310",,"A","RACHAEL","CT",,,"AUSTIN","TX","78748","MONDAY","A"
"6809",,,"LA CONCHA","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"7817",,,"FINCH","TRL",,,"AUSTIN","TX","78745","MONDAY","A"
"9905",,,"WILLERS","WAY",,,"AUSTIN","TX","78748","MONDAY","A"
"7202",,,"ALBERT","RD",,"UNIT 1","AUSTIN","TX","78745","MONDAY","A"
"8037",,,"EVADEAN","CIR",,,"AUSTIN","TX","78745","MONDAY","A"
"7332",,"B","DAN JEAN","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"7703",,,"HUDDLESTON","LN",,,"AUSTIN","TX","78745","MONDAY","A"
"5702",,,"PECANWOOD","LN",,,"AUSTIN","TX","78749","MONDAY","A"
"9100",,,"SOMMERLAND","WAY",,,"AUSTIN","TX","78749","MONDAY","A"
"7207",,,"BREEZY PASS","CV",,,"AUSTIN","TX","78749","MONDAY","A"
"6908",,,"PONCHA","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"4614",,,"CONVICT HILL","RD",,,"AUSTIN","TX","78749","MONDAY","A"
"7903",,,"ISAAC PRYOR","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"3003",,,"NORFOLK","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"8617",,,"AXIS","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"7500",,,"SHADOWRIDGE","RUN",,"UNIT 13","AUSTIN","TX","78749","MONDAY","A"
"4401",,,"KALAMA","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"6038",,,"ABILENE","TRL",,,"AUSTIN","TX","78749","MONDAY","A"
"2607",,,"SHILOH","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"4605",,"A","STASSNEY","LN","E",,"AUSTIN","TX","78744","MONDAY","A"
"2304",,,"SHELBY OAK","LN",,,"AUSTIN","TX","78748","MONDAY","A"
"4707",,,"CREEK BEND","DR",,,"AUSTIN","TX","78744","MONDAY","A"
"9107",,"B","JAPONICA","CT",,,"AUSTIN","TX","78748","MONDAY","A"
"9401",,"A","KEMPLER","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"6012",,,"OPEN RANGE","TRL",,,"AUSTIN","TX","78749","MONDAY","A"
"909",,,"ACORN OAKS","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 54-5403","AUSTIN","TX","78748","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 55-5502","AUSTIN","TX","78748","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 56-5602","AUSTIN","TX","78748","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 56-5603","AUSTIN","TX","78748","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 88-8801","AUSTIN","TX","78748","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 88-8803","AUSTIN","TX","78748","MONDAY","A"
"8202",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 88-8802","AUSTIN","TX","78748","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 53-5301","AUSTIN","TX","78748","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 54-5401","AUSTIN","TX","78748","MONDAY","A"
"8116",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8207",,,"WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8122",,,"WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8104",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"6505",,,"PONCHA","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"8108",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8104",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8113",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8102",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8118",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8120",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8200",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8200",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8201",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8201",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8203",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8106",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8106",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8204",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8110",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8110",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8205",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8112",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8207",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8108",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8114",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8202",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8116",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8122",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8112",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8117",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8114",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8102",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8203",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8204",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"3010",,,"SISKIN","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"6503",,,"PONCHA","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"6509",,,"PONCHA","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"3008",,,"SISKIN","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"6601",,,"PONCHA","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"3329",,,"DAVIS","LN",,,"AUSTIN","TX","78748","MONDAY","A"
"3306",,,"DAVIS","LN",,,"AUSTIN","TX","78745","MONDAY","A"
"6501",,,"PONCHA","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"3312",,,"DAVIS","LN",,,"AUSTIN","TX","78745","MONDAY","A"
"3003",,,"SISKIN","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"8115",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8205",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"3006",,,"SISKIN","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"8113",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8117",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8100",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8120",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8100",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8119",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"8115",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"3004",,,"SISKIN","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"3002",,,"SISKIN","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"8119",,"A","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"3000",,,"SISKIN","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"8118",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 55-5503","AUSTIN","TX","78748","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 89-8901","AUSTIN","TX","78748","MONDAY","A"
"9110",,"A","SEDGEMOOR","TRL",,,"AUSTIN","TX","78748","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 89-8902","AUSTIN","TX","78748","MONDAY","A"
"3101",,,"DAVIS","LN",,"UNIT 89-8903","AUSTIN","TX","78748","MONDAY","A"
"9200",,,"GARDEN RANCH","CT",,,"AUSTIN","TX","78749","MONDAY","A"
"2103",,,"KEEPSAKE","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"2509",,,"KEEPSAKE","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"2304",,,"SWEET CLOVER","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"8703",,,"DULCET","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"3405",,"B","DALTON","ST",,,"AUSTIN","TX","78745","MONDAY","A"
"9201",,,"BRODIE","LN",,"UNIT 801","AUSTIN","TX","78748","MONDAY","A"
"5808",,,"FITCHWOOD","LN",,,"AUSTIN","TX","78749","MONDAY","A"
"5811",,,"PECANWOOD","LN",,,"AUSTIN","TX","78749","MONDAY","A"
"9102",,,"WAMPTON","WAY",,,"AUSTIN","TX","78749","MONDAY","A"
"7721",,,"KIVA","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"7503",,,"CORRIE","CV",,,"AUSTIN","TX","78749","MONDAY","A"
"8208",,,"EDGEMOOR","PL",,,"AUSTIN","TX","78749","MONDAY","A"
"3421",,,"DALTON","ST",,,"AUSTIN","TX","78745","MONDAY","A"
"2510",,,"DOVE","DR",,,"AUSTIN","TX","78744","MONDAY","A"
"5200",,,"CLOUDCROFT","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"8101",,,"SIRINGO","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"2214",,,"FANCY GAP","LN",,,"AUSTIN","TX","78745","MONDAY","A"
"3104",,,"SILKGRASS","BND",,,"AUSTIN","TX","78748","MONDAY","A"
"9614",,"B","NIGHTJAR","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"7029",,,"AUCKLAND","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"6809",,,"TELLURIDE","TRL",,,"AUSTIN","TX","78749","MONDAY","A"
"6803",,"B","WOODHUE","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"9001",,,"COLBERG","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"8732",,,"CORRAN FERRY","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"6803",,"B","STAR","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"8202",,"A","HOOD","CIR",,,"AUSTIN","TX","78745","MONDAY","A"
"6803",,"A","STAR","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"3403",,,"DALTON","ST",,,"AUSTIN","TX","78745","MONDAY","A"
"6802",,"B","KENOSHA","PASS",,,"AUSTIN","TX","78749","MONDAY","A"
"8302",,,"MAUAI","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"7907",,,"WAKEFIELD","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"4413",,,"CLARNO","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"7821",,,"PALACIOS","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"6002",,,"SHANGHAI PIERCE","RD",,,"AUSTIN","TX","78749","MONDAY","A"
"8006",,"B","CLYDESDALE","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"209",,,"MEADOW LEA","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"2800",,,"ZEKE","BND",,,"AUSTIN","TX","78745","MONDAY","A"
"7707",,"B","CROFTWOOD","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"6807",,,"WINDRIFT","WAY",,,"AUSTIN","TX","78745","MONDAY","A"
"2406",,,"TOULOUSE","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"5402",,"D","VILLAGE","LN",,,"AUSTIN","TX","78744","MONDAY","A"
"2702",,,"EDENWOOD","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"2311",,,"GRANBERRY","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"7400",,,"WHISPERING OAKS","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"7318",,,"SHADYWOOD","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"9011",,"B","SEDGEMOOR","TRL",,,"AUSTIN","TX","78748","MONDAY","A"
"7000",,,"BENT OAK","CIR",,,"AUSTIN","TX","78749","MONDAY","A"
"3621",,"B","LEAFIELD","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"6804",,,"EDINBURGH","CV",,,"AUSTIN","TX","78749","MONDAY","A"
"7900",,,"WHITSUN","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"5000",,,"GALEN","CT",,,"AUSTIN","TX","78744","MONDAY","A"
"2102",,"A","COURTNEY","ST",,,"AUSTIN","TX","78745","MONDAY","A"
"7500",,,"SHADOWRIDGE","RUN",,"UNIT 24","AUSTIN","TX","78749","MONDAY","A"
"7320",,"B","DAN JEAN","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"8622",,,"BROCK","CIR",,,"AUSTIN","TX","78745","MONDAY","A"
"6409",,,"VIA CORRETO","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"7700",,,"HUDDLESTON","LN",,,"AUSTIN","TX","78745","MONDAY","A"
"9309",,,"HOPELAND","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"9201",,,"BRODIE","LN",,"UNIT 43-4301","AUSTIN","TX","78748","MONDAY","A"
"3015",,,"SEA JAY","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"6400",,,"CLAIRMONT","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"8512",,,"DUNSMERE","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"5709",,,"TAYLORCREST","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"9709",,"A","NIGHTJAR","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"4617",,,"MOOSE","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"6618",,,"HILLSIDE TERRACE","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"7912",,,"KENESHAW","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"5302",,,"WALNUT GROVE","DR",,,"AUSTIN","TX","78744","MONDAY","A"
"9112",,,"HEIDEN","LN",,,"AUSTIN","TX","78749","MONDAY","A"
"6808",,,"BEATTY","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"5432",,,"HITCHER","BND",,,"AUSTIN","TX","78749","MONDAY","A"
"918",,,"HILLSIDE OAKS","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"5736",,,"JANABYRD","LN",,,"AUSTIN","TX","78749","MONDAY","A"
"7500",,,"SHADOWRIDGE","RUN",,"UNIT 12","AUSTIN","TX","78749","MONDAY","A"
"4900",,,"FLICKER","LN",,,"AUSTIN","TX","78744","MONDAY","A"
"8109",,,"LONGVIEW","RD",,"UNIT 2","AUSTIN","TX","78745","MONDAY","A"
"313",,"B","WILLIAM CANNON","DR","W",,"AUSTIN","TX","78745","MONDAY","A"
"1502",,"B","MATTHEWS","LN",,,"AUSTIN","TX","78745","MONDAY","A"
"4007",,,"ALEXANDRIA","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"4504",,,"SARASOTA","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"7709",,,"VAIL VALLEY","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"3221",,"B","DARNELL","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"7009",,"B","IVORY KEY","CT",,,"AUSTIN","TX","78745","MONDAY","A"
"7003",,,"WINDRIFT","WAY",,,"AUSTIN","TX","78745","MONDAY","A"
"2401",,,"CROWNSPOINT","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"4410",,,"DOVEMEADOW","DR",,,"AUSTIN","TX","78744","MONDAY","A"
"2816",,,"NORFOLK","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"6919",,,"CHERRY MEADOW","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"2621",,,"MONARCH","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"2201",,"C","TABOR","CT",,,"AUSTIN","TX","78748","MONDAY","A"
"2311",,"B","RACHAEL","CT",,,"AUSTIN","TX","78748","MONDAY","A"
"2304",,"B","CEDRICK","CV",,,"AUSTIN","TX","78748","MONDAY","A"
"9810",,"A","ROXANNA","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"8202",,,"LOS RANCHOS","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"9703",,,"WILLERS","WAY",,,"AUSTIN","TX","78748","MONDAY","A"
"9406",,"A","KEMPLER","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"9204",,"A","SEDGEMOOR","TRL",,,"AUSTIN","TX","78748","MONDAY","A"
