"row_id","fiscal_year","fiscal_quarter","bond_program_year","proposition","allocated","spent_1","spent_2","encumbered_1","encumbered_2","available_1","available_2"
"103","FY 2014","Q4","2010","Appropriation Cat: Mobility","23680000","21529329","91","834633","4","1316038","6"
"104","FY 2014","Q4","2010","Appropriation Cat: Ped/ADA/Bikeways","42935000","38853753","90","2950400","7","1130848","3"
"105","FY 2014","Q4","2010","Appropriation Cat: Signals","4200000","4063368","97","101687","2","34945","1"
"106","FY 2014","Q4","2010","Appropriation Cat: Street Reconstruction","19185000","15960233","83","2273366","12","951401","5"
