"department_name","measure_id","measure_name","frequency","fiscal_year","actual_value","amended_value","long_term_goal","data_as_of_date","frequency_of_goal","supports_goal_value","supports_goal","dashboard_indicator_value","dashboard_indicator","legend"
"Public Works","3150","Lane miles of overlay completed","Annual","2011","225.5","214",,"2011-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Public Works","3150","Lane miles of overlay completed","Annual","2012","155.7","200",,"2012-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Public Works","3150","Lane miles of overlay completed","Annual","2013","185.3","142.4",,"2013-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Public Works","3150","Lane miles of overlay completed","Annual","2014","149.1","158.6",,"2014-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Public Works","3150","Lane miles of overlay completed","Annual","2015","116","180",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
