"year","passenger_count"
"2014-10-01T00:00:00.000","14199134"
"2015-10-01T00:00:00.000","14910326"
"2016-10-01T00:00:00.000","16362898"
"2017-10-01T00:00:00.000","19078489"
"2018-10-01T00:00:00.000","20563509"
"2019-10-01T00:00:00.000","14822349"
"2020-10-01T00:00:00.000","14607226"
"2021-10-01T00:00:00.000",
"2022-10-01T00:00:00.000",
