"id","device_id","knack_id","device_type","location_id","location_name","signal_id","timestamp","status_code","status_desc","delay"
"800_camera_1639530800599","800","5e7389ba404a470016d8ed06","camera","LOC16-002285"," BRAKER LN / DOMAIN DR (Pickle Research Campus Driveway)","466","2021-12-15T01:13:20.000","1","online","87"
"802_camera_1639530800599","802","5ed53cdf6152ab00174b954b","camera","LOC16-005625"," RED RIVER ST / LUTHER LN","4087","2021-12-15T01:15:20.000","-1","timeout",
"803_camera_1639530800599","803","5f63b4b52cfa22001661251f","camera","LOC17-010345","1310 BLK WESTBANK DR (Westlake High School, East of Camp Craft Dr)","4060","2021-12-15T01:15:20.000","-1","timeout",
"804_camera_1639530800599","804","5f76342aef22790017ce9683","camera","LOC16-005865"," WALSH TARLTON LN / WALSH TARLTON LN","4069","2021-12-15T01:15:20.000","-1","timeout",
"805_camera_1639530800599","805","5f80ce84ab55f90016aefa5f","camera","LOC16-003925","FM 1825 RD / WELLS BRANCH PKWY","780","2021-12-15T01:15:20.000","-1","timeout",
"811_camera_1639530800599","811","5f8da89b4e4035067602f26e","camera","LOC16-000125"," MARTIN LUTHER KING JR BLVD / SAN JACINTO BLVD","26","2021-12-15T01:15:20.000","-1","timeout",
"816_camera_1639530800599","816","5f8da89c4e4035067602f283","camera","LOC16-000205"," GUADALUPE ST / 26TH ST","42","2021-12-15T01:13:20.000","1","online","97"
"820_camera_1639530800599","820","5f8da89d4e4035067602f2a6","camera","LOC16-000355"," 38TH HALF ST / 35 SVRD","72","2021-12-15T01:15:20.000","-1","timeout",
"830_camera_1639530800599","830","5f8da89e4e4035067602f2cb","camera","LOC16-000490"," SPICEWOOD SPRINGS RD / WOOD HOLLOW DR","99","2021-12-15T01:13:20.000","1","online","99"
"833_camera_1639530800599","833","5f8da89f4e4035067602f2da","camera","LOC16-000550"," 35TH ST / JEFFERSON ST","111","2021-12-15T01:13:20.000","1","online","100"
"846_camera_1639530800599","846","5f8da8a14e4035067602f32c","camera","LOC16-005475"," LAMAR BLVD / HOUSTON ST","178","2021-12-15T01:13:20.000","1","online","100"
"896_camera_1639530800600","896","5f8da8a74e4035067602f400","camera","LOC16-001660"," 15TH ST / 35 SVRD","339","2021-12-15T01:13:20.000","1","online","100"
"897_camera_1639530800600","897","5f8da8a74e4035067602f402","camera","LOC16-001665"," 12TH ST / 35 SVRD","340","2021-12-15T01:15:20.000","-1","timeout",
"907_camera_1639530800600","907","5f8da8a94e4035067602f42f","camera","LOC16-001835"," FAR WEST BLVD / VILLAGE CENTER DR","374","2021-12-15T01:13:20.000","1","online","102"
"911_camera_1639530800600","911","5f8da8a94e4035067602f43e","camera","LOC16-001890","IH 35 SVRD / WOODLAND AVE","385","2021-12-15T01:13:20.000","1","online","455"
"913_camera_1639530800600","913","5f8da8a94e4035067602f445","camera","LOC16-001910"," RIVERSIDE DR / BURTON DR","390","2021-12-15T01:13:20.000","1","online","104"
"915_camera_1639530800600","915","5f8da8aa4e4035067602f450","camera","LOC16-001955"," 1ST ST / FLOURNOY DR","399","2021-12-15T01:13:20.000","1","online","105"
"916_camera_1639530800600","916","5f8da8aa4e4035067602f459","camera","LOC16-001995"," CONGRESS AVE / ST ELMO RD","407","2021-12-15T01:13:20.000","1","online","105"
"919_camera_1639530800600","919","5f8da8aa4e4035067602f465","camera","LOC16-002040"," CONGRESS AVE / BEN WHITE BLVD SVRD","416","2021-12-15T01:13:20.000","1","online","105"
"939_camera_1639530800600","939","5f8da8ad4e4035067602f4be","camera","LOC16-002365"," METRIC BLVD / RUTLAND DR","482","2021-12-15T01:15:20.000","-1","timeout",
"944_camera_1639530800600","944","5f8da8ad4e4035067602f4cf","camera","LOC16-002425"," DUVAL RD / MOPAC EXPY SVRD","494","2021-12-15T01:13:20.000","1","online","107"
"948_camera_1639530800600","948","5f8da8ae4e4035067602f4e1","camera","LOC16-002485","IH 35 SVRD / WOODWARD ST","508","2021-12-15T01:13:20.000","1","online","107"
"962_camera_1639530800600","962","5f8da8af4e4035067602f513","camera","LOC16-002665"," 1ST ST / BEN WHITE BLVD SVRD","544","2021-12-15T01:13:20.000","1","online","107"
"964_camera_1639530800600","964","5f8da8af4e4035067602f519","camera","LOC16-002685"," MENCHACA RD / BEN WHITE BLVD SVRD","548","2021-12-15T01:13:20.000","1","online","107"
"987_camera_1639530800600","987","5f8da8b14e4035067602f565","camera","LOC16-002945"," METRIC BLVD / BITTERN HOLW","600","2021-12-15T01:15:20.000","-1","timeout",
"1013_camera_1639530800600","1013","5f8da8b44e4035067602f5c4","camera","LOC16-003320"," LAKELINE BLVD / 183 HWY SVRD","672","2021-12-15T01:13:20.000","1","online","109"
"1016_camera_1639530800600","1016","5f8da8b44e4035067602f5d3","camera","LOC16-003380"," CAPITAL OF TEXAS HWY SVRD / LAMAR BLVD SVRD","686","2021-12-15T01:13:20.000","1","online","109"
"1018_camera_1639530800600","1018","5f8da8b54e4035067602f5da","camera","LOC16-003405"," LAKELINE MALL DR / 183 HWY SVRD","691","2021-12-15T01:13:20.000","1","online","109"
"1019_camera_1639530800600","1019","5f8da8b54e4035067602f5dd","camera","LOC16-003415"," HOWARD LN / 35 SVRD","693","2021-12-15T01:13:20.000","1","online","109"
"1020_camera_1639530800600","1020","5f8da8b54e4035067602f5e0","camera","LOC16-003425"," RESEARCH BLVD SVRD / ANDERSON SQ","695","2021-12-15T01:13:20.000","1","online","110"
"1042_camera_1639530800600","1042","5f8da8b74e4035067602f635","camera","LOC16-003730"," SLAUGHTER LN / BARSTOW AVE","757","2021-12-15T01:13:20.000","1","online","455"
"1046_camera_1639530800600","1046","5f8da8b84e4035067602f646","camera","LOC16-003790"," MOPAC EXPY SVRD / PARK BEND DR","770","2021-12-15T01:13:20.000","1","online","111"
"1049_camera_1639530800600","1049","5f8da8b84e4035067602f655","camera","LOC16-003845"," MOPAC EXPY / LA CROSSE AVE","782","2021-12-15T01:15:20.000","-1","timeout",
"1066_camera_1639530800600","1066","5f8da8ba4e4035067602f68a","camera","LOC16-004030"," MOPAC EXPY SVRD / BARTON SKWY","819","2021-12-15T01:13:20.000","1","online","113"
"1080_camera_1639530800600","1080","5f8da8bb4e4035067602f6bf","camera","LOC16-004220"," CAPITAL OF TEXAS HWY / RESEARCH BLVD SVRD","858","2021-12-15T01:13:20.000","1","online","113"
"1086_camera_1639530800600","1086","5f8da8bc4e4035067602f6dc","camera","LOC16-004335"," FREIDRICH LN / ST ELMO RD","880","2021-12-15T01:15:20.000","-1","timeout",
"1088_camera_1639530800600","1088","5f8da8bc4e4035067602f6ea","camera","LOC16-004395"," BRODIE LN / 290 HWY SVRD","892","2021-12-15T01:13:20.000","1","online","115"
"1115_camera_1639530800600","1115","5f8da8be4e4035067602f73e","camera","LOC16-004635"," DESSAU RD / CRYSTAL BEND DR","949","2021-12-15T01:13:20.000","1","online","454"
"1122_camera_1639530800600","1122","5f8da8bf4e4035067602f758","camera","LOC16-004725"," KOENIG LN / ARROYO SECO ","967","2021-12-15T01:13:20.000","1","online","117"
"1136_camera_1639530800600","1136","5f8da8c04e4035067602f77f","camera","LOC16-004850"," CAPITAL OF TEXAS HWY / 2222 RD","992","2021-12-15T01:13:20.000","1","online","117"
"1145_camera_1639530800600","1145","5f8da8c14e4035067602f79d","camera","LOC16-004950"," BEN WHITE BLVD / RIVERSIDE DR","1012","2021-12-15T01:13:20.000","1","online","117"
"1149_camera_1639530800600","1149","5f8da8c14e4035067602f7ab","camera","LOC16-004990"," MOPAC EXPY SVRD / BEE CAVES RD","1021","2021-12-15T01:13:20.000","1","online","117"
"1151_camera_1639530800600","1151","5f8da8c14e4035067602f7b1","camera","LOC16-005400"," LAMAR BLVD / POWELL LN","1025","2021-12-15T01:15:20.000","-1","timeout",
"1161_camera_1639530800600","1161","5f8da8c24e4035067602f7cb","camera","LOC16-005790"," CESAR CHAVEZ ST / SAN MARCOS ST","1042","2021-12-15T01:15:20.000","-1","timeout",
"1168_camera_1639530800600","1168","5f8da8c24e4035067602f7de","camera","LOC16-005380"," LAMAR BLVD / FAIRFIELD DR","1054","2021-12-15T01:13:20.000","1","online","120"
"1190_camera_1639530800600","1190","5f8da8c34e4035067602f80c","camera","LOC16-006535"," GUADALUPE ST / 46TH ST","1078","2021-12-15T01:13:20.000","1","online","453"
"1274_camera_1639530800600","1274","5fa580608c53d7001593adf2","camera","LOC16-005790"," CESAR CHAVEZ ST / SAN MARCOS ST","1042","2021-12-15T01:15:20.000","-1","timeout",
"1275_camera_1639530800600","1275","604b73eed89027001b43b7ca","camera","LOC16-003045"," BURNET RD / RESEARCH BLVD SVRD","615","2021-12-15T01:13:20.000","1","online","123"
"1276_camera_1639530800600","1276","60709789cd04d0001b7605d1","camera","LOC21-017685"," BASTROP HWY / MONTOPOLIS TO BASTROP NB RAMP (US 183/Montopolis)","1109","2021-12-15T01:13:20.000","1","online","452"
"1277_camera_1639530800600","1277","60ca5d216ce423001e32595e","camera","LOC20-017295"," BURNET RD / BRIGHT VERDE WAY","1082","2021-12-15T01:13:20.000","1","online","125"
"1278_camera_1639530800600","1278","60ca809b4cace90022286ff3","camera","LOC20-017290"," BRAKER LN / AGUILAR ST","1081","2021-12-15T01:13:20.000","1","online","125"
"929_camera_1639530800600","929","5f8da8ab4e4035067602f48f","camera","LOC16-002200"," FAR WEST BLVD / MOPAC EXPY SVRD","448","2021-12-15T01:13:20.000","1","online","125"
"1011_camera_1639530800600","1011","5f8da8b44e4035067602f5bd","camera","LOC16-003295"," BURNET RD / RESEARCH BLVD SVRD","667","2021-12-15T01:13:20.000","1","online","126"
"674_camera_1639530800600","674","5d40501e9442f20010304da5","camera","LOC16-000675"," CESAR CHAVEZ ST / 35 SVRD","136","2021-12-15T01:13:20.000","1","online","126"
"687_camera_1639530800600","687","5d405989c852440011734bc6","camera","LOC16-001395"," 8TH ST / SAN JACINTO BLVD","286","2021-12-15T01:13:20.000","1","online","127"
"697_camera_1639530800600","697","5d406337ebd42c0010591ef0","camera","LOC16-000215"," GUADALUPE ST / 29TH ST","44","2021-12-15T01:13:20.000","1","online","127"
