OBJECTID,Accident_ID,Date,Time,Street1,Distance,Measurement,Direction,Street2,StatePlaneX,StatePlaneY,Location 1,Zip Codes,Neighborhoods,Police Sector,Council Districts
345,201304130440,04/13/2013,1634,LAUREL ST,None,None,None,BROAD ST,11787586,3725465,"(37.549880708, -77.44903811)",23523,114,12,1
170,201103180315,03/18/2011,1207,LOMBARDY ST,25,Feet,N,HANOVER AVE,11784678,3725770,"(37.55080679, -77.459056887)",23523,126,8,1
267,201205260493,05/26/2012,1804,23RD ST,None,None,None,PHAUP ST,11800139,3725825,"(37.55047764, -77.405725738)",9689,38,2,4
247,201202150166,02/15/2012,914,CHAMBERLAYNE PKWY,None,None,None,DUVAL ST,11790012,3725886,"(37.550962396, -77.440653987)",23523,66,12,1
410,201312090322,12/09/2013,1612,CHAMBERLAYNE AVE,50,Feet,N,LABURNUM AVE,11787948,3738093,"(37.584548691, -77.447303764)",10116,55,10,2
272,201206090508,06/09/2012,1833,FOREST HILL AVE,None,None,None,41ST ST,11779481,3713718,"(37.51786521, -77.477433131)",10111,51,7,3
322,201211060175,11/06/2012,1040,HULL ST,20,Feet,N,COMMERCE ROAD,11790035,3715676,"(37.522922781, -77.440969741)",10104,9,11,9
69,200909140520,09/14/2009,1723,WOODCLIFF AVE,None,None,None,None,11795723,3733398,"(37.571414203, -77.42065895)",23779,61,9,9
480,201412290016,12/29/2014,2200,COFER ROAD,150,Feet,E,GROSS AVE,11784207,3704476,"(37.492342698, -77.461489525)",10104,20,5,5
100,201005020003,05/02/2010,0,FAIRFIELD AVE,None,None,None,MECHANICSVILLE TPKE,11797619,3725237,"(37.548942776, -77.414441157)",9689,79,2,9
166,201102270498,02/27/2011,1630,FOREST HILL AVE,111,Feet,E,RETTIG ROAD,11769306,3720163,"(37.535862278, -77.512281872)",10111,57,7,3
379,201308030562,08/03/2013,1854,B1000 W BROOKLAND PARK BLVD,None,None,None,None,11788437,3733648,"(37.572326864, -77.44578761)",10116,55,10,2
150,201011020262,11/02/2010,1155,16TH ST,None,None,None,ALBANY AVE,11789316,3712687,"(37.514736419, -77.443564184)",10104,9,11,5
419,201403090270,03/09/2014,1437,SELDEN ST,300,Feet,E,23RD ST,11800014,3725521,"(37.549646774, -77.406169044)",9689,38,2,4
179,201105050419,05/05/2011,1550,BROAD ST,150,Feet,W,LOMBARDY ST,11785507,3726988,"(37.554126542, -77.45615098)",23523,126,8,1
393,201309190385,09/19/2013,1554,HARRISON ST,None,None,None,FLOYD AVE,11785779,3724465,"(37.547189574, -77.455309048)",23523,126,8,7
347,201304190406,04/19/2013,1510,CARY ST,None,None,None,MEADOW ST,11782538,3724759,"(37.548094936, -77.466476528)",23523,126,8,7
208,201108090727,08/09/2011,2138,B900 W CLAY ST,None,None,None,None,11787787,3726304,"(37.552178634, -77.448312574)",23523,27,10,1
256,201203250179,03/25/2012,650,CARY ST,None,None,None,9TH ST,11791092,3720946,"(37.537362755, -77.437120623)",23520,19,12,9
251,201203030692,03/03/2012,2334,DAVIS AVE,None,None,None,FLOYD AVE,11781094,3726358,"(37.552529456, -77.471397018)",23523,126,8,1
390,201309120746,09/12/2013,2348,BARTON AVE,None,None,None,ESSEX ST,11792531,3732809,"(37.569896408, -77.431695027)",23779,88,9,2
309,201210090104,10/09/2012,620,BELMONT AVE,None,None,None,STUART AVE,11779468,3728526,"(37.558531784, -77.476924637)",23524,127,6,8
193,201106110670,06/11/2011,2000,ALLISON ST,None,None,None,GRACE ST,11783452,3728032,"(37.557055783, -77.46320001)",23523,126,8,1
8,200902170294,02/17/2009,1254,FOREST HILL AVE,None,None,None,KENMORE ROAD,11761768,3719677,"(37.534741348, -77.538294668)",10111,95,7,3
372,201307080613,07/08/2013,2342,BOULEVARD,None,None,None,MAIN ST,11779872,3726401,"(37.552684035, -77.47561053)",23523,126,8,7
328,201212090524,12/09/2012,1853,2100 R ST,None,None,None,None,11797571,3722548,"(37.541559742, -77.414713348)",9689,45,2,4
35,200905290879,05/29/2009,2357,BOULEVARD,None,None,None,CARY ST,11779699,3725994,"(37.551571477, -77.476222497)",23523,28,6,7
367,201306250273,06/25/2013,1300,2ND ST,45,Feet,N,BROAD ST,11790184,3723559,"(37.544566656, -77.440150827)",23520,15,12,9
233,201111180405,11/18/2011,1500,BROOK ROAD,None,None,None,LOMBARDY ST,11787803,3730169,"(37.562792246, -77.448108831)",23523,131,10,2
74,200909240368,09/24/2009,1422,FRANKLIN ST,106,Feet,W,HARRISON ST,11786168,3725538,"(37.550124436, -77.453926333)",23523,114,12,1
142,201010020134,10/02/2010,115,BOULEVARD,2,Feet,S,KENSINGTON AVE,11780743,3728456,"(37.55830152, -77.472528977)",23523,127,6,1
365,201306140447,06/14/2013,1646,GROVE AVE,20,Feet,E,MAPLE AVE,11766980,3733634,"(37.572923363, -77.519820986)",10114,128,6,8
408,201311270226,11/27/2013,1446,BROAD ST,None,None,None,BELVIDERE ST,11788092,3725095,"(37.548849126, -77.447307031)",23523,83,12,1
152,201011060511,11/06/2010,1415,R ST,135,Feet,E,23RD ST,11798028,3722188,"(37.540556668, -77.413151526)",9689,45,2,4
222,201109290513,09/29/2011,1749,LEIGH ST,None,None,None,8TH ST,11792521,3723427,"(37.544131826, -77.432095709)",23520,24,12,9
125,201008250743,08/25/2010,2208,RYLAND ST,None,None,None,BROAD ST,11786200,3726480,"(37.552710396, -77.453779947)",23523,126,8,1
147,201010150165,10/15/2010,732,SCHOOL ST,None,None,None,CHAMBERLAYNE AVE,11789438,3728944,"(37.559377977, -77.442515713)",23779,29,10,2
36,200905300024,05/30/2009,20,HULL STREET ROAD,None,None,None,ORCUTT LANE,11772418,3701097,"(37.483412261, -77.502244754)",10104,123,4,6
124,201008220721,08/22/2010,2230,MAIN ST,None,None,None,14TH ST,11792601,3720305,"(37.535555656, -77.431941621)",23520,113,11,9
6,200902130143,02/13/2009,814,FOREST HILL AVE,100,Feet,E,FAIRLEE ROAD,11770810,3719059,"(37.532787096, -77.507135205)",10111,136,7,3
436,201405260436,05/26/2014,2126,W CHARITY ST,None,None,None,ST PAUL ST,11790670,3726342,"(37.552194368, -77.438366674)",23523,54,9,2
189,201106020649,06/02/2011,1800,M ST,None,None,None,22ND ST,11796481,3720668,"(37.536431219, -77.41854686)",9689,110,1,4
83,200911200696,11/20/2009,2022,CARY STREET ROAD,None,None,None,MALVERN AVE,11774292,3728600,"(37.558887712, -77.49477729)",23524,144,6,8
137,201009220567,09/22/2010,1906,DINWIDDIE AVE,None,None,E,19TH ST,11789256,3711470,"(37.511396095, -77.443817985)",10104,90,11,5
232,201111180284,11/18/2011,1147,2900 W CLAY ST,50,Feet,W,COLONIAL AVE,11781530,3730900,"(37.564989712, -77.469722106)",10123,109,10,1
56,200908130786,08/13/2009,2145,MECHANICSVILLE TPKE,None,None,None,FAIRFIELD AVE,11797619,3725237,"(37.548942776, -77.414441157)",9689,79,2,9
277,201207020303,07/02/2012,1258,FLOYD AVE,30,Feet,W,MEADOW ST,11782889,3725578,"(37.550333531, -77.465234909)",23523,126,8,7
423,201404090396,04/09/2014,1600,CHAMBERLAYNE AVE,15,Feet,N,HAMMOND AVE,11788772,3732468,"(37.569076068, -77.444677288)",23779,131,10,2
205,201108030168,08/03/2011,830,LEIGH ST,None,None,None,BOULEVARD,11781871,3731117,"(37.565575414, -77.468537499)",10123,109,10,1
78,200910250524,10/25/2009,1839,SHEPPARD ST,None,None,None,GRACE ST,11780767,3729990,"(37.562513498, -77.472388582)",23524,127,6,1
333,201301110474,01/11/2013,1756,MADISON ST,None,None,None,MAIN ST,11788200,3723554,"(37.544613899, -77.44699381)",23523,83,12,1
71,200909160256,09/16/2009,1211,MARSHALL ST,None,None,None,5TH ST,11791202,3723288,"(37.543790992, -77.436650291)",23520,15,12,9
43,200907100035,07/10/2009,42,HULL ST,None,None,None,JEFFERSON DAVIS HWY,11787840,3713889,"(37.518082647, -77.448606715)",10104,98,3,7
294,201208270341,08/27/2012,1521,JEFFERSON DAVIS HWY,None,None,None,BUFORD AVE,11789635,3695416,"(37.467296167, -77.443131029)",10382,70,5,5
489,201504180571,04/18/2015,1953,PARKWOOD AVE,None,None,None,BELMONT AVE,11778370,3726229,"(37.552256332, -77.480797894)",23524,28,6,7
306,201209300542,09/30/2012,2057,MAIN ST,None,None,None,ROBINSON ST,11780554,3726106,"(37.551853552, -77.473269127)",23523,126,8,7
10,200903010343,03/01/2009,1406,BELT BLVD,None,None,None,SOUTHSIDE PLZ,0,0,"(21.84881981, -111.898763822)",,,,
139,201009280497,09/28/2010,1757,BROAD ST,None,None,None,MADISON ST,11788890,3724511,"(37.547220866, -77.444577104)",23523,83,12,1
353,201305080048,05/08/2013,330,THOMPSON ST,None,None,None,CARY ST,11776016,3727595,"(37.556077193, -77.48886721)",23524,28,6,7
190,201106020795,06/02/2011,2126,CARY ST,50,Feet,W,GRANBY ST,11782906,3724598,"(37.547641723, -77.465213326)",23523,126,8,7
120,201007130835,07/13/2010,2340,VENABLE ST,None,None,None,JESSAMINE ST,11796995,3721368,"(37.538337383, -77.416746578)",9689,110,1,4
5,200902100149,02/10/2009,722,BROOK ROAD,None,None,None,None,11788031,3728905,"(37.55931406, -77.447370895)",23523,29,10,2
470,201410230166,10/23/2014,1032,100 W MAIN ST,None,None,None,NORTH JEFFERSON ST,11788553,3723230,"(37.543713305, -77.445788795)",23523,83,12,1
9,200902170723,02/17/2009,2305,BOULEVARD,None,None,None,FLOYD AVE,11780046,3726814,"(37.553813038, -77.474994871)",23523,127,6,1
206,201108031129,08/03/2011,1640,DILL AVE,None,None,None,RADY ST,11796808,3732755,"(37.569614274, -77.416940929)",23779,60,9,9
344,201304120440,04/12/2013,1718,MAIN ST,None,None,None,17TH ST,11793604,3719545,"(37.533437315, -77.428512458)",9689,112,11,4
145,201010120428,10/12/2010,1600,31ST ST,None,None,None,HULL ST,11783503,3710333,"(37.508448724, -77.463694323)",10104,106,3,7
79,200910280431,10/28/2009,1522,LOMBARDY ST,None,None,None,BROAD ST,11785507,3726988,"(37.554126542, -77.45615098)",23523,126,8,1
331,201301040312,01/04/2013,1455,14TH ST,None,None,None,BANK ST,11792788,3720546,"(37.536211682, -77.43128733)",23520,24,12,9
478,201412100077,12/10/2014,800,MAIN ST,None,None,None,ADAMS ST,11788701,3723186,"(37.543587931, -77.445280047)",23523,83,12,9
197,201106230510,06/23/2011,1,LOMBARDY ST,193,Feet,N,MOORE ST,11786516,3728385,"(37.557932309, -77.452617042)",23523,86,10,2
224,201110050222,10/05/2011,1059,W LEIGH ST,None,None,None,ST PETER ST,11789722,3725524,"(37.549977201, -77.441668277)",23523,66,12,1
163,201102160133,02/16/2011,756,CHAMBERLAYNE AVE,None,None,None,OVERBROOK ROAD,11788952,3731230,"(37.565670742, -77.444104043)",23779,131,10,2
301,201209160128,09/16/2012,323,BROAD ST,30,Feet,E,HENRY ST,11788393,3724874,"(37.54823299, -77.446277336)",23523,83,12,1
180,201105160317,05/16/2011,1248,LIBBIE AVE,None,None,None,PATTERSON AVE,11768575,3735982,"(37.579325875, -77.514233135)",10114,128,6,8
278,201207020338,07/02/2012,1429,BROAD ST,None,None,None,WESTMORELAND ST,11775891,3735553,"(37.577935263, -77.489004405)",10123,84,6,8
209,201108160644,08/16/2011,1756,CHAMBERLAYNE AVE,None,None,None,WICKHAM ST,11789045,3730597,"(37.563929538, -77.443807631)",23779,131,10,2
55,200908130245,08/13/2009,1005,CHAMBERLAYNE AVE,None,None,None,WICKHAM ST,11789045,3730597,"(37.563929538, -77.443807631)",23779,131,10,2
98,201004240288,04/24/2010,933,BOULEVARD,None,None,None,PARK AVE,11780925,3728885,"(37.559474205, -77.471885027)",23523,127,8,1
188,201106020181,06/02/2011,830,BROAD ST,20,Feet,W,LOMBARDY ST,11785507,3726988,"(37.554126542, -77.45615098)",23523,126,8,1
457,201408310515,08/31/2014,2140,BELVIDERE ST,10,Feet,N,GRACE ST,11787885,3724760,"(37.547935481, -77.448033888)",23523,114,12,1
454,201408240309,08/24/2014,1342,BROAD ST,None,None,None,LOMBARDY ST,11785507,3726988,"(37.554126542, -77.45615098)",23523,126,8,1
421,201403270170,03/27/2014,1044,MONUMENT AVE,100,Feet,W,CLEVELAND ST,11779616,3730350,"(37.563536477, -77.47634586)",23524,127,6,8
438,201405310578,05/31/2014,2040,GROVE AVE,None,None,None,HAMILTON ST,11775792,3729272,"(37.560689195, -77.489577986)",23524,75,6,8
387,201309060668,09/06/2013,2125,4110 HULL STREET ROAD,None,None,None,None,11779914,3707621,"(37.501108448, -77.476168233)",10104,7,3,5
420,201403200449,03/20/2014,1850,BROOKLAND PARK BLVD,None,None,None,LAMB AVE,11792895,3733347,"(37.571362542, -77.430418144)",23779,88,9,2
141,201010010635,10/01/2010,1748,MEADOW ST,None,None,None,PARKWOOD AVE,11782413,3724467,"(37.547296796, -77.466918694)",23523,126,8,7
356,201305190222,05/19/2013,1025,FOREST HILL AVE,None,None,None,48TH ST,11776637,3714735,"(37.52074234, -77.487200992)",10111,51,7,3
194,201106150162,06/15/2011,910,BROOK ROAD,None,None,None,OVERBROOK ROAD,11787659,3731084,"(37.56530943, -77.448570447)",23523,131,10,2
444,201406220201,06/22/2014,945,BRAMWELL ROAD,None,None,None,WARWICK ROAD,11772386,3706064,"(37.497053898, -77.502174099)",10104,133,4,6
269,201206020257,06/02/2012,1059,BOULEVARD,25,Feet,N,GRACE ST,11781245,3729640,"(37.561538022, -77.470752732)",23523,126,8,1
157,201011300738,11/30/2010,2310,MAIN ST,None,None,None,BELVIDERE ST,11787621,3723968,"(37.545768553, -77.448974877)",23523,114,12,7
452,201408060228,08/06/2014,1236,FLOYD AVE,None,None,None,ALLEN AVE,11783605,3725265,"(37.549452384, -77.462777103)",23523,126,8,7
371,201307020108,07/02/2013,759,411 E FRANKLIN ST,None,None,None,None,11790322,3722354,"(37.541253209, -77.439721548)",23520,15,12,9
215,201108310191,08/31/2011,840,BROOKLAND PARK BLVD,28,Feet,E,3RD AVE,11796722,3732614,"(37.56922977, -77.41724322)",23779,60,9,9
76,200910020331,10/02/2009,1244,BROAD ST,None,None,None,14TH ST,11793370,3721213,"(37.538025297, -77.429254156)",23520,24,12,9
62,200908280583,08/28/2009,1650,MAIN ST,None,None,None,MEADOW ST,11782713,3725168,"(37.549212876, -77.465857471)",23523,126,8,7
64,200909030453,09/03/2009,1602,PATTERSON AVE,25,Feet,W,WILLOW LAWN DR,11770295,3734713,"(37.575791455, -77.508344091)",10114,135,6,8
369,201306260492,06/26/2013,1956,2700 CHAMBERLAYNE AVE,None,None,None,None,11788757,3732127,"(37.568140074, -77.444742191)",23523,131,10,2
105,201005240440,05/24/2010,1638,MAGNOLIA ST,None,None,None,3RD AVE,11795823,3731125,"(37.565168963, -77.420403618)",23779,60,9,9
430,201405120190,05/12/2014,1045,CHAMBERLAYNE AVE,None,None,None,LABURNUM AVE,11787948,3738093,"(37.584548691, -77.447303764)",10116,55,10,2
127,201008270241,08/27/2010,1045,GORDON AVE,None,None,None,18TH ST,11790042,3710719,"(37.50930949, -77.441137319)",10104,90,11,5
339,201301300203,01/30/2013,1103,BROOK ROAD,350,Feet,S,WEBSTER ST,11789051,3727310,"(37.554902571, -77.443913794)",23523,29,10,2
230,201110290254,10/29/2011,900,3021 CHAMBERLAYNE AVE,None,None,None,None,11788615,3734330,"(37.574194311, -77.44514717)",10116,55,10,2
177,201104300571,04/30/2011,1845,32ND ST,30,Feet,W,STOCKTON ST,11783535,3709340,"(37.505720737, -77.463621591)",10104,12,3,5
123,201008190449,08/19/2010,1700,BAINBRIDGE ST,None,None,None,None,11787819,3714358,"(37.519371273, -77.44866111)",10104,74,11,9
405,201311110152,11/11/2013,1018,BROAD ST,50,Feet,W,RYLAND ST,11786200,3726480,"(37.552710396, -77.453779947)",23523,126,8,1
412,201312270254,12/27/2013,1512,MAIN ST,15,Feet,W,HARRISON ST,11785791,3723981,"(37.545860039, -77.455286133)",23523,126,12,7
318,201210310391,10/31/2012,1720,ELLWOOD AVE,50,Feet,W,BELMONT AVE,11778744,3726890,"(37.554060489, -77.479483188)",23524,28,6,7
212,201108210134,08/21/2011,239,3000 IDLEWOOD AVE,None,None,None,None,11778560,3725527,"(37.550322848, -77.480168676)",23524,28,6,7
409,201312070038,01/09/2013,115,LEIGH ST,None,None,None,3RD ST,11791223,3724414,"(37.546882579, -77.436534113)",23520,15,12,9
450,201408030219,08/03/2014,940,MAIN ST,None,None,None,17TH ST,11793604,3719545,"(37.533437315, -77.428512458)",9689,112,11,4
242,201201070329,01/07/2012,1159,36TH ST,None,None,None,HULL ST,11782094,3709175,"(37.505310949, -77.468595241)",10104,106,3,7
30,200905200499,05/20/2009,1710,CHAMBERLAYNE AVE,None,None,None,LADIES MILE ROAD,11788524,3734161,"(37.573732995, -77.445467666)",10116,55,10,2
286,201208060336,08/06/2012,1523,THREE CHOPT ROAD,None,None,None,TOWANA ROAD,11765078,3735102,"(37.577008872, -77.52633125)",10114,128,6,8
447,201407270010,07/27/2014,7,ROWLAND ST,None,None,None,CARY ST,11782178,3724916,"(37.54853691, -77.467712302)",23523,126,8,7
27,200905180344,05/18/2009,1045,MARSHALL ST,None,None,None,9TH ST,11792258,3722513,"(37.541629953, -77.433038416)",23520,24,12,9
68,200909140166,09/14/2009,850,LEIGH ST,None,None,None,GILMER ST,11788461,3726436,"(37.552520491, -77.445982639)",23523,27,10,1
453,201408080412,08/08/2014,1640,BANK ST,None,None,None,10TH ST,11791726,3721250,"(37.538177982, -77.434922349)",23520,24,12,9
440,201406090364,06/09/2014,1521,BELVIDERE ST,None,None,None,FRANKLIN ST,11787681,3724425,"(37.547021739, -77.448750381)",23523,83,12,1
40,200906240148,06/24/2009,820,LABURNUM AVE,None,None,None,TEAKWOOD AVE,11782229,3737836,"(37.584016416, -77.467048768)",10116,107,10,2
1,200901020677,01/02/2009,2307,31ST ST,None,None,None,LEIGH ST,11798727,3718693,"(37.530936536, -77.410879888)",9689,32,1,4
261,201204250401,04/25/2012,1710,711 N LOMBARDY ST,None,None,None,None,11785699,3727179,"(37.554645236, -77.4554814)",23523,27,10,1
29,200905200073,05/20/2009,218,GRACE,None,None,None,STUART,0,0,"(21.84881981, -111.898763822)",,,,
240,201201010512,01/01/2012,1233,OLD POST ROAD,None,None,None,BARONET DR,11782630,3698784,"(37.476758511, -77.467139461)",10382,42,5,5
32,200905220385,05/22/2009,1344,JEFFERSON DAVIS HWY,None,None,None,HULL ST,11787840,3713889,"(37.518082647, -77.448606715)",10104,98,3,7
220,201109170227,09/17/2011,630,FOREST HILL AVE,150,Feet,E,WOODBERRY LANE,11768485,3720419,"(37.536588874, -77.515103974)",10111,57,7,3
473,201410310405,10/31/2014,1536,LOMBARDY ST,100,Feet,N,LEIGH ST,11786269,3728043,"(37.557000627, -77.453482172)",23523,86,10,2
169,201103140605,03/14/2011,2110,CHAMBERLAYNE AVE,None,None,None,GRAHAM ROAD,11788996,3730929,"(37.564842783, -77.443963863)",23779,131,10,2
477,201412080642,12/08/2014,1924,HARRISON ST,None,None,None,FLOYD AVE,11785779,3724465,"(37.547189574, -77.455309048)",23523,126,8,7
391,201309140197,09/14/2013,831,BROAD ST,None,None,None,MEADOW ST,11784210,3727939,"(37.556777493, -77.460588773)",23523,126,8,2
360,201305310072,05/31/2013,2200,M ST,20,Feet,E,38TH ST,11800817,3717627,"(37.527942634, -77.403715541)",9689,25,1,4
51,200907300800,07/30/2009,2127,THOMPSON ST,60,Feet,S,FLOYD AVE,11776360,3728409,"(37.558302494, -77.487650459)",23524,28,6,8
403,201310250435,10/25/2013,1700,MAIN ST,None,None,None,MEADOW ST,11782713,3725168,"(37.549212876, -77.465857471)",23523,126,8,7
399,201310090209,10/09/2013,1440,HANCOCK ST,None,None,None,LEIGH ST,11787694,3726996,"(37.554081859, -77.448606778)",23523,27,10,1
104,201005240255,05/24/2010,1206,3RD ST,200,Feet,S,FRANKLIN ST,11789978,3722731,"(37.542299139, -77.440893358)",23520,83,12,9
289,201208080437,08/08/2012,1738,HILL ST,None,None,None,2ND ST,11792490,3726716,"(37.553165074, -77.432074298)",23520,54,9,2
377,201308020422,08/02/2013,1700,MONUMENT AVE,None,None,None,MALVERN AVE,11776635,3732540,"(37.569639017, -77.486548821)",10123,73,6,8
172,201104090263,04/09/2011,903,GROVE AVE,None,None,None,MULBERRY ST,11780549,3727083,"(37.554536759, -77.47324972)",23523,126,8,1
250,201203010619,03/01/2012,1846,MCGUIRE DR,None,None,None,BROAD ROCK ROAD,11782044,3707603,"(37.500995345, -77.468826795)",10104,78,3,5
96,201004180406,04/18/2010,1435,SEMMES AVE,300,Feet,W,COWARDIN AVE,11786922,3715754,"(37.523232409, -77.451700365)",10111,146,11,7
223,201110030147,10/03/2011,835,BELVIDERE ST,25,Feet,S,BROAD ST,11788092,3725095,"(37.548849126, -77.447307031)",23523,83,12,1
431,201405120504,05/13/2014,1722,MAIN ST,None,None,None,15TH ST,11793064,3719950,"(37.534566352, -77.430358806)",23520,113,11,4
154,201011130443,11/13/2010,1400,HERMITAGE ROAD,None,None,None,OVERBROOK ROAD,11784195,3731071,"(37.565379081, -77.460521548)",23523,125,10,2
77,200910040018,10/04/2009,15,GROVE AVE,None,None,None,LOMBARDY ST,11784503,3725360,"(37.549686139, -77.459676096)",23523,126,8,1
389,201309090411,09/09/2013,1738,COWARDIN AVE,None,None,None,BAINBRIDGE ST,11787672,3714271,"(37.519136846, -77.44917128)",10104,98,3,7
199,201106290573,06/29/2011,1731,MAIN ST,200,Feet,W,23RD ST,11795186,3718364,"(37.530144595, -77.423103444)",9689,112,11,4
225,201110100538,10/10/2011,1920,GROVE AVE,None,None,None,BOULEVARD,11780221,3727226,"(37.55493926, -77.474375782)",23523,127,6,1
282,201207290600,07/29/2012,2224,RIVER ROAD,120,Feet,W,BRIDGEWAY ROAD,11763701,3731862,"(37.568150008, -77.531197335)",10114,37,6,8
396,201310040441,10/04/2013,1644,CARY ST,None,None,None,SHIELDS AVE,11781818,3725072,"(37.548976125, -77.468948129)",23523,126,8,7
460,201409120399,09/12/2014,1550,5TH ST,None,None,None,BROAD ST,11790972,3722978,"(37.542946778, -77.437455584)",23520,15,12,9
187,201105310147,05/31/2011,750,17TH ST,None,None,None,MAIN ST,11793604,3719545,"(37.533437315, -77.428512458)",9689,112,11,4
317,201210280409,10/28/2012,1612,GRACE ST,None,None,None,FOUSHEE ST,11789430,3723625,"(37.544771125, -77.442748812)",23520,83,12,9
327,201212030398,12/03/2012,1620,BROOK ROAD,None,None,None,CLAREMONT AVE,11786610,3739407,"(37.588198073, -77.451870621)",10116,5,10,2
92,201004010005,04/01/2010,5,BELMONT AVE,None,None,None,CUTSHAW AVE,11780438,3730671,"(37.564393499, -77.473498026)",23524,127,6,1
475,201411080091,11/08/2014,214,600 S ROBINSON AVE,None,None,None,LAKEVIEW AVAE,0,0,"(21.84881981, -111.898763822)",,,,
107,201006010603,06/01/2010,1754,MEADOWBRIDGE ROAD,None,None,None,FRONT ST,11795922,3733870,"(37.572704155, -77.419953726)",23779,61,9,9
472,201410280420,10/28/2014,1627,COLUMBIA ST,None,None,None,SPRINGS ROAD,11789534,3700120,"(37.480217668, -77.443297594)",10382,70,5,5
375,201307240289,07/24/2013,1416,3RD ST,None,None,None,CANAL ST,11789284,3721782,"(37.539714336, -77.443323518)",23520,83,12,9
192,201106040324,06/04/2011,1139,GROVE AVE,50,Feet,E,LIBBIE AVE,11767376,3733662,"(37.572988957, -77.518453655)",10114,135,6,8
3,200901170598,01/17/2009,1924,BROAD ROCK BLVD,None,None,None,WALMSLEY BLVD,11778057,3696324,"(37.470139047, -77.482988854)",10382,16,4,5
312,201210140232,10/14/2012,1131,ROYALL AVE,None,None,None,KROUSE ST,11790366,3705654,"(37.495389797, -77.440216399)",10104,4,5,5
