Incident ID,Offence Code,CR Number,Dispatch Date / Time,NIBRS Code,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Agency,Place,Sector,Beat,PRA,Address Number,Street Prefix,Street Name,Street Suffix,Street Type,Start_Date_Time,End_Date_Time,Latitude,Longitude,Police District Number,Location,Council Districts,Councils,Communities,Zip Codes,Municipalities,Council Districts_from_i23j_3mj8,Service Regions,Montgomery County Boundary
201389908,9101,220037164,08/28/2022 06:11:08 AM,90Z,1,Other,All Other Offenses,SUDDEN DEATH,ROCKVILLE,200 BLK N WASHINGTON ST,ROCKVILLE,MD,20850,RCPD,Residence - Nursing Home,A,1A3,277,200,N,WASHINGTON,,ST,08/28/2022 05:59:00 AM,08/28/2022 06:30:00 AM,39.08604,-77.1531,1D,"(39.086, -77.1531)",3,3,25,71,12,3,3,1
201389901,1202,220037162,08/28/2022 04:39:36 AM,120,1,Crime Against Property,Robbery,ROBBERY - BUSINESS-OTHER WEAPON,WHEATON,11400 BLK  GEORGIA AVE,SILVER SPRING,MD,20902,MCPD,Convenience Store,L,4L2,325,11400,,GEORGIA,,AVE,08/28/2022 04:39:00 AM,,39.04164,-77.0522,4D,"(39.0416, -77.0522)",4,4,16,17,1,4,4,1
201389899,9201,220037161,08/28/2022 04:23:18 AM,90Z,1,Other,All Other Offenses,OVERDOSE,ROCKVILLE,14000 BLK  COVE LA,ROCKVILLE,MD,20851,RCPD,Residence - Apartment/Condo,A,1A2,290,14000,,COVE,,LA,08/28/2022 04:23:00 AM,08/28/2022 05:00:00 AM,0.0,0.0,1D,"(0.0, 0.0)",,,,,,,,
201389902,9021,220037159,08/28/2022 03:58:28 AM,90I,1,Not a Crime,Runaway,JUVENILE - RUNAWAY,BETHESDA,8800 BLK  LANIER DR,SILVER SPRING,MD,20910,MCPD,Residence - Apartment/Condo,D,2D1,085,8800,,LANIER,,DR,08/28/2022 03:58:00 AM,,39.00014,-77.0479,2D,"(39.0001, -77.0479)",5,5,6,3065,1,5,1,1
201389895,1103,220037149,08/28/2022 01:36:07 AM,11A,1,Crime Against Person,Forcible Rape,RAPE - STRONG-ARM,SILVER SPRING,14000 BLK  CASTLE RIDGE WAY,SILVER SPRING,MD,20904,MCPD,Residence -Townhouse/Duplex,I,3I2,380,14000,,CASTLE RIDGE,,WAY,08/28/2022 01:36:00 AM,,39.08532,-76.9417,3D,"(39.0853, -76.9417)",5,5,53,12,1,5,2,1
201389893,2101,220037147,08/28/2022 12:55:10 AM,210,1,Crime Against Property,Extortion/Blackmail,EXTORT - THREAT INJURE PERSON,BETHESDA,10400 BLK  FAWCETT ST,KENSINGTON,MD,20895,MCPD,Residence - Apartment/Condo,D,2D3,179,10400,,FAWCETT,,ST,08/28/2022 12:55:00 AM,,39.02615,-77.0738,2D,"(39.0262, -77.0738)",1,1,15,25,6,1,4,1
201389898,1304,220037146,08/28/2022 12:39:33 AM,13A,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - NON-FAMILY-GUN,SILVER SPRING,8700 BLK  COLESVILLE RD,SILVER SPRING,MD,20910,MCPD,Hotel/Motel/Etc.,G,3G1,671,8700,,COLESVILLE,,RD,08/28/2022 12:39:00 AM,,38.99794,-77.0272,3D,"(38.9979, -77.0272)",5,5,7,3065,1,5,1,1
201389890,1399,220037145,08/28/2022 12:13:33 AM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,3500 BLK  OLYMPIC ST,SILVER SPRING,MD,20906,MCPD,Residence - Single Family,K,4K2,336,3500,,OLYMPIC,,ST,08/28/2022 12:13:00 AM,,39.07487,-77.0698,4D,"(39.0749, -77.0698)",4,4,23,6,1,4,4,1
201389882,2499,220037135,08/27/2022 11:04:31 PM,240,1,Crime Against Property,Motor Vehicle Theft,STOLEN VEHICLE (DESCRIBE OFFENSE),SILVER SPRING,7900 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,MCPD,Street - Commercial,G,3G1,090,7900,,GEORGIA,,AVE,08/27/2022 11:04:00 PM,,38.98517,-77.0268,3D,"(38.9852, -77.0268)",5,5,7,3065,1,5,1,1
201389878,5707,220037134,08/27/2022 10:57:01 PM,90J,1,Crime Against Society,Trespass of Real Property,TRESPASSING,GERMANTOWN,19900 BLK  CENTURY BLV,GERMANTOWN,MD,20874,MCPD,Retail - Drug Store/Pharmacy,N,5N1,702,19900,,CENTURY,,BLV,08/27/2022 10:57:00 PM,,39.18302,-77.2635,5D,"(39.183, -77.2635)",2,2,39,39,1,2,5,1
201389888,9101,220037138,08/27/2022 10:22:21 PM,90Z,1,Other,All Other Offenses,SUDDEN DEATH,ROCKVILLE,8100 BLK  NEEDWOOD RD,DERWOOD,MD,20855,MCPD,Residence - Apartment/Condo,A,1A4,414,8100,,NEEDWOOD,,RD,08/27/2022 10:20:00 PM,,39.12624,-77.1581,1D,"(39.1262, -77.1581)",3,3,36,51,1,3,4,1
201389874,2404,220037133,08/27/2022 10:09:43 PM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,TAKOMA PARK,1300 BLK  UNIVERSITY BLV,TAKOMA PARK,MD,20912,TPPD,Parking Lot - Commercial,,,807,1300,,UNIVERSITY,,BLV,08/27/2022 09:39:00 PM,08/27/2022 10:09:00 PM,39.03654,-77.031,TPPD,"(39.0365, -77.031)",4,4,16,17,1,4,4,1
201389892,1315,220037130,08/27/2022 09:48:49 PM,13A,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - OTHER,BETHESDA,2400 BLK  ROSS RD,SILVER SPRING,MD,20910,MCPD,Parking Lot - Residential,D,2D1,085,2400,,ROSS,,RD,08/27/2022 09:48:00 PM,08/27/2022 09:48:00 PM,38.9976,-77.0512,2D,"(38.9976, -77.0512)",5,5,6,3065,1,5,1,1
201389875,1313,220037128,08/27/2022 09:48:28 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,ROCKVILLE,14000 BLK  COVE LA,ROCKVILLE,MD,20851,RCPD,Residence - Apartment/Condo,A,1A2,290,14000,,COVE,,LA,08/27/2022 09:30:00 PM,08/27/2022 09:48:00 PM,0.0,0.0,1D,"(0.0, 0.0)",,,,,,,,
201389872,9113,220037114,08/27/2022 07:46:12 PM,90Z,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,BETHESDA,8900 BLK  ROCKVILLE PIK,BETHESDA,MD,20889,MCPD,Military Installation,D,2D3,074,8900,,ROCKVILLE,,PIK,08/27/2022 07:46:00 PM,08/27/2022 12:00:00 AM,0.0,0.0,2D,"(0.0, 0.0)",,,,,,,,
201389870,2204,220037115,08/27/2022 07:37:49 PM,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,GERMANTOWN,18100 BLK  COACHMANS RD,GERMANTOWN,MD,20874,MCPD,Residence - Single Family,N,5N2,688,18100,,COACHMANS,,RD,08/27/2022 03:21:00 PM,,39.15506,-77.2894,5D,"(39.1551, -77.2894)",2,2,39,39,1,2,5,1
201389855,2399,220037104,08/27/2022 06:06:20 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),TAKOMA PARK,1100 BLK  LINDEN AVE,TAKOMA PARK,MD,20912,TPPD,Construction Site,,,808,1100,,LINDEN,,AVE,08/27/2022 06:06:00 PM,,38.97828,-76.9905,TPPD,"(38.9783, -76.9905)",5,5,4,3062,11,5,1,1
201389851,2404,220037099,08/27/2022 05:45:01 PM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,SILVER SPRING,13600 BLK  COLGATE WAY,SILVER SPRING,MD,20904,MCPD,Parking Lot - Residential,I,3I2,380,13600,,COLGATE,,WAY,08/19/2022 12:00:00 AM,08/27/2022 05:30:00 PM,39.07967,-76.932,3D,"(39.0797, -76.932)",5,5,53,12,1,5,2,1
201389857,2303,220037103,08/27/2022 05:14:48 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,BETHESDA,11800 BLK  GRAND PARK AVE,ROCKVILLE,MD,20852,MCPD,Retail - Clothing,D,2D4,188,11800,,GRAND PARK,,AVE,08/27/2022 05:31:00 PM,,39.04924,-77.1172,2D,"(39.0492, -77.1172)",1,1,19,60,1,1,3,1
201389844,2304,220037098,08/27/2022 04:57:47 PM,23G,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,ROCKVILLE,500 BLK  LINCOLN ST,ROCKVILLE,MD,20850,RCPD,Street - Residential,A,1A2,287,500,,LINCOLN,,ST,08/24/2022 09:00:00 AM,08/27/2022 11:30:00 AM,39.09242,-77.1423,1D,"(39.0924, -77.1423)",3,3,25,71,12,3,3,1
201389871,1303,220037097,08/27/2022 04:42:02 PM,13A,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - FAMILY-STRONG-ARM,GERMANTOWN,25500 BLK  JOY LA,DAMASCUS,MD,20872,MCPD,Residence -Townhouse/Duplex,M,5M2,481,25500,,JOY,,LA,08/27/2022 04:42:00 PM,,0.0,0.0,5D,"(0.0, 0.0)",,,,,,,,
201389846,1399,220037095,08/27/2022 04:41:18 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,SILVER SPRING,8600 BLK  MANCHESTER RD,SILVER SPRING,MD,20901,MCPD,Residence - Apartment/Condo,H,3H1,126,8600,,MANCHESTER,,RD,08/27/2022 04:41:00 PM,,38.99838,-77.007,3D,"(38.9984, -77.007)",5,5,8,21,1,5,1,1
201389841,2404,220037091,08/27/2022 04:26:27 PM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,WHEATON,12000 BLK  SAWMILL CT,SILVER SPRING,MD,20902,MCPD,Parking Lot - Residential,L,4L1,674,12000,,SAWMILL,,CT,08/26/2022 02:00:00 PM,08/27/2022 04:00:00 PM,39.05178,-77.0469,4D,"(39.0518, -77.0469)",4,4,16,17,1,4,4,1
201389842,9108,220037084,08/27/2022 04:23:01 PM,90Z,1,Other,All Other Offenses,RECOVERED PROPERTY - MONT CO.,BETHESDA,4800 BLK  RUGBY AVE,BETHESDA,MD,20814,MCPD,Government Building,D,2D2,049,4800,,RUGBY,,AVE,08/27/2022 04:20:00 PM,,38.99128,-77.0968,2D,"(38.9913, -77.0968)",1,1,12,111,1,1,3,1
201389848,9113,220037094,08/27/2022 04:16:25 PM,90Z,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,TAKOMA PARK,7300 BLK  TRESCOTT AVE,TAKOMA PARK,MD,20912,TPPD,Residence - Single Family,,,805,7300,,TRESCOTT,,AVE,08/27/2022 04:16:00 PM,,38.98225,-76.996,TPPD,"(38.9823, -76.996)",5,5,4,3062,11,5,1,1
201389854,2601,220037085,08/27/2022 03:58:32 PM,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,ROCKVILLE,1600 BLK  AUBURN AVE,ROCKVILLE,MD,20850,RCPD,Residence - Single Family,A,1A3,244,1600,,AUBURN,,AVE,08/27/2022 12:00:00 AM,08/27/2022 03:57:00 PM,39.10282,-77.1646,1D,"(39.1028, -77.1646)",3,3,25,71,12,3,3,1
201389847,9199,220037092,08/27/2022 03:39:04 PM,90Z,1,Other,All Other Offenses,POLICE INFORMATION,WHEATON,16900 BLK  NORWOOD RD,SANDY SPRING,MD,20860,MCPD,School - Elementary/Secondary,J,4J1,390,16900,,NORWOOD,,RD,08/27/2022 03:39:00 PM,,39.13347,-77.0307,4D,"(39.1335, -77.0307)",4,4,35,50,1,4,4,1
201389850,2305,220037083,08/27/2022 03:34:50 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,11200 BLK  LOCKWOOD DR,SILVER SPRING,MD,20901,MCPD,Residence - Garage,I,3I1,518,11200,,LOCKWOOD,,DR,08/27/2022 04:09:00 PM,,39.04007,-76.9922,3D,"(39.0401, -76.9922)",5,5,18,21,1,5,2,1
201389840,2303,220037077,08/27/2022 03:28:37 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,TAKOMA PARK,1300 BLK  UNIVERSITY BLV,TAKOMA PARK,MD,20912,TPPD,Retail - Department/Discount Store,,,807,1300,,UNIVERSITY,,BLV,08/27/2022 03:28:00 PM,,39.03654,-77.031,TPPD,"(39.0365, -77.031)",4,4,16,17,1,4,4,1
201389891,1399,220037078,08/27/2022 03:06:08 PM,13B,3,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,BETHESDA,8600 BLK  OLD GEORGETOWN RD,BETHESDA,MD,20814,MCPD,Hospital/Emergency Care Center,E,2E2,055,8600,,OLD GEORGETOWN,,RD,08/27/2022 03:06:00 PM,,38.9982,-77.1108,2D,"(38.9982, -77.1108)",1,1,12,103,1,1,3,1
201389904,2303,220037073,08/27/2022 03:00:07 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,ROCKVILLE,2100 BLK  VEIRS MILL RD,ROCKVILLE,MD,20851,RCPD,Grocery/Supermarket,A,1A2,522,2100,,VEIRS MILL,,RD,08/27/2022 01:45:00 PM,08/27/2022 02:30:00 PM,39.07571,-77.1153,1D,"(39.0757, -77.1153)",3,3,25,68,12,3,3,1
201389912,2699,220037070,08/27/2022 02:20:21 PM,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),SILVER SPRING,3400 BLK  HAMPTON HOLLOW DR,SILVER SPRING,MD,20904,MCPD,Residence - Apartment/Condo,I,3I2,380,3400,,HAMPTON HOLLOW,,DR,08/27/2022 02:20:00 PM,,39.07634,-76.9394,3D,"(39.0763, -76.9394)",5,5,53,12,1,5,2,1
201389829,9199,220037064,08/27/2022 01:44:29 PM,90Z,1,Other,All Other Offenses,POLICE INFORMATION,WHEATON,12500 BLK  LAYHILL RD,SILVER SPRING,MD,20906,MCPD,Street - Other,K,4K1,351,12500,,LAYHILL,,RD,08/27/2022 01:44:00 PM,,39.06124,-77.0512,4D,"(39.0612, -77.0512)",4,4,23,6,1,4,4,1
201389906,9101,220037068,08/27/2022 01:40:50 PM,90Z,1,Other,All Other Offenses,SUDDEN DEATH,WHEATON,200 BLK  BLUFF TER,SILVER SPRING,MD,20902,MCPD,Residence - Single Family,L,4L1,361,200,,BLUFF,,TER,08/27/2022 01:40:00 PM,,39.04231,-77.0124,4D,"(39.0423, -77.0124)",4,4,17,17,1,4,4,1
201389821,2303,220037062,08/27/2022 01:25:48 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,SILVER SPRING,11200 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,MD,20904,MCPD,Retail - Drug Store/Pharmacy,I,3I1,518,11200,,NEW HAMPSHIRE,,AVE,08/27/2022 01:25:00 PM,,39.03984,-76.9907,3D,"(39.0398, -76.9907)",5,5,18,12,1,5,2,1
201389819,2305,220037060,08/27/2022 01:25:10 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,ROCKVILLE,700 BLK  MONROE ST,ROCKVILLE,MD,20850,RCPD,Parking Lot - Residential,A,1A1,258,700,,MONROE,,ST,08/26/2022 08:30:00 PM,08/27/2022 12:40:00 PM,39.07533,-77.1529,1D,"(39.0753, -77.1529)",3,3,25,71,12,3,3,1
201389831,9108,220037055,08/27/2022 01:11:46 PM,90Z,1,Other,All Other Offenses,RECOVERED PROPERTY - MONT CO.,SILVER SPRING,1400 BLK  CRESTRIDGE DR,SILVER SPRING,MD,20910,MCPD,Residence - Single Family,G,3G2,101,1400,,CRESTRIDGE,,DR,08/27/2022 01:11:00 PM,08/27/2022 12:00:00 AM,39.01061,-77.0323,3D,"(39.0106, -77.0323)",5,5,7,3065,1,5,1,1
201389919,9199,220037056,08/27/2022 12:50:01 PM,90Z,1,Other,All Other Offenses,POLICE INFORMATION,MONTGOMERY VILLAGE,100 BLK  KENTLANDS BLV,GAITHERSBURG,MD,20878,GPD,Commercial - Office Building,P,6P2,450,100,,KENTLANDS,,BLV,08/27/2022 12:50:00 PM,,39.1236,-77.2315,6D,"(39.1236, -77.2315)",3,3,36,33,21,3,5,1
201389820,2610,220037058,08/27/2022 12:38:23 PM,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,BETHESDA,8400 BLK  WESTMONT TER,BETHESDA,MD,20817,MCPD,Residence - Single Family,E,2E2,059,8400,,WESTMONT,,TER,08/14/2022 09:00:00 AM,08/23/2022 09:00:00 AM,38.99497,-77.1326,2D,"(38.995, -77.1326)",1,1,12,103,1,1,3,1
201389809,2902,220037044,08/27/2022 12:16:43 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,ROCKVILLE,,ROCKVILLE,MD,20850,RCPD,Street - Other,A,1A3,276,,,MARYLAND,,AVE,08/26/2022 10:00:00 PM,08/27/2022 08:00:00 AM,0.0,0.0,1D,"(0.0, 0.0)",,,,,,,,
201389809,2305,220037044,08/27/2022 12:16:43 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,ROCKVILLE,,ROCKVILLE,MD,20850,RCPD,Parking Lot - Commercial,A,1A3,276,,,MARYLAND,,AVE,08/26/2022 10:00:00 PM,08/27/2022 08:00:00 AM,0.0,0.0,1D,"(0.0, 0.0)",,,,,,,,
201389813,2610,220037045,08/27/2022 12:16:07 PM,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,ROCKVILLE,10600 BLK  MORNING FIELD DR,POTOMAC,MD,20854,MCPD,Other/Unknown,B,1B1,237,10600,,MORNING FIELD,,DR,08/27/2022 12:16:00 PM,,39.07448,-77.2157,1D,"(39.0745, -77.2157)",3,3,22,53,1,3,5,1
201389822,2901,220037051,08/27/2022 12:02:09 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - BUSINESS,BETHESDA,6900 BLK  ARLINGTON RD,BETHESDA,MD,20814,MCPD,Auto Dealership,D,2D2,031,6900,,ARLINGTON,,RD,08/26/2022 12:02:00 PM,08/27/2022 09:15:00 AM,38.97847,-77.0992,2D,"(38.9785, -77.0992)",1,1,12,111,1,1,3,1
201389822,2411,220037051,08/27/2022 12:02:09 PM,90Z,1,Crime Against Society,All Other Offenses,UNAUTHORIZED USE OF VEHICLE (INCLUDES JOY RIDING),BETHESDA,6900 BLK  ARLINGTON RD,BETHESDA,MD,20814,MCPD,Auto Dealership,D,2D2,031,6900,,ARLINGTON,,RD,08/26/2022 12:02:00 PM,08/27/2022 09:15:00 AM,38.97847,-77.0992,2D,"(38.9785, -77.0992)",1,1,12,111,1,1,3,1
201389838,2901,220037046,08/27/2022 12:02:09 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - BUSINESS,BETHESDA,6900 BLK  ARLINGTON RD,BETHESDA,MD,20814,MCPD,Auto Dealership,D,2D2,031,6900,,ARLINGTON,,RD,08/26/2022 08:00:00 PM,,38.97847,-77.0992,2D,"(38.9785, -77.0992)",1,1,12,111,1,1,3,1
201389818,2901,220037042,08/27/2022 11:40:31 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - BUSINESS,ROCKVILLE,15400 BLK  FREDERICK RD,DERWOOD,MD,20855,MCPD,Auto Dealership,A,1A4,280,15400,,FREDERICK,,RD,08/26/2022 10:00:00 PM,08/27/2022 07:30:00 AM,39.10825,-77.1595,1D,"(39.1082, -77.1595)",3,3,27,71,1,3,3,1
201389903,2399,220037036,08/27/2022 11:23:30 AM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),SILVER SPRING,11500 BLK  FEBRUARY CIR,SILVER SPRING,MD,20904,MCPD,Parking Lot - Residential,I,3I1,145,11500,,FEBRUARY,,CIR,08/27/2022 11:23:00 AM,,39.04716,-76.9765,3D,"(39.0472, -76.9765)",5,5,18,12,1,5,2,1
201389903,2999,220037036,08/27/2022 11:23:30 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),SILVER SPRING,11500 BLK  FEBRUARY CIR,SILVER SPRING,MD,20904,MCPD,Parking Lot - Residential,I,3I1,145,11500,,FEBRUARY,,CIR,08/27/2022 11:23:00 AM,,39.04716,-76.9765,3D,"(39.0472, -76.9765)",5,5,18,12,1,5,2,1
201389806,2305,220037038,08/27/2022 11:22:05 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,ROCKVILLE,,ROCKVILLE,MD,20850,RCPD,Street - Residential,A,1A3,262,,,MT VERNON,,PL,08/27/2022 05:00:00 AM,08/27/2022 10:50:00 AM,0.0,0.0,1D,"(0.0, 0.0)",,,,,,,,
201389806,2902,220037038,08/27/2022 11:22:05 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,ROCKVILLE,,ROCKVILLE,MD,20850,RCPD,Street - Residential,A,1A3,262,,,MT VERNON,,PL,08/27/2022 05:00:00 AM,08/27/2022 10:50:00 AM,0.0,0.0,1D,"(0.0, 0.0)",,,,,,,,
201389807,2303,220037032,08/27/2022 10:59:07 AM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,SILVER SPRING,12000 BLK  CHERRY HILL RD,SILVER SPRING,MD,20904,MCPD,Retail - Department/Discount Store,I,3I1,146,12000,,CHERRY HILL,,RD,08/23/2022 08:48:00 PM,,39.05158,-76.9567,3D,"(39.0516, -76.9567)",5,5,21,12,1,5,2,1
201389812,2999,220037027,08/27/2022 10:14:43 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),ROCKVILLE,400 BLK  BLANDFORD ST,ROCKVILLE,MD,20850,RCPD,Street - Residential,A,1A1,260,400,,BLANDFORD,,ST,08/26/2022 05:00:00 PM,08/27/2022 10:15:00 AM,39.07856,-77.15,1D,"(39.0786, -77.15)",3,3,25,71,12,3,3,1
