Establishment ID,Name,Address 1,Address 2,City,Zip,Owner,Category,Type,Latitude,Longitude,Location,Council Districts,Councils,Communities,Zip Codes,Municipalities,Montgomery County Boundary
20632,3 STAR BEER & WINE,18524 WOODFIELD RD,,GAITHERSBURG,20879,"CPSS, INC",Market,Food,39.1607,-77.1597,"(39.1607, -77.1597)",4,4,36,31,1,1
20632,3 STAR BEER & WINE,18524 WOODFIELD RD,,GAITHERSBURG,20879,"CPSS, INC",Market,Food,39.1607,-77.1597,"(39.1607, -77.1597)",4,4,36,31,1,1
41092,5-10 QUICK MART,817 HUNGERFORD DR.,,ROCKVILLE,20850,GURU ANGAD INC.,Market,Food,39.0951,-77.1528,"(39.0951, -77.1528)",3,3,25,71,12,1
41092,5-10 QUICK MART,817 HUNGERFORD DR.,,ROCKVILLE,20850,GURU ANGAD INC.,Market,Food,39.0951,-77.1528,"(39.0951, -77.1528)",3,3,25,71,12,1
37048,6-TWELVE CONVENIENT MART,14100 C DARNESTOWN RD.,,GERMANTOWN,20874,AKSHAT ENTERPRISES LLC,Market,Food,39.103,-77.2925,"(39.103, -77.2925)",1,1,28,39,1,1
37048,6-TWELVE CONVENIENT MART,14100 C DARNESTOWN RD.,,GERMANTOWN,20874,AKSHAT ENTERPRISES LLC,Market,Food,39.103,-77.2925,"(39.103, -77.2925)",1,1,28,39,1,1
37048,6-TWELVE CONVENIENT MART,14100 C DARNESTOWN RD.,,GERMANTOWN,20874,AKSHAT ENTERPRISES LLC,Market,Food,39.103,-77.2925,"(39.103, -77.2925)",1,1,28,39,1,1
32975,7-ELEVEN #1038936,20510 FREDERICK RD,,GERMANTOWN,20876,7 ELEVEN,Market,Food,39.1924,-77.2436,"(39.1924, -77.2436)",2,2,39,36,1,1
32975,7-ELEVEN #1038936,20510 FREDERICK RD,,GERMANTOWN,20876,7 ELEVEN,Market,Food,39.1924,-77.2436,"(39.1924, -77.2436)",2,2,39,36,1,1
32975,7-ELEVEN #1038936,20510 FREDERICK RD,,GERMANTOWN,20876,7 ELEVEN,Market,Food,39.1924,-77.2436,"(39.1924, -77.2436)",2,2,39,36,1,1
32975,7-ELEVEN #1038936,20510 FREDERICK RD,,GERMANTOWN,20876,7 ELEVEN,Market,Food,39.1924,-77.2436,"(39.1924, -77.2436)",2,2,39,36,1,1
32975,7-ELEVEN #1038936,20510 FREDERICK RD,,GERMANTOWN,20876,7 ELEVEN,Market,Food,39.1924,-77.2436,"(39.1924, -77.2436)",2,2,39,36,1,1
20209,7-ELEVEN #11570,8946 N. WESTLAND DR.,,GAITHERSBURG,20877,MAJMUDAR RETAIL STORES,Market,Food,39.1278,-77.1839,"(39.1278, -77.1839)",3,3,36,35,1,1
20209,7-ELEVEN #11570,8946 N. WESTLAND DR.,,GAITHERSBURG,20877,MAJMUDAR RETAIL STORES,Market,Food,39.1278,-77.1839,"(39.1278, -77.1839)",3,3,36,35,1,1
20209,7-ELEVEN #11570,8946 N. WESTLAND DR.,,GAITHERSBURG,20877,MAJMUDAR RETAIL STORES,Market,Food,39.1278,-77.1839,"(39.1278, -77.1839)",3,3,36,35,1,1
20209,7-ELEVEN #11570,8946 N. WESTLAND DR.,,GAITHERSBURG,20877,MAJMUDAR RETAIL STORES,Market,Food,39.1278,-77.1839,"(39.1278, -77.1839)",3,3,36,35,1,1
20209,7-ELEVEN #11570,8946 N. WESTLAND DR.,,GAITHERSBURG,20877,MAJMUDAR RETAIL STORES,Market,Food,39.1278,-77.1839,"(39.1278, -77.1839)",3,3,36,35,1,1
20209,7-ELEVEN #11570,8946 N. WESTLAND DR.,,GAITHERSBURG,20877,MAJMUDAR RETAIL STORES,Market,Food,39.1278,-77.1839,"(39.1278, -77.1839)",3,3,36,35,1,1
11,7-ELEVEN #11572,12405 GEORGIA AVE.,,SILVER SPRING,20906,TENAYE Y. TEBEGE,Market,Food,39.061,-77.0518,"(39.061, -77.0518)",4,4,23,6,1,1
11,7-ELEVEN #11572,12405 GEORGIA AVE.,,SILVER SPRING,20906,TENAYE Y. TEBEGE,Market,Food,39.061,-77.0518,"(39.061, -77.0518)",4,4,23,6,1,1
11,7-ELEVEN #11572,12405 GEORGIA AVE.,,SILVER SPRING,20906,TENAYE Y. TEBEGE,Market,Food,39.061,-77.0518,"(39.061, -77.0518)",4,4,23,6,1,1
11,7-ELEVEN #11572,12405 GEORGIA AVE.,,SILVER SPRING,20906,TENAYE Y. TEBEGE,Market,Food,39.061,-77.0518,"(39.061, -77.0518)",4,4,23,6,1,1
12,7-ELEVEN #11575,18120 GEORGIA AVE.,,OLNEY,20832,"SJB, INC. #11575",Market,Food,39.1542,-77.0676,"(39.1542, -77.0676)",4,4,58,100,1,1
12,7-ELEVEN #11575,18120 GEORGIA AVE.,,OLNEY,20832,"SJB, INC. #11575",Market,Food,39.1542,-77.0676,"(39.1542, -77.0676)",4,4,58,100,1,1
12,7-ELEVEN #11575,18120 GEORGIA AVE.,,OLNEY,20832,"SJB, INC. #11575",Market,Food,39.1542,-77.0676,"(39.1542, -77.0676)",4,4,58,100,1,1
12,7-ELEVEN #11575,18120 GEORGIA AVE.,,OLNEY,20832,"SJB, INC. #11575",Market,Food,39.1542,-77.0676,"(39.1542, -77.0676)",4,4,58,100,1,1
12,7-ELEVEN #11575,18120 GEORGIA AVE.,,OLNEY,20832,"SJB, INC. #11575",Market,Food,39.1542,-77.0676,"(39.1542, -77.0676)",4,4,58,100,1,1
18004,7-ELEVEN #11577,15539 NEW HAMPSHIRE AVE.,,SILVER SPRING,20905,"REKHI, INC.",Market,Food,39.1111,-76.9947,"(39.1111, -76.9947)",5,5,29,8,1,1
18004,7-ELEVEN #11577,15539 NEW HAMPSHIRE AVE.,,SILVER SPRING,20905,"REKHI, INC.",Market,Food,39.1111,-76.9947,"(39.1111, -76.9947)",5,5,29,8,1,1
18004,7-ELEVEN #11577,15539 NEW HAMPSHIRE AVE.,,SILVER SPRING,20905,"REKHI, INC.",Market,Food,39.1111,-76.9947,"(39.1111, -76.9947)",5,5,29,8,1,1
18004,7-ELEVEN #11577,15539 NEW HAMPSHIRE AVE.,,SILVER SPRING,20905,"REKHI, INC.",Market,Food,39.1111,-76.9947,"(39.1111, -76.9947)",5,5,29,8,1,1
17984,7-ELEVEN #11580B,160 ROLLINS AVE,,ROCKVILLE,20852,JG RETAIL CORPORATION,Market,Food,39.0582,-77.1244,"(39.0582, -77.1244)",3,3,25,60,12,1
17984,7-ELEVEN #11580B,160 ROLLINS AVE,,ROCKVILLE,20852,JG RETAIL CORPORATION,Market,Food,39.0582,-77.1244,"(39.0582, -77.1244)",3,3,25,60,12,1
17984,7-ELEVEN #11580B,160 ROLLINS AVE,,ROCKVILLE,20852,JG RETAIL CORPORATION,Market,Food,39.0582,-77.1244,"(39.0582, -77.1244)",3,3,25,60,12,1
22694,7-ELEVEN #11581,10203 NEW HAMPSHIRE AVE.,,SILVER SPRING,20903,"VVORA, INC.",Market,Food,39.0232,-76.9776,"(39.0232, -76.9776)",5,5,11,15,1,1
22694,7-ELEVEN #11581,10203 NEW HAMPSHIRE AVE.,,SILVER SPRING,20903,"VVORA, INC.",Market,Food,39.0232,-76.9776,"(39.0232, -76.9776)",5,5,11,15,1,1
22694,7-ELEVEN #11581,10203 NEW HAMPSHIRE AVE.,,SILVER SPRING,20903,"VVORA, INC.",Market,Food,39.0232,-76.9776,"(39.0232, -76.9776)",5,5,11,15,1,1
22694,7-ELEVEN #11581,10203 NEW HAMPSHIRE AVE.,,SILVER SPRING,20903,"VVORA, INC.",Market,Food,39.0232,-76.9776,"(39.0232, -76.9776)",5,5,11,15,1,1
36931,7-ELEVEN #11586,13251 ATLANTIC AVE.,,ROCKVILLE,20851,KHUSHI TWIN INC,Market,Food,39.0741,-77.1151,"(39.0741, -77.1151)",3,3,25,68,12,1
36931,7-ELEVEN #11586,13251 ATLANTIC AVE.,,ROCKVILLE,20851,KHUSHI TWIN INC,Market,Food,39.0741,-77.1151,"(39.0741, -77.1151)",3,3,25,68,12,1
18031,7-ELEVEN #11590,10594 METROPOLITAN AVE.,,KENSINGTON,20895,BANDESHA CORPORATION,Market,Food,39.0292,-77.0749,"(39.0292, -77.0749)",1,1,15,25,6,1
18031,7-ELEVEN #11590,10594 METROPOLITAN AVE.,,KENSINGTON,20895,BANDESHA CORPORATION,Market,Food,39.0292,-77.0749,"(39.0292, -77.0749)",1,1,15,25,6,1
18031,7-ELEVEN #11590,10594 METROPOLITAN AVE.,,KENSINGTON,20895,BANDESHA CORPORATION,Market,Food,39.0292,-77.0749,"(39.0292, -77.0749)",1,1,15,25,6,1
21,7-ELEVEN #11591,5402 RANDOLPH RD.,,ROCKVILLE,20852,"WHAMI, INC",Market,Food,39.053,-77.1076,"(39.053, -77.1076)",4,4,19,60,1,1
21,7-ELEVEN #11591,5402 RANDOLPH RD.,,ROCKVILLE,20852,"WHAMI, INC",Market,Food,39.053,-77.1076,"(39.053, -77.1076)",4,4,19,60,1,1
21,7-ELEVEN #11591,5402 RANDOLPH RD.,,ROCKVILLE,20852,"WHAMI, INC",Market,Food,39.053,-77.1076,"(39.053, -77.1076)",4,4,19,60,1,1
21,7-ELEVEN #11591,5402 RANDOLPH RD.,,ROCKVILLE,20852,"WHAMI, INC",Market,Food,39.053,-77.1076,"(39.053, -77.1076)",4,4,19,60,1,1
28566,7-ELEVEN #11595,824 BALTIMORE RD,,ROCKVILLE,20851,B2B INC,Market,Food,39.0849,-77.1351,"(39.0849, -77.1351)",3,3,25,68,12,1
28566,7-ELEVEN #11595,824 BALTIMORE RD,,ROCKVILLE,20851,B2B INC,Market,Food,39.0849,-77.1351,"(39.0849, -77.1351)",3,3,25,68,12,1
28566,7-ELEVEN #11595,824 BALTIMORE RD,,ROCKVILLE,20851,B2B INC,Market,Food,39.0849,-77.1351,"(39.0849, -77.1351)",3,3,25,68,12,1
26,7-ELEVEN #11713,14101 GEORGIA AVE.,,SILVER SPRING,20906,"MC MAHON DENT, INC.",Market,Food,39.0853,-77.0778,"(39.0853, -77.0778)",4,4,59,6,1,1
26,7-ELEVEN #11713,14101 GEORGIA AVE.,,SILVER SPRING,20906,"MC MAHON DENT, INC.",Market,Food,39.0853,-77.0778,"(39.0853, -77.0778)",4,4,59,6,1,1
26,7-ELEVEN #11713,14101 GEORGIA AVE.,,SILVER SPRING,20906,"MC MAHON DENT, INC.",Market,Food,39.0853,-77.0778,"(39.0853, -77.0778)",4,4,59,6,1,1
26,7-ELEVEN #11713,14101 GEORGIA AVE.,,SILVER SPRING,20906,"MC MAHON DENT, INC.",Market,Food,39.0853,-77.0778,"(39.0853, -77.0778)",4,4,59,6,1,1
26,7-ELEVEN #11713,14101 GEORGIA AVE.,,SILVER SPRING,20906,"MC MAHON DENT, INC.",Market,Food,39.0853,-77.0778,"(39.0853, -77.0778)",4,4,59,6,1,1
28,7-ELEVEN #11727,5114 RIVER RD,,BETHESDA,20816,"C S MANAGEMENT, INC./7-ELEVEN",Market,Food,38.9635,-77.1025,"(38.9635, -77.1025)",1,1,12,107,1,1
28,7-ELEVEN #11727,5114 RIVER RD,,BETHESDA,20816,"C S MANAGEMENT, INC./7-ELEVEN",Market,Food,38.9635,-77.1025,"(38.9635, -77.1025)",1,1,12,107,1,1
28,7-ELEVEN #11727,5114 RIVER RD,,BETHESDA,20816,"C S MANAGEMENT, INC./7-ELEVEN",Market,Food,38.9635,-77.1025,"(38.9635, -77.1025)",1,1,12,107,1,1
28,7-ELEVEN #11727,5114 RIVER RD,,BETHESDA,20816,"C S MANAGEMENT, INC./7-ELEVEN",Market,Food,38.9635,-77.1025,"(38.9635, -77.1025)",1,1,12,107,1,1
48223,7-ELEVEN #20096,14430 LAYHILL RD.,,SILVER SPRING,20906,ALISHBA ENTERPRISES INC,Market,Food,39.0928,-77.0459,"(39.0928, -77.0459)",4,4,59,6,1,1
29,7-ELEVEN #20096,14430 LAYHILL RD.,,SILVER SPRING,20906,CHUENCHOM SRISAWANGVONG,Market,Food,39.0928,-77.0459,"(39.0928, -77.0459)",4,4,59,6,1,1
29,7-ELEVEN #20096,14430 LAYHILL RD.,,SILVER SPRING,20906,CHUENCHOM SRISAWANGVONG,Market,Food,39.0928,-77.0459,"(39.0928, -77.0459)",4,4,59,6,1,1
29,7-ELEVEN #20096,14430 LAYHILL RD.,,SILVER SPRING,20906,CHUENCHOM SRISAWANGVONG,Market,Food,39.0928,-77.0459,"(39.0928, -77.0459)",4,4,59,6,1,1
29,7-ELEVEN #20096,14430 LAYHILL RD.,,SILVER SPRING,20906,CHUENCHOM SRISAWANGVONG,Market,Food,39.0928,-77.0459,"(39.0928, -77.0459)",4,4,59,6,1,1
29,7-ELEVEN #20096,14430 LAYHILL RD.,,SILVER SPRING,20906,CHUENCHOM SRISAWANGVONG,Market,Food,39.0928,-77.0459,"(39.0928, -77.0459)",4,4,59,6,1,1
29,7-ELEVEN #20096,14430 LAYHILL RD.,,SILVER SPRING,20906,CHUENCHOM SRISAWANGVONG,Market,Food,39.0928,-77.0459,"(39.0928, -77.0459)",4,4,59,6,1,1
29,7-ELEVEN #20096,14430 LAYHILL RD.,,SILVER SPRING,20906,CHUENCHOM SRISAWANGVONG,Market,Food,39.0928,-77.0459,"(39.0928, -77.0459)",4,4,59,6,1,1
30,7-ELEVEN #20294,785 ROCKVILLE PK.,,ROCKVILLE,20852,PHUC INC,Market,Food,39.0767,-77.1413,"(39.0767, -77.1413)",3,3,25,60,12,1
30,7-ELEVEN #20294,785 ROCKVILLE PK.,,ROCKVILLE,20852,PHUC INC,Market,Food,39.0767,-77.1413,"(39.0767, -77.1413)",3,3,25,60,12,1
17807,7-ELEVEN #22053,11445 AMHERST AVE.,,WHEATON,20902,"GIANNA, INC.",Market,Food,39.043,-77.0475,"(39.043, -77.0475)",4,4,16,17,1,1
17807,7-ELEVEN #22053,11445 AMHERST AVE.,,WHEATON,20902,"GIANNA, INC.",Market,Food,39.043,-77.0475,"(39.043, -77.0475)",4,4,16,17,1,1
17807,7-ELEVEN #22053,11445 AMHERST AVE.,,WHEATON,20902,"GIANNA, INC.",Market,Food,39.043,-77.0475,"(39.043, -77.0475)",4,4,16,17,1,1
17807,7-ELEVEN #22053,11445 AMHERST AVE.,,WHEATON,20902,"GIANNA, INC.",Market,Food,39.043,-77.0475,"(39.043, -77.0475)",4,4,16,17,1,1
17977,7-ELEVEN #22921,8101 FENTON ST,,SILVER SPRING,20910,"KUMA MAMIE/7-ELEVEN, INC. #22921",Market,Food,38.9905,-77.0236,"(38.9905, -77.0236)",5,5,7,3065,1,1
17977,7-ELEVEN #22921,8101 FENTON ST,,SILVER SPRING,20910,"KUMA MAMIE/7-ELEVEN, INC. #22921",Market,Food,38.9905,-77.0236,"(38.9905, -77.0236)",5,5,7,3065,1,1
17977,7-ELEVEN #22921,8101 FENTON ST,,SILVER SPRING,20910,"KUMA MAMIE/7-ELEVEN, INC. #22921",Market,Food,38.9905,-77.0236,"(38.9905, -77.0236)",5,5,7,3065,1,1
17977,7-ELEVEN #22921,8101 FENTON ST,,SILVER SPRING,20910,"KUMA MAMIE/7-ELEVEN, INC. #22921",Market,Food,38.9905,-77.0236,"(38.9905, -77.0236)",5,5,7,3065,1,1
17977,7-ELEVEN #22921,8101 FENTON ST,,SILVER SPRING,20910,"KUMA MAMIE/7-ELEVEN, INC. #22921",Market,Food,38.9905,-77.0236,"(38.9905, -77.0236)",5,5,7,3065,1,1
17871,7-ELEVEN #23666,9254 NEW HAMPSHIRE AVE,,SILVER SPRING,20903,FTT COMMERICAL ENTERPRISES INC,Market,Food,39.0066,-76.9809,"(39.0066, -76.9809)",5,5,9,15,1,1
17871,7-ELEVEN #23666,9254 NEW HAMPSHIRE AVE,,SILVER SPRING,20903,FTT COMMERICAL ENTERPRISES INC,Market,Food,39.0066,-76.9809,"(39.0066, -76.9809)",5,5,9,15,1,1
17871,7-ELEVEN #23666,9254 NEW HAMPSHIRE AVE,,SILVER SPRING,20903,FTT COMMERICAL ENTERPRISES INC,Market,Food,39.0066,-76.9809,"(39.0066, -76.9809)",5,5,9,15,1,1
17871,7-ELEVEN #23666,9254 NEW HAMPSHIRE AVE,,SILVER SPRING,20903,FTT COMMERICAL ENTERPRISES INC,Market,Food,39.0066,-76.9809,"(39.0066, -76.9809)",5,5,9,15,1,1
17871,7-ELEVEN #23666,9254 NEW HAMPSHIRE AVE,,SILVER SPRING,20903,FTT COMMERICAL ENTERPRISES INC,Market,Food,39.0066,-76.9809,"(39.0066, -76.9809)",5,5,9,15,1,1
18833,7-ELEVEN #23691,15585 OLD COLUMBIA PK.,,BURTONSVILLE,20866,"MALINA, INC.",Market,Food,39.1105,-76.9329,"(39.1105, -76.9329)",5,5,30,47,1,1
18833,7-ELEVEN #23691,15585 OLD COLUMBIA PK.,,BURTONSVILLE,20866,"MALINA, INC.",Market,Food,39.1105,-76.9329,"(39.1105, -76.9329)",5,5,30,47,1,1
18833,7-ELEVEN #23691,15585 OLD COLUMBIA PK.,,BURTONSVILLE,20866,"MALINA, INC.",Market,Food,39.1105,-76.9329,"(39.1105, -76.9329)",5,5,30,47,1,1
18833,7-ELEVEN #23691,15585 OLD COLUMBIA PK.,,BURTONSVILLE,20866,"MALINA, INC.",Market,Food,39.1105,-76.9329,"(39.1105, -76.9329)",5,5,30,47,1,1
18833,7-ELEVEN #23691,15585 OLD COLUMBIA PK.,,BURTONSVILLE,20866,"MALINA, INC.",Market,Food,39.1105,-76.9329,"(39.1105, -76.9329)",5,5,30,47,1,1
18833,7-ELEVEN #23691,15585 OLD COLUMBIA PK.,,BURTONSVILLE,20866,"MALINA, INC.",Market,Food,39.1105,-76.9329,"(39.1105, -76.9329)",5,5,30,47,1,1
18833,7-ELEVEN #23691,15585 OLD COLUMBIA PK.,,BURTONSVILLE,20866,"MALINA, INC.",Market,Food,39.1105,-76.9329,"(39.1105, -76.9329)",5,5,30,47,1,1
18833,7-ELEVEN #23691,15585 OLD COLUMBIA PK.,,BURTONSVILLE,20866,"MALINA, INC.",Market,Food,39.1105,-76.9329,"(39.1105, -76.9329)",5,5,30,47,1,1
18231,7-ELEVEN #23693,15821 FREDERICK RD,,DERWOOD,20855,NIMAL PREMATNE,Market,Food,39.1157,-77.1655,"(39.1157, -77.1655)",3,3,27,51,1,1
18231,7-ELEVEN #23693,15821 FREDERICK RD,,DERWOOD,20855,NIMAL PREMATNE,Market,Food,39.1157,-77.1655,"(39.1157, -77.1655)",3,3,27,51,1,1
18231,7-ELEVEN #23693,15821 FREDERICK RD,,DERWOOD,20855,NIMAL PREMATNE,Market,Food,39.1157,-77.1655,"(39.1157, -77.1655)",3,3,27,51,1,1
18231,7-ELEVEN #23693,15821 FREDERICK RD,,DERWOOD,20855,NIMAL PREMATNE,Market,Food,39.1157,-77.1655,"(39.1157, -77.1655)",3,3,27,51,1,1
18250,7-ELEVEN #23696,650 UNIVERSITY BLVD E,,SILVER SPRING,20901,YOHANA INC,Market,Food,39.0002,-76.9949,"(39.0002, -76.9949)",5,5,8,15,1,1
18250,7-ELEVEN #23696,650 UNIVERSITY BLVD E,,SILVER SPRING,20901,YOHANA INC,Market,Food,39.0002,-76.9949,"(39.0002, -76.9949)",5,5,8,15,1,1
18250,7-ELEVEN #23696,650 UNIVERSITY BLVD E,,SILVER SPRING,20901,YOHANA INC,Market,Food,39.0002,-76.9949,"(39.0002, -76.9949)",5,5,8,15,1,1
18250,7-ELEVEN #23696,650 UNIVERSITY BLVD E,,SILVER SPRING,20901,YOHANA INC,Market,Food,39.0002,-76.9949,"(39.0002, -76.9949)",5,5,8,15,1,1
18250,7-ELEVEN #23696,650 UNIVERSITY BLVD E,,SILVER SPRING,20901,YOHANA INC,Market,Food,39.0002,-76.9949,"(39.0002, -76.9949)",5,5,8,15,1,1
18250,7-ELEVEN #23696,650 UNIVERSITY BLVD E,,SILVER SPRING,20901,YOHANA INC,Market,Food,39.0002,-76.9949,"(39.0002, -76.9949)",5,5,8,15,1,1
18250,7-ELEVEN #23696,650 UNIVERSITY BLVD E,,SILVER SPRING,20901,YOHANA INC,Market,Food,39.0002,-76.9949,"(39.0002, -76.9949)",5,5,8,15,1,1
17746,7-ELEVEN #23706,3507 UNIVERSITY BLVD W,,KENSINGTON,20895,"GIANNA, INC.",Market,Food,39.0347,-77.0715,"(39.0347, -77.0715)",1,1,15,25,1,1
17746,7-ELEVEN #23706,3507 UNIVERSITY BLVD W,,KENSINGTON,20895,"GIANNA, INC.",Market,Food,39.0347,-77.0715,"(39.0347, -77.0715)",1,1,15,25,1,1
17746,7-ELEVEN #23706,3507 UNIVERSITY BLVD W,,KENSINGTON,20895,"GIANNA, INC.",Market,Food,39.0347,-77.0715,"(39.0347, -77.0715)",1,1,15,25,1,1
17746,7-ELEVEN #23706,3507 UNIVERSITY BLVD W,,KENSINGTON,20895,"GIANNA, INC.",Market,Food,39.0347,-77.0715,"(39.0347, -77.0715)",1,1,15,25,1,1
17746,7-ELEVEN #23706,3507 UNIVERSITY BLVD W,,KENSINGTON,20895,"GIANNA, INC.",Market,Food,39.0347,-77.0715,"(39.0347, -77.0715)",1,1,15,25,1,1
37,7-ELEVEN #25403,13401 NEW HAMPSHIRE AVE,,SILVER SPRING,20904,"KHUNYA, INC.",Market,Food,39.076,-77.0013,"(39.076, -77.0013)",5,5,26,12,1,1
37,7-ELEVEN #25403,13401 NEW HAMPSHIRE AVE,,SILVER SPRING,20904,"KHUNYA, INC.",Market,Food,39.076,-77.0013,"(39.076, -77.0013)",5,5,26,12,1,1
37,7-ELEVEN #25403,13401 NEW HAMPSHIRE AVE,,SILVER SPRING,20904,"KHUNYA, INC.",Market,Food,39.076,-77.0013,"(39.076, -77.0013)",5,5,26,12,1,1
37,7-ELEVEN #25403,13401 NEW HAMPSHIRE AVE,,SILVER SPRING,20904,"KHUNYA, INC.",Market,Food,39.076,-77.0013,"(39.076, -77.0013)",5,5,26,12,1,1
38,7-ELEVEN #25667,2 UNIVERSITY BLVD W,,SILVER SPRING,20901,"VMP, INC./7-ELEVEN #25667-2541",Market,Food,39.0202,-77.0133,"(39.0202, -77.0133)",5,5,13,21,1,1
38,7-ELEVEN #25667,2 UNIVERSITY BLVD W,,SILVER SPRING,20901,"VMP, INC./7-ELEVEN #25667-2541",Market,Food,39.0202,-77.0133,"(39.0202, -77.0133)",5,5,13,21,1,1
38,7-ELEVEN #25667,2 UNIVERSITY BLVD W,,SILVER SPRING,20901,"VMP, INC./7-ELEVEN #25667-2541",Market,Food,39.0202,-77.0133,"(39.0202, -77.0133)",5,5,13,21,1,1
38,7-ELEVEN #25667,2 UNIVERSITY BLVD W,,SILVER SPRING,20901,"VMP, INC./7-ELEVEN #25667-2541",Market,Food,39.0202,-77.0133,"(39.0202, -77.0133)",5,5,13,21,1,1
38,7-ELEVEN #25667,2 UNIVERSITY BLVD W,,SILVER SPRING,20901,"VMP, INC./7-ELEVEN #25667-2541",Market,Food,39.0202,-77.0133,"(39.0202, -77.0133)",5,5,13,21,1,1
35683,7-ELEVEN #26360,6848 OLNEY LAYTONSVILLE RD,,LAYTONSVILLE,20882,SHEREE GANESHA CORP,Market,Food,39.2044,-77.1402,"(39.2044, -77.1402)",4,4,46,29,22,1
35683,7-ELEVEN #26360,6848 OLNEY LAYTONSVILLE RD,,LAYTONSVILLE,20882,SHEREE GANESHA CORP,Market,Food,39.2044,-77.1402,"(39.2044, -77.1402)",4,4,46,29,22,1
35683,7-ELEVEN #26360,6848 OLNEY LAYTONSVILLE RD,,LAYTONSVILLE,20882,SHEREE GANESHA CORP,Market,Food,39.2044,-77.1402,"(39.2044, -77.1402)",4,4,46,29,22,1
35683,7-ELEVEN #26360,6848 OLNEY LAYTONSVILLE RD,,LAYTONSVILLE,20882,SHEREE GANESHA CORP,Market,Food,39.2044,-77.1402,"(39.2044, -77.1402)",4,4,46,29,22,1
35683,7-ELEVEN #26360,6848 OLNEY LAYTONSVILLE RD,,LAYTONSVILLE,20882,SHEREE GANESHA CORP,Market,Food,39.2044,-77.1402,"(39.2044, -77.1402)",4,4,46,29,22,1
26851,7-ELEVEN #26881,8035 SNOUFFER SCHOOL RD,STE J,GAITHERSBURG,20879,RSM GROUP INC,Market,Food,39.1611,-77.1628,"(39.1611, -77.1628)",4,4,36,31,1,1
26851,7-ELEVEN #26881,8035 SNOUFFER SCHOOL RD,STE J,GAITHERSBURG,20879,RSM GROUP INC,Market,Food,39.1611,-77.1628,"(39.1611, -77.1628)",4,4,36,31,1,1
26851,7-ELEVEN #26881,8035 SNOUFFER SCHOOL RD,STE J,GAITHERSBURG,20879,RSM GROUP INC,Market,Food,39.1611,-77.1628,"(39.1611, -77.1628)",4,4,36,31,1,1
26851,7-ELEVEN #26881,8035 SNOUFFER SCHOOL RD,STE J,GAITHERSBURG,20879,RSM GROUP INC,Market,Food,39.1611,-77.1628,"(39.1611, -77.1628)",4,4,36,31,1,1
26851,7-ELEVEN #26881,8035 SNOUFFER SCHOOL RD,STE J,GAITHERSBURG,20879,RSM GROUP INC,Market,Food,39.1611,-77.1628,"(39.1611, -77.1628)",4,4,36,31,1,1
38459,7-ELEVEN #26997,29 OLNEY-SANDY SPRING RD.,,ASHTON,20861,JIVAN PAUDEL INC,Market,Food,39.1498,-77.0136,"(39.1498, -77.0136)",4,4,35,49,1,1
38459,7-ELEVEN #26997,29 OLNEY-SANDY SPRING RD.,,ASHTON,20861,JIVAN PAUDEL INC,Market,Food,39.1498,-77.0136,"(39.1498, -77.0136)",4,4,35,49,1,1
