Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation,Council Districts,Councils,Communities,Zip Codes,Municipalities
12/31/2021,22:19:00,MCP,"6th District, Gaithersburg / Montgomery Village",FAILURE TO REDUCE SPEED IN DANGEROUS WEATHER,NEW HAMPSHIRE AVE @ LOCKWOOD DR,39.0394366666667,-76.990095,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,DODGE,JOURNEY,GRAY,Warning,21-801(h),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0394366666667, -76.990095)",5,5,18,12,1
12/30/2021,17:16:00,MCP,"5th District, Germantown",FAILURE TO REDUCE SPEED IN DANGEROUS HIGHWAY CONDITIONS,WARRING STATION RD // MIDDLEBROOK RD,39.1736843333333,-77.2536921666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,AVURA,MDX,GRAY,Warning,21-801(h),Transportation Article,False,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.1736843333333, -77.2536921666667)",2,2,39,39,1
12/22/2021,13:49:00,MCP,Headquarters and Special Operations,"DRIVER FAIL TO YIELD INTERSECTION RIGHT-OF-WAY TO , VEH., AFTER TURN ON RED",GEORGIA AVE & KING WILLIAM DR,39.1453516666667,-77.0673816666667,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2020,CHEVY,TAHOE,WHITE,Warning,21-202(k),Transportation Article,False,WHITE,M,LAYTONSVILLE,MD,MD,A - Marked Patrol,"(39.1453516666667, -77.0673816666667)",4,4,58,100,1
12/21/2021,15:53:00,MCP,"5th District, Germantown",DRIVER FAILURE TO EXERCISE DUE CARE TO AVOID PEDESTRIAN COLLISION,9809 MAIN ST DAMASCUS MD,39.2903,-77.2032033333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2019,CHEVY,CRUZE,BLACK,Citation,21-504(a),Transportation Article,False,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.2903, -77.2032033333333)",2,2,51,42,1
12/15/2021,08:30:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,E/B RIVER RD @ BRAEBURN PKWY CROSSWALK,38.9786291666667,-77.1310016666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,BMW,X5,BRONZE,Warning,21-502(a2),Transportation Article,False,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,"(38.9786291666667, -77.1310016666667)",1,1,12,103,1
12/14/2021,10:25:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,SB COLESVILLE @ NOYES DR,39.000218,-77.0260315,No,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2015,LEXUS,SEDAN,GRAY,Citation,21-502(a2),Transportation Article,False,HISPANIC,M,GWYNN OAK,MD,MD,A - Marked Patrol,"(39.000218, -77.0260315)",5,5,7,3065,1
12/13/2021,11:56:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,RIVER RD AND CAPITOL CRESANT TRAIL,38.9650166666667,-77.1039166666667,No,No,No,No,No,No,No,No,No,No,MD,07 - Truck/Road Tractor,2020,FORD,BOX TRUCK,GRAY,Warning,21-502(a2),Transportation Article,False,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.9650166666667, -77.1039166666667)",1,1,12,107,1
12/04/2021,20:19:00,MCP,"1st District, Rockville",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,WISCONSIN AVE / CORDELL AVE,38.98984,-77.0954933333333,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2013,LEXUS,RX350,SILVER,Warning,21-502(a2),Transportation Article,False,WHITE,F,WASHINGTON,DC,DC,A - Marked Patrol,"(38.98984, -77.0954933333333)",1,1,12,111,1
12/03/2021,08:18:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO EXERCISE DUE CARE TO AVOID PEDESTRIAN COLLISION,GEORGIA AVE/CONNECTICUT AVE,39.0839866666667,-77.0776583333333,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2010,LEXUS,HS250,SILVER,Citation,21-504(a),Transportation Article,True,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.0839866666667, -77.0776583333333)",4,4,59,6,1
12/03/2021,08:01:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,S/B GEORGIA AVE / THAYER AVE,38.9925566666667,-77.0278866666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,CHEVROLET,CAMARO,SILVER,Warning,21-502(a2),Transportation Article,False,BLACK,F,OWINGS MILLS,MD,MD,A - Marked Patrol,"(38.9925566666667, -77.0278866666667)",5,5,7,3065,1
11/29/2021,17:17:00,MCP,Headquarters and Special Operations,"DRIVER FAIL TO YIELD INTERSECTION RIGHT-OF-WAY TO PEDESTRIAN, VEH., BICYCLE AFTER TURN ON RED",GEORGIA AVE NB / COLESVILLE RD,38.997347,-77.027249,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2006,HONDA,2S,BLUE,Warning,21-202(k),Transportation Article,False,OTHER,F,WASHINGTON,DC,DC,A - Marked Patrol,"(38.997347, -77.027249)",5,5,7,3065,1
11/29/2021,17:27:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,GEORGIA AVE NB / COLESVILLE RD,38.9973221666667,-77.0273721666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,NISS,ALT,GRAY,Citation,21-502(a2),Transportation Article,False,OTHER,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.9973221666667, -77.0273721666667)",5,5,7,3065,1
11/24/2021,17:46:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO EXERCISE DUE CARE TO AVOID PEDESTRIAN COLLISION,PARKING LOT OF 20944 FREDERICK ROAD,39.2030155348532,-77.2477198115617,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2020,TESLA,MODEL 3,WHITE,Citation,21-504(a),Transportation Article,True,BLACK,F,CLARKSBURG,MD,MD,B - Unmarked Patrol,"(39.2030155348532, -77.2477198115617)",2,2,39,36,1
11/23/2021,19:40:00,MCP,Headquarters and Special Operations,"DRIVER FAIL TO YIELD INTERSECTION RIGHT-OF-WAY TO PEDESTRIAN, VEH., BICYCLE AFTER TURN ON RED",S/B 355 @ E GUDE DRIVE,39.1036016666667,-77.1562085,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,BMW,SUV,WHITE,Warning,21-202(k),Transportation Article,False,ASIAN,M,ALAMEDA,CA,CA,A - Marked Patrol,"(39.1036016666667, -77.1562085)",3,3,25,71,1
11/22/2021,05:35:00,MCP,"4th District, Wheaton",FAILURE TO REDUCE SPEED IN DANGEROUS HIGHWAY CONDITIONS,GEORGIA AVE @ NORBECK RD,39.1010816666667,-77.0761516666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,HONDA,CIVIC,WHITE,Warning,21-801(h),Transportation Article,False,ASIAN,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1010816666667, -77.0761516666667)",3,3,62,6,1
11/22/2021,09:37:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,SB 355 @ OLD GEORGETOWN RD,39.0475,-77.1142733333333,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2020,HONDA,ODYSSEY,BLACK,Warning,21-502(a2),Transportation Article,False,WHITE,F,PONTE VERDE BEACH,FL,FL,A - Marked Patrol,"(39.0475, -77.1142733333333)",1,1,19,60,1
11/22/2021,00:42:00,MCP,"5th District, Germantown",FAILURE TO REDUCE SPEED IN DANGEROUS WEATHER,WISTERIA DR / WARING STATION RD,39.1844483333333,-77.2626616666667,Yes,No,No,Yes,No,No,No,No,No,No,MD,02 - Automobile,2016,KIA,OPTIMA,GRAY,Citation,21-801(h),Transportation Article,True,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1844483333333, -77.2626616666667)",2,2,39,39,1
11/19/2021,08:22:00,MCP,Headquarters and Special Operations,DRIVER PASSING VEH. STOPPED FOR PEDESTRIAN AT CROSSWALK,S/B GEORGIA  AVENUE @ MASON STREET,0,0,Yes,No,No,No,Yes,No,No,No,No,No,MD,02 - Automobile,2006,TOYT,AVALON,"BLUE, LIGHT",Citation,21-502(c),Transportation Article,True,BLACK,M,SILVER SPRING,MD,MD,B - Unmarked Patrol,"(0.0, 0.0)",,,,,
11/18/2021,18:18:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,ROCKVILLE PIKE @ ROSE AVE,0,0,Yes,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,FORD,FIESTA,WHITE,Citation,21-502(a2),Transportation Article,True,HISPANIC,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(0.0, 0.0)",,,,,
11/15/2021,17:40:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVER FAIL TO YIELD INTERSECTION RIGHT-OF-WAY TO  VEH. AFTER TURN ON RED,WOODFIELD RD SB/ E VILLAGE AVE,39.1900333333333,-77.15189,No,Yes,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2021,FORD,F150,WHITE,Warning,21-202(k),Transportation Article,False,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1900333333333, -77.15189)",2,2,46,29,1
11/15/2021,16:18:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,SB RTE 355 @ CEDAR AVE,39.1385091666667,-77.1980286666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,TOYT,CAMRY,BLACK,Warning,21-502(a2),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1385091666667, -77.1980286666667)",3,3,36,35,21
11/14/2021,14:57:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,GEORGIA/ BLUERIDGE,39.0448183333333,-77.052215,No,No,No,No,No,No,No,No,No,No,ME,02 - Automobile,2019,TOYOTA,CAMRY,BLUE,Warning,21-502(a2),Transportation Article,False,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0448183333333, -77.052215)",4,4,16,17,1
11/12/2021,12:26:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,SB NEW HAMPSHIRE AVE @ WARRENTON DRIVE,39.052965,-76.9942666666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,AUDI,4S,N/A,Warning,21-502(a2),Transportation Article,False,ASIAN,M,BURTONSVILLE,MD,MD,A - Marked Patrol,"(39.052965, -76.9942666666667)",5,5,18,12,1
11/12/2021,12:13:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,NEW HAMPSHIRE AV NB AT WARRENTON RD,39.0600583333333,-76.9978633333333,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,2019,HOND,VN,GRAY,Warning,21-502(a2),Transportation Article,False,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0600583333333, -76.9978633333333)",5,5,18,12,1
11/12/2021,12:36:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,NEW HAMPSHIRE AVE/ WARRENTON DR,39.0518783333333,-76.9936816666667,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,2007,LEX,RX4OOH,SILVER,Warning,21-502(a2),Transportation Article,False,BLACK,F,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.0518783333333, -76.9936816666667)",5,5,18,12,1
11/12/2021,15:41:00,MCP,"1st District, Rockville",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,SHADY GROVE RD @ COMPRINT CT,39.107445,-77.1928283333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,TOYOTA,TUNDRA,WHITE,Citation,21-502(a2),Transportation Article,False,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.107445, -77.1928283333333)",3,3,25,71,1
11/12/2021,11:58:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,NB NEW HAMPSHIRE AVE @ WARRENTON DRIVE,39.0582416666667,-76.9973133333333,No,No,No,No,No,No,No,No,No,No,OH,05 - Light Duty Truck,2019,TOYOTA,TK,N/A,Warning,21-502(a2),Transportation Article,False,WHITE,M,DERWOOD,MD,MD,A - Marked Patrol,"(39.0582416666667, -76.9973133333333)",5,5,18,12,1
11/12/2021,05:55:00,MCP,"4th District, Wheaton",FAILURE TO REDUCE SPEED IN DANGEROUS WEATHER CONDITIONS),NORBECK RD @ BALTIMORE RD.,39.0942833333333,-77.1162666666667,Yes,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2017,HONDA,ACCORD,SILVER,Warning,21-801(h),Transportation Article,True,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0942833333333, -77.1162666666667)",3,3,61,58,1
11/12/2021,12:19:00,MCP,Headquarters and Special Operations,DRIVER PASSING VEH. STOPPED FOR PEDESTRIAN AT CROSSWALK,NEW HAMPSHIRE AVE @ WARRENTON DR,39.0581166666667,-76.9975316666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2018,AUDI,3.0T,BLUE,Warning,21-502(c),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0581166666667, -76.9975316666667)",5,5,26,12,1
11/12/2021,12:07:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,NEW HAMPSHIRE AVE @ WARRENTON DR,39.0589433333333,-76.9976616666667,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2008,LEXUS,RX400,RED,Warning,21-502(a2),Transportation Article,False,ASIAN,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0589433333333, -76.9976616666667)",5,5,18,12,1
11/12/2021,12:21:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,NEW HAMPSHIRE AVE/ WARRENTON DR,39.05231,-76.993845,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,2014,SUB,FORESTER,BLUE,Warning,21-502(a2),Transportation Article,False,HISPANIC,M,ADELPHI,MD,MD,A - Marked Patrol,"(39.05231, -76.993845)",5,5,18,12,1
11/12/2021,12:11:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,SB NEW HAMPSHIRE AVE @ WARRENTON DRIVE,39.055405,-76.9959183333333,No,No,No,No,No,No,No,No,No,No,CA,02 - Automobile,2001,BMW,4DR 530I,N/A,Warning,21-502(a2),Transportation Article,False,WHITE,M,ANTIOCH,CA,CA,A - Marked Patrol,"(39.055405, -76.9959183333333)",5,5,18,12,1
11/12/2021,06:04:00,MCP,"3rd District, Silver Spring",FAILURE TO REDUCE SPEED IN DANGEROUS WEATHER,OL495 BEFORE EXIT 30,39.0166383333333,-77.0106316666667,Yes,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HOND,SD,BLACK,Citation,21-801(h),Transportation Article,True,HISPANIC,M,OXON HILL,MD,XX,A - Marked Patrol,"(39.0166383333333, -77.0106316666667)",5,5,13,21,1
11/12/2021,12:23:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,NEW HAMPSHIRE AV NB AT WARRENTON RD,39.0595233333333,-76.997675,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2020,CADI,SD,SILVER,Warning,21-502(a2),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0595233333333, -76.997675)",5,5,18,12,1
11/12/2021,19:34:00,MCP,"3rd District, Silver Spring",DRIVER FAIL TO YIELD INTERSECTION RIGHT-OF-WAY TO  VEH. AFTER TURN ON RED,E RANDOLPH RD @ TAMARAK RD,39.069287,-76.9871951666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,RAV4,SILVER,Warning,21-202(k),Transportation Article,False,BLACK,M,FORT WASHINGTON,MD,MA,A - Marked Patrol,"(39.069287, -76.9871951666667)",5,5,26,12,1
11/12/2021,13:49:00,MCP,"2nd District, Bethesda",DRIVER FAIL TO YIELD INTERSECTION RIGHT-OF-WAY TO VEH. AFTER TURN ON RED,NICHOLSON LN @ ROCKVILLE PIKE,39.0446731833333,-77.11109735,Yes,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,TOYOTA,COROLLA,SILVER,Citation,21-202(k),Transportation Article,True,WHITE,F,KENSINGTON,MD,MD,A - Marked Patrol,"(39.0446731833333, -77.11109735)",1,1,19,60,1
11/12/2021,12:04:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,NEW HAMPSHIRE AVE/ WARRENTON DR,39.05115,-76.9935883333333,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2016,FORD,F250 PU,WHITE,Warning,21-502(a2),Transportation Article,False,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.05115, -76.9935883333333)",5,5,18,12,1
11/12/2021,12:04:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,NEW HAMPSHIRE AV NB AT WARRENTON RD,39.061685,-76.9981016666667,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2005,FORD,TK,RED,Warning,21-502(a2),Transportation Article,False,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.061685, -76.9981016666667)",5,5,18,12,1
11/12/2021,11:59:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,NEW HAMPSHIRE AVE @ WARRENTON DR,39.05831,-76.9974633333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2021,ACURA,SD,BLACK,Warning,21-502(a2),Transportation Article,False,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.05831, -76.9974633333333)",5,5,18,12,1
11/11/2021,13:51:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,REEDY DR/ VIERS MILL RD,39.039035,-77.0536516666667,No,Yes,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2016,FORD,TRANSIT 250,WHITE,Warning,21-502(a2),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.039035, -77.0536516666667)",4,4,16,17,1
11/09/2021,15:04:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO EXERCISE DUE CARE TO AVOID PEDESTRIAN COLLISION,ASBURY DR/FELLOWSHIP CIR,0,0,Yes,No,No,No,Yes,Yes,No,No,No,No,NJ,05 - Light Duty Truck,2018,FORD,F750,MULTICOLOR,Citation,21-504(a),Transportation Article,True,WHITE,M,PASADENA,MD,MD,B - Unmarked Patrol,"(0.0, 0.0)",,,,,
11/09/2021,11:32:00,MCP,"4th District, Wheaton",DRIVER PASSING VEH. STOPPED FOR PEDESTRIAN AT CROSSWALK,REEDIE/ GEORGIA,39.0392683333333,-77.05121,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,JEEP,CHEROKEE,BLACK,Warning,21-502(c),Transportation Article,False,OTHER,M,SEATTLE,WA,WA,A - Marked Patrol,"(39.0392683333333, -77.05121)",4,4,16,17,1
11/09/2021,11:32:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,REEDIE/ GEORGIA,39.0392683333333,-77.05121,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,JEEP,CHEROKEE,BLACK,Warning,21-502(a2),Transportation Article,False,OTHER,M,SEATTLE,WA,WA,A - Marked Patrol,"(39.0392683333333, -77.05121)",4,4,16,17,1
11/05/2021,13:56:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,WILLARD AVE @ S/S RD,38.9618878333333,-77.0870106666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,HONDA,CRV,SILVER,Warning,21-502(a2),Transportation Article,False,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,"(38.9618878333333, -77.0870106666667)",1,1,5,110,9
11/05/2021,13:56:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,THE HILLS PLAZA  / WILLARD,38.96259,-77.088155,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2018,BMW,X3,BLUE,Warning,21-502(a2),Transportation Article,False,WHITE,F,MCLEAN,VA,VA,A - Marked Patrol,"(38.96259, -77.088155)",1,1,5,110,9
11/05/2021,14:16:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,WILLARD AVE @ PARK AVE,38.9625961666667,-77.094919,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,FORD,EXPLORER,WHITE,Warning,21-502(a2),Transportation Article,False,WHITE,F,CLARKSBURG,MD,MD,A - Marked Patrol,"(38.9625961666667, -77.094919)",1,1,5,110,1
11/04/2021,12:01:00,MCP,"5th District, Germantown",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,WISTERIA DR/GREAT SENECA HWY,39.1708823333333,-77.2630508333333,No,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2021,NISS,KICKS,GRAY,Citation,21-502(a2),Transportation Article,False,HISPANIC,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1708823333333, -77.2630508333333)",2,2,39,39,1
11/04/2021,15:01:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,ROCKVILLE PIKE & SOUTH ST,38.998245,-77.0968933333333,No,No,No,No,No,No,No,No,No,No,XX,28 - Other,2019,CHEVY,EXPRESS,WHITE,Warning,21-502(a2),Transportation Article,False,BLACK,M,RIVERDALE,MD,MD,A - Marked Patrol,"(38.998245, -77.0968933333333)",1,1,12,111,1
11/04/2021,15:46:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,WISCONSIN AVE & CHASE,38.9907383333333,-77.0954333333333,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2013,FORD,EDGE,MAROON,Warning,21-502(a2),Transportation Article,False,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(38.9907383333333, -77.0954333333333)",1,1,12,111,1
11/03/2021,08:05:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO EXERCISE DUE CARE TO AVOID PEDESTRIAN COLLISION,GEORGIA AVE / SHOREFIELD RD,39.0466223333333,-77.0504928333333,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2010,TOYOTA,RAV4,GRAY,Citation,21-504(a),Transportation Article,True,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0466223333333, -77.0504928333333)",4,4,16,17,1
11/01/2021,07:37:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,E VILLAGE AVE,39.1880683333333,-77.180635,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,GMC,JIMMY,BLUE,Citation,21-502(a2),Transportation Article,False,WHITE,M,BERWYN HEIGHTS,MD,MD,A - Marked Patrol,"(39.1880683333333, -77.180635)",2,2,38,28,1
10/27/2021,15:27:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,RANDOLPH RD / GLENMONT CIR,39.0603133333333,-77.0446833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,TOYOTA,HIGHLANDER,WHITE,Warning,21-502(a2),Transportation Article,False,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0603133333333, -77.0446833333333)",4,4,23,17,1
10/27/2021,22:37:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,GEORGIA AVE/RAMSEY AVE,38.9938933333333,-77.0290233333333,No,No,No,No,No,No,No,No,No,No,PA,02 - Automobile,2017,CHARGER,SRT,GRAY,Warning,21-502(a2),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9938933333333, -77.0290233333333)",5,5,7,3065,1
10/27/2021,15:27:00,MCP,"4th District, Wheaton",DRIVER PASSING VEH. STOPPED FOR PEDESTRIAN AT CROSSWALK,RANDOLPH RD / GLENMONT CIR,39.0603133333333,-77.0446833333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,TOYOTA,HIGHLANDER,WHITE,Warning,21-502(c),Transportation Article,False,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0603133333333, -77.0446833333333)",4,4,23,17,1
10/26/2021,20:33:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,13600 BLOCK OF CONNECTICUT AVE,39.0764766666667,-77.0803516666667,No,No,No,No,No,No,No,No,No,No,MD,03 - Station Wagon,2006,GMC,YUKON,GOLD,Warning,21-502(a2),Transportation Article,False,OTHER,M,ROCKVILLE,MD,MD,B - Unmarked Patrol,"(39.0764766666667, -77.0803516666667)",4,4,61,6,1
10/22/2021,16:30:00,MCP,"2nd District, Bethesda","FAILURE TO YIELD THE RIGHT-OF-WAY TO PEDESTRIAN, BICYCLE AFTER GREEN ARROW SIGNAL",WISCONSIN & CORDELL AVE,39.0449419333333,-77.1119181666667,No,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2019,CHEVY,EXPRESS,WHITE,Citation,21-202(e),Transportation Article,False,BLACK,M,ELKRIDGE,MD,MD,A - Marked Patrol,"(39.0449419333333, -77.1119181666667)",1,1,19,60,1
10/22/2021,17:04:00,MCP,"1st District, Rockville",DRIVER FAILURE TO EXERCISE DUE CARE TO AVOID PEDESTRIAN COLLISION,HIGHLAND AVE/TILBURY ST,38.9910966666667,-77.0939816666667,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2019,FORD,PK,SILVER,Citation,21-504(a),Transportation Article,False,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(38.9910966666667, -77.0939816666667)",1,1,12,111,1
10/22/2021,16:30:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,WISCONSIN & CORDELL AVE,39.0449419333333,-77.1119181666667,No,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2019,CHEVY,EXPRESS,WHITE,Citation,21-502(a2),Transportation Article,False,BLACK,M,ELKRIDGE,MD,MD,A - Marked Patrol,"(39.0449419333333, -77.1119181666667)",1,1,19,60,1
