"id","description","facility_type","agency","full_address","city","state","zip","geolocation"
"378","39th Street Park","BREC PARK","BREC","3451 39TH ST","ZACHARY","LA","70791","3451 39TH ST
ZACHARY, LA 70791
(30.638857, -91.1657)"
"170","48th Street Park","BREC PARK","BREC","628 N 48TH ST","BATON ROUGE","LA","70806","628 N 48TH ST
BATON ROUGE, LA 70806
(30.455139, -91.141501)"
"40","Acadian Thruway Park","BREC PARK","BREC","2751 N ACADIAN THWY W","BATON ROUGE","LA","70805","2751 N ACADIAN THWY W
BATON ROUGE, LA 70805
(30.472717, -91.156551)"
"207","Airline Highway Park","BREC PARK","BREC","16072 AIRLINE HWY","BATON ROUGE","LA","70817","16072 AIRLINE HWY
BATON ROUGE, LA 70817
(30.351631, -91.000131)"
"14","Alaska Street Park","BREC PARK","BREC","3014 ALASKA ST","BATON ROUGE","LA","70802","3014 ALASKA ST
BATON ROUGE, LA 70802
(30.420778, -91.184234)"
"42","Alexander Street Park","BREC PARK","BREC","6000 ALEXANDER AVE","BATON ROUGE","LA","70805","6000 ALEXANDER AVE
BATON ROUGE, LA 70805
(30.504104, -91.1615)"
"175","Alsen Park","BREC PARK","BREC","601 OLD RAFE MAYER RD","BATON ROUGE","LA","70807","601 OLD RAFE MAYER RD
BATON ROUGE, LA 70807
(30.570722, -91.197566)"
"353","Anna T. Jordan Community Park","BREC PARK","BREC","1750 STILT ST","BATON ROUGE","LA","70807","1750 STILT ST
BATON ROUGE, LA 70807
(30.527419, -91.175259)"
"286","Antioch Boulevard Park","BREC PARK","BREC","6229 ANTIOCH BLVD","BATON ROUGE","LA","70817","6229 ANTIOCH BLVD
BATON ROUGE, LA 70817
(30.39352, -91.002156)"
"197","Avenue F Park","BREC PARK","BREC","4790 AVENUE F","ZACHARY","LA","70791","4790 AVENUE F
ZACHARY, LA 70791
(30.658808, -91.150894)"
"191","Baker Park","BREC PARK","BREC","4331 JEFFERSON ST","BAKER","LA","70714","4331 JEFFERSON ST
BAKER, LA 70714
(30.590626, -91.153925)"
"360","Baker Playground","BREC PARK","BREC","3439 GROOM RD","BAKER","LA","70714","3439 GROOM RD
BAKER, LA 70714
(30.587918, -91.164128)"
"176","Baker Recreation Center","BREC PARK","BREC","1420 ALABAMA AVE","BAKER","LA","70714","1420 ALABAMA AVE
BAKER, LA 70714"
"177","Baringer Road Park","BREC PARK","BREC","7401 BARINGER RD","BATON ROUGE","LA","70817","7401 BARINGER RD
BATON ROUGE, LA 70817
(30.384181, -91.01908)"
"356","Baton Rouge Zoo","BREC PARK","BREC","3601 THOMAS RD","BATON ROUGE","LA","70807","3601 THOMAS RD
BATON ROUGE, LA 70807
(30.558918, -91.155481)"
"272","Baywood Park","BREC PARK","BREC","20001 PRIDE-BAYWOOD RD","GREENWELL SPRINGS","LA","70739","20001 PRIDE-BAYWOOD RD
GREENWELL SPRINGS, LA 70739
(30.711177, -90.914756)"
"271","Beaver Creek Park And Golf Course","BREC PARK","BREC","1100 PORT HUDSON-PLAINS RD","ZACHARY","LA","70791","1100 PORT HUDSON-PLAINS RD
ZACHARY, LA 70791"
"54","Belfair Park","BREC PARK","BREC","4390 FAIRFIELDS AVE","BATON ROUGE","LA","70802","4390 FAIRFIELDS AVE
BATON ROUGE, LA 70802
(30.467461, -91.146633)"
"45","Ben Burge Park","BREC PARK","BREC","9350 ANTIGUA DR","BATON ROUGE","LA","70810","9350 ANTIGUA DR
BATON ROUGE, LA 70810
(30.346769, -91.125847)"
"279","Bird Station Park","BREC PARK","BREC","2623 MICHELLI DR","BATON ROUGE","LA","70805","2623 MICHELLI DR
BATON ROUGE, LA 70805
(30.472412, -91.12723)"
"196","Blackwater Conservation Area","BREC PARK","BREC","9385 BLACKWATER RD","BAKER","LA","70714","9385 BLACKWATER RD
BAKER, LA 70714
(30.534655, -91.086841)"
"57","Blueberry Street Park","BREC PARK","BREC","6050 BLUEBERRY ST","BATON ROUGE","LA","70806","6050 BLUEBERRY ST
BATON ROUGE, LA 70806
(30.466471, -91.128354)"
"276","Bluebonnet Swamp Nature Center","BREC PARK","BREC","10503 N OAK HILLS PKWY","BATON ROUGE","LA","70810","10503 N OAK HILLS PKWY
BATON ROUGE, LA 70810
(30.370023, -91.104375)"
"249","Boulevard De Province Park","BREC PARK","BREC","1717 BOULEVARD DE PROVINCE","BATON ROUGE","LA","70816","1717 BOULEVARD DE PROVINCE
BATON ROUGE, LA 70816
(30.439366, -91.045201)"
"208","Brookfield Avenue Park","BREC PARK","BREC","17650 BROOKFIELD AVE","BATON ROUGE","LA","70817","17650 BROOKFIELD AVE
BATON ROUGE, LA 70817
(30.358224, -91.000308)"
"273","Brooks Park","BREC PARK","BREC","1650 EDDIE ROBINSON SR DR","BATON ROUGE","LA","70802","1650 EDDIE ROBINSON SR DR
BATON ROUGE, LA 70802
(30.433085, -91.173263)"
"284","Brown Heights Park","BREC PARK","BREC","15206 PLANK RD","BAKER","LA","70714","15206 PLANK RD
BAKER, LA 70714
(30.586059, -91.125013)"
"25","Buchanan Park","BREC PARK","BREC","2300 MISSOURI ST","BATON ROUGE","LA","70802","2300 MISSOURI ST
BATON ROUGE, LA 70802
(30.425408, -91.172149)"
"275","Burbank Conservation Area","BREC PARK","BREC","8858 BURBANK DR","BATON ROUGE","LA","70820","8858 BURBANK DR
BATON ROUGE, LA 70820
(30.362503, -91.128799)"
"50","Burbank Soccer Complex","BREC PARK","BREC","12400 BURBANK DR","BATON ROUGE","LA","70810","12400 BURBANK DR
BATON ROUGE, LA 70810
(30.348275, -91.094308)"
"282","Cadillac Street Park","BREC PARK","BREC","6117 CADILLAC ST","BATON ROUGE","LA","70811","6117 CADILLAC ST
BATON ROUGE, LA 70811
(30.518068, -91.129186)"
"250","Camelot Park","BREC PARK","BREC","3166 LANCELOT DR","BATON ROUGE","LA","70816","3166 LANCELOT DR
BATON ROUGE, LA 70816
(30.424185, -91.043807)"
"245","Cedarcrest Park","BREC PARK","BREC","2490 SILVEREST AVE","BATON ROUGE","LA","70816","2490 SILVEREST AVE
BATON ROUGE, LA 70816
(30.428373, -91.072308)"
"242","Cedar Ridge Avenue Park","BREC PARK","BREC","13300 CEDAR RIDGE AVE","BATON ROUGE","LA","70817","13300 CEDAR RIDGE AVE
BATON ROUGE, LA 70817
(30.400862, -91.031982)"
"178","Central Community Sports Park","BREC PARK","BREC","10501 LOVETT RD","CENTRAL","LA","70818","10501 LOVETT RD
CENTRAL, LA 70818
(30.537635, -91.065432)"
"358","Chamberlain Street Park","BREC PARK","BREC","16900 CHAMBERLAIN AVE","BAKER","LA","70714","16900 CHAMBERLAIN AVE
BAKER, LA 70714
(30.60553, -91.182748)"
"184","Church Street Park","BREC PARK","BREC","3210 CHURCH ST","ZACHARY","LA","70791","3210 CHURCH ST
ZACHARY, LA 70791
(30.651721, -91.169715)"
"27","City Community Park","BREC PARK","BREC","1515 DALRYMPLE DR","BATON ROUGE","LA","70808","1515 DALRYMPLE DR
BATON ROUGE, LA 70808
(30.434252, -91.16845)"
"280","Clifford T. Seymour, Sr. Park","BREC PARK","BREC","12000 SCOTLAND-ZACHARY HWY","BATON ROUGE","LA","70807","12000 SCOTLAND-ZACHARY HWY
BATON ROUGE, LA 70807"
"190","Cohn Arboretum","BREC PARK","BREC","12206 FOSTER RD","BATON ROUGE","LA","70811","12206 FOSTER RD
BATON ROUGE, LA 70811
(30.557891, -91.120515)"
"195","Cohn Nature Preserve","BREC PARK","BREC","11332 FOSTER RD","BATON ROUGE","LA","70811","11332 FOSTER RD
BATON ROUGE, LA 70811
(30.550876, -91.114933)"
"15","College Town Park","BREC PARK","BREC","251 AMHERST AVE","BATON ROUGE","LA","70808","251 AMHERST AVE
BATON ROUGE, LA 70808
(30.404782, -91.171364)"
"194","Comite River Park","BREC PARK","BREC","8900 HOOPER RD","BATON ROUGE","LA","70811","8900 HOOPER RD
BATON ROUGE, LA 70811
(30.530708, -91.095856)"
"49","Congress Park","BREC PARK","BREC","5100 CONGRESS BLVD","BATON ROUGE","LA","70808","5100 CONGRESS BLVD
BATON ROUGE, LA 70808
(30.418656, -91.133326)"
"21","Convention Street Park","BREC PARK","BREC","717 CONVENTION ST","BATON ROUGE","LA","70801","717 CONVENTION ST
BATON ROUGE, LA 70801
(30.448377, -91.183613)"
"18","Corporate Parkway","BREC PARK","BREC","333 E GRANT ST","BATON ROUGE","LA","70802","333 E GRANT ST
BATON ROUGE, LA 70802
(30.423117, -91.177956)"
"345","Cortana Place Park","BREC PARK","BREC","1901 CORTANA PL","BATON ROUGE","LA","70815","1901 CORTANA PL
BATON ROUGE, LA 70815"
"354","Cunard Avenue Park","BREC PARK","BREC","2290 CUNARD AVE","BATON ROUGE","LA","70807","2290 CUNARD AVE
BATON ROUGE, LA 70807
(30.552928, -91.170598)"
"38","Dayton Street Park","BREC PARK","BREC","2404 DAYTON ST","BATON ROUGE","LA","70805","2404 DAYTON ST
BATON ROUGE, LA 70805
(30.488063, -91.166206)"
"368","Dover Street Park","BREC PARK","BREC","7300 DOVER ST","BATON ROUGE","LA","70812","7300 DOVER ST
BATON ROUGE, LA 70812
(30.49948, -91.116978)"
"200","Doyle's Bayou Park","BREC PARK","BREC","7801 PORT HUDSON-PRIDE RD","SLAUGHTER","LA","70777","7801 PORT HUDSON-PRIDE RD
SLAUGHTER, LA 70777
(30.681243, -91.111948)"
"264","Droze Road Park","BREC PARK","BREC","7700 DROZE RD","GREENWELL SPRINGS","LA","70739","7700 DROZE RD
GREENWELL SPRINGS, LA 70739
(30.521196, -91.005946)"
"343","Drusilla Lane Park","BREC PARK","BREC","2546 DRUSILLA LN","BATON ROUGE","LA","70809","2546 DRUSILLA LN
BATON ROUGE, LA 70809
(30.427214, -91.084201)"
"252","Duchess Drive Park","BREC PARK","BREC","1701 DUCHESS DR","BATON ROUGE","LA","70815","1701 DUCHESS DR
BATON ROUGE, LA 70815
(30.468875, -91.040649)"
"383","Dumas Memorial Golf Course","BREC PARK","BREC","3400 LAVEY LN","BAKER","LA","70714","3400 LAVEY LN
BAKER, LA 70714
(30.575345, -91.16583)"
"62","East Brookstown Park","BREC PARK","BREC","4300 E BROOKSTOWN DR","BATON ROUGE","LA","70805","4300 E BROOKSTOWN DR
BATON ROUGE, LA 70805
(30.489563, -91.128239)"
"26","East Polk Street Park","BREC PARK","BREC","1700 E POLK ST","BATON ROUGE","LA","70802","1700 E POLK ST
BATON ROUGE, LA 70802
(30.427214, -91.170884)"
"28","Edward Avenue Park","BREC PARK","BREC","3000 EDWARD AVE","BATON ROUGE","LA","70808","3000 EDWARD AVE
BATON ROUGE, LA 70808
(30.429511, -91.157503)"
"209","Erich Sternberg Family Park","BREC PARK","BREC","8715 ROUND OAK DR","BATON ROUGE","LA","70817","8715 ROUND OAK DR
BATON ROUGE, LA 70817
(30.370427, -90.999459)"
"59","Evangeline Street Park","BREC PARK","BREC","4201 EVANGELINE ST","BATON ROUGE","LA","70805","4201 EVANGELINE ST
BATON ROUGE, LA 70805
(30.492947, -91.148269)"
"20","Expressway Park","BREC PARK","BREC","935 S 11TH ST","BATON ROUGE","LA","70802","935 S 11TH ST
BATON ROUGE, LA 70802
(30.438845, -91.177737)"
