"payment_issue_date","vendor_legal","vendor_dba","vendor_city","vendor_state","amount"
"2020-04-10T00:00:00.000","MIDWEST ASSOCIATES BROKERAGE LLC",,"WINDSOR HEIGHTS","IA","25000.00"
"2020-04-10T00:00:00.000","MIKE AND THE GIRLS LLC","TAV ON THE AVE","SIOUX CITY","IA","5000.00"
"2020-04-10T00:00:00.000","MISTRESS BREWING COMPANY LLC","MISTRESS BREWING COMPANY LLC","ANKENY","IA","25000.00"
"2020-04-10T00:00:00.000","MN LLC","DAMONSSPORTS BAR AND GRILL","WATERLOO","IA","25000.00"
"2020-04-10T00:00:00.000","MO FISH LLC",,"COUNCIL BLUFFS","IA","25000.00"
"2020-04-10T00:00:00.000","MR BURRITO CORPORATION",,"AMES","IA","20000.00"
"2020-04-10T00:00:00.000","MURPHYS PUB DEWITT LLC",,"DEWITT","IA","25000.00"
"2020-04-10T00:00:00.000","NASOS LEASING & MANAGEMENT CORP",,"CEDAR RAPIDS","IA","25000.00"
"2020-04-10T00:00:00.000","NAUGHTY PINE II INC",,"SPIRIT LAKE","IA","9300.00"
"2020-04-10T00:00:00.000","NEW CHINA INC",,"DAVENPORT","IA","25000.00"
"2020-04-10T00:00:00.000","NICKEL INVESTMENTS/ JOHN DONAHUE JR","SUNDOWN BAR AND GRILL","WILLIAMSBURG","IA","25000.00"
"2020-04-10T00:00:00.000","NYA & R INC","THE FEDERAL PUB","HUDSON","IA","9000.00"
"2020-04-10T00:00:00.000","OM INTERNATIONAL INC","DBA: SUBWAY 56410","DAVENPORT","IA","25000.00"
"2020-04-10T00:00:00.000","OSAKA SUSHI INC",,"DAVENPORT","IA","13000.00"
"2020-04-10T00:00:00.000","O SO GOOD WINERY LLC","O SO GOOD WINERY","DYERSVILLE","IA","10000.00"
"2020-04-10T00:00:00.000","OTTUMWA PIZZA RANCH LLC",,"ALBIA","IA","25000.00"
"2020-04-10T00:00:00.000","PANDA GARDEN RESTAURANT INC",,"BETTENDORF","IA","25000.00"
"2020-04-10T00:00:00.000","PATRICIA MARIE THAYER","HUTCHS CAFE III","SAC CITY","IA","20000.00"
"2020-04-10T00:00:00.000","PATRICKS RESTAURANT",,"ADEL","IA","25000.00"
"2020-04-10T00:00:00.000","PEDRETTIS BAKERY LLC",,"ELKADER","IA","25000.00"
"2020-04-10T00:00:00.000","PHO SHOBU LLC","PHO SHOBU","WEST DES MOINES","IA","22000.00"
"2020-04-10T00:00:00.000","PRIMETIMES LLC",,"DENISON","IA","25000.00"
"2020-04-10T00:00:00.000","PR NEWTON LLC",,"NEWTON","IA","25000.00"
"2020-04-10T00:00:00.000","PULPIT ROCK BREWING COMPANY LLC",,"DECORAH","IA","25000.00"
"2020-04-10T00:00:00.000","PURPLE COW LLC",,"COLO","IA","25000.00"
"2020-04-10T00:00:00.000","QCR LLC","QUINTONS OF CEDAR RAPIDS","CEDAR RAPIDS","IA","25000.00"
"2020-04-10T00:00:00.000","QDOGS BBQ LLC","QDOGS BBQ COMPANY","MARION","IA","25000.00"
"2020-04-10T00:00:00.000","Q OF C LLC","QUINTONS OF CORALVILLE","CORALVILLE","IA","25000.00"
"2020-04-10T00:00:00.000","QUEBUENOLLC","1892 BEERHOUSE","COUNCIL BLUFFS","IA","25000.00"
"2020-04-10T00:00:00.000","QUZER INC","SHAKESPEARES","IOWA CITY","IA","25000.00"
"2020-04-10T00:00:00.000","RAPID CREEK CIDERY INC",,"IOWA CITY","IA","25000.00"
"2020-04-10T00:00:00.000","RAYSAN CORP","THE BRIDGE RESTAURANT","DUBUQUE","IA","14500.00"
"2020-04-10T00:00:00.000","RAYS TIMEOUT SPORTS BAR AND GRILL INC",,"CLINTON","IA","25000.00"
"2020-04-10T00:00:00.000","RED WHITE AND BREW LLC DBA WHISKEY JUNCTION",,"DENVER","IA","5000.00"
"2020-04-10T00:00:00.000","REEDCAN LLC","DBA  VANS PIZZA PUB & GRILL","DAVENPORT","IA","25000.00"
"2020-04-10T00:00:00.000","RESTAURANT CHAIN INC","KOKOMOS BY MIKE AND NIKKI","FAIRFIELD","IA","25000.00"
"2020-04-10T00:00:00.000","RILEY DRIVE ENTERTAINMENT VII INC","SAINTS PUB BEAVERDALE","DES MOINES","IA","15000.00"
"2020-04-10T00:00:00.000","RIVER TAP",,"IOWA FALLS","IA","25000.00"
"2020-04-10T00:00:00.000","ROADRUNNERS BAR & GRILL",,"LAKOTA","IA","12000.00"
"2020-04-10T00:00:00.000","ROASTER COFFEE HOUSE LTD",,"CEDAR RAPIDS","IA","25000.00"
"2020-04-10T00:00:00.000","ROBERT GUDENKAUF","LITTLETON LOUNGE II LLC","JESUP","IA","15000.00"
"2020-04-10T00:00:00.000","ROCK BAR CR LLC","ROCK BAR AMERICAN GRILL","CEDAR RAPIDS","IA","25000.00"
"2020-04-10T00:00:00.000","ROOKIES SPORTS BAR",,"DAVENPORT","IA","25000.00"
"2020-04-10T00:00:00.000","SCHNICKERS KARMELKORN INC","ALL STAR MAID-RITE DINER","W BURLINGTON","IA","25000.00"
"2020-04-10T00:00:00.000","SGT RESTAURANT LLC","LEONARDOS PIZZA & RESTAURANT","CEDAR RAPIDS","IA","25000.00"
"2020-04-10T00:00:00.000","SHELLY A BREWER","SILVER DOLLAR SALOON","CLINTON","IA","10000.00"
"2020-04-10T00:00:00.000","SHERMIK INC","GETAWAY BAR & GRILL","LA PORTE CITY","IA","10000.00"
"2020-04-10T00:00:00.000","SHIVKRUPA LLC","CARAMELCORN SHOPPE/SMOOTHIE STOP (1451 CORAL","IOWA CITY","IA","11000.00"
"2020-04-10T00:00:00.000","SIAMVILLE LLC",,"CEDAR RAPIDS","IA","25000.00"
"2020-04-10T00:00:00.000","SMART DINERS INC","MIKHAELS RESTAURANT","CEDAR RAPIDS","IA","25000.00"
"2020-04-10T00:00:00.000","SPRUCE HARBOR INN INC",,"BELLEVUE","IA","19000.00"
"2020-04-10T00:00:00.000","SWARM SPORTS BAR & GRILLE LLC",,"SUMNER","IA","15000.00"
"2020-04-10T00:00:00.000","TCS","RIVERSIDE PUB","MARSHALLTOWN","IA","25000.00"
"2020-04-10T00:00:00.000","THE BUCK SNORT",,"OAKLAND","IA","25000.00"
"2020-04-10T00:00:00.000","THE FAMILY TABLE OF CARROLL INC",,"CARROLL","IA","25000.00"
"2020-04-10T00:00:00.000","THE SCENE LLC","SIPS AND PADDYS IRISH PUB","AMES","IA","25000.00"
"2020-04-10T00:00:00.000","THE SPICE LLC",,"AMES","IA","25000.00"
"2020-04-10T00:00:00.000","THE WASABI ROOM INC","EXOTIC THAI RESTAURANT","DAVENPORT","IA","25000.00"
"2020-04-10T00:00:00.000","TIME OUT ENTERTAINMENT LLC",,"NEVADA","IA","20000.00"
"2020-04-10T00:00:00.000","TMST LLC","CEVICHE BAR","DES MOINES","IA","25000.00"
"2020-04-10T00:00:00.000","TOADS TAVERN",,"DES MOINES","IA","10000.00"
"2020-04-10T00:00:00.000","TOPWOP INC","MIRABITOS ITALIAN RESTAURANT","NORTH LIBERTY","IA","25000.00"
"2020-04-10T00:00:00.000","TYCOGA VINEYARD & WINERY LLC",,"DE WITT","IA","25000.00"
"2020-04-10T00:00:00.000","US CORRIDOR ENTERTAINMENT LLC","THE LEADERBOARD","NORTH LIBERTY","IA","25000.00"
"2020-04-10T00:00:00.000","VAZQUEZ ENTERPRISE INC","GUADALAJARA RESTAURANT","MUSCATINE","IA","25000.00"
"2020-04-10T00:00:00.000","VERTEX RESTAURANT LLC","HEMISPHERES BISTRO","BETTENDORF","IA","25000.00"
"2020-04-10T00:00:00.000","VLAZNIM ARIFI","KING TOWER CAFE AND LINCOLN BRIDGE HOTEL","TAMA","IA","16000.00"
"2020-04-10T00:00:00.000","WEETBRUCH ENTERPRISES INC","THE MEAT MARKET","DAVENPORT","IA","5000.00"
"2020-04-10T00:00:00.000","WFEC INC","LEBOWSKIS","WASHINGTON","IA","17500.00"
"2020-04-10T00:00:00.000","WILLIAM MORRIS","BOI LLC","ANKENY","IA","20000.00"
"2020-04-10T00:00:00.000","YOGMAYA LLC","SUBWAY","DES MOINES","IA","25000.00"
"2020-04-13T00:00:00.000","2118-2120 INC","DBA GRUMPYS SALOON","DAVENPORT","IA","25000.00"
"2020-04-13T00:00:00.000","3 BLESSINGS INC","BREW IN THE VILLAGE","DAVENPORT","IA","10800.00"
"2020-04-13T00:00:00.000","3G HOLDINGS INC","ABSOLUTE GARAGE & CLOSETS","RUNNELLS","IA","20000.00"
"2020-04-13T00:00:00.000","4 AMIGOS","DBA OSKIES FOR SPORTS","COUNCIL BLUFFS","IA","25000.00"
"2020-04-13T00:00:00.000","9LILAS BOUTIQUE LLC","9LILAS BOUTIQUE","PELLA","IA","19000.00"
"2020-04-13T00:00:00.000","AB LLC","FIRESIDE LOUNGE AND BRASS MONKEY LOUNGE","FORT DODGE","IA","25000.00"
"2020-04-13T00:00:00.000","ACCESSORIZE MELLC",,"DUBUQUE","IA","5000.00"
"2020-04-13T00:00:00.000","A & E SPIRITS","THE SANITY ROOM","INDEPENDENCE","IA","16645.00"
"2020-04-13T00:00:00.000","AJS ON E COURT LLC","AJS ON EAST COURT","DES MOINES","IA","25000.00"
"2020-04-13T00:00:00.000","A&K LLC","TIP TOP LOUNGE","AMES","IA","25000.00"
"2020-04-13T00:00:00.000","ALICESRD LLC",,"WAUKEE","IA","25000.00"
"2020-04-13T00:00:00.000","ALLEN & PAMES MCGREW","MCGREW LLC","CEDAR RAPIDS","IA","20000.00"
"2020-04-13T00:00:00.000","ALTUS BREWING COMPANY","RECLAIMED RAILS BREWING COMPANY","BONDURANT","IA","25000.00"
"2020-04-13T00:00:00.000","AMANDA J STEINES","ROASTERS COFFEEHOUSE NEWBO","CEDAR RAPIDS","IA","7000.00"
"2020-04-13T00:00:00.000","AMBER BROEKER","AMBROS ROADHOUSE","VAN METER","IA","20000.00"
"2020-04-13T00:00:00.000","AMES ORANGE LEAF AND HUMBLE DONUTS LLC",,"URBANDALE","IA","25000.00"
"2020-04-13T00:00:00.000","AMES SILVERSMITHING INC",,"AMES","IA","25000.00"
"2020-04-13T00:00:00.000","AMPARO MARIA HUERTA","ADOBE LOPEZ LLC","AUDUBON","IA","25000.00"
"2020-04-13T00:00:00.000","AMY DEFAUW","DEFAUW CORPORATION","GENESEO","IL","15000.00"
"2020-04-13T00:00:00.000","AMY TUBBS","FLOWER-TIQUE","CENTERVILLE","IA","10000.00"
"2020-04-13T00:00:00.000","ANGELA D MARCH","BARK & PLAY DAYCARE AND SUITES LLC","WEST BURLINGTON","IA","22000.00"
"2020-04-13T00:00:00.000","ANGI BAUMEISTER","A HEAD OF THE TIMES","CARROLL","IA","10515.00"
"2020-04-13T00:00:00.000","ANNE ELIZABETH SILVA","SILVER SPIDER","MOUNT VERNON","IA","17500.00"
"2020-04-13T00:00:00.000","ANNETTE S GARBES","REJUVENATE SALON & SPA LLC","WATERLOO","IA","10000.00"
"2020-04-13T00:00:00.000","ANNETTE WHARTON","FAT ANNIES AUGUSTA TAP","WEVER","IA","8000.00"
"2020-04-13T00:00:00.000","ANTONIO PAGANO","AMORE MIO ITALIAN RESTAURANT","FAIRFIELD","IA","14000.00"
"2020-04-13T00:00:00.000","APL INC","BASIL PROSPERI","DES MOINES","IA","25000.00"
"2020-04-13T00:00:00.000","APOLINAR PEREZ-UGALDE","BEIJING CHINESE RESTAURANT","CEDAR RAPIDS","IA","10000.00"
"2020-04-13T00:00:00.000","ARGUELLO SALONS INC",,"GRIMES","IA","25000.00"
"2020-04-13T00:00:00.000","ARNOLD A MARTIN","CABARET ANKENY LLC","ANKENY","IA","25000.00"
"2020-04-13T00:00:00.000","AROMA ARTISAN PIZZA","AROMA ARTISAN PIZZA","CEDAR RAPIDS","IA","13500.00"
"2020-04-13T00:00:00.000","ARTISAN BROW & LASH LLC","ARTISAN BROW & LASH STUDIO","ANKENY","IA","5000.00"
"2020-04-13T00:00:00.000","A TO Z 4 YOU LLC",,"WEST DES MOINES","IA","25000.00"
"2020-04-13T00:00:00.000","AY JALISCO 2",,"LAKE MILLS","IA","13000.00"
"2020-04-13T00:00:00.000","BACCAM  NAY","HAWAIIAN GRILL","PLEASANT HILL","IA","20000.00"
"2020-04-13T00:00:00.000","BANOWETZ LUMBER INC","BANOWETZ LUMBER COMPANY INC","ANAMOSA","IA","25000.00"
"2020-04-13T00:00:00.000","BANWORTH & UDELHOVEN INC","BANWORTH & UDELHOVEN INC","DUBUQUE","IA","25000.00"
"2020-04-13T00:00:00.000","BARBARA J SITZMANN","HEAD TO TOE STUDIO","LEMARS","IA","5900.00"
"2020-04-13T00:00:00.000","BARRYS COMET BOWL",,"CHARLES CITY","IA","25000.00"
"2020-04-13T00:00:00.000","BAUDER ICE CREAM LLC",,"DES MOINES","IA","22000.00"
"2020-04-13T00:00:00.000","BC RAILS INC",,"EAGLE GROVE","IA","25000.00"
"2020-04-13T00:00:00.000","B & DS GRILL LTD","B & DS GRILL","DENISON","IA","25000.00"
"2020-04-13T00:00:00.000","BEANCOUNTER COFFEEHOUSE LLC",,"BURLINGTON","IA","10000.00"
"2020-04-13T00:00:00.000","BEECHWOOD ENTERTAINMENT INC","BEECHWOOD LOUNGE","DES MOINES","IA","25000.00"
"2020-04-13T00:00:00.000","BEER MAKERS LLC",,"IOWA CITY","IA","25000.00"
"2020-04-13T00:00:00.000","BELVA WEMARK","SHEAR WONDERS LLC","DECORAH","IA","14500.00"
"2020-04-13T00:00:00.000","BENJAMIN PAUL GERDES","TRG INC","CEDAR FALLS","IA","16575.00"
"2020-04-13T00:00:00.000","BESIM MAKSUTOSKI","COPPER KITCHEN","PLEASANT HILL","IA","25000.00"
"2020-04-13T00:00:00.000","BEST CATERING & CONCESSIONS INC",,"DES MOINES","IA","25000.00"
"2020-04-13T00:00:00.000","BETH A HUGHES","SASHOLLIE","DEWITT","IA","14000.00"
"2020-04-13T00:00:00.000","BETH A SDAEWASSER",,"GUTTENBERG","IA","10000.00"
"2020-04-13T00:00:00.000","BI-CA ENTERPRISES","DBA COST CUTTERS","CEDA R FALLS","IA","14000.00"
"2020-04-13T00:00:00.000","BILLIE RODBERG","R BAR LLC","SCARVILLE","IA","8000.00"
"2020-04-13T00:00:00.000","BLANCA VERONICA PLASCENCIA","EL FOGON DEL CHIVO LLC","WEST DES MOINES","IA","25000.00"
"2020-04-13T00:00:00.000","BLOOMERS INC","BLOOMERS SPORTS BAR AND GRILL","CARROLL","IA","25000.00"
"2020-04-13T00:00:00.000","BLUE 42 LLC","BLUE 42 SPORTS BAR & GRILL","CEDAR RAPIDS","IA","15325.96"
"2020-04-13T00:00:00.000","BLUE GLOVES LLC","MAGOOS PIZZA","DUBUQUE","IA","25000.00"
"2020-04-13T00:00:00.000","BLUE MONDAY LLC","EGGS AND JAM","WEST DES MOINES","IA","25000.00"
"2020-04-13T00:00:00.000","BLUE RIBBON TAP LLC","BLUE RIBBON TAP","SIOUX CITY","IA","25000.00"
"2020-04-13T00:00:00.000","BMG INC","4 QUEENS DAIRY CREAM","CEDAR FALLS","IA","18000.00"
"2020-04-13T00:00:00.000","BOBBY TS INC",,"CEDAR RAPIDS","IA","25000.00"
"2020-04-13T00:00:00.000","BONSALL TV INC","BONSALL TV AND APPLIANCE","DUNLAP","IA","25000.00"
"2020-04-13T00:00:00.000","BOONE VALLEY BREWING COMPANY LLC",,"BOONE","IA","23000.00"
"2020-04-13T00:00:00.000","BOWLERS CONNECTION LLC","BOWLERS CONNECTION","DES MOINES","IA","25000.00"
"2020-04-13T00:00:00.000","BOZ WELLZ INC",,"STORM LAKE","IA","25000.00"
"2020-04-13T00:00:00.000","BRANDMEYER POPCORN COMPANY LLC",,"ANKENY","IA","12000.00"
"2020-04-13T00:00:00.000","BRENDAN KELLEY","DBR LLC","DES MOINES","IA","25000.00"
"2020-04-13T00:00:00.000","BRETT A MITCHELL","OTISMITCH LLC","ROBINS","IA","25000.00"
"2020-04-13T00:00:00.000","BRETT A MITCHELL","OTIS M LLC","ROBINS","IA","25000.00"
"2020-04-13T00:00:00.000","BRIAN FILLOON","BDF INC","W DES MOINES","IA","25000.00"
"2020-04-13T00:00:00.000","BRIAN L BRUENING-BOUDOUANI","SCHERAS","ELKADER","IA","5000.00"
"2020-04-13T00:00:00.000","BRITTANY L LOW","FRINGE AND LACE BY BRITTANY","NORTHWOOD","IA","16000.00"
"2020-04-13T00:00:00.000","BRITTNI FERGUSON","BUDS PUB LLC","GRANGER","IA","15000.00"
"2020-04-13T00:00:00.000","BRONZE515 LLC",,"DES MOINES","IA","15000.00"
"2020-04-13T00:00:00.000","BROOKE RETAIL INC","GOLFUSA OF CORALVILLE","CORALVILLE","IA","24000.00"
"2020-04-13T00:00:00.000","BROTHERS ON MAIN INC",,"CARROLL","IA","25000.00"
"2020-04-13T00:00:00.000","BROWNS SHOE FIT COMPANY","OF WEST DES MOINES IA LLC","WEST DES MOINES","IA","25000.00"
"2020-04-13T00:00:00.000","BROWNS SHOE FIT COMPANY","OF MT PLEASANT IOWA LLC","MT PLEASANT","IA","20000.00"
"2020-04-13T00:00:00.000","BRUXVOORTS DECORATING CENTER INC",,"PELLA","IA","25000.00"
"2020-04-13T00:00:00.000","BRYMONS HOME FURNISHINGS INC",,"ATLANTIC","IA","22599.00"
"2020-04-13T00:00:00.000","BSAMS INC","MR BS","CEDAR RAPIDS","IA","25000.00"
"2020-04-13T00:00:00.000","BYEONG WHAN WON","GAGA & HOO","FORT DODGE","IA","20000.00"
"2020-04-13T00:00:00.000","BZE HOLDINGS INC","DBA BOOZIES BAR & GRILL","DAVENPORT","IA","25000.00"
"2020-04-13T00:00:00.000","CABIN COFFEE FRANCHISING INC",,"CLEAR LAKE","IA","23500.00"
"2020-04-13T00:00:00.000","CAFE TAIM LLC","CORTADO","IOWA CITY","IA","20000.00"
"2020-04-13T00:00:00.000","CAFFREY IC INC",,"NORTH LIBERTY","IA","25000.00"
