"line_id","fiscal_year","county_name","twp_code","twp_split_code","township_tax_district_name","ptax_rate_owned_cem","total_rev_owned_cem","ptax_rate_non_owned_cem","total_rev_non_owned_cem","ptax_rate_twp_hall","total_rev_twp_hall","ptax_rate_twp_hall_repairs","total_rev_twp_hall_repairs","ptax_rate_library","total_rev_library","ptax_rate_litigation","total_rev_litigation","ptax_rate_tort","total_rev_tort","ptax_rate_fire_ems_1","total_rev_fire_ems_1","ptax_rate_fire_ems_2","total_rev_fire_ems_2","ptax_rate_fire_ems_3","total_rev_fire_ems_3","ptax_rate_amb_1","total_rev_amb_1","ptax_rate_amb_2","total_rev_amb_2","ptax_rate_amb_3","total_rev_amb_3","ptax_rate_total","total_rev_total","location"
"2012_CARROLL_14K007","2012","CARROLL","14K007","14K007","KNIEST","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.35157","14000","0.00000","0","0.00000","0",,,,,,,"0.35157","14000","POINT (42.1667772 -94.9170192)"
"2012_FREMONT_36K001","2012","FREMONT","36K001","36K001","BENTON","0.10191","3000","0.00000","0","0.00000","0","0.11889","3500","0.00000","0","0.00000","0","0.00000","0","0.60466","17800","0.00000","0","0.00000","0",,,,,,,"0.82546","24300","POINT (40.7357328 -95.8167062)"
"2012_GRUNDY_38K004","2012","GRUNDY","38K004","38K004","COLFAX","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","19951","0.00000","0","0.00000","0",,,,,,,"0.60750","19951","POINT (42.4270357 -92.8274845)"
"2012_GUTHRIE_39K004","2012","GUTHRIE","39K004","39K004","CASS","0.17000","17860","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.40000","42023","0.10000","10506","0.00000","0",,,,,,,"0.67000","70389","POINT (41.7115561 -94.3351619)"
"2012_KOSSUTH_55K028","2012","KOSSUTH","55K028","55K028","WHITTEMORE","0.04044","1300","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.27997","9000","0.00000","0","0.00000","0",,,,,,,"0.32041","10300","POINT (43.039083 -94.3836671)"
"2012_TAMA_86K002","2012","TAMA","86K002","86K002","CARLTON","0.46883","12500","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.45007","12000","0.00000","0","0.00000","0",,,,,,,"0.91890","24500","POINT (42.0794485 -92.7082269)"
"2013_APPANOOSE_04K009","2013","APPANOOSE","04K009","04K009","PLEASANT","0.20953","2900","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.40500","5606","0.00000","0","0.00000","0",,,,,,,"0.61453","8506","POINT (40.6347182 -92.9250604)"
"2013_CLAY_21K009","2013","CLAY","21K009","21K009","LOGAN","0.11938","1650","0.00000","0","0.00000","0","0.03184","440","0.00000","0","0.00000","0","0.00000","0","0.25323","3500","0.00000","0","0.00000","0",,,,,,,"0.40445","5590","POINT (43.0395208 -94.9735208)"
"2013_DECATUR_27K001","2013","DECATUR","27K001","27K001","BLOOMINGTON","0.19981","2000","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.32470","3250","0.00000","0","0.00000","0",,,,,,,"0.52451","5250","POINT (40.6813767 -93.958177)"
"2013_HARRISON_43K001","2013","HARRISON","43K001","43K001","ALLEN","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.40000","7116","0.00000","0","0.00000","0",,,,,,,"0.40000","7116","POINT (41.8198639 -95.8476581)"
"2014_GUTHRIE_39K013","2014","GUTHRIE","39K013","39K013","STUART","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.27000","2117","0.27000","2117","0.00000","0",,,,,,,"0.54000","4234","POINT (41.5217241 -94.3183376)"
"2014_SCOTT_82K0020","2014","SCOTT","82K002","82K0020","BLUE GRASS - BENEFITED FIRE","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0",,,,,,,"0.00000","0","POINT (41.5516241 -90.7315991)"
"2014_TAYLOR_87K010","2014","TAYLOR","87K010","87K010","JEFFERSON","0.54126","5200","0.06750","648","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.56583","5436","0.04164","400","0.00000","0",,,,,,,"1.21623","11684","POINT (40.6052681 -94.528614)"
"2014_VAN BUREN_89K011","2014","VAN BUREN","89K011","89K011","VAN BUREN","0.03200","701","0.06750","1478","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.50000","10947","0.00000","0","0.00000","0",,,,,,,"0.59950","13126","POINT (40.7639437 -91.9879857)"
"2015_BUTLER_12K013","2015","BUTLER","12K013","12K013","RIPLEY","0.10000","2437","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.13000","3168","0.00000","0","0.00000","0",,,,,,,"0.23000","5605","POINT (42.6865175 -92.8489868)"
"2015_DUBUQUE_31K015","2015","DUBUQUE","31K015","31K015","VERNON","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.57860","69822","0.00000","0","0.00000","0",,,,,,,"0.57860","69822","POINT (42.4261637 -90.8401403)"
"2015_HANCOCK_41K005","2015","HANCOCK","41K005","41K005","BRITT","0.22020","8000","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.26149","9500","0.00000","0","0.00000","0",,,,,,,"0.48169","17500","POINT (43.1262914 -93.7928945)"
"2015_MONTGOMERY_69K009","2015","MONTGOMERY","69K009","69K009","SCOTT","0.00000","0","0.03000","793","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.40500","10707","0.00000","0","0.00000","0",,,,,,,"0.43500","11500","POINT (40.9440175 -95.0991471)"
"2015_WAPELLO_90K008","2015","WAPELLO","90K008","90K008","GREEN","0.14759","4000","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","16465","0.00000","0","0.00000","0",,,,,,,"0.75509","20465","POINT (40.9353769 -92.4671687)"
"2016_DALLAS_25K006","2016","DALLAS","25K006","25K006","DALLAS","0.22311","6500","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.25743","7500","0.00000","0","0.00000","0",,,,,,,"0.48054","14000","POINT (41.8198851 -94.2223127)"
"2016_HAMILTON_40K006","2016","HAMILTON","40K006","40K006","FREMONT","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.20000","6766","0.00000","0","0.00000","0",,,,,,,"0.20000","6766","POINT (42.5150322 -93.9126963)"
"2016_IDA_47K010","2016","IDA","47K010","47K010","LOGAN","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.37805","11000","0.00000","0","0.00000","0",,,,,,,"0.37805","11000","POINT (42.4298481 -95.4968903)"
"2016_WAYNE_93K014","2016","WAYNE","93K014","93K014","WARREN","0.12900","2226","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.40500","6987","0.00000","0","0.00000","0",,,,,,,"0.53400","9213","POINT (40.6810399 -93.3845767)"
"2017_DICKINSON_30S006","2017","DICKINSON","30K006","30S006","MILFORD-MILFORD CEMETERY","0.02075","2633","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0",,,,,,,"0.02075","2633","POINT (43.29890970000001 -95.0914324)"
"2017_IDA_47K010","2017","IDA","47K010","47K010","LOGAN","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.36515","11000","0.00000","0","0.00000","0",,,,,,,"0.36515","11000","POINT (42.4298481 -95.4968903)"
"2017_JACKSON_49K015","2017","JACKSON","49K015","49K015","TETE DES MORTS","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","34932","0.00000","0","0.00000","0",,,,,,,"0.60750","34932","POINT (42.334451 -90.4913256)"
"2017_LEE_56K014","2017","LEE","56K014","56K014","VAN BUREN","0.21480","3500","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","9898","0.00000","0","0.00000","0",,,,,,,"0.82230","13398","POINT (40.5971902 -91.6537048)"
"2017_POLK_77K019","2017","POLK","77K019","77K019","WEBSTER","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0",,,,,,,"0.00000","0","POINT (41.6561368 -93.7453094)"
"2017_SAC_81K010","2017","SAC","81K010","81K010","JACKSON","0.10673","2800","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.38879","10200","0.00000","0","0.00000","0",,,,,,,"0.49552","13000","POINT (42.4300619 -95.031304)"
"2018_HANCOCK_41K014","2018","HANCOCK","41K014","41K014","MAGOR","0.30536","10600","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.27079","9400","0.00000","0","0.00000","0",,,,,,,"0.57615","20000","POINT (42.9514518 -93.911876)"
"2018_LYON_60K010","2018","LYON","60K010","60K010","LIBERAL","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.30777","13647","0.00000","0","0.00000","0",,,,,,,"0.30777","13647","POINT (43.3893294 -96.037379)"
"2018_MARION_63K009","2018","MARION","63K009","63K009","RED ROCK","0.22700","6880","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","18411","0.00000","0","0.00000","0",,,,,,,"0.83450","25291","POINT (41.47658580000001 -93.1852393)"
"2018_MONONA_67K006","2018","MONONA","67K006","67K006","FRANKLIN","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.19081","9000","0.00000","0","0.00000","0",,,,,,,"0.19081","9000","POINT (41.994003 -96.0936429)"
"2018_PAGE_73K003","2018","PAGE","73K003","73K003","COLFAX","0.13428","3000","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00671","150","0.22156","4950","0.00000","0","0.00000","0",,,,,,,"0.36255","8100","POINT (40.6162799 -95.2020257)"
"2018_WRIGHT_99K006","2018","WRIGHT","99K006","99K006","GRANT","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.31183","20000","0.00000","0","0.00000","0",,,,,,,"0.31183","20000","POINT (42.775696 -93.6760493)"
"2019_ALLAMAKEE_03K016","2019","ALLAMAKEE","03K016","03K016","UNION CITY","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0",,,,,,,"0.00000","0","POINT (43.464343 -91.430127)"
"2019_CASS_15K001","2019","CASS","15K001","15K001","BEAR GROVE","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.21231","6700","0.00000","0","0.00000","0",,,,,,,"0.21231","6700","POINT (41.2879468 -94.9840421)"
"2019_DUBUQUE_31K0012","2019","DUBUQUE","31K001","31K0012","CASCADE-FARLEY FIRE","0.04500","51","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","690","0.00000","0","0.00000","0",,,,,,,"0.65250","741","POINT (42.3392264 -91.0720252)"
"2019_DUBUQUE_31K011","2019","DUBUQUE","31K011","31K011","PERU","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.45500","57041","0.00000","0","0.00000","0",,,,,,,"0.45500","57041","POINT (42.597678 -90.7332289)"
"2019_JONES_53K012","2019","JONES","53K012","53K012","ROME","0.00000","0","0.06750","1046","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.46555","7211","0.00000","0","0.00000","0",,,,,,,"0.53305","8257","POINT (41.9904259 -91.1902777)"
"2019_MARSHALL_64K008","2019","MARSHALL","64K008","64K008","LISCOMB","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0",,,,,,,,,"POINT (42.1663803 -92.94298370000001)"
"2019_PAGE_73K014","2019","PAGE","73K014","73K014","TARKIO","0.09323","2600","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00538","150","0.24461","6822","0.00000","0","0.00000","0",,,,,,,"0.34322","9572","POINT (40.7710959 -95.2136616)"
"2019_POWESHIEK_79K014","2019","POWESHIEK","79K014","79K014","UNION","0.00000","0","0.06734","7750","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00956","1100","0.20250","23305","0.00000","0",,,,,,,"0.27940","32155","POINT (41.5555041 -92.604016)"
"2020_CEDAR_16K0061","2020","CEDAR","16K006","16K0061","FREMONT - MECHANICSVILLE FD","0.19960","5317","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00330","88","0.57000","15185","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.77290","20590","POINT (41.9032248 -91.1907398)"
"2020_EMMET_32K004","2020","EMMET","32K004","32K004","EMMET","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","13717","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.00000","0","0.60750","13717","POINT (43.4656471 -94.8561183)"
