"row_id","table_code","table_name","variable_code","variable","industry","value","variable_unit","period_type","date"
"19000_2013Q4_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","2748.7","Millions of current dollars","quarter","2013-12-31T00:00:00.000"
"19000_2014Q1_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3152.5","Millions of current dollars","quarter","2014-03-31T00:00:00.000"
"19000_2014Q2_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","2906.0","Millions of current dollars","quarter","2014-06-30T00:00:00.000"
"19000_2014Q3_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3008.2","Millions of current dollars","quarter","2014-09-30T00:00:00.000"
"19000_2014Q4_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","2822.5","Millions of current dollars","quarter","2014-12-31T00:00:00.000"
"19000_2015Q1_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","2961.6","Millions of current dollars","quarter","2015-03-31T00:00:00.000"
"19000_2015Q2_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","2835.3","Millions of current dollars","quarter","2015-06-30T00:00:00.000"
"19000_2015Q3_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3086.5","Millions of current dollars","quarter","2015-09-30T00:00:00.000"
"19000_2015Q4_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","2938.4","Millions of current dollars","quarter","2015-12-31T00:00:00.000"
"19000_2016Q1_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","2985.8","Millions of current dollars","quarter","2016-03-31T00:00:00.000"
"19000_2016Q2_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3002.7","Millions of current dollars","quarter","2016-06-30T00:00:00.000"
"19000_2016Q3_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3221.5","Millions of current dollars","quarter","2016-09-30T00:00:00.000"
"19000_2016Q4_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3350.5","Millions of current dollars","quarter","2016-12-31T00:00:00.000"
"19000_2017Q1_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3079.2","Millions of current dollars","quarter","2017-03-31T00:00:00.000"
"19000_2017Q2_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3284.9","Millions of current dollars","quarter","2017-06-30T00:00:00.000"
"19000_2017Q3_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3044.2","Millions of current dollars","quarter","2017-09-30T00:00:00.000"
"19000_2017Q4_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3161.2","Millions of current dollars","quarter","2017-12-31T00:00:00.000"
"19000_2018Q1_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3081.2","Millions of current dollars","quarter","2018-03-31T00:00:00.000"
"19000_2018Q2_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3288.7","Millions of current dollars","quarter","2018-06-30T00:00:00.000"
"19000_2018Q3_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3105.0","Millions of current dollars","quarter","2018-09-30T00:00:00.000"
"19000_2018Q4_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3343.7","Millions of current dollars","quarter","2018-12-31T00:00:00.000"
"19000_2019Q1_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3347.2","Millions of current dollars","quarter","2019-03-31T00:00:00.000"
"19000_2019Q2_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3464.0","Millions of current dollars","quarter","2019-06-30T00:00:00.000"
"19000_2019Q3_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3406.0","Millions of current dollars","quarter","2019-09-30T00:00:00.000"
"19000_2019Q4_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3541.6","Millions of current dollars","quarter","2019-12-31T00:00:00.000"
"19000_2020Q1_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3391.0","Millions of current dollars","quarter","2020-03-31T00:00:00.000"
"19000_2020Q2_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3438.2","Millions of current dollars","quarter","2020-06-30T00:00:00.000"
"19000_2020Q3_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3714.3","Millions of current dollars","quarter","2020-09-30T00:00:00.000"
"19000_2020Q4_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3401.2","Millions of current dollars","quarter","2020-12-31T00:00:00.000"
"19000_2021Q3_SQGDP2-10_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-10","Gross domestic product (GDP) by state: Utilities","Utilities","3644.5","Millions of current dollars","quarter","2021-09-30T00:00:00.000"
"19000_2005Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","4943.0","Millions of current dollars","quarter","2005-03-31T00:00:00.000"
"19000_2005Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5081.3","Millions of current dollars","quarter","2005-06-30T00:00:00.000"
"19000_2005Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5260.3","Millions of current dollars","quarter","2005-09-30T00:00:00.000"
"19000_2005Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5193.7","Millions of current dollars","quarter","2005-12-31T00:00:00.000"
"19000_2006Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5627.2","Millions of current dollars","quarter","2006-03-31T00:00:00.000"
"19000_2006Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5518.2","Millions of current dollars","quarter","2006-06-30T00:00:00.000"
"19000_2006Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5355.1","Millions of current dollars","quarter","2006-09-30T00:00:00.000"
"19000_2006Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5438.8","Millions of current dollars","quarter","2006-12-31T00:00:00.000"
"19000_2007Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5655.3","Millions of current dollars","quarter","2007-03-31T00:00:00.000"
"19000_2007Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5626.0","Millions of current dollars","quarter","2007-06-30T00:00:00.000"
"19000_2007Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5670.3","Millions of current dollars","quarter","2007-09-30T00:00:00.000"
"19000_2016_SAGDP9N-88_annual","SAGDP9N","Annual Real GDP by State","SAGDP9N-88","Real GDP by state: Trade","Trade","19679.1","Millions of chained 2012 dollars","annual","2016-12-31T00:00:00.000"
"19000_2007Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5674.2","Millions of current dollars","quarter","2007-12-31T00:00:00.000"
"19000_2008Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5416.9","Millions of current dollars","quarter","2008-03-31T00:00:00.000"
"19000_2008Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5444.9","Millions of current dollars","quarter","2008-06-30T00:00:00.000"
"19000_2008Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5808.6","Millions of current dollars","quarter","2008-09-30T00:00:00.000"
"19000_2008Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5742.3","Millions of current dollars","quarter","2008-12-31T00:00:00.000"
"19000_2009Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5728.9","Millions of current dollars","quarter","2009-03-31T00:00:00.000"
"19000_2009Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5461.8","Millions of current dollars","quarter","2009-06-30T00:00:00.000"
"19000_2009Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5379.7","Millions of current dollars","quarter","2009-09-30T00:00:00.000"
"19000_2009Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5172.9","Millions of current dollars","quarter","2009-12-31T00:00:00.000"
"19000_2010Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5123.4","Millions of current dollars","quarter","2010-03-31T00:00:00.000"
"19000_2010Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5218.3","Millions of current dollars","quarter","2010-06-30T00:00:00.000"
"19000_2010Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5059.8","Millions of current dollars","quarter","2010-09-30T00:00:00.000"
"19000_2010Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5244.2","Millions of current dollars","quarter","2010-12-31T00:00:00.000"
"19000_2011Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5073.7","Millions of current dollars","quarter","2011-03-31T00:00:00.000"
"19000_2011Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5314.1","Millions of current dollars","quarter","2011-06-30T00:00:00.000"
"19000_2011Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5598.1","Millions of current dollars","quarter","2011-09-30T00:00:00.000"
"19000_2011Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5705.7","Millions of current dollars","quarter","2011-12-31T00:00:00.000"
"19000_2012Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5750.0","Millions of current dollars","quarter","2012-03-31T00:00:00.000"
"19000_2012Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5922.6","Millions of current dollars","quarter","2012-06-30T00:00:00.000"
"19000_2012Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5844.9","Millions of current dollars","quarter","2012-09-30T00:00:00.000"
"19000_2012Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5966.6","Millions of current dollars","quarter","2012-12-31T00:00:00.000"
"19000_2013Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5972.9","Millions of current dollars","quarter","2013-03-31T00:00:00.000"
"19000_2013Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","5998.0","Millions of current dollars","quarter","2013-06-30T00:00:00.000"
"19000_2013Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","6387.0","Millions of current dollars","quarter","2013-09-30T00:00:00.000"
"19000_2013Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","6477.1","Millions of current dollars","quarter","2013-12-31T00:00:00.000"
"19000_2014Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","6530.4","Millions of current dollars","quarter","2014-03-31T00:00:00.000"
"19000_2014Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","6917.5","Millions of current dollars","quarter","2014-06-30T00:00:00.000"
"19000_2014Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","7130.7","Millions of current dollars","quarter","2014-09-30T00:00:00.000"
"19000_2014Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","7390.8","Millions of current dollars","quarter","2014-12-31T00:00:00.000"
"19000_2015Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","7644.0","Millions of current dollars","quarter","2015-06-30T00:00:00.000"
"19000_2015Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","7563.8","Millions of current dollars","quarter","2015-09-30T00:00:00.000"
"19000_2015Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","7682.0","Millions of current dollars","quarter","2015-12-31T00:00:00.000"
"19000_2016Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8197.4","Millions of current dollars","quarter","2016-03-31T00:00:00.000"
"19000_2016Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8327.9","Millions of current dollars","quarter","2016-06-30T00:00:00.000"
"19000_2016Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8489.9","Millions of current dollars","quarter","2016-09-30T00:00:00.000"
"19000_2016Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8470.7","Millions of current dollars","quarter","2016-12-31T00:00:00.000"
"19000_2017Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8274.3","Millions of current dollars","quarter","2017-03-31T00:00:00.000"
"19000_2017Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","7854.7","Millions of current dollars","quarter","2017-06-30T00:00:00.000"
"19000_2017Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","7829.5","Millions of current dollars","quarter","2017-09-30T00:00:00.000"
"19000_2017Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8053.4","Millions of current dollars","quarter","2017-12-31T00:00:00.000"
"19000_2018Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8151.3","Millions of current dollars","quarter","2018-03-31T00:00:00.000"
"19000_2018Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8337.2","Millions of current dollars","quarter","2018-09-30T00:00:00.000"
"19000_2018Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8378.1","Millions of current dollars","quarter","2018-12-31T00:00:00.000"
"19000_2019Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8364.0","Millions of current dollars","quarter","2019-03-31T00:00:00.000"
"19000_2019Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8530.8","Millions of current dollars","quarter","2019-06-30T00:00:00.000"
"19000_2019Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8760.9","Millions of current dollars","quarter","2019-09-30T00:00:00.000"
"19000_2019Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8637.6","Millions of current dollars","quarter","2019-12-31T00:00:00.000"
"19000_2020Q1_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8709.6","Millions of current dollars","quarter","2020-03-31T00:00:00.000"
"19000_2020Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8505.8","Millions of current dollars","quarter","2020-06-30T00:00:00.000"
"19000_2020Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8472.7","Millions of current dollars","quarter","2020-09-30T00:00:00.000"
"19000_2020Q4_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8698.1","Millions of current dollars","quarter","2020-12-31T00:00:00.000"
"19000_2021Q2_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8678.4","Millions of current dollars","quarter","2021-06-30T00:00:00.000"
"19000_2021Q3_SQGDP2-11_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-11","Gross domestic product (GDP) by state: Construction","Construction","8701.8","Millions of current dollars","quarter","2021-09-30T00:00:00.000"
"19000_2005Q1_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","24351.9","Millions of current dollars","quarter","2005-03-31T00:00:00.000"
"19000_2005Q2_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","24155.2","Millions of current dollars","quarter","2005-06-30T00:00:00.000"
"19000_2005Q3_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","24245.9","Millions of current dollars","quarter","2005-09-30T00:00:00.000"
"19000_2005Q4_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","24351.3","Millions of current dollars","quarter","2005-12-31T00:00:00.000"
"19000_2006Q1_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","26177.5","Millions of current dollars","quarter","2006-03-31T00:00:00.000"
"19000_2006Q2_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","26493.9","Millions of current dollars","quarter","2006-06-30T00:00:00.000"
"19000_2006Q3_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","26098.2","Millions of current dollars","quarter","2006-09-30T00:00:00.000"
"19000_2006Q4_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","25928.2","Millions of current dollars","quarter","2006-12-31T00:00:00.000"
"19000_2007Q1_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","25536.3","Millions of current dollars","quarter","2007-03-31T00:00:00.000"
"19000_2007Q2_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","26048.4","Millions of current dollars","quarter","2007-06-30T00:00:00.000"
"19000_2007Q3_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","26454.3","Millions of current dollars","quarter","2007-09-30T00:00:00.000"
"19000_2007Q4_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","26811.5","Millions of current dollars","quarter","2007-12-31T00:00:00.000"
"19000_2008Q1_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","26157.3","Millions of current dollars","quarter","2008-03-31T00:00:00.000"
"19000_2008Q2_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","26612.4","Millions of current dollars","quarter","2008-06-30T00:00:00.000"
"19000_2008Q3_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","27186.5","Millions of current dollars","quarter","2008-09-30T00:00:00.000"
"19000_2008Q4_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","26975.0","Millions of current dollars","quarter","2008-12-31T00:00:00.000"
"19000_2009Q1_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","24375.2","Millions of current dollars","quarter","2009-03-31T00:00:00.000"
"19000_2009Q2_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","24530.2","Millions of current dollars","quarter","2009-06-30T00:00:00.000"
"19000_2009Q3_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","25729.7","Millions of current dollars","quarter","2009-09-30T00:00:00.000"
"19000_2009Q4_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","26716.8","Millions of current dollars","quarter","2009-12-31T00:00:00.000"
"19000_2010Q1_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","26332.6","Millions of current dollars","quarter","2010-03-31T00:00:00.000"
"19000_2010Q2_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","27197.5","Millions of current dollars","quarter","2010-06-30T00:00:00.000"
"19000_2010Q3_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","27227.2","Millions of current dollars","quarter","2010-09-30T00:00:00.000"
"19000_2010Q4_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","26640.2","Millions of current dollars","quarter","2010-12-31T00:00:00.000"
"19000_2011Q1_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","25469.7","Millions of current dollars","quarter","2011-03-31T00:00:00.000"
"19000_2011Q2_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","25636.0","Millions of current dollars","quarter","2011-06-30T00:00:00.000"
"19000_2011Q3_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","25950.5","Millions of current dollars","quarter","2011-09-30T00:00:00.000"
"19000_2011Q4_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","27313.4","Millions of current dollars","quarter","2011-12-31T00:00:00.000"
"19000_2012Q1_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","28825.9","Millions of current dollars","quarter","2012-03-31T00:00:00.000"
"19000_2012Q2_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","30134.3","Millions of current dollars","quarter","2012-06-30T00:00:00.000"
"19000_2012Q3_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","30177.8","Millions of current dollars","quarter","2012-09-30T00:00:00.000"
"19000_2012Q4_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","29136.7","Millions of current dollars","quarter","2012-12-31T00:00:00.000"
"19000_2013Q1_SQGDP2-12_quarter","SQGDP2","Quarterly GDP by State","SQGDP2-12","Gross domestic product (GDP) by state: Manufacturing","Manufacturing","29679.6","Millions of current dollars","quarter","2013-03-31T00:00:00.000"
