"record_key","fiscal_year","county_code","county","gnis_feature_id","city_code","city_name","revenue_type","budget","actual","primary_city_coordinates"
"2007_91G869_Special Assessments","2007","91","WARREN","454086","91G869","ACKWORTH","Special Assessments","0","0","POINT (-94.017453 41.6144325)"
"2007_91G869_Miscellaneous","2007","91","WARREN","454086","91G869","ACKWORTH","Miscellaneous","0","40","POINT (-94.017453 41.6144325)"
"2007_91G869_Total Transfers In","2007","91","WARREN","454086","91G869","ACKWORTH","Total Transfers In","0","0","POINT (-94.017453 41.6144325)"
"2007_91G869_Proceeds of Debt","2007","91","WARREN","454086","91G869","ACKWORTH","Proceeds of Debt","0","0","POINT (-94.017453 41.6144325)"
"2007_91G869_Proceeds of Capital Asset Sales","2007","91","WARREN","454086","91G869","ACKWORTH","Proceeds of Capital Asset Sales","0","0","POINT (-94.017453 41.6144325)"
"2007_01G001_Property Taxes","2007","1","ADAIR","454088","01G001","ADAIR","Property Taxes","253540","382976","POINT (-94.6435862 41.5005428)"
"2007_01G001_TIF Revenues","2007","1","ADAIR","454088","01G001","ADAIR","TIF Revenues","108614","0","POINT (-94.6435862 41.5005428)"
"2007_01G001_Other City Taxes","2007","1","ADAIR","454088","01G001","ADAIR","Other City Taxes","73288","84764","POINT (-94.6435862 41.5005428)"
"2007_01G001_Licenses/Permits","2007","1","ADAIR","454088","01G001","ADAIR","Licenses/Permits","750","3028","POINT (-94.6435862 41.5005428)"
"2007_01G001_Use of Money Property","2007","1","ADAIR","454088","01G001","ADAIR","Use of Money Property","3000","8505","POINT (-94.6435862 41.5005428)"
"2007_01G001_Intergovernmental","2007","1","ADAIR","454088","01G001","ADAIR","Intergovernmental","286929","271321","POINT (-94.6435862 41.5005428)"
"2007_01G001_Charges for Service","2007","1","ADAIR","454088","01G001","ADAIR","Charges for Service","436260","410623","POINT (-94.6435862 41.5005428)"
"2007_01G001_Special Assessments","2007","1","ADAIR","454088","01G001","ADAIR","Special Assessments","0","0","POINT (-94.6435862 41.5005428)"
"2007_01G001_Miscellaneous","2007","1","ADAIR","454088","01G001","ADAIR","Miscellaneous","100","10436","POINT (-94.6435862 41.5005428)"
"2007_01G001_Total Transfers In","2007","1","ADAIR","454088","01G001","ADAIR","Total Transfers In","0","0","POINT (-94.6435862 41.5005428)"
"2007_01G001_Proceeds of Debt","2007","1","ADAIR","454088","01G001","ADAIR","Proceeds of Debt","0","0","POINT (-94.6435862 41.5005428)"
"2007_01G001_Proceeds of Capital Asset Sales","2007","1","ADAIR","454088","01G001","ADAIR","Proceeds of Capital Asset Sales","0","0","POINT (-94.6435862 41.5005428)"
"2007_25G228_Property Taxes","2007","25","DALLAS","454097","25G228","ADEL","Property Taxes","1269711","1306736","POINT (-94.1980083 41.0274907)"
"2007_25G228_TIF Revenues","2007","25","DALLAS","454097","25G228","ADEL","TIF Revenues","330000","335343","POINT (-94.1980083 41.0274907)"
"2007_25G228_Other City Taxes","2007","25","DALLAS","454097","25G228","ADEL","Other City Taxes","48464","6355","POINT (-94.1980083 41.0274907)"
"2007_25G228_Licenses/Permits","2007","25","DALLAS","454097","25G228","ADEL","Licenses/Permits","66115","57008","POINT (-94.1980083 41.0274907)"
"2007_25G228_Use of Money Property","2007","25","DALLAS","454097","25G228","ADEL","Use of Money Property","53940","127367","POINT (-94.1980083 41.0274907)"
"2007_25G228_Intergovernmental","2007","25","DALLAS","454097","25G228","ADEL","Intergovernmental","381923","359553","POINT (-94.1980083 41.0274907)"
"2007_25G228_Charges for Service","2007","25","DALLAS","454097","25G228","ADEL","Charges for Service","1225314","1263837","POINT (-94.1980083 41.0274907)"
"2007_25G228_Special Assessments","2007","25","DALLAS","454097","25G228","ADEL","Special Assessments","55000","206648","POINT (-94.1980083 41.0274907)"
"2007_25G228_Miscellaneous","2007","25","DALLAS","454097","25G228","ADEL","Miscellaneous","134070","130880","POINT (-94.1980083 41.0274907)"
"2007_25G228_Total Transfers In","2007","25","DALLAS","454097","25G228","ADEL","Total Transfers In","491739","490625","POINT (-94.1980083 41.0274907)"
"2007_25G228_Proceeds of Debt","2007","25","DALLAS","454097","25G228","ADEL","Proceeds of Debt","0","1773300","POINT (-94.1980083 41.0274907)"
"2007_25G228_Proceeds of Capital Asset Sales","2007","25","DALLAS","454097","25G228","ADEL","Proceeds of Capital Asset Sales","0","5511","POINT (-94.1980083 41.0274907)"
"2007_88G846_Property Taxes","2007","88","UNION","454101","88G846","AFTON","Property Taxes","130686","134684","POINT (-91.55238380000002 41.2889098)"
"2007_88G846_TIF Revenues","2007","88","UNION","454101","88G846","AFTON","TIF Revenues","0","0","POINT (-91.55238380000002 41.2889098)"
"2007_88G846_Other City Taxes","2007","88","UNION","454101","88G846","AFTON","Other City Taxes","73543","96442","POINT (-91.55238380000002 41.2889098)"
"2007_88G846_Licenses/Permits","2007","88","UNION","454101","88G846","AFTON","Licenses/Permits","1430","1210","POINT (-91.55238380000002 41.2889098)"
"2007_88G846_Use of Money Property","2007","88","UNION","454101","88G846","AFTON","Use of Money Property","14000","29710","POINT (-91.55238380000002 41.2889098)"
"2007_88G846_Intergovernmental","2007","88","UNION","454101","88G846","AFTON","Intergovernmental","205834","138312","POINT (-91.55238380000002 41.2889098)"
"2007_88G846_Charges for Service","2007","88","UNION","454101","88G846","AFTON","Charges for Service","833870","807579","POINT (-91.55238380000002 41.2889098)"
"2007_88G846_Special Assessments","2007","88","UNION","454101","88G846","AFTON","Special Assessments","0","0","POINT (-91.55238380000002 41.2889098)"
"2007_88G846_Miscellaneous","2007","88","UNION","454101","88G846","AFTON","Miscellaneous","6620","54736","POINT (-91.55238380000002 41.2889098)"
"2007_88G846_Total Transfers In","2007","88","UNION","454101","88G846","AFTON","Total Transfers In","99012","185092","POINT (-91.55238380000002 41.2889098)"
"2007_88G846_Proceeds of Debt","2007","88","UNION","454101","88G846","AFTON","Proceeds of Debt","0","0","POINT (-91.55238380000002 41.2889098)"
"2007_88G846_Proceeds of Capital Asset Sales","2007","88","UNION","454101","88G846","AFTON","Proceeds of Capital Asset Sales","0","0","POINT (-91.55238380000002 41.2889098)"
"2007_90G862_Property Taxes","2007","90","WAPELLO","454105","90G862","AGENCY","Property Taxes","68797","68854","POINT (-92.9885339 42.1124866)"
"2007_90G862_TIF Revenues","2007","90","WAPELLO","454105","90G862","AGENCY","TIF Revenues","0","0","POINT (-92.9885339 42.1124866)"
"2007_90G862_Other City Taxes","2007","90","WAPELLO","454105","90G862","AGENCY","Other City Taxes","56229","69346","POINT (-92.9885339 42.1124866)"
"2007_90G862_Licenses/Permits","2007","90","WAPELLO","454105","90G862","AGENCY","Licenses/Permits","250","240","POINT (-92.9885339 42.1124866)"
"2007_90G862_Use of Money Property","2007","90","WAPELLO","454105","90G862","AGENCY","Use of Money Property","8600","12508","POINT (-92.9885339 42.1124866)"
"2007_90G862_Intergovernmental","2007","90","WAPELLO","454105","90G862","AGENCY","Intergovernmental","50000","51840","POINT (-92.9885339 42.1124866)"
"2007_90G862_Charges for Service","2007","90","WAPELLO","454105","90G862","AGENCY","Charges for Service","165800","167190","POINT (-92.9885339 42.1124866)"
"2007_90G862_Special Assessments","2007","90","WAPELLO","454105","90G862","AGENCY","Special Assessments","0","0","POINT (-92.9885339 42.1124866)"
"2007_90G862_Miscellaneous","2007","90","WAPELLO","454105","90G862","AGENCY","Miscellaneous","2200","4356","POINT (-92.9885339 42.1124866)"
"2007_90G862_Total Transfers In","2007","90","WAPELLO","454105","90G862","AGENCY","Total Transfers In","40563","40563","POINT (-92.9885339 42.1124866)"
"2007_90G862_Proceeds of Debt","2007","90","WAPELLO","454105","90G862","AGENCY","Proceeds of Debt","0","0","POINT (-92.9885339 42.1124866)"
"2007_90G862_Proceeds of Capital Asset Sales","2007","90","WAPELLO","454105","90G862","AGENCY","Proceeds of Capital Asset Sales","0","0","POINT (-92.9885339 42.1124866)"
"2007_92G882_Property Taxes","2007","92","WASHINGTON","454107","92G882","AINSWORTH","Property Taxes","40361","40872","POINT (-93.611607 41.8199875)"
"2007_92G882_TIF Revenues","2007","92","WASHINGTON","454107","92G882","AINSWORTH","TIF Revenues","6500","6361","POINT (-93.611607 41.8199875)"
"2007_92G882_Other City Taxes","2007","92","WASHINGTON","454107","92G882","AINSWORTH","Other City Taxes","30245","43833","POINT (-93.611607 41.8199875)"
"2007_92G882_Licenses/Permits","2007","92","WASHINGTON","454107","92G882","AINSWORTH","Licenses/Permits","1200","2222","POINT (-93.611607 41.8199875)"
"2007_92G882_Use of Money Property","2007","92","WASHINGTON","454107","92G882","AINSWORTH","Use of Money Property","2000","1170","POINT (-93.611607 41.8199875)"
"2007_92G882_Intergovernmental","2007","92","WASHINGTON","454107","92G882","AINSWORTH","Intergovernmental","44000","178058","POINT (-93.611607 41.8199875)"
"2007_92G882_Charges for Service","2007","92","WASHINGTON","454107","92G882","AINSWORTH","Charges for Service","137000","142770","POINT (-93.611607 41.8199875)"
"2007_92G882_Special Assessments","2007","92","WASHINGTON","454107","92G882","AINSWORTH","Special Assessments","0","0","POINT (-93.611607 41.8199875)"
"2007_92G882_Miscellaneous","2007","92","WASHINGTON","454107","92G882","AINSWORTH","Miscellaneous","1000","1336","POINT (-93.611607 41.8199875)"
"2007_92G882_Total Transfers In","2007","92","WASHINGTON","454107","92G882","AINSWORTH","Total Transfers In","0","19416","POINT (-93.611607 41.8199875)"
"2007_92G882_Proceeds of Debt","2007","92","WASHINGTON","454107","92G882","AINSWORTH","Proceeds of Debt","0","148000","POINT (-93.611607 41.8199875)"
"2007_92G882_Proceeds of Capital Asset Sales","2007","92","WASHINGTON","454107","92G882","AINSWORTH","Proceeds of Capital Asset Sales","0","0","POINT (-93.611607 41.8199875)"
"2007_75G692_Property Taxes","2007","75","PLYMOUTH","454109","75G692","AKRON","Property Taxes","342699","353051","POINT (-93.3652135 40.7063954)"
"2007_75G692_TIF Revenues","2007","75","PLYMOUTH","454109","75G692","AKRON","TIF Revenues","42748","48478","POINT (-93.3652135 40.7063954)"
"2007_75G692_Other City Taxes","2007","75","PLYMOUTH","454109","75G692","AKRON","Other City Taxes","124327","177378","POINT (-93.3652135 40.7063954)"
"2007_75G692_Licenses/Permits","2007","75","PLYMOUTH","454109","75G692","AKRON","Licenses/Permits","3400","3356","POINT (-93.3652135 40.7063954)"
"2007_75G692_Use of Money Property","2007","75","PLYMOUTH","454109","75G692","AKRON","Use of Money Property","21260","36072","POINT (-93.3652135 40.7063954)"
"2007_75G692_Intergovernmental","2007","75","PLYMOUTH","454109","75G692","AKRON","Intergovernmental","205561","244460","POINT (-93.3652135 40.7063954)"
"2007_75G692_Charges for Service","2007","75","PLYMOUTH","454109","75G692","AKRON","Charges for Service","3254422","3395250","POINT (-93.3652135 40.7063954)"
"2007_75G692_Special Assessments","2007","75","PLYMOUTH","454109","75G692","AKRON","Special Assessments","0","0","POINT (-93.3652135 40.7063954)"
"2007_75G692_Miscellaneous","2007","75","PLYMOUTH","454109","75G692","AKRON","Miscellaneous","58400","224019","POINT (-93.3652135 40.7063954)"
"2007_75G692_Total Transfers In","2007","75","PLYMOUTH","454109","75G692","AKRON","Total Transfers In","467564","1099482","POINT (-93.3652135 40.7063954)"
"2007_75G692_Proceeds of Debt","2007","75","PLYMOUTH","454109","75G692","AKRON","Proceeds of Debt","200000","0","POINT (-93.3652135 40.7063954)"
"2007_75G692_Proceeds of Capital Asset Sales","2007","75","PLYMOUTH","454109","75G692","AKRON","Proceeds of Capital Asset Sales","40000","81715","POINT (-93.3652135 40.7063954)"
"2007_11G083_Property Taxes","2007","11","BUENA VISTA","454113","11G083","ALBERT CITY","Property Taxes","193765","214984","POINT (-93.4646571 41.6441557)"
"2007_11G083_TIF Revenues","2007","11","BUENA VISTA","454113","11G083","ALBERT CITY","TIF Revenues","0","0","POINT (-93.4646571 41.6441557)"
"2007_11G083_Other City Taxes","2007","11","BUENA VISTA","454113","11G083","ALBERT CITY","Other City Taxes","72204","76099","POINT (-93.4646571 41.6441557)"
"2007_11G083_Licenses/Permits","2007","11","BUENA VISTA","454113","11G083","ALBERT CITY","Licenses/Permits","1840","1050","POINT (-93.4646571 41.6441557)"
"2007_11G083_Use of Money Property","2007","11","BUENA VISTA","454113","11G083","ALBERT CITY","Use of Money Property","16742","26648","POINT (-93.4646571 41.6441557)"
"2007_11G083_Intergovernmental","2007","11","BUENA VISTA","454113","11G083","ALBERT CITY","Intergovernmental","72475","76381","POINT (-93.4646571 41.6441557)"
"2007_11G083_Charges for Service","2007","11","BUENA VISTA","454113","11G083","ALBERT CITY","Charges for Service","228310","240272","POINT (-93.4646571 41.6441557)"
"2007_11G083_Special Assessments","2007","11","BUENA VISTA","454113","11G083","ALBERT CITY","Special Assessments","0","0","POINT (-93.4646571 41.6441557)"
"2007_11G083_Miscellaneous","2007","11","BUENA VISTA","454113","11G083","ALBERT CITY","Miscellaneous","21980","43473","POINT (-93.4646571 41.6441557)"
"2007_11G083_Total Transfers In","2007","11","BUENA VISTA","454113","11G083","ALBERT CITY","Total Transfers In","47453","61159","POINT (-93.4646571 41.6441557)"
"2007_11G083_Proceeds of Debt","2007","11","BUENA VISTA","454113","11G083","ALBERT CITY","Proceeds of Debt","0","0","POINT (-93.4646571 41.6441557)"
"2007_11G083_Proceeds of Capital Asset Sales","2007","11","BUENA VISTA","454113","11G083","ALBERT CITY","Proceeds of Capital Asset Sales","0","0","POINT (-93.4646571 41.6441557)"
"2007_68G641_Property Taxes","2007","68","MONROE","454114","68G641","ALBIA","Property Taxes","1143434","1171575","POINT (-93.6199402 42.0347081)"
"2007_68G641_TIF Revenues","2007","68","MONROE","454114","68G641","ALBIA","TIF Revenues","0","0","POINT (-93.6199402 42.0347081)"
"2007_68G641_Other City Taxes","2007","68","MONROE","454114","68G641","ALBIA","Other City Taxes","697637","802383","POINT (-93.6199402 42.0347081)"
"2007_68G641_Licenses/Permits","2007","68","MONROE","454114","68G641","ALBIA","Licenses/Permits","9425","10027","POINT (-93.6199402 42.0347081)"
"2007_68G641_Use of Money Property","2007","68","MONROE","454114","68G641","ALBIA","Use of Money Property","5800","59201","POINT (-93.6199402 42.0347081)"
"2007_68G641_Intergovernmental","2007","68","MONROE","454114","68G641","ALBIA","Intergovernmental","341910","601607","POINT (-93.6199402 42.0347081)"
"2007_68G641_Charges for Service","2007","68","MONROE","454114","68G641","ALBIA","Charges for Service","1594351","1575617","POINT (-93.6199402 42.0347081)"
"2007_68G641_Special Assessments","2007","68","MONROE","454114","68G641","ALBIA","Special Assessments","0","0","POINT (-93.6199402 42.0347081)"
"2007_68G641_Miscellaneous","2007","68","MONROE","454114","68G641","ALBIA","Miscellaneous","13000","156772","POINT (-93.6199402 42.0347081)"
"2007_68G641_Total Transfers In","2007","68","MONROE","454114","68G641","ALBIA","Total Transfers In","0","679720","POINT (-93.6199402 42.0347081)"
"2007_68G641_Proceeds of Debt","2007","68","MONROE","454114","68G641","ALBIA","Proceeds of Debt","0","535626","POINT (-93.6199402 42.0347081)"
"2007_68G641_Proceeds of Capital Asset Sales","2007","68","MONROE","454114","68G641","ALBIA","Proceeds of Capital Asset Sales","0","5553","POINT (-93.6199402 42.0347081)"
"2007_64G603_Property Taxes","2007","64","MARSHALL","454115","64G603","ALBION","Property Taxes","72016","74955","POINT (-90.5923542 42.1536292)"
"2007_64G603_TIF Revenues","2007","64","MARSHALL","454115","64G603","ALBION","TIF Revenues","0","0","POINT (-90.5923542 42.1536292)"
"2007_64G603_Other City Taxes","2007","64","MARSHALL","454115","64G603","ALBION","Other City Taxes","50214","55535","POINT (-90.5923542 42.1536292)"
"2007_64G603_Licenses/Permits","2007","64","MARSHALL","454115","64G603","ALBION","Licenses/Permits","565","565","POINT (-90.5923542 42.1536292)"
"2007_64G603_Use of Money Property","2007","64","MARSHALL","454115","64G603","ALBION","Use of Money Property","3441","13961","POINT (-90.5923542 42.1536292)"
"2007_64G603_Intergovernmental","2007","64","MARSHALL","454115","64G603","ALBION","Intergovernmental","75980","312040","POINT (-90.5923542 42.1536292)"
"2007_64G603_Charges for Service","2007","64","MARSHALL","454115","64G603","ALBION","Charges for Service","76345","84201","POINT (-90.5923542 42.1536292)"
"2007_64G603_Special Assessments","2007","64","MARSHALL","454115","64G603","ALBION","Special Assessments","22464","22653","POINT (-90.5923542 42.1536292)"
"2007_64G603_Miscellaneous","2007","64","MARSHALL","454115","64G603","ALBION","Miscellaneous","144320","46353","POINT (-90.5923542 42.1536292)"
"2007_64G603_Total Transfers In","2007","64","MARSHALL","454115","64G603","ALBION","Total Transfers In","55920","77047","POINT (-90.5923542 42.1536292)"
"2007_64G603_Proceeds of Debt","2007","64","MARSHALL","454115","64G603","ALBION","Proceeds of Debt","0","80000","POINT (-90.5923542 42.1536292)"
"2007_64G603_Proceeds of Capital Asset Sales","2007","64","MARSHALL","454115","64G603","ALBION","Proceeds of Capital Asset Sales","0","0","POINT (-90.5923542 42.1536292)"
"2007_57G537_Property Taxes","2007","57","LINN","454117","57G537","ALBURNETT","Property Taxes","160713","170371","POINT (-94.7647015 41.445265000000006)"
"2007_57G537_TIF Revenues","2007","57","LINN","454117","57G537","ALBURNETT","TIF Revenues","9000","20687","POINT (-94.7647015 41.445265000000006)"
"2007_57G537_Other City Taxes","2007","57","LINN","454117","57G537","ALBURNETT","Other City Taxes","5759","3742","POINT (-94.7647015 41.445265000000006)"
"2007_57G537_Licenses/Permits","2007","57","LINN","454117","57G537","ALBURNETT","Licenses/Permits","8000","11404","POINT (-94.7647015 41.445265000000006)"
"2007_57G537_Use of Money Property","2007","57","LINN","454117","57G537","ALBURNETT","Use of Money Property","2500","24346","POINT (-94.7647015 41.445265000000006)"
"2007_57G537_Intergovernmental","2007","57","LINN","454117","57G537","ALBURNETT","Intergovernmental","57500","49073","POINT (-94.7647015 41.445265000000006)"
"2007_57G537_Charges for Service","2007","57","LINN","454117","57G537","ALBURNETT","Charges for Service","81100","105347","POINT (-94.7647015 41.445265000000006)"
"2007_57G537_Special Assessments","2007","57","LINN","454117","57G537","ALBURNETT","Special Assessments","0","0","POINT (-94.7647015 41.445265000000006)"
"2007_57G537_Miscellaneous","2007","57","LINN","454117","57G537","ALBURNETT","Miscellaneous","2000","36380","POINT (-94.7647015 41.445265000000006)"
"2007_57G537_Total Transfers In","2007","57","LINN","454117","57G537","ALBURNETT","Total Transfers In","0","0","POINT (-94.7647015 41.445265000000006)"
"2007_57G537_Proceeds of Debt","2007","57","LINN","454117","57G537","ALBURNETT","Proceeds of Debt","0","0","POINT (-94.7647015 41.445265000000006)"
"2007_57G537_Proceeds of Capital Asset Sales","2007","57","LINN","454117","57G537","ALBURNETT","Proceeds of Capital Asset Sales","0","0","POINT (-94.7647015 41.445265000000006)"
"2007_42G389_Property Taxes","2007","42","HARDIN","454120","42G389","ALDEN","Property Taxes","266653","275554","POINT (-93.4727131 41.3669373)"
"2007_42G389_TIF Revenues","2007","42","HARDIN","454120","42G389","ALDEN","TIF Revenues","470","0","POINT (-93.4727131 41.3669373)"
"2007_42G389_Other City Taxes","2007","42","HARDIN","454120","42G389","ALDEN","Other City Taxes","81305","87824","POINT (-93.4727131 41.3669373)"
"2007_42G389_Licenses/Permits","2007","42","HARDIN","454120","42G389","ALDEN","Licenses/Permits","2780","1659","POINT (-93.4727131 41.3669373)"
"2007_42G389_Use of Money Property","2007","42","HARDIN","454120","42G389","ALDEN","Use of Money Property","60212","15141","POINT (-93.4727131 41.3669373)"
"2007_42G389_Intergovernmental","2007","42","HARDIN","454120","42G389","ALDEN","Intergovernmental","152719","121216","POINT (-93.4727131 41.3669373)"
"2007_42G389_Charges for Service","2007","42","HARDIN","454120","42G389","ALDEN","Charges for Service","310658","247853","POINT (-93.4727131 41.3669373)"
"2007_42G389_Special Assessments","2007","42","HARDIN","454120","42G389","ALDEN","Special Assessments","0","2626","POINT (-93.4727131 41.3669373)"
"2007_42G389_Miscellaneous","2007","42","HARDIN","454120","42G389","ALDEN","Miscellaneous","24796","27928","POINT (-93.4727131 41.3669373)"
"2007_42G389_Total Transfers In","2007","42","HARDIN","454120","42G389","ALDEN","Total Transfers In","47500","123946","POINT (-93.4727131 41.3669373)"
"2007_42G389_Proceeds of Debt","2007","42","HARDIN","454120","42G389","ALDEN","Proceeds of Debt","0","0","POINT (-93.4727131 41.3669373)"
"2007_42G389_Proceeds of Capital Asset Sales","2007","42","HARDIN","454120","42G389","ALDEN","Proceeds of Capital Asset Sales","0","0","POINT (-93.4727131 41.3669373)"
"2007_35G330_Property Taxes","2007","35","FRANKLIN","454123","35G330","ALEXANDER","Property Taxes","18942","19277","POINT (-95.7458466 43.1152567)"
"2007_35G330_TIF Revenues","2007","35","FRANKLIN","454123","35G330","ALEXANDER","TIF Revenues","0","0","POINT (-95.7458466 43.1152567)"
"2007_35G330_Other City Taxes","2007","35","FRANKLIN","454123","35G330","ALEXANDER","Other City Taxes","10122","12357","POINT (-95.7458466 43.1152567)"
"2007_35G330_Licenses/Permits","2007","35","FRANKLIN","454123","35G330","ALEXANDER","Licenses/Permits","0","75","POINT (-95.7458466 43.1152567)"
"2007_35G330_Use of Money Property","2007","35","FRANKLIN","454123","35G330","ALEXANDER","Use of Money Property","3000","771","POINT (-95.7458466 43.1152567)"
"2007_35G330_Intergovernmental","2007","35","FRANKLIN","454123","35G330","ALEXANDER","Intergovernmental","14246","10420","POINT (-95.7458466 43.1152567)"
"2007_35G330_Charges for Service","2007","35","FRANKLIN","454123","35G330","ALEXANDER","Charges for Service","11000","16247","POINT (-95.7458466 43.1152567)"
"2007_35G330_Special Assessments","2007","35","FRANKLIN","454123","35G330","ALEXANDER","Special Assessments","0","0","POINT (-95.7458466 43.1152567)"
"2007_35G330_Miscellaneous","2007","35","FRANKLIN","454123","35G330","ALEXANDER","Miscellaneous","1000","200","POINT (-95.7458466 43.1152567)"
"2007_35G330_Total Transfers In","2007","35","FRANKLIN","454123","35G330","ALEXANDER","Total Transfers In","0","0","POINT (-95.7458466 43.1152567)"
"2007_35G330_Proceeds of Debt","2007","35","FRANKLIN","454123","35G330","ALEXANDER","Proceeds of Debt","0","0","POINT (-95.7458466 43.1152567)"
"2007_35G330_Proceeds of Capital Asset Sales","2007","35","FRANKLIN","454123","35G330","ALEXANDER","Proceeds of Capital Asset Sales","0","0","POINT (-95.7458466 43.1152567)"
"2007_55G517_Property Taxes","2007","55","KOSSUTH","454126","55G517","ALGONA","Property Taxes","2307972","2307480","POINT (-95.4636115 41.9491551)"
"2007_55G517_TIF Revenues","2007","55","KOSSUTH","454126","55G517","ALGONA","TIF Revenues","78569","78557","POINT (-95.4636115 41.9491551)"
"2007_55G517_Other City Taxes","2007","55","KOSSUTH","454126","55G517","ALGONA","Other City Taxes","698102","840923","POINT (-95.4636115 41.9491551)"
"2007_55G517_Licenses/Permits","2007","55","KOSSUTH","454126","55G517","ALGONA","Licenses/Permits","25685","35972","POINT (-95.4636115 41.9491551)"
"2007_55G517_Use of Money Property","2007","55","KOSSUTH","454126","55G517","ALGONA","Use of Money Property","148146","295055","POINT (-95.4636115 41.9491551)"
"2007_55G517_Intergovernmental","2007","55","KOSSUTH","454126","55G517","ALGONA","Intergovernmental","1943954","1689525","POINT (-95.4636115 41.9491551)"
"2007_55G517_Charges for Service","2007","55","KOSSUTH","454126","55G517","ALGONA","Charges for Service","1308566","1319195","POINT (-95.4636115 41.9491551)"
"2007_55G517_Special Assessments","2007","55","KOSSUTH","454126","55G517","ALGONA","Special Assessments","313","1033","POINT (-95.4636115 41.9491551)"
"2007_55G517_Miscellaneous","2007","55","KOSSUTH","454126","55G517","ALGONA","Miscellaneous","163874","328975","POINT (-95.4636115 41.9491551)"
"2007_55G517_Total Transfers In","2007","55","KOSSUTH","454126","55G517","ALGONA","Total Transfers In","1013620","1324013","POINT (-95.4636115 41.9491551)"
"2007_55G517_Proceeds of Debt","2007","55","KOSSUTH","454126","55G517","ALGONA","Proceeds of Debt","0","0","POINT (-95.4636115 41.9491551)"
"2007_55G517_Proceeds of Capital Asset Sales","2007","55","KOSSUTH","454126","55G517","ALGONA","Proceeds of Capital Asset Sales","0","0","POINT (-95.4636115 41.9491551)"
"2007_77G712_Property Taxes","2007","77","POLK","454132","77G712","ALLEMAN","Property Taxes","117134","120932","POINT (-95.1238841 43.3727408)"
"2007_77G712_TIF Revenues","2007","77","POLK","454132","77G712","ALLEMAN","TIF Revenues","0","23872","POINT (-95.1238841 43.3727408)"
"2007_77G712_Other City Taxes","2007","77","POLK","454132","77G712","ALLEMAN","Other City Taxes","3226","443","POINT (-95.1238841 43.3727408)"
"2007_77G712_Licenses/Permits","2007","77","POLK","454132","77G712","ALLEMAN","Licenses/Permits","0","0","POINT (-95.1238841 43.3727408)"
"2007_77G712_Use of Money Property","2007","77","POLK","454132","77G712","ALLEMAN","Use of Money Property","700","3588","POINT (-95.1238841 43.3727408)"
