"fiscal_year","program","vendor","vendor_id","payment_id","payment_date","amount"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBERT CITY CITY OF","00002127362","GAX-625-625JJ295098202100098-1-0","2021-10-22T00:00:00.000","7731.86"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBERT CITY CITY OF","00002127362","GAX-625-625JJ267098202100098-1-0","2021-09-24T00:00:00.000","7731.87"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBERT CITY CITY OF","00002127362","GAX-625-625JJ236098202100098-1-0","2021-08-24T00:00:00.000","8290.88"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBIA CITY OF","00002127369","GAX-625-625JJ312717202100717-1-0","2021-11-08T00:00:00.000","71435.03"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBIA CITY OF","00002127369","GAX-625-625JJ295715202100715-1-0","2021-10-22T00:00:00.000","38878.51"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBIA CITY OF","00002127369","GAX-625-625JJ267715202100715-1-0","2021-09-24T00:00:00.000","38878.52"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBIA CITY OF","00002127369","GAX-625-625JJ236715202100715-1-0","2021-08-24T00:00:00.000","37054.98"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBION CITY OF","00002131524","GAX-625-625JJ312676202100676-1-0","2021-11-08T00:00:00.000","9355.00"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBION CITY OF","00002131524","GAX-625-625JJ295674202100674-1-0","2021-10-22T00:00:00.000","4823.21"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBION CITY OF","00002131524","GAX-625-625JJ267674202100674-1-0","2021-09-24T00:00:00.000","4823.21"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBION CITY OF","00002131524","GAX-625-625JJ236674202100674-1-0","2021-08-24T00:00:00.000","5575.95"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBURNETT CITY OF","00002131138","GAX-625-625JJ312611202100611-1-0","2021-11-08T00:00:00.000","26324.57"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBURNETT CITY OF","00002131138","GAX-625-625JJ295609202100609-1-0","2021-10-22T00:00:00.000","8376.48"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBURNETT CITY OF","00002131138","GAX-625-625JJ267609202100609-1-0","2021-09-24T00:00:00.000","8376.48"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALBURNETT CITY OF","00002131138","GAX-625-625JJ236609202100609-1-0","2021-08-24T00:00:00.000","9211.48"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALDEN TOWN OF","00002127379","GAX-625-625JJ312442202100442-1-0","2021-11-08T00:00:00.000","14120.90"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALDEN TOWN OF","00002127379","GAX-625-625JJ295442202100442-1-0","2021-10-22T00:00:00.000","8523.55"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALDEN TOWN OF","00002127379","GAX-625-625JJ267442202100442-1-0","2021-09-24T00:00:00.000","8523.55"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALDEN TOWN OF","00002127379","GAX-625-625JJ236442202100442-1-0","2021-08-24T00:00:00.000","8447.40"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALEXANDER CITY OF","00002113971","GAX-625-625JJ312374202100374-1-0","2021-11-08T00:00:00.000","915.44"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALEXANDER CITY OF","00002113971","GAX-625-625JJ295374202100374-1-0","2021-10-22T00:00:00.000","1226.51"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALEXANDER CITY OF","00002113971","GAX-625-625JJ267374202100374-1-0","2021-09-24T00:00:00.000","1226.52"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALEXANDER CITY OF","00002113971","GAX-625-625JJ236374202100374-1-0","2021-08-24T00:00:00.000","1228.29"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALGONA CITY OF","00002127381","GAX-625-625JJ312577202100577-1-0","2021-11-08T00:00:00.000","140742.65"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALGONA CITY OF","00002127381","GAX-625-625JJ295575202100575-1-0","2021-10-22T00:00:00.000","76492.79"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALGONA CITY OF","00002127381","GAX-625-625JJ267575202100575-1-0","2021-09-24T00:00:00.000","76492.80"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALGONA CITY OF","00002127381","GAX-625-625JJ236575202100575-1-0","2021-08-24T00:00:00.000","73362.02"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLAMAKEE CO BD SUPRVSRS","00002130829","GAX-625-625JJ312019202100019-1-0","2021-11-08T00:00:00.000","155498.09"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLAMAKEE CO BD SUPRVSRS","00002130829","GAX-625-625JJ295019202100019-1-0","2021-10-22T00:00:00.000","75326.94"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLAMAKEE CO BD SUPRVSRS","00002130829","GAX-625-625JJ267019202100019-1-0","2021-09-24T00:00:00.000","75326.94"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLAMAKEE CO BD SUPRVSRS","00002130829","GAX-625-625JJ236019202100019-1-0","2021-08-24T00:00:00.000","76960.98"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLEMAN CITY OF","00002115438","GAX-625-625JJ312810202100810-1-0","2021-11-08T00:00:00.000","32176.22"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLEMAN CITY OF","00002115438","GAX-625-625JJ295809202100809-1-0","2021-10-22T00:00:00.000","7260.64"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLEMAN CITY OF","00002115438","GAX-625-625JJ267809202100809-1-0","2021-09-24T00:00:00.000","7260.64"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLEMAN CITY OF","00002115438","GAX-625-625JJ236809202100809-1-0","2021-08-24T00:00:00.000","7085.89"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLERTON TOWN OF","00002127399","GAX-625-625JJ312992202100992-1-0","2021-11-08T00:00:00.000","5785.22"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLERTON TOWN OF","00002127399","GAX-625-625JJ295991202100991-1-0","2021-10-22T00:00:00.000","3338.15"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLERTON TOWN OF","00002127399","GAX-625-625JJ267991202100991-1-0","2021-09-24T00:00:00.000","3338.15"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLERTON TOWN OF","00002127399","GAX-625-625JJ236991202100991-1-0","2021-08-24T00:00:00.000","4199.14"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLISON CITY OF","00002127417","GAX-625-625JJ312111202100111-1-0","2021-11-08T00:00:00.000","15363.62"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLISON CITY OF","00002127417","GAX-625-625JJ295111202100111-1-0","2021-10-22T00:00:00.000","7917.69"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLISON CITY OF","00002127417","GAX-625-625JJ267111202100111-1-0","2021-09-24T00:00:00.000","7917.70"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALLISON CITY OF","00002127417","GAX-625-625JJ236111202100111-1-0","2021-08-24T00:00:00.000","8183.81"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTA CITY OF","00002127424","GAX-625-625JJ312097202100097-1-0","2021-11-08T00:00:00.000","23260.89"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTA CITY OF","00002127424","GAX-625-625JJ295097202100097-1-0","2021-10-22T00:00:00.000","21390.40"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTA CITY OF","00002127424","GAX-625-625JJ267097202100097-1-0","2021-09-24T00:00:00.000","21390.41"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTA CITY OF","00002127424","GAX-625-625JJ236097202100097-1-0","2021-08-24T00:00:00.000","19344.15"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTA VISTA CITY OF","00002127427","GAX-625-625JJ312187202100187-1-0","2021-11-08T00:00:00.000","5003.34"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTA VISTA CITY OF","00002127427","GAX-625-625JJ295187202100187-1-0","2021-10-22T00:00:00.000","2322.42"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTA VISTA CITY OF","00002127427","GAX-625-625JJ267187202100187-1-0","2021-09-24T00:00:00.000","2322.43"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTA VISTA CITY OF","00002127427","GAX-625-625JJ236187202100187-1-0","2021-08-24T00:00:00.000","2756.09"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTON CITY OF","00002127428","GAX-625-625JJ312890202100890-1-0","2021-11-08T00:00:00.000","34390.86"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTON CITY OF","00002127428","GAX-625-625JJ295889202100889-1-0","2021-10-22T00:00:00.000","16101.57"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTON CITY OF","00002127428","GAX-625-625JJ267889202100889-1-0","2021-09-24T00:00:00.000","16101.57"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTON CITY OF","00002127428","GAX-625-625JJ236889202100889-1-0","2021-08-24T00:00:00.000","16832.25"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTOONA CITY OF","00002127430","GAX-625-625JJ312799202100799-1-0","2021-11-08T00:00:00.000","949865.04"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTOONA CITY OF","00002127430","GAX-625-625JJ295797202100797-1-0","2021-10-22T00:00:00.000","306906.79"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTOONA CITY OF","00002127430","GAX-625-625JJ267797202100797-1-0","2021-09-24T00:00:00.000","306906.80"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALTOONA CITY OF","00002127430","GAX-625-625JJ236797202100797-1-0","2021-08-24T00:00:00.000","202226.00"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALVORD CITY OF","00002127434","GAX-625-625JJ312641202100641-1-0","2021-11-08T00:00:00.000","4155.67"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALVORD CITY OF","00002127434","GAX-625-625JJ295639202100639-1-0","2021-10-22T00:00:00.000","2157.08"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALVORD CITY OF","00002127434","GAX-625-625JJ267639202100639-1-0","2021-09-24T00:00:00.000","2157.09"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ALVORD CITY OF","00002127434","GAX-625-625JJ236639202100639-1-0","2021-08-24T00:00:00.000","2100.30"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AMES CITY OF","00002127436","GAX-625-625JJ312904202100904-1-0","2021-11-08T00:00:00.000","1359650.20"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AMES CITY OF","00002127436","GAX-625-625JJ295903202100903-1-0","2021-10-22T00:00:00.000","833883.05"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AMES CITY OF","00002127436","GAX-625-625JJ267903202100903-1-0","2021-09-24T00:00:00.000","833883.05"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AMES CITY OF","00002127436","GAX-625-625JJ236903202100903-1-0","2021-08-24T00:00:00.000","810322.06"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANAMOSA CITY OF","00002127517","GAX-625-625JJ312550202100550-1-0","2021-11-08T00:00:00.000","123425.69"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANAMOSA CITY OF","00002127517","GAX-625-625JJ295548202100548-1-0","2021-10-22T00:00:00.000","46985.04"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANAMOSA CITY OF","00002127517","GAX-625-625JJ267548202100548-1-0","2021-09-24T00:00:00.000","46985.05"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANAMOSA CITY OF","00002127517","GAX-625-625JJ236548202100548-1-0","2021-08-24T00:00:00.000","47970.33"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANDOVER CITY OF","00002115074","GAX-625-625JJ312232202100232-1-0","2021-11-08T00:00:00.000","1391.79"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANDOVER CITY OF","00002115074","GAX-625-625JJ295232202100232-1-0","2021-10-22T00:00:00.000","1195.59"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANDOVER CITY OF","00002115074","GAX-625-625JJ267232202100232-1-0","2021-09-24T00:00:00.000","1195.60"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANDOVER CITY OF","00002115074","GAX-625-625JJ236232202100232-1-0","2021-08-24T00:00:00.000","1022.27"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANDREW CITY OF","00002111073","GAX-625-625JJ312513202100513-1-0","2021-11-08T00:00:00.000","7734.49"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANDREW CITY OF","00002111073","GAX-625-625JJ295511202100511-1-0","2021-10-22T00:00:00.000","3171.15"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANDREW CITY OF","00002111073","GAX-625-625JJ267511202100511-1-0","2021-09-24T00:00:00.000","3171.16"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANDREW CITY OF","00002111073","GAX-625-625JJ236511202100511-1-0","2021-08-24T00:00:00.000","3731.50"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANITA CITY OF","00002127540","GAX-625-625JJ312146202100146-1-0","2021-11-08T00:00:00.000","20888.31"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANITA CITY OF","00002127540","GAX-625-625JJ295146202100146-1-0","2021-10-22T00:00:00.000","13148.09"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANITA CITY OF","00002127540","GAX-625-625JJ267146202100146-1-0","2021-09-24T00:00:00.000","13148.09"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANITA CITY OF","00002127540","GAX-625-625JJ236146202100146-1-0","2021-08-24T00:00:00.000","12254.81"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANTHON CITY OF","00002127548","GAX-625-625JJ312033202101033-1-0","2021-11-08T00:00:00.000","16325.23"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANTHON CITY OF","00002127548","GAX-625-625JJ295032202101032-1-0","2021-10-22T00:00:00.000","7003.74"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANTHON CITY OF","00002127548","GAX-625-625JJ267032202101032-1-0","2021-09-24T00:00:00.000","7003.74"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ANTHON CITY OF","00002127548","GAX-625-625JJ236032202101032-1-0","2021-08-24T00:00:00.000","7736.06"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","APLINGTON TOWN OF","00002127550","GAX-625-625JJ312112202100112-1-0","2021-11-08T00:00:00.000","15093.13"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","APLINGTON TOWN OF","00002127550","GAX-625-625JJ295112202100112-1-0","2021-10-22T00:00:00.000","8329.64"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","APLINGTON TOWN OF","00002127550","GAX-625-625JJ267112202100112-1-0","2021-09-24T00:00:00.000","8329.64"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","APLINGTON TOWN OF","00002127550","GAX-625-625JJ236112202100112-1-0","2021-08-24T00:00:00.000","8039.73"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","APPANOOSE CO TREASURER","00002127891","GAX-625-625JJ312031202100031-1-0","2021-11-08T00:00:00.000","103218.57"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","APPANOOSE CO TREASURER","00002127891","GAX-625-625JJ295031202100031-1-0","2021-10-22T00:00:00.000","66439.94"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","APPANOOSE CO TREASURER","00002127891","GAX-625-625JJ267031202100031-1-0","2021-09-24T00:00:00.000","66439.94"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","APPANOOSE CO TREASURER","00002127891","GAX-625-625JJ236031202100031-1-0","2021-08-24T00:00:00.000","65369.13"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARCADIA CITY OF","00002127554","GAX-625-625JJ312136202100136-1-0","2021-11-08T00:00:00.000","10518.27"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARCADIA CITY OF","00002127554","GAX-625-625JJ295136202100136-1-0","2021-10-22T00:00:00.000","7541.95"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARCADIA CITY OF","00002127554","GAX-625-625JJ267136202100136-1-0","2021-09-24T00:00:00.000","7541.96"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARCADIA CITY OF","00002127554","GAX-625-625JJ236136202100136-1-0","2021-08-24T00:00:00.000","6748.24"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARCHER CITY OF","00002115294","GAX-625-625JJ312745202100745-1-0","2021-11-08T00:00:00.000","2762.25"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARCHER CITY OF","00002115294","GAX-625-625JJ295743202100743-1-0","2021-10-22T00:00:00.000","1337.00"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARCHER CITY OF","00002115294","GAX-625-625JJ267743202100743-1-0","2021-09-24T00:00:00.000","1337.00"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARCHER CITY OF","00002115294","GAX-625-625JJ236743202100743-1-0","2021-08-24T00:00:00.000","1523.19"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AREDALE CITY OF","00002115274","GAX-625-625JJ312115202100115-1-0","2021-11-08T00:00:00.000","1157.88"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AREDALE CITY OF","00002115274","GAX-625-625JJ295115202100115-1-0","2021-10-22T00:00:00.000","522.36"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AREDALE CITY OF","00002115274","GAX-625-625JJ267115202100115-1-0","2021-09-24T00:00:00.000","522.36"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","AREDALE CITY OF","00002115274","GAX-625-625JJ236115202100115-1-0","2021-08-24T00:00:00.000","616.76"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARION CITY OF","00002113442","GAX-625-625JJ312247202100247-1-0","2021-11-08T00:00:00.000","1273.83"
"2022","SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","ARION CITY OF","00002113442","GAX-625-625JJ295247202100247-1-0","2021-10-22T00:00:00.000","844.50"
