"unique_line_id","fiscal_year","twp_code","county_name","township_name","beg_bal_owned_cem","tax_rev_owned_cem","oth_rec_owned_cem","expend_owned_cem","end_bal_owned_cem","beg_bal_non_owned_cem","tax_rev_non_owned_cem","oth_rec_non_owned_cem","expend_non_owned_cem","end_bal_non_owned_cem","beg_bal_twp_hall","tax_rev_twp_hall","oth_rec_twp_hall","expend_twp_hall","end_bal_twp_hall","beg_bal_twp_hall_repairs","tax_rev_twp_hall_repairs","oth_rec_twp_hall_repairs","expend_twp_hall_repairs","end_bal_twp_hall_repairs","beg_bal_library","tax_rev_library","oth_rec_library","expend_library","end_bal_library","beg_bal_litigation","tax_rev_litigation","oth_rec_litigation","expend_litigation","end_bal_litigation","beg_bal_tort","tax_rev_tort","oth_rec_tort","expend_tort","end_bal_tort","beg_bal_fire_ems","tax_rev_fire_ems","oth_rec_fire_ems","expend_fire_ems","end_bal_fire_ems","beg_bal_other","oth_rec_other","expend_other","end_bal_other","beg_bal_total","tax_rev_total","oth_rec_total","expend_total","end_bal_total","location"
"2012_01K012_PRUSSIA","2012","01K012","ADAIR","PRUSSIA","6500","0","160","1400","5260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5371","10743","0","10743","5371","0","0","0","0","11871","10743","160","12143","10631","POINT (-94.52820850000002 41.3741603)"
"2012_01K013_RICHLAND","2012","01K013","ADAIR","RICHLAND","13000","7096","0","5000","15096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9963","0","9963","0","0","0","0","0","13000","17059","0","14963","15096","POINT (-94.5278663 41.2008879)"
"2012_01K014_SUMMERSET","2012","01K014","ADAIR","SUMMERSET","30500","20000","1000","27000","24500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12874","0","0","12874","0","0","0","0","30500","32874","1000","27000","37374","POINT (-94.5278678 41.2874884)"
"2012_01K015_SUMMIT","2012","01K015","ADAIR","SUMMIT","0","3330","0","3330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16944","0","16944","0","0","0","0","0","0","20274","0","20274","0","POINT (-94.6432718 41.4607129)"
"2012_01K016_UNION","2012","01K016","ADAIR","UNION","7000","3994","500","4500","6994","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12771","0","12771","0","0","0","0","0","7000","16765","500","17271","6994","POINT (-94.2992281 41.200508)"
"2012_01K017_WALNUT","2012","01K017","ADAIR","WALNUT","4053","1750","150","2000","3953","0","0","0","0","0","29672","0","928","100","30500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7126","6400","224","7000","6750","0","0","0","0","40851","8150","1302","9100","41203","POINT (-94.52845400000001 41.4605322)"
"2012_01K018_WASHINGTON","2012","01K018","ADAIR","WASHINGTON","5000","5763","125","8500","2388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10092","0","10092","0","0","0","0","0","5000","15855","125","18592","2388","POINT (-94.6428532 41.2010145)"
"2012_02K001_CARL","2012","02K001","ADAMS","CARL","-609","8111","0","7500","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2210","4741","0","4680","2271","0","0","0","0","1601","12852","0","12180","2273","POINT (-94.6426415 41.1148214)"
"2012_02K002_COLONY","2012","02K002","ADAMS","COLONY","100","8406","0","8300","206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","6206","0","6117","189","0","0","0","0","200","14612","0","14417","395","POINT (-94.5278581 41.1145671)"
"2012_02K003_DOUGLAS","2012","02K003","ADAMS","DOUGLAS","100","425","0","425","100","100","403","0","400","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9200","4429","0","4429","9200","0","0","0","0","9400","5257","0","5254","9403","POINT (-94.8714323 41.0293556)"
"2012_02K004_GRANT","2012","02K004","ADAMS","GRANT","4000","3002","0","3000","4002","0","0","0","0","0","0","0","0","0","0","1900","209","0","400","1709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","900","7069","0","7060","909","1322","30","0","1352","8122","10280","30","10460","7972","POINT (-94.5280177 40.9425946)"
"2012_02K005_JASPER","2012","02K005","ADAMS","JASPER","182","5122","0","5102","202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","8896","0","8672","324","0","0","0","0","282","14018","0","13774","526","POINT (-94.7575109 40.943393)"
"2012_02K006_LINCOLN","2012","02K006","ADAMS","LINCOLN","1000","2130","0","2100","1030","0","259","0","250","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3520","3530","0","3520","3530","0","0","0","0","4520","5919","0","5870","4569","POINT (-94.8711659 41.1153356)"
"2012_02K007_MERCER","2012","02K007","ADAMS","MERCER","0","807","0","0","807","0","0","0","0","0","0","0","0","0","0","874","0","0","805","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","468","5627","0","5665","430","0","0","0","0","1342","6434","0","6470","1306","POINT (-94.6429376 40.9428612)"
"2012_04K002_CALDWELL","2012","04K002","APPANOOSE","CALDWELL","0","4600","0","0","4600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6625","0","0","6625","0","0","0","0","0","11225","0","0","11225","POINT (-92.81041210000001 40.6352214)"
"2012_02K008_NODAWAY","2012","02K008","ADAMS","NODAWAY","761","3888","0","3800","849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185","7437","0","7404","218","0","0","0","0","946","11325","0","11204","1067","POINT (-94.8716035 40.943536)"
"2012_02K009_PRESCOTT","2012","02K009","ADAMS","PRESCOTT","5000","5005","0","5000","5005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5005","0","5000","5005","0","0","0","0","10000","10010","0","10000","10010","POINT (-94.6425824 41.028876200000006)"
"2012_02K010_QUINCY","2012","02K010","ADAMS","QUINCY","0","4534","0","4530","4","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4250","0","4250","0","0","0","0","0","3000","8784","0","8780","3004","POINT (-94.7575987 41.0291819)"
"2012_02K011_UNION","2012","02K011","ADAMS","UNION","3500","3518","0","3500","3518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3700","4833","0","4800","3733","0","0","0","0","7200","8351","0","8300","7251","POINT (-94.5279653 41.0285279)"
"2012_02K012_WASHINGTON","2012","02K012","ADAMS","WASHINGTON","9275","2508","5000","0","16783","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","903","4517","4500","0","9920","0","0","0","0","10178","7025","9500","0","26703","POINT (-94.7575461 41.1150116)"
"2012_03K001_CENTER","2012","03K001","ALLAMAKEE","CENTER","5106","0","737","1850","3993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2635","0","2635","0","14699","10234","13591","11342","19805","2635","10971","18076","15335","POINT (-91.3097595 43.2978932)"
"2012_03K002_FAIRVIEW","2012","03K002","ALLAMAKEE","FAIRVIEW","3600","1431","0","1039","3992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","4000","3500","7500","300","0","0","0","0","3900","5431","3500","8539","4292","POINT (-91.2220191 43.1167862)"
"2012_03K003_FRANKLIN","2012","03K003","ALLAMAKEE","FRANKLIN","10000","1000","1500","6000","6500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8000","5000","10500","15358","8142","0","0","0","0","18000","6000","12000","21358","14642","POINT (-91.429581 43.124604)"
"2012_03K004_FRENCH CREEK","2012","03K004","ALLAMAKEE","FRENCH CREEK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14750","1103","0","8300","7553","0","6800","0","6800","14750","1103","6800","8300","14353","POINT (-91.43016680000001 43.384979200000004)"
"2012_03K005_HANOVER","2012","03K005","ALLAMAKEE","HANOVER","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9986","0","6600","7648","8938","0","0","0","0","9986","0","6600","7648","8938","POINT (-91.5510675 43.3850653)"
"2012_03K006_IOWA","2012","03K006","ALLAMAKEE","IOWA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500","500","0","0","0","0","0","0","0","0","0","0","0","4500","0","7600","7700","4400","0","0","0","0","4500","0","8100","8200","4400","POINT (-91.2953083 43.464509)"
"2012_03K007_JEFFERSON","2012","03K007","ALLAMAKEE","JEFFERSON","1100","0","7000","7000","1100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1045","0","17452","17452","1045","27000","0","26000","1000","29145","0","24452","50452","3145","POINT (-91.4292065 43.2113027)"
"2012_03K008_LAFAYETTE","2012","03K008","ALLAMAKEE","LAFAYETTE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3152","46676","0","46676","3152","13203","21024","21024","13203","16355","46676","21024","67700","16355","POINT (-91.1714455 43.2928353)"
"2012_03K009_LANSING","2012","03K009","ALLAMAKEE","LANSING","0","0","0","0","0","320","2054","1000","3000","374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30000","18487","20000","68000","487","0","0","0","0","30320","20541","21000","71000","861","POINT (-91.2856173 43.3843715)"
"2012_03K010_LINTON","2012","03K010","ALLAMAKEE","LINTON","3500","745","500","1000","3745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10363","13800","24100","73","0","0","0","0","3510","11108","14300","25100","3818","POINT (-91.3169976 43.1278383)"
"2012_03K011_LUDLOW","2012","03K011","ALLAMAKEE","LUDLOW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40000","0","18000","18910","39090","0","0","0","0","40000","0","18000","18910","39090","POINT (-91.5462862 43.2115736)"
"2012_03K012_MAKEE","2012","03K012","ALLAMAKEE","MAKEE","1000","0","600","1100","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17000","0","12500","15000","14500","0","0","0","0","18000","0","13100","16100","15000","POINT (-91.4286974 43.2983207)"
"2012_03K013_PAINT CREEK","2012","03K013","ALLAMAKEE","PAINT CREEK","150","776","0","650","276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","1000","0","0","0","0","0","0","0","0","0","0","0","1000","11781","22800","35481","100","0","0","0","0","1150","12557","23800","37131","376","POINT (-91.3103929 43.2108809)"
"2012_03K014_POST","2012","03K014","ALLAMAKEE","POST","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","9000","12000","21000","10000","0","0","0","0","10000","9000","12000","21000","10000","POINT (-91.5468669 43.124871)"
"2012_03K015_TAYLOR","2012","03K015","ALLAMAKEE","TAYLOR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16618","10000","26618","0","0","0","0","0","0","16618","10000","26618","0","POINT (-91.1741693 43.210184100000006)"
"2012_03K016_UNION CITY","2012","03K016","ALLAMAKEE","UNION CITY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21611","0","12000","12320","21291","0","0","0","0","21611","0","12000","12320","21291","POINT (-91.430127 43.464343)"
"2012_03K017_UNION PRAIRIE","2012","03K017","ALLAMAKEE","UNION PRAIRIE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45000","0","18000","17532","45468","0","0","0","0","45000","0","18000","17532","45468","POINT (-91.5459802 43.2983374)"
"2012_03K018_WATERLOO","2012","03K018","ALLAMAKEE","WATERLOO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27230","0","14688","12903","29015","0","0","0","0","27230","0","14688","12903","29015","POINT (-91.5508896 43.464504)"
"2012_04K001_BELLAIR","2012","04K001","APPANOOSE","BELLAIR","2500","2500","0","2500","2500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8735","0","8735","0","0","0","0","0","2500","11235","0","11235","2500","POINT (-92.9443589 40.7251906)"
"2012_04K003_CHARITON","2012","04K003","APPANOOSE","CHARITON","100","4000","0","4000","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","5358","0","5358","100","0","0","0","0","200","9358","0","9358","200","POINT (-92.9217904 40.8701483)"
"2012_04K004_DOUGLAS","2012","04K004","APPANOOSE","DOUGLAS","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4294","0","0","4294","0","0","0","0","0","9294","0","0","9294","POINT (-92.8057612 40.8003071)"
"2012_04K005_FRANKLIN","2012","04K005","APPANOOSE","FRANKLIN","1000","4000","0","4000","1000","0","0","0","0","0","0","0","0","0","0","2200","500","0","500","2200","0","0","0","0","0","4000","9999","0","13999","0","0","0","0","0","0","0","4260","0","4260","0","0","0","0","0","7200","18759","0","22759","3200","POINT (-93.0401629 40.6262434)"
"2012_04K006_INDEPENDENCE","2012","04K006","APPANOOSE","INDEPENDENCE","0","4200","0","0","4200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5735","0","0","5735","0","0","0","0","0","9935","0","0","9935","POINT (-93.040459 40.855181)"
"2012_04K007_JOHNS","2012","04K007","APPANOOSE","JOHNS","0","6000","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5298","0","0","5298","0","0","0","0","0","11298","0","0","11298","POINT (-93.0400622 40.7683797)"
"2012_04K008_LINCOLN","2012","04K008","APPANOOSE","LINCOLN","2000","12000","0","12000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1800","3865","0","3865","1800","0","0","0","0","3800","15865","0","15865","3800","POINT (-93.0399309 40.6958421)"
"2012_04K009_PLEASANT","2012","04K009","APPANOOSE","PLEASANT","0","2900","0","0","2900","0","519","0","0","519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5609","0","0","5609","0","0","0","0","0","9028","0","0","9028","POINT (-92.9250604 40.6347182)"
"2012_04K010_SHARON","2012","04K010","APPANOOSE","SHARON","0","1200","0","0","1200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5678","0","0","5678","0","0","0","0","0","6878","0","0","6878","POINT (-92.7913168 40.725304200000004)"
"2012_04K011_TAYLOR","2012","04K011","APPANOOSE","TAYLOR","0","7000","0","0","7000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5578","0","0","5578","0","0","0","0","0","12578","0","0","12578","POINT (-92.8111749 40.8627542)"
"2012_04K012_UDELL","2012","04K012","APPANOOSE","UDELL","100","6378","0","6378","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10343","0","10343","0","0","0","0","0","100","16721","0","16721","100","POINT (-92.6962621 40.8016288)"
"2012_04K013_UNION","2012","04K013","APPANOOSE","UNION","1100","537","0","500","1137","0","0","0","0","0","0","0","0","0","0","1700","0","0","600","1100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3284","0","0","3284","0","0","0","0","2800","3821","0","1100","5521","POINT (-92.69637890000001 40.8665664)"
"2012_04K014_VERMILLION","2012","04K014","APPANOOSE","VERMILLION","36448","3500","100","11000","29048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23778","0","0","23778","0","0","0","0","36448","27278","100","11000","52826","POINT (-92.8676515 40.6949634)"
"2012_04K015_WALNUT","2012","04K015","APPANOOSE","WALNUT","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8215","0","0","8215","0","0","0","0","0","13215","0","0","13215","POINT (-92.9287133 40.806365)"
"2012_04K016_WASHINGTON","2012","04K016","APPANOOSE","WASHINGTON","60000","6000","1400","9000","58400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7258","0","7258","0","0","0","0","0","60000","13258","1400","16258","58400","POINT (-92.6958119 40.7253564)"
"2012_04K017_WELLS","2012","04K017","APPANOOSE","WELLS","0","3500","0","0","3500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5788","0","0","5788","0","0","0","0","0","9288","0","0","9288","POINT (-92.6958186 40.6358488)"
"2012_05K001_AUDUBON","2012","05K001","AUDUBON","AUDUBON","0","2000","0","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5100","9696","0","9696","5100","0","0","0","0","5100","11696","0","11696","5100","POINT (-94.7583571 41.5532575)"
"2012_05K002_CAMERON","2012","05K002","AUDUBON","CAMERON","1700","1700","0","1700","1700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11051","11051","0","11051","11051","0","0","0","0","12751","12751","0","12751","12751","POINT (-94.9182105 41.8197902)"
"2012_05K003_DOUGLAS","2012","05K003","AUDUBON","DOUGLAS","1500","765","0","0","2265","2400","917","0","0","3317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11600","0","0","11600","0","0","0","0","3900","13282","0","0","17182","POINT (-95.0349255 41.7325026)"
"2012_05K004_EXIRA","2012","05K004","AUDUBON","EXIRA","61","1600","0","1600","61","91","300","0","300","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1486","11550","0","11550","1486","0","0","0","0","1638","13450","0","13450","1638","POINT (-94.8712174 41.5531587)"
"2012_05K005_GREELEY","2012","05K005","AUDUBON","GREELEY","0","0","0","0","0","711","0","0","450","261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1075","12475","0","12475","1075","0","0","0","0","1786","12475","0","12925","1336","POINT (-94.8021285 41.6452191)"
"2012_05K006_HAMLIN","2012","05K006","AUDUBON","HAMLIN","0","0","0","0","0","543","811","0","900","454","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1329","12168","0","12168","1329","0","0","0","0","1872","12979","0","13068","1783","POINT (-94.9182063 41.6450227)"
"2012_05K007_LEROY","2012","05K007","AUDUBON","LEROY","1435","1500","0","1500","1435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3542","13000","0","12500","4042","0","0","0","0","4977","14500","0","14000","5477","POINT (-94.9181928 41.73241440000001)"
"2012_05K008_LINCOLN","2012","05K008","AUDUBON","LINCOLN","0","0","0","0","0","600","750","0","750","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9000","9000","0","6650","11350","0","0","0","0","9600","9750","0","7400","11950","POINT (-95.0346884 41.81995330000001)"
"2012_05K009_MELVILLE","2012","05K009","AUDUBON","MELVILLE","20","1500","0","500","1020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","8500","0","8500","8500","0","0","0","0","8520","10000","0","9000","9520","POINT (-94.8021165 41.7327053)"
"2012_05K010_OAKFIELD","2012","05K010","AUDUBON","OAKFIELD","1200","1400","0","1400","1200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9575","11900","0","11900","9575","0","0","0","0","10775","13300","0","13300","10775","POINT (-94.9836493 41.5532574)"
"2012_05K011_SHARON","2012","05K011","AUDUBON","SHARON","0","0","0","0","0","0","1161","0","1161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5885","9464","0","9464","5885","0","0","0","0","5885","10625","0","10625","5885","POINT (-95.0345344 41.6452014)"
"2012_05K012_VIOLA","2012","05K012","AUDUBON","VIOLA","7449","2370","94","2500","7413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14119","11613","19","9015","16736","0","0","0","0","21568","13983","113","11515","24149","POINT (-94.8021044 41.8197697)"
"2012_06K001_BENTON","2012","06K001","BENTON","BENTON","2305","1877","0","4000","182","0","0","0","0","0","0","0","0","0","0","1457","1877","0","3000","334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1617","22808","0","24425","0","0","0","0","0","5379","26562","0","31425","516","POINT (-91.8890013 42.1520605)"
"2012_06K002_BIG GROVE","2012","06K002","BENTON","BIG GROVE","11264","5300","0","5300","11264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8948","7300","0","7300","8948","0","0","0","0","20212","12600","0","12600","20212","POINT (-92.1247325 42.0798531)"
"2012_06K003_BRUCE","2012","06K003","BENTON","BRUCE","210","2050","0","2050","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8629","8109","0","10009","6729","0","0","0","0","8839","10159","0","12059","6939","POINT (-92.2399874 42.2540907)"
