"si_station_num","si_sri","si_mp","si_lat","si_lon","county_code","muni_code","county_descr","muni","ev_aadt_tot","ev_aadt_dir1","ev_aadt_dir2","count_year","station_desc","direction"
"8-8-326","01181142__","0.05","39.36791849","-74.57722348","1","118","Atlantic","Northfield City","664","308","356","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12n032r","00000280__B100510","5.1","40.81146","-74.30888","7","718","Essex","Roseland Boro","0","3419","0","2012-01-01T00:00:00.000","ramp","North"
"8-8-284","01141144__","0.21","39.3356514","-74.59097211","1","114","Atlantic","Linwood City","244","123","121","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12ms6c","04000673__","2.9","39.809666","-75.01924","4","422","Camden","Lindenwold Boro","20193","9708","10485","2012-01-01T00:00:00.000","major","North/South"
"7-0-453","06000661__","3.07","39.4430521","-75.27330837","6","607","Cumberland","Hopewell Twp","686","367","319","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"12n034r","00000280__B100640","6.4","40.80543","-74.2856","7","710","Essex","Livingston Twp","0","2251","0","2012-01-01T00:00:00.000","ramp","North"
"111466","14000659__","0.4","40.88399","-74.56405","14","1409","Morris","Dover Town","8219","4036","4183","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"110356","03000630__","4.52","40.025781","-74.862244","3","338","Burlington","Willingboro Twp","16633","8414","8219","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-8-437","01000634__","0.68","39.43634874","-74.49859152","1","101","Atlantic","Absecon City","8693","4067","4626","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"4-5-030","00000009__","125.56","40.4185417","-74.3043694","12","1209","Middlesex","Old Bridge Twp","68062","33838","34224","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-433","01000601__","0.74","39.43159941","-74.50764194","1","101","Atlantic","Absecon City","4288","1957","2331","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"4-5-308","00000287__","13.7","40.569904","-74.559471","18","1806","Somerset","Bridgewater Twp","132582","69079","63503","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-5-202","00000009__","42.77","39.42675721","-74.50609325","1","101","Atlantic","Absecon City","10766","5174","5592","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12n891r","00000046__B106410",,"40.89332432","-74.12728206","2","211","Bergen","Elmwood Park Boro","0","2597","0","2012-01-01T00:00:00.000","ramp","East"
"8-8-600","01021381__","0.04","39.37135586","-74.41406584","1","102","Atlantic","Atlantic City","348","40","308","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12n015r","00000280__A100820","8.2","40.795826","-74.25325","7","722","Essex","West Orange Twp",,"1975",,"2012-01-01T00:00:00.000","ramp","East"
"7-0-452","06000658__","0.14","39.48752686","-75.2067266","6","613","Cumberland","Upper Deerfield Twp","1731","816","915","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12n893r","00000046__A106400",,"40.89347523","-74.12753561","2","211","Bergen","Elmwood Park Boro","0","3721","0","2012-01-01T00:00:00.000","ramp","East"
"8-5-506","05000626__","0.94","38.94343828","-74.92918852","5","512","Cape May","West Cape May Boro","8448","4237","4211","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"12n896r","00000046__B106330",,"40.8844721","-74.13256442","16","1602","Passaic","Clifton City","0","6300","0","2012-01-01T00:00:00.000","ramp","East"
"8-8-634","06141302__","1.1","39.52703351","-75.03779575","6","614","Cumberland","Vineland City","2120","1025","1095","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12n918r","00000046__B105860","58.56","40.88313","-74.211426","16","1605","Passaic","Little Falls Twp","0","5146","0","2012-01-01T00:00:00.000","ramp","East"
"121499","14000667__","0.9","40.86723402","-74.72493005","14","1427","Morris","Mount Olive Twp","3733","1867","1866","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"12s005r","00000042__B100890","8.95","39.80438126","-75.05617793","4","415","Camden","Gloucester Twp","0","10965","0","2012-01-01T00:00:00.000","ramp","North"
"8-5-503","05000612__","2.52","39.0825058","-74.83515714","5","506","Cape May","Middle Twp","3510","1852","1658","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12s060r","00000038__B200040","0.11","39.93298304","-75.07468509","4","427","Camden","Pennsauken Twp","0","18","0","2012-01-01T00:00:00.000","ramp","East"
"8-5-511","05000654__","0.24","39.02060236","-74.92999969","5","505","Cape May","Lower Twp","6736","3281","3455","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"12s065r","00000038__B100150","0.07","39.93536706","-75.05542008","4","409","Camden","Cherry Hill Twp","0","2533","0","2012-01-01T00:00:00.000","ramp","East"
"8-5-513","01000724__","1.62","39.63844603","-74.80371356","1","113","Atlantic","Hammonton Town","3231","1652","1579","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12s067r","00000038__A100160","0.02","39.93550203","-75.05337704","4","409","Camden","Cherry Hill Twp","0","2195","0","2012-01-01T00:00:00.000","ramp","East"
"8-5-605","05081275__","1.33","39.26510097","-74.59368638","5","508","Cape May","Ocean City","3383","1770","1613","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12n894r","00000046__X106390",,"40.89381397","-74.13125832","16","1608","Passaic","Paterson City",,,"16998","2012-01-01T00:00:00.000","ramp","West"
"7-0-535","06011057__","0.09","39.42846358","-75.22000075","6","601","Cumberland","Bridgeton City","104","53","51","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12s108r","00000040__A106270","62.73","39.36706311","-74.47296713","1","102","Atlantic","Atlantic City","0","230","0","2012-01-01T00:00:00.000","ramp","East"
"111609","16000609__","1.08","40.86479","-74.15392","16","1602","Passaic","Clifton City","9001","3843","5158","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12s109r","00000040__B106270","62.78","39.36670895","-74.4722222","1","102","Atlantic","Atlantic City","0","907","0","2012-01-01T00:00:00.000","ramp","East"
"8-8-616","06101001__","0.08","39.34446624","-75.03238842","6","610","Cumberland","Millville City","189","95","94","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12s123r","00000047__A104240","42.49","39.42825661","-75.03880377","6","610","Cumberland","Millville City","0","4261","0","2012-01-01T00:00:00.000","ramp","North"
"8-6-068","00000052__","2.57","39.314438","-74.60279","1","121","Atlantic","Somers Point City","9817","4887","4930","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12s124r","00000047__X104240","42.53","39.42898966","-75.04285265","6","610","Cumberland","Millville City","0","1499","0","2012-01-01T00:00:00.000","ramp","North"
"8-6-024","00000047__","21.06","39.20618598","-74.86762085","5","504","Cape May","Dennis Twp","2712","1138","1574","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"4-5-604","00000527__","39.64","40.4256333","-74.3762583","12","1204","Middlesex","East Brunswick Twp","11566","5350","6216","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-6-017","00000009__","49.4","39.505806","-74.457139","1","111","Atlantic","Galloway Twp","4584","2374","2210","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"4-5-605","00000527__","46.31","40.4907472","-74.4422139","12","1214","Middlesex","New Brunswick City","11291","5938","5353","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-7-371","01151100__","6.82","39.36008671","-74.43289918","1","102","Atlantic","Atlantic City","15062","6876","8186","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12s127r","00000047__Y106890","69.19","39.7923949","-75.11246429","8","802","Gloucester","Deptford Twp","0","1596","0","2012-01-01T00:00:00.000","ramp","North"
"8-8-617","06101003__","0.1","39.33664058","-75.02850307","6","610","Cumberland","Millville City","125","67","58","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12s129r","00000047__X106910","69.25","39.7930816","-75.11321901","8","802","Gloucester","Deptford Twp","0","1747","0","2012-01-01T00:00:00.000","ramp","North"
"8-6-164","06101005__","0.09","39.3968495","-75.0437257","6","610","Cumberland","Millville City","4873","2266","2607","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"12s163r","00000295__B101050","0.16","39.76315947","-75.35865272","8","809","Gloucester","Logan Twp","0","8098","0","2012-01-01T00:00:00.000","ramp","North"
"8-8-636","06141235__","0.63","39.49671613","-75.073597","6","614","Cumberland","Vineland City","1065","506","559","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12s166r","00000295__A101180","0.01","39.77684661","-75.3407109","8","809","Gloucester","Logan Twp","0","2431","0","2012-01-01T00:00:00.000","ramp","North"
"110494","04000675__","5.47","39.859375","-74.95153","4","434","Camden","Voorhees Twp","13877","6998","6879","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12s172r","00000295__A101460","14.68","39.8052257","-75.3040359","8","809","Gloucester","Logan Twp","0","393","0","2012-01-01T00:00:00.000","ramp","North"
"8-7-269","01000620__","0.12","39.31883866","-74.58945553","1","121","Atlantic","Somers Point City","13129","5962","7167","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"110360","03000630__","10.99","40.001634","-74.750333","3","311","Burlington","Eastampton Twp","10286","5058","5228","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-7-196","00000047__","11.38","39.10925421","-74.87482727","5","506","Cape May","Middle Twp","6898","3592","3306","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"112034","20000619__","1.5","40.65011","-74.2644","20","2014","Union","Roselle Boro","6835","2041","4794","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-7-079","00000552__","11.4","39.44575003","-75.02375803","6","614","Cumberland","Vineland City","7868","3863","4005","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"4-9-235","00000022__","48.54","40.66519509","-74.38623591","20","2016","Union","Scotch Plains Twp","45110","22609","22501","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-7-581","06000671__","5.82","39.45404479","-74.9229037","6","614","Cumberland","Vineland City","1995","1013","982","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11ms2d","00000045__","6.81","39.629053","-75.367806","17","1705","Salem","Mannington Twp","4701","2381","2320","2012-01-01T00:00:00.000","major","North/South"
"8-7-388","01021368__","0.98","39.37169796","-74.43925666","1","102","Atlantic","Atlantic City","9786","5066","4720","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"4N5H713","00000027__","16","40.494761","-74.449599","12","1214","Middlesex","New Brunswick City","15271","6668","8603","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"7-0-533","08231043__","0.09","39.81068302","-75.14572303","8","823","Gloucester","Woodbury Heights Boro","136","67","69","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"112072","20000655__","2.55","40.633633","-74.370865","20","2016","Union","Scotch Plains Twp","13804","6818","6986","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"7-0-465","17081110__","0.05","39.67440727","-75.51004447","17","1709","Salem","Pilesgrove Twp","519","259","260","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"112076","20000658__","0.23","40.67245","-74.20866","20","2004","Union","Elizabeth City","3442","1754","1688","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-721","06101007__","2.19","39.39352657","-75.0183335","6","610","Cumberland","Millville City","4884","2516","2368","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"110105","01000615__","6.29","39.36823539","-74.57779248","1","118","Atlantic","Northfield City","2992","1363","1629","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111608","16000608__","0.6","40.84433","-74.13687","16","1607","Passaic","Passaic City","7200","3707","3493","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12s160r","00000295__A101020","0.01","39.76019936","-75.36230334","8","809","Gloucester","Logan Twp","0","4323","0","2012-01-01T00:00:00.000","ramp","North"
"8-7-387","00000030__","57.74","39.37219095","-74.43576703","1","102","Atlantic","Atlantic City","18466","9314","9152","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12s161r","00000295__B101030","0.15","39.76099021","-75.36150951","8","809","Gloucester","Logan Twp","0","4497","0","2012-01-01T00:00:00.000","ramp","North"
"8-7-380","01021017__","0.9","39.36338588","-74.42240689","1","102","Atlantic","Atlantic City","3679","1077","2602","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"5-4-656","11041023__","0.14","40.270225","-74.5306917","11","1104","Mercer","Hightstown Boro","136","55","81","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-7-572","00000009__","52.36","39.54654745","-74.46460763","1","120","Atlantic","Port Republic City","3559","1850","1709","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"090801","00000581__","13.85","39.67580416","-75.23918468","8","816","Gloucester","South Harrison Twp","1147","576","571","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"6-4-642","13321029__","0.85","40.1803611","-74.4495972","13","1332","Monmouth","Millstone Twp","1383","686","697","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"090302","00000070__","9.08","39.89380602","-74.91360301","3","313","Burlington","Evesham Twp","32021","16557","15464","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"8-7-563","01000678__","1.13","39.64752009","-74.80210512","1","113","Atlantic","Hammonton Town","5948","2775","3173","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"090705","00000506__","1.15","40.85179463","-74.29989685","7","721","Essex","West Caldwell Boro","22705","11596","11109","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-7-598","06000616__","0.14","39.21851876","-74.96165885","6","609","Cumberland","Maurice River Twp","332","152","180","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"120002","00000001__","45.06","40.673385","-74.200282","20","2004","Union","Elizabeth City",,,"31033","2012-01-01T00:00:00.000","Volume 48hrs","South"
"7-0-531","08231017__","0.06","39.82120606","-75.15349901","8","823","Gloucester","Woodbury Heights Boro","1602","948","654","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"120006","00000009__","106.83","40.161997","-74.233736","13","1321","Monmouth","Keansburg Boro",,"29633",,"2012-01-01T00:00:00.000","Volume 48hrs","North"
"8-7-789","01000687__","0.31","39.39553381","-74.55437059","1","108","Atlantic","Egg Harbor Twp","3854","1789","2065","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"5-5-088","00000001__","7.8","40.294864","-74.682186","11","1107","Mercer","Lawrence Twp","114070","55078","58992","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-719","06141021__","0.52","39.45928656","-75.03350845","6","614","Cumberland","Vineland City","4352","2391","1961","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"090803","00000042__","0.86","39.69932396","-75.00274701","8","811","Gloucester","Monroe Twp","17650","8622","9028","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"1-8-758","19011005__","0.11","40.98672523","-74.74431762","19","1901","Sussex","Andover Boro","177","104","73","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"090806","00000047__","56.94","39.62363604","-75.08240907","8","805","Gloucester","Franklin Twp","8629","4208","4421","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"111623","16000618__","1.99","40.86953","-74.15134","16","1602","Passaic","Clifton City","19275","8689","10586","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"090809","00000077__","20.76","39.70974363","-75.2077545","8","808","Gloucester","Harrison Twp","7826","4107","3719","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-494","01000671__","0.4","39.4760711","-74.92117462","1","105","Atlantic","Buena Vista Twp","2723","1332","1391","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"5-5-308","00000027__","0.18","40.34914301","-74.66141202","11","1110","Mercer","Princeton Twp","18824","10345","8479","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"7-4-246","00000130__","10.14","39.79142403","-75.38350901","8","809","Gloucester","Logan Twp","6392","3475","2917","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091005","00000029__","21.41","40.39780812","-74.96334095","10","1007","Hunterdon","Delaware Twp","6084","3191","2893","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111672","16000653__","0.9","40.92654","-74.1532","16","1608","Passaic","Paterson City","6659","3517","3142","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091007","00000512__","1.08","40.715092","-74.833536","10","1004","Hunterdon","Califon Boro","3387","2103","1284","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"5-4-318","00000179__","0.27","40.3659306","-74.9439694","10","1017","Hunterdon","Lambertville City","12610","6103","6507","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"110132","01000651__","7.24","39.385796","-74.56991","1","108","Atlantic","Egg Harbor Twp","22036","11875","10161","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111627","16000621__","2.01","40.88375","-74.17946","16","1602","Passaic","Clifton City","11894","5995","5899","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"110130","01000651__","3.06","39.34188129","-74.61316431","1","108","Atlantic","Egg Harbor Twp","1894","864","1030","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"1-8-026","21191198__","0.08","40.6845684","-75.19139656","21","2119","Warren","Phillipsburg Town","762","377","385","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091013","00000523__","0.74","40.4141028","-74.9698667","10","1007","Hunterdon","Delaware Twp","2910","1490","1420","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"3-4-341","00000082__","1.97","40.69755566","-74.27475682","20","2019","Union","Union Twp","21319","9556","11763","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"5-6-015","00000130__","59.16","40.179936","-74.665183","11","1103","Mercer","Hamilton Twp","27147","13516","13631","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"6-4-633","13261193__","0.61","40.2952917","-74.3139139","13","1326","Monmouth","Manalapan Twp","347","174","173","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"091009","00000513__","12.73","40.6447972","-74.9117472","10","1006","Hunterdon","Clinton Twp","6498","3344","3154","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-053","00000049__","34.52","39.40031453","-75.07147688","6","610","Cumberland","Millville City","10572","5023","5549","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"091014","00000523__","6.43","40.4799167","-74.9078528","10","1007","Hunterdon","Delaware Twp","7576","3707","3869","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111626","16000621__","0.51","40.86476","-74.19294","16","1602","Passaic","Clifton City","20377","11853","8524","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091016","00000513__","7.72","40.585919","-74.955253","10","1010","Hunterdon","Franklin Twp","7765","3882","3883","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111616","16000614__","3","40.85257","-74.13847","16","1607","Passaic","Passaic City","11994","6037","5957","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"091017","00000513__","14.92","40.6680361","-74.8955167","10","1014","Hunterdon","High Bridge Boro","5587","2859","2728","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-026","06000627__","2.09","39.36823663","-75.04093226","6","610","Cumberland","Millville City","5453","2731","2722","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091018","00000519__","9.28","40.5286833","-75.0065861","10","1016","Hunterdon","Kingwood Twp","3338","1645","1693","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"122118","21000620__","0.81","40.81835675","-75.07832535","21","2123","Warren","White Twp","4464","2259","2205","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091019","00000513__","17.5","40.70148726","-74.88392545","10","1019","Hunterdon","Lebanon Twp","7714","3950","3764","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111625","16000620__","0.13","40.8638936","-74.20117073","16","1605","Passaic","Little Falls Twp","5437","2756","2681","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091020","00000523__","19.93","40.6170889","-74.7691417","10","1022","Hunterdon","Readington Twp","14509","7230","7279","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111618","16000615__","0.31","40.87234","-74.14684","16","1602","Passaic","Clifton City","595","258","337","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12mc6b","00000525__","7.46","40.663364","-74.574684","18","1802","Somerset","Bernards Twp","13390","6720","6670","2012-01-01T00:00:00.000","major","North/South"
"1221120","21000630__","1.37","40.76234784","-74.9568899","21","2122","Warren","Washington Twp","377","217","160","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"091104","00000031__","9.53","40.3534194","-74.7977111","11","1106","Mercer","Hopewell Twp","22252","11069","11183","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111619","16000616__","0.15","40.87769065","-74.23046157","16","1605","Passaic","Little Falls Twp","6398","3108","3290","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091105","00000029__","11.35","40.2893917","-74.8607472","11","1106","Mercer","Hopewell Twp","16039","7950","8089","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111653","16000640__","1.68","40.90265","-74.23913","16","1612","Passaic","Totowa Boro","25395","12069","13326","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"110375","03000644__","2.01","39.915054","-74.628588","3","329","Burlington","Pemberton Twp","7493","3830","3663","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"122124","21000604__","2.37","40.88034695","-74.80769559","21","2108","Warren","Hackettstown Town","3769","1798","1971","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120043","130000042_","8.27","40.42547","-74.195251","13","1324","Monmouth","Loch Arbour Village","5643","2573","3070","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111635","160006242_","2.51","40.85017","-74.1217","16","1607","Passaic","Passaic City","4551","2724","1827","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120030","00000035__","31.54","40.319106","-74.062037","13","1344","Monmouth","Sea Girt Boro",,"13873",,"2012-01-01T00:00:00.000","Volume 48hrs","North"
"111670","160006511_","0.31","40.92402","-74.14951","16","1608","Passaic","Paterson City","7773","3540","4233","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111517","15000617__","8.96","39.93453504","-74.16487765","15","1522","Ocean","Pine Beach Boro","1041","335","706","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"122126","21151086__","0.19","40.71330183","-75.17193386","21","2115","Warren","Lopatcong Twp","2927","1569","1358","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091202","00000501__","3.18","40.5395056","-74.3684361","12","1210","Middlesex","Metuchen Boro","18461","9661","8800","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111631","16000622__","1.94","40.85413","-74.13864","16","1607","Passaic","Passaic City","13193","6575","6618","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091206","00000514__","36.81","40.58171521","-74.2680212","12","1225","Middlesex","Woodbridge Twp","10698","5219","5479","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-8-100","06141029__","4.05","39.47613089","-74.96790625","6","614","Cumberland","Vineland City","5172","2664","2508","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"091302","00000035__","21.81","40.187558","-74.025033","13","1334","Monmouth","Neptune Twp","36086","18116","17970","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"122184","00000057__","8.85","40.74841124","-75.01335602","21","2122","Warren","Washington Twp","15638","7529","8109","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"120045","130000063_","0.83","40.437889","-74.17477","13","1318","Monmouth","Holmdel Twp","2087","797","1290","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"122185","21000613__","3.66","40.90560832","-74.86078033","21","2101","Warren","Allamuchy Twp","939","440","499","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091307","00000071__","6.05","40.18811219","-74.02311832","13","1305","Monmouth","Avon-By-The-Sea Boro","5741","2680","3061","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"122186","00000057__","2.06","40.70328872","-75.12698003","21","2115","Warren","Lopatcong Twp","11269","5655","5614","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"091309","00000520__","8.48","40.3432194","-74.2145333","13","1309","Monmouth","Colts Neck Twp","11905","5633","6272","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111652","16000640__","0.83","40.91486","-74.24218","16","1614","Passaic","Wayne Twp","29694","13364","16330","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091311","00000522__","14.55","40.295364","-74.356856","13","1312","Monmouth","Englishtown Boro","9164","4406","4758","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"122189","21000637__","2.75","40.68938729","-75.10960468","21","2107","Warren","Greenwich Twp","3703","1917","1786","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"091312","00000524__","30.47","40.19920129","-74.17262877","13","1314","Monmouth","Farmingdale Boro","8321","4140","4181","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"122190","21000639__","2.39","40.65326501","-75.10068317","21","2107","Warren","Greenwich Twp","2264","1125","1139","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"1p6d904","00000078__","18.45","40.640504","-74.877272","10","1006","Hunterdon","Clinton Twp","0","2756","0","2012-01-01T00:00:00.000","ramp","East"
"5-4-436","00000571__","30.83","40.2380111","-74.4812944","13","1332","Monmouth","Millstone Twp","4724","2176","2548","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"091325","00000066__","2.66","40.2300333","-74.0577444","13","1334","Monmouth","Neptune Twp","34365","16808","17557","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111647","16000637__","0.18","40.87481663","-74.2228901","16","1605","Passaic","Little Falls Twp","1609","752","857","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120047","13000036__","0.07","40.434409","-74.117016","13","1332","Monmouth","Millstone Twp","6410","3360","3050","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"122195","21191194__","0.59","40.69356873","-75.19097731","21","2119","Warren","Phillipsburg Town","2260","993","1267","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"091326","00000066__","0.71","40.220906","-74.09193","13","1334","Monmouth","Neptune Twp","26833","13670","13163","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111685","16000675__","0.7","40.93251","-74.18401","16","1603","Passaic","Haledon Boro","10287","5534","4753","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120049","13182107__","2.04","40.427129","-74.106607","13","1332","Monmouth","Millstone Twp","6881","3199","3682","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"111646","160006362_","0.18","40.90617","-74.1921","16","1616","Passaic","West Paterson Boro","24058","12919","11139","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"090304","00000068__","4.52","40.07782713","-74.66349805","3","318","Burlington","Mansfield Twp","8877","4765","4112","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"111640","16000630__","0.99","40.89198","-74.14133","16","1602","Passaic","Clifton City","16233","7464","8769","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"120052","13311453__","0.13","40.432962","-74.117183","13","1332","Monmouth","Millstone Twp","138","46","92","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111667","16000649__","1.46","40.91776","-74.15401","16","1608","Passaic","Paterson City","13478","7358","6120","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"5d5d410","00000175__","1.97","40.2548417","-74.8395917","11","1102","Mercer","Ewing Twp","5033","2878","2155","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111658","16000643__","0.25","40.87874","-74.23111","16","1605","Passaic","Little Falls Twp","1207","465","742","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120056","13391232__","0.06","40.429168","-74.191352","13","1318","Monmouth","Holmdel Twp","788","60","728","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"111656","16000641__","0.45","40.87026657","-74.20747947","16","1605","Passaic","Little Falls Twp","9044","4617","4427","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
