"vehicle_type","public_vehicle_number","status","vehicle_make","vehicle_model","vehicle_model_year","vehicle_color","vehicle_fuel_source","wheelchair_accessible","company_name","address","city","state","zip_code","taxi_affiliation","taxi_medallion_license_management","record_id"
"Charter Sightseeing","10103","INACTIVE","FORD","E350","2007","BLACK","Gasoline","N","DIVA LIMOUSINE LTD","301 W. 31ST ST.","CHICAGO","IL","60616",,,"10103Charter Sightseeing"
"Charter Sightseeing","23803","ACTIVE","ALEXANDER DENNIS LTD","E400H","2012","MAROON","Gasoline","N","CHICAGO GRAY LINE LTD","630 W. 41ST ST.","CHICAGO","IL","60609",,,"23803Charter Sightseeing"
"Charter Sightseeing","7236","INACTIVE","FORD","TROLLEY","1997","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7236Charter Sightseeing"
"Charter Sightseeing","13143","RESERVED","FORD","F650","2007","WHITE","Gasoline","N","LIMOTAINMENT LLC","1139 W. WOLFRAM ST.","CHICAGO","IL","60657",,,"13143Charter Sightseeing"
"Charter Sightseeing","22973","ACTIVE","INTL","3500","1997","WHITE","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"22973Charter Sightseeing"
"Charter Sightseeing","20758","VIOLATION","FREIGHTLINER","TROLLEY","1999","GREEN","Gasoline","N","PREMIER TROLLEY INC","1900 N. AUSTIN AVE.","CHICAGO","IL","60639",,,"20758Charter Sightseeing"
"Charter Sightseeing","151110","INACTIVE","FORD","E450","2003","BLACK","Gasoline","N","ANN-ETHE SERVICES LLC","10447 S. GREEN ST.","CHICAGO","IL","60643",,,"151110Charter Sightseeing"
"Charter Sightseeing","20772","RESERVED","FORD","E450","2001","WHITE","Gasoline","N","LUX DRYVE INC","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"20772Charter Sightseeing"
"Charter Sightseeing","20779","RESERVED","FORD","F550","2003","WHITE","Gasoline","N","LUX DRYVE INC","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"20779Charter Sightseeing"
"Charter Sightseeing","22974","ACTIVE","THOMAS","TROLLEY","2005","GREEN","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"22974Charter Sightseeing"
"Charter Sightseeing","162004","INACTIVE","CHEVROLET","CUTAWAY","2013","BLACK","Gasoline","N","ANN-ETHE SERVICES LLC","10447 S. GREEN ST.","CHICAGO","IL","60643",,,"162004Charter Sightseeing"
"Charter Sightseeing","9796","INACTIVE","FORD","F650","2006","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9796Charter Sightseeing"
"Charter Sightseeing","20021","RESERVED","FORD","TRANSIT","2018","BLACK","Gasoline","N","EMPIRE LIMOUSINE INC","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"20021Charter Sightseeing"
"Charter Sightseeing","13795","INACTIVE","MERCEDES","SPRINTER","2012","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"13795Charter Sightseeing"
"Charter Sightseeing","14844","INACTIVE","FORD","TRANSIT","2018","BLACK","Gasoline","N","JUAN M. ESCOBAR","3549 W. 61ST ST.","CHICAGO","IL","60629",,,"14844Charter Sightseeing"
"Charter Sightseeing","20888","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","LOUIE TRANSPORTATION INC.","4212 N. KEYSTONE AVE.","CHICAGO","IL","60641",,,"20888Charter Sightseeing"
"Charter Sightseeing","11808","INACTIVE","LINCOLN","NAVIGATOR","2008","WHITE","Gasoline","N","BIG DOG LIMOUSINE SERVICES INC.","9514 W. LAWRENCE AVE.","SCHILLER PARK","IL","60176",,,"11808Charter Sightseeing"
"Charter Sightseeing","23140","ACTIVE","FREIGHLINE","M2","2014","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"23140Charter Sightseeing"
"Charter Sightseeing","23972","ACTIVE","FREIGHLINE","M2","2012","BLACK","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"23972Charter Sightseeing"
"Charter Sightseeing","23974","ACTIVE","FREIGHLINE","CHASSIS","2008","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"23974Charter Sightseeing"
"Charter Sightseeing","22975","ACTIVE","FREIGHLINE","TROLLEY","2004","RED/GREEN","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"22975Charter Sightseeing"
"Charter Sightseeing","22978","ACTIVE","CADILLAC","TROLLEY","1997","ORANGE","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"22978Charter Sightseeing"
"Charter Sightseeing","18505","RESERVED","MERCEDES","SPRINTER","2016","BLACK","Gasoline","N","NICKS LIMO TRANSPORTATION INC","4564 N. MILWAUKEE AVE.","CHICAGO","IL","60630",,,"18505Charter Sightseeing"
"Charter Sightseeing","21924","ACTIVE","FORD","E350","2013","BLACK","Gasoline","N","FELLOWSHIP FLEET, LLC","47 W. POLK ST.","CHICAGO","IL","60605",,,"21924Charter Sightseeing"
"Charter Sightseeing","12025","INACTIVE","MERCEDES","SPRINTER","2015","BLACK","Bio-Diesel","N","O'HARE-MIDWAY LIMOUSINE SERVICE INC # 2","4610 N. CLARK ST.","CHICAGO","IL","60640",,,"12025Charter Sightseeing"
"Charter Sightseeing","13009","INACTIVE","FREIGHLINE","M2 106","2016","BLACK","Diesel","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13009Charter Sightseeing"
"Charter Sightseeing","22979","ACTIVE","THOMAS","TROLLEY","2000","ORANGE","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"22979Charter Sightseeing"
"Charter Sightseeing","12271","INACTIVE","TURTLE TOP",,"2008","WHITE","Gasoline","N","CEZAR GABRIEL TATARU","4101 N. DICKINSON AVE.","CHICAGO","IL","60641",,,"12271Charter Sightseeing"
"Charter Sightseeing","76395","INACTIVE",,,"1997","RED/CREAM","Gasoline","N","CHICAGO SIGHT SEEING CO","27 E. MONROE ST.","CHICAGO","IL","60603",,,"76395Charter Sightseeing"
"Charter Sightseeing","15987","ACTIVE","FORD","E450","2004","BLACK/WHITE","Gasoline","N","DEPARTUS INC","8634 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"15987Charter Sightseeing"
"Charter Sightseeing","22980","INACTIVE","FREIGHLINE","TROLLEY","2004","RED","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"22980Charter Sightseeing"
"Charter Sightseeing","21171","INACTIVE","FREIGHTLINER","X LINE SHUTTLE","2002","GREEN","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"21171Charter Sightseeing"
"Charter Sightseeing","15058","INACTIVE","MERCEDES","SPRINTER","2013","BLACK","Gasoline","N","CHASE LIMOUSINE LLC","500 N. MICHIGAN AVE.","CHICAGO","IL","60611",,,"15058Charter Sightseeing"
"Charter Sightseeing","20963","INACTIVE","TURTLE TOP","OLYMPIAN","2008","WHITE","Gasoline","N","PRECISION TRANSPORTATION GROUP LLC","8030 S. PERRY AVE.","CHICAGO","IL","60620",,,"20963Charter Sightseeing"
"Charter Sightseeing","22987","ACTIVE","CHAMPION","TROLLEY","1998","GREEN","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"22987Charter Sightseeing"
"Charter Sightseeing","22988","ACTIVE","FREIGHLINE","TROLLEY","2000","RED/GREEN","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"22988Charter Sightseeing"
"Charter Sightseeing","14175","INACTIVE","MERCEDES","SPRINTER","2012","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"14175Charter Sightseeing"
"Charter Sightseeing","22990","ACTIVE","CHAMPION","TROLLEY","2002","RED/GREEN","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"22990Charter Sightseeing"
"Charter Sightseeing","7306","INACTIVE","FORD","E350","1997",,"Gasoline","N","Always Medical Carrier Inc","6160 N. CICERO AVE.","CHICAGO","IL","60646",,,"7306Charter Sightseeing"
"Charter Sightseeing","16834","INACTIVE","VAN HOOL","TD925","2012","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"16834Charter Sightseeing"
"Charter Sightseeing","10415","INACTIVE","LINCOLN","NAVIGATOR","2007","WHITE","Gasoline","N","MANUEL D. TAVAREZ","900 S. WABASH AVE.","CHICAGO","IL","60605",,,"10415Charter Sightseeing"
"Charter Sightseeing","22991","INACTIVE","CHEVROLET","TROLLEY","1998","BURGUNDY","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"22991Charter Sightseeing"
"Charter Sightseeing","22992","ACTIVE","CHAMPION","TROLLEY","1999","YELLOW","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"22992Charter Sightseeing"
"Charter Sightseeing","18830","INACTIVE","FREIGHLINE","TROLLEY","1196","WHITE/BLUE","Gasoline","N","AMERICAN EAGLE LIMO & TAXI INC","6067 N. MILWAUKEE AVE.","CHICAGO","IL","60646",,,"18830Charter Sightseeing"
"Charter Sightseeing","13081","INACTIVE","FORD","F550","2011","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13081Charter Sightseeing"
"Charter Sightseeing","4283","INACTIVE","FORD","VAN","1997","TAN","Gasoline","N","TOWN & COUNTRY TRANSIT, CORP","858 W. ARMITAGE AVE.","CHICAGO","IL","60614",,,"4283Charter Sightseeing"
"Charter Sightseeing","19836","INACTIVE","FREIGHTLINER","X LINE SHUTTLE","1998","WHITE","Gasoline","N","AMERICAN EAGLE LIMO & TAXI INC","6067 N. MILWAUKEE AVE.","CHICAGO","IL","60646",,,"19836Charter Sightseeing"
"Charter Sightseeing","23953","ACTIVE","FREIGHTLINER","M1235","2008","WHITE","Gasoline","N","VIP LIMOUSINE INC.","5356 N. MILWAUKEE AVE.","CHICAGO","IL","60630",,,"23953Charter Sightseeing"
"Charter Sightseeing","14157","INACTIVE","CHEVROLET","EXPRESS","2007","WHITE","Gasoline","N","FIRST CHICAGO LIMO, INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"14157Charter Sightseeing"
"Charter Sightseeing","22993","INACTIVE","FREIGHLINE","TROLLEY","2005","RED/GREEN","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"22993Charter Sightseeing"
"Charter Sightseeing","13060","INACTIVE","FORD","F650","2011","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13060Charter Sightseeing"
"Charter Sightseeing","4629","INACTIVE","MCI","102C3","1991","RED/WHITE/BLUE","Gasoline","N","CHICAGO SIGHT SEEING CO","27 E. MONROE ST.","CHICAGO","IL","60603",,,"4629Charter Sightseeing"
"Charter Sightseeing","16808","INACTIVE","GMC","C5500","2007","WHITE","Gasoline","N","CHICAGOLAND BUS RENTALS, LLC","4104 S. CAMPBELL AVE.","CHICAGO","IL","60632",,,"16808Charter Sightseeing"
"Charter Sightseeing","18829","INACTIVE","MERCEDES","SPRINTER","2016","BLACK","Gasoline","N","HYBRID LIMO INC","3630 N. KENNETH AVE.","CHICAGO","IL","60641",,,"18829Charter Sightseeing"
"Charter Sightseeing","19008","INACTIVE","FORD","F550","2015","WHITE","Gasoline","N","WAY TO GO LIMOUSINE INC","7532 S. DORCHESTER AVE.","CHICAGO","IL","60619",,,"19008Charter Sightseeing"
"Charter Sightseeing","17085","INACTIVE","FORD","F550","2012","NONE","Gasoline","N","CHICAGOLAND BUS RENTALS, LLC","4104 S. CAMPBELL AVE.","CHICAGO","IL","60632",,,"17085Charter Sightseeing"
"Charter Sightseeing","15064","INACTIVE","AUDI","CARRYALL","2000","RED","Gasoline","N","YILDIRIM CAB CO","3659 W. ADDISON ST.","CHICAGO","IL","60618",,,"15064Charter Sightseeing"
"Charter Sightseeing","14698","INACTIVE","INTL","C-MAX","2013","WHITE","Gasoline","N","METRO LIMOUSINE INC","8535 W. HIGGINS RD.","CHICAGO","IL","60631",,,"14698Charter Sightseeing"
"Charter Sightseeing","13363","INACTIVE","KIA","SEDONA","2009","WHITE","Gasoline","N","IK CHAN CHOI","5450 N. CALIFORNIA AVE.","CHICAGO","IL","60625",,,"13363Charter Sightseeing"
"Charter Sightseeing","10421","INACTIVE","FORD","WAGON","2008",,"Gasoline","N","DIVA LIMOUSINE LTD","301 W. 31ST ST.","CHICAGO","IL","60616",,,"10421Charter Sightseeing"
"Charter Sightseeing","10925","INACTIVE","FORD","F53","2008","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10925Charter Sightseeing"
"Charter Sightseeing","11877","INACTIVE","FORD","E250","2007","BLACK","Gasoline","N","EMPIRE LIMOUSINE INC","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"11877Charter Sightseeing"
"Charter Sightseeing","21119","ACTIVE","FORD","TRANSIT","2018","WHITE","Gasoline","N","ROCK LIMO SERVICE,INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"21119Charter Sightseeing"
"Charter Sightseeing","21120","ACTIVE","FORD","TRANSIT","2019","WHITE","Gasoline","N","ROCK LIMO SERVICE,INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"21120Charter Sightseeing"
"Charter Sightseeing","14187","INACTIVE","MERCEDES","SPRINTER","2012","BLACK","Gasoline","N","OMCKA LIVERY LLC","1521 N. LUNA AVE.","CHICAGO","IL","60651",,,"14187Charter Sightseeing"
"Charter Sightseeing","21267","ACTIVE","FREIGHTLINER","S2 106","2007","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"21267Charter Sightseeing"
"Charter Sightseeing","10891","INACTIVE","FORD","VAN","2008","WHITE","Gasoline","N","4 STAR ELITE INC.","226 S. CROSSEN","ELK GROVE VILLAGE","IL","60007",,,"10891Charter Sightseeing"
"Charter Sightseeing","18701","INACTIVE","FORD","F650","2008","WHITE","Gasoline","N","THIRD COAST TROLLEY AND LIMO, LLC","744 N. CLARK ST.","CHICAGO","IL","60654",,,"18701Charter Sightseeing"
"Charter Sightseeing","9946","INACTIVE","CHEVROLET","EXPRESS","2006","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9946Charter Sightseeing"
"Charter Sightseeing","18734","INACTIVE","FREIGHTLINER","X LINE SHUTTLE","2004","BLUE","Gasoline","N","THIRD COAST TROLLEY AND LIMO, LLC","744 N. CLARK ST.","CHICAGO","IL","60654",,,"18734Charter Sightseeing"
"Charter Sightseeing","21101","ACTIVE","FORD","TRANSIT","2019","BLACK","Gasoline","N","DV & G ENTERPRISES, INC.","2940 N. RUTHERFORD AVE.","CHICAGO","IL","60634",,,"21101Charter Sightseeing"
"Charter Sightseeing","22235","ACTIVE","FORD","TRANSIT","2015","WHITE","Gasoline","N","ROCK LIMO SERVICE,INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"22235Charter Sightseeing"
"Charter Sightseeing","16655","INACTIVE","FREIGHTLINER","G40M2","2016","WHITE","Gasoline","N","SIGNATURE TRANSPORTATION GROUP LLC","7958 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"16655Charter Sightseeing"
"Charter Sightseeing","14671","INACTIVE","MERCEDES","SPRINTER","2015","BLACK","Gasoline","N","SOUTHWEST CHIEF LTD","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"14671Charter Sightseeing"
"Charter Sightseeing","17702","INACTIVE","FREIGHTLINER","G40M2","2016","WHITE","Gasoline","N","SIGNATURE TRANSPORTATION GROUP LLC","7958 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"17702Charter Sightseeing"
"Charter Sightseeing","12252","INACTIVE","FORD","EXPEDITION","2007","WHITE","Gasoline","N","CLUB CHITOWN LIMOUSINE INC","40 E. CHICAGO AVE.","CHICAGO","IL","60611",,,"12252Charter Sightseeing"
"Charter Sightseeing","17401","INACTIVE","FORD","E450","2015","WHITE","Gasoline","N","UNITED BUS INC","6618 N. SACRAMENTO AVE.","CHICAGO","IL","60645",,,"17401Charter Sightseeing"
"Charter Sightseeing","11560","INACTIVE","GMC","F150","2006","BLACK","Gasoline","N","CEZAR GABRIEL TATARU","4101 N. DICKINSON AVE.","CHICAGO","IL","60641",,,"11560Charter Sightseeing"
"Charter Sightseeing","7268","INACTIVE","NEOPLAN",,"1984","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7268Charter Sightseeing"
"Charter Sightseeing","298076","INACTIVE","FORD","E350","2008","WHITE","Gasoline","N","ARIES SHUTTLE CHICAGO LLC","621 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"298076Charter Sightseeing"
"Charter Sightseeing","11326","VIOLATION","FORD","F550","2013","BLACK","Gasoline","N","CHICAGO CLOUD 9 LIMO INC.","1330 W. FARGO AVE.","CHICAGO","IL","60626",,,"11326Charter Sightseeing"
"Charter Sightseeing","15962","VIOLATION","FORD","F550","2014","WHITE","Gasoline","N","CHICAGO CLOUD 9 LIMO INC.","1330 W. FARGO AVE.","CHICAGO","IL","60626",,,"15962Charter Sightseeing"
"Charter Sightseeing","18804","VIOLATION","FORD","E450","2017","WHITE","Gasoline","N","CHICAGO CLOUD 9 LIMO INC.","1330 W. FARGO AVE.","CHICAGO","IL","60626",,,"18804Charter Sightseeing"
"Charter Sightseeing","13151","INACTIVE","FORD","E350","2008","WHITE","Gasoline","N","ARIES SHUTTLE CHICAGO LLC","621 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"13151Charter Sightseeing"
"Charter Sightseeing","10944","INACTIVE","LINCOLN","TOWN CAR","2007","BLACK","Gasoline","N","WWA LIMO, INC.","917 W. WASHINGTON BLVD.","CHICAGO","IL","60607",,,"10944Charter Sightseeing"
"Charter Sightseeing","191620","INACTIVE","MCI","D4505","2006","BLACK/RED/WHITE/BLUE","Gasoline","N","CHICAGO SIGHT SEEING CO","27 E. MONROE ST.","CHICAGO","IL","60603",,,"191620Charter Sightseeing"
"Charter Sightseeing","16710","ACTIVE","CHEVROLET","3500","2007","WHITE","Gasoline","N","THE KIDDOS ENTERPRISES, LLC","3132 W. 26TH ST.","CHICAGO","IL","60623",,,"16710Charter Sightseeing"
"Charter Sightseeing","13666","INACTIVE","MERCEDES","SPRINTER","2012","BLACK","Gasoline","N","ALLIANCE  LIMO INC.","4740 N. CUMBERLAND AVE.","CHICAGO","IL","60656",,,"13666Charter Sightseeing"
"Charter Sightseeing","11720","INACTIVE","CHEVROLET","TOWN AND COUNTRY","2007","GRAY","Gasoline","N","MCGEE'S TRANSPORTATION SERVICES INC","2650 W. MONROE ST.","CHICAGO","IL","60612",,,"11720Charter Sightseeing"
"Charter Sightseeing","12035","INACTIVE","FORD","E450","2016","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"12035Charter Sightseeing"
"Charter Sightseeing","15958","ACTIVE","FORD","750LI","2011","BLACK","Gasoline","N","LIMOTAINMENT LLC","1139 W. WOLFRAM ST.","CHICAGO","IL","60657",,,"15958Charter Sightseeing"
"Charter Sightseeing","21146","ACTIVE","FORD","TRANSIT","2018","BLACK","Gasoline","N","DV & G ENTERPRISES, INC.","2940 N. RUTHERFORD AVE.","CHICAGO","IL","60634",,,"21146Charter Sightseeing"
"Charter Sightseeing","23495","ACTIVE","FREIGHLINE","M2","2014","WHITE","Gasoline","N","PINNACLE LIMOUSINE AND PARTY BUS LLC","5 E. 14TH PL.","CHICAGO","IL","60605",,,"23495Charter Sightseeing"
"Charter Sightseeing","10166","INACTIVE","FREIGHLINE","M2","2017","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"10166Charter Sightseeing"
"Charter Sightseeing","13676","VIOLATION","INTL","3500","2002","WHITE","Gasoline","N","ELITE PLATINUM LIMO SERVICE LLC","9328 S. PHILLIPS AVE.","CHICAGO","IL","60617",,,"13676Charter Sightseeing"
"Charter Sightseeing","7366","INACTIVE","FORD","E350","2008","BLACK","Gasoline","N","CAREY LIMOUSINE CHICAGO INC","6321 N. AVONDALE AVE.","CHICAGO","IL","60631",,,"7366Charter Sightseeing"
"Charter Sightseeing","16580","RESERVED","FREIGHTLINER","FB65","2006","WHITE","Gasoline","N","MIDWEST LIMO LLC","8533 W. FOSTER AVE.","CHICAGO","IL","60656",,,"16580Charter Sightseeing"
"Charter Sightseeing","16667","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","MIDWEST LIMO LLC","8533 W. FOSTER AVE.","CHICAGO","IL","60656",,,"16667Charter Sightseeing"
"Charter Sightseeing","11486","INACTIVE","FORD","F150","1997","WHITE","Gasoline","N","LARRY YOUNG","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"11486Charter Sightseeing"
"Charter Sightseeing","21147","ACTIVE","FORD","TRANSIT","2018","BLACK","Gasoline","N","DV & G ENTERPRISES, INC.","2940 N. RUTHERFORD AVE.","CHICAGO","IL","60634",,,"21147Charter Sightseeing"
"Charter Sightseeing","14075","INACTIVE","FREIGHLINE","102C3","2017","BLACK","Gasoline","N","GTI TRANSPORTATION INC.","6450 W. BERTEAU AVE.","CHICAGO","IL","60634",,,"14075Charter Sightseeing"
"Charter Sightseeing","16597","RESERVED","GMC","C5500","2008","WHITE","Gasoline","N","MIDWEST LIMO LLC","8533 W. FOSTER AVE.","CHICAGO","IL","60656",,,"16597Charter Sightseeing"
"Charter Sightseeing","16522","INACTIVE","BOYERTOWN","TROLLEY","1984","RED/GREEN","Gasoline","N","PREMIER TROLLEY INC","1900 N. AUSTIN AVE.","CHICAGO","IL","60639",,,"16522Charter Sightseeing"
"Charter Sightseeing","16920","INACTIVE","FREIGHTLINER","TROLLEY","1999","BROWN","Gasoline","N","PREMIER TROLLEY INC","1900 N. AUSTIN AVE.","CHICAGO","IL","60639",,,"16920Charter Sightseeing"
"Charter Sightseeing","7931","INACTIVE",,,"1997","RED/CREAM","Gasoline","N","CHICAGO SIGHT SEEING CO","27 E. MONROE ST.","CHICAGO","IL","60603",,,"7931Charter Sightseeing"
"Charter Sightseeing","9359","INACTIVE","CHEVROLET","ELDORADO BUS","2005","WHITE","Gasoline","N","CHICAGO MINIBUS TRAVEL INC.","9740 W. FOSTER","CHIICAGO","IL","60018",,,"9359Charter Sightseeing"
"Charter Sightseeing","13061","INACTIVE","FORD","E250","2011","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13061Charter Sightseeing"
"Charter Sightseeing","14836","INACTIVE","FREIGHTLINER","TROLLEY","2001","RED","Gasoline","N","MILLENNIUM TROLLEY TOURS LLC","211 E. OHIO ST.","CHICAGO","IL","60611",,,"14836Charter Sightseeing"
