"relocated_date","make","color","plate","state","relocated_from_address_number","relocated_from_street_direction","relocated_from_street_name","relocated_from_suffix","relocated_to_address_number","relocated_to_direction","relocated_to_street_name","relocated_to_suffix","relocated_reason","service_request_number","relocated_from_x_coordinate","relocated_from_y_coordinate","relocated_from_latitude","relocated_from_longitude","relocated_from_location"
"2022-08-18T10:30:00.000","Honda","Silver","DD24508","IL","2710","W","GREENLEAF","AVE","2852","W","GREENLEAF",,"CDOT Street Resurfacing","22-00087775","1156915.6803496","1946750.66514035","42.009659568","-87.698001004","
,  
(42.009659567589104, -87.69800100394369)"
"2022-08-18T10:30:00.000","Mazda","Blue","AC76675","IL","3843","N","SHEFFIELD","AVE","1130","W","Irving Park",,"Other","22-00087711","1168925.12616462","1925758.05651051","41.951802264","-87.65442672","
,  
(41.95180226444204, -87.65442672020569)"
"2022-08-18T10:30:00.000","Toyota","Red","DD124646","IL","541","W","ALDINE",,"425","W","Aldine",,"Other","22-00087713","1171869.28163603","1922174.33771262","41.941903908","-87.643710098","
,  
(41.94190390836561, -87.64371009822274)"
"2022-08-18T10:24:00.000","Ford","White","M226690","IL","4925","S","WESTERN",,"4935","S","Western",,"Other","22-00087715","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-18T10:15:00.000","Honda","Black","9034488","IL","2735","W","GREENLEAF","AVE","2801","W","GREENLEAF",,"CDOT Street Resurfacing","22-00087774","1156853.53950576","1946644.1770376","42.009368626","-87.698232548","
,  
(42.00936862577818, -87.69823254751464)"
"2022-08-18T10:10:00.000","Hyundai","Silver","AX58193","IL","4547","S","WABASH","AVE","4443","S","Wabash",,"Forestry","22-00087700","1177583.54854554","1874792.6492334","41.811757816","-87.624146919","
,  
(41.811757815819824, -87.62414691888343)"
"2022-08-18T10:10:00.000","Toyota","Gray","1744829","IL","541","W","ALDINE",,"541","W","Aldine",,"Other","22-00087714","1171869.28163603","1922174.33771262","41.941903908","-87.643710098","
,  
(41.94190390836561, -87.64371009822274)"
"2022-08-18T10:07:00.000","Ford","Black","1962801B","IL","3128","S","LSD 31ST ST XR",,"3018","S","Cottage Grove",,"Broken Down","22-00087709","1182011.47963715","1884329.71568461","41.837826792","-87.607610131","
,  
(41.83782679157118, -87.60761013116209)"
"2022-08-18T09:55:00.000","Honda","Black","BQ42588","IL","4911","S","BLACKSTONE","AVE","5002","S","Blackstone",,"Other","22-00087693","1186839.52346089","1872635.82445198","41.805624719","-87.590265229","
,  
(41.80562471894069, -87.59026522886481)"
"2022-08-18T09:46:00.000","Honda","Gray","BQ43897","IL","5908","S","WHIPPLE","ST","5937","S","Whipple",,"Water Management","22-00087683","1157050.01611711","1865275.84089303","41.786082696","-87.699720653","
,  
(41.78608269630587, -87.69972065343033)"
"2022-08-18T09:44:00.000","Honda","Blue","BQ79589","IL","5905","S","WHIPPLE",,"5925","S","Whipple",,"Water Management","22-00087684","1157144.39256064","1865049.53876162","41.785459782","-87.699380738","
,  
(41.78545978193438, -87.69938073780037)"
"2022-08-18T09:40:00.000","Ford","Black","BX25607","IL","4545","S","WABASH","AVE","4445","S","Wabash",,"Forestry","22-00087688","1177597.76702099","1874818.63254538","41.811828794","-87.62409398","
,  
(41.811828794317634, -87.62409397994819)"
"2022-08-18T09:30:00.000","Toyota","Gray","CC37783","IL","2737","W","GREENLEAF","AVE","2904","W","greenleaf",,"CDOT Street Resurfacing","22-00087759","1156684.43091616","1946568.09657213","42.009163299","-87.698856826","
,  
(42.00916329918209, -87.69885682623972)"
"2022-08-18T09:29:00.000","Toyota","Tan","X829635","IL","3610","S","ELLIS",,"3640","S","Ellis",,"Other","22-00087676","1181792.12069577","1881111.36387327","41.829000498","-87.608514695","
,  
(41.82900049790457, -87.60851469505508)"
"2022-08-18T09:25:00.000","Chevrolet","Black","32587LY","IL","5","E","CHESTNUT",,"323","E","Lower Wacker",,"Water Management","22-00087670","1176148.37222379","1906521.93782739","41.898857581","-87.628455651","
,  
(41.898857580996705, -87.6284556506254)"
"2022-08-18T09:25:00.000","Hyundai","Silver","DJ77862","IL","4335","S","STATE","ST","4339","S","State",,"Forestry","22-00087679","1177006.1908908","1876274.45440435","41.815837075","-87.626219903","
,  
(41.81583707487065, -87.62621990347407)"
"2022-08-18T09:15:00.000","Ford","Black","V 1FTPX14545FB38554","IL","3028","E","89TH","ST","8905","S","balitimore",,"CDOT Street Resurfacing","22-00087682","1197979.17145757","1846549.06405006","41.733769493","-87.550281318","
,  
(41.733769492982155, -87.55028131779456)"
"2022-08-18T09:15:00.000","Ford","Blue","CL46959","IL","3030","E","89TH","ST","8903","S","balitimore",,"CDOT Street Resurfacing","22-00087680","1197997.61677911","1846549.45476175","41.733770105","-87.550213732","
,  
(41.73377010459802, -87.55021373165334)"
"2022-08-18T09:15:00.000","Nissan","White","DQ31426","IL","4333","S","STATE","ST","4241","S","State",,"Forestry","22-00087674","1177130.24385939","1876137.82659893","41.815459354","-87.625768984","
,  
(41.815459354145304, -87.62576898350211)"
"2022-08-18T09:11:00.000","Kia Motors Corp","Gray","AZ34072","IL","1636","E","HYDE PARK","BLVD","5025","S","Lake Shore Dr West",,"Water Management","22-00087663","1188282.04737616","1871524.61708627","41.802541146","-87.585010183","
,  
(41.80254114587708, -87.58501018312779)"
"2022-08-18T09:05:00.000","Toyota","White","9191329","IL","4539","S","INDIANA","AVE","4515","S","Indiana",,"Forestry","22-00087666","1178462.64409981","1874809.23962175","41.811783389","-87.620921955","
,  
(41.811783388593405, -87.62092195462803)"
"2022-08-18T09:00:00.000","Chevrolet","Black","CB83972","IL","3032","E","89TH","ST","8901","S","balitimore",,"CDOT Street Resurfacing","22-00087678","1198016.04122542","1846549.81968037","41.733770646","-87.550146223","
,  
(41.733770645917154, -87.55014622284621)"
"2022-08-18T09:00:00.000","Mazda","Black","Klaudbh","IL","11","N","THROOP","ST","325","N","Paulina",,"Other","22-00087655","1167710.25361939","1900229.98244702","41.881778071","-87.659629729","
,  
(41.88177807143574, -87.65962972896025)"
"2022-08-18T09:00:00.000","Toyota","Gray","AB41306","IL","2712","W","GREENLEAF","AVE","2054","N","francisco",,"CDOT Street Resurfacing","22-00087748","1156900.94179928","1946746.1980687","42.00964761","-87.698055354","
,  
(42.00964760992297, -87.69805535394912)"
"2022-08-18T08:52:00.000","Ford","Blue","7270SS","IL","6647","S","WASHTENAW",,"6642","S","Washtenaw",,"Other","22-00087654","1159510.41682745","1860469.52913629","41.772843389","-87.690831216","
,  
(41.772843389449854, -87.69083121637975)"
"2022-08-18T08:51:00.000","Mercedes","Silver","Y920898","IL","4137","N","JEAN BAPTISTE POINTE DUSABLE LAKE SHORE","DR","4115","N","Marine Dr.",,"Broken Down","22-00087661","1171356.23680747","1927587.91347446","41.956770257","-87.645436045","
,  
(41.95677025746583, -87.64543604503562)"
"2022-08-18T08:50:00.000","Ford","Black","BM78267","IL","5337","S","MICHIGAN","AVE","5439","S","Michigan",,"Forestry","22-00087656","1178164.46474545","1869453.44731812","41.797093389","-87.622178199","
,  
(41.79709338910162, -87.62217819853444)"
"2022-08-18T08:50:00.000","Toyota","Gray","BY15802","IL","2614","N","RIDGEWAY",,"2625","N","Ridgeway",,"Other","22-00087658","1150873.64739788","1917207.01719039","41.928710744","-87.721008622","
,  
(41.92871074398995, -87.72100862224728)"
"2022-08-18T08:45:00.000","Chevrolet","Black","K751936","IL","2900","E","89TH","ST","8839","S","EXCHANGE",,"CDOT Street Resurfacing","22-00087659","1196966.61680851","1846523.09498817","41.733723451","-87.553991603","
,  
(41.733723451449045, -87.55399160327327)"
"2022-08-18T08:45:00.000","Honda","Gray","126AB172","IL","1641","N","LOCKWOOD",,"1639","N","Lockwood",,"Forestry","22-00087662","1140741.4670586","1910566.72354185","41.91068158","-87.758405058","
,  
(41.910681580329204, -87.75840505820622)"
"2022-08-18T08:35:00.000","Jeep","Black","Q256308","IL","5333","S","MICHIGAN","AVE","5416","S","Indiana",,"Forestry","22-00087648","1178162.9695302","1869505.02945816","41.797234969","-87.622182117","
,  
(41.79723496927498, -87.6221821167501)"
"2022-08-18T08:35:00.000","Saturn","Tan","BX89403","IL","2614","N","RIDGEWAY",,"2625","N","Ridgeway",,"Other","22-00087657","1150873.64739788","1917207.01719039","41.928710744","-87.721008622","
,  
(41.92871074398995, -87.72100862224728)"
"2022-08-18T08:33:00.000","Chevrolet","White","AR71766","IL","1641","N","LOCKWOOD",,"1645","N","Lockwood",,"Forestry","22-00087660","1140884.8517002","1910600.12349295","41.910770595","-87.757877485","
,  
(41.91077059499094, -87.75787748504949)"
"2022-08-18T08:31:00.000","Kia Motors Corp","Black","AR20444","IL","1747","W","LAKE","ST","100","N","Hermitage",,"Other","22-00087504","1164782.3996968","1901191.44716618","41.884478975","-87.670353433","
,  
(41.884478974999794, -87.67035343319303)"
"2022-08-18T08:30:00.000","Chrysler","Gray","DE93815","IL","2706","W","GREENLEAF","AVE","2833","W","greenleaf",,"CDOT Street Resurfacing","22-00087746","1156988.14535307","1946726.52995157","42.009591864","-87.69773504","
,  
(42.009591863760434, -87.69773504036947)"
"2022-08-18T08:20:00.000","Chevrolet","Black","530660","IL","1724","E","93RD","ST","9306","S","Ridgeland",,"Other","22-00087498","1189454.87039385","1843732.41095565","41.726248888","-87.581599772","
,  
(41.726248888110234, -87.58159977166835)"
"2022-08-18T08:11:00.000","Chevrolet","Blue","010D392","MI","1720","E","93RD","ST","9304","S","Ridgeland",,"Other","22-00087500","1189423.97794659","1843754.48070424","41.72631019","-87.581712226","
,  
(41.72631019002805, -87.5817122256902)"
"2022-08-18T08:05:00.000","Ford","Gray","2907005","IL","1634","E","93RD","ST","1824","E","93rd st",,"Other","22-00087493","1188926.80123035","1843721.14390508","41.726230609","-87.583534464","
,  
(41.726230608600595, -87.58353446402492)"
"2022-08-18T08:05:00.000","Toyota","Black","DL43129","IL","1838","N","KIMBALL",,"1831","N","St Louis",,"Other","22-00087496","1153401.24982918","1912015.81231594","41.914415733","-87.711858715","
,  
(41.91441573255212, -87.71185871507372)"
"2022-08-18T08:00:00.000","Toyota","Gray","DK90702","IL","5425","W","WABANSIA",,"5415","W","Wabansia",,"Forestry","22-00087495","1139857.83615215","1910759.83530325","41.911227708","-87.761646513","
,  
(41.91122770827164, -87.76164651252411)"
"2022-08-18T07:58:00.000","Nissan","Silver","9216744","IL","600","S","LAKESHORE NORTHBOUND","DR","400","E","Monroe",,"Broken Down","22-00087503","1179322.03932562","1897644.37821704","41.874424989","-87.617071229","
,  
(41.87442498946294, -87.61707122914514)"
"2022-08-18T07:47:00.000","Pontiac","Gray","R478162","IL","1503","S","JEAN BAPTISTE POINTE DUSABLE LAKE SHORE","DR","430","E","McFetridge",,"Broken Down","22-00087502","1179043.48326969","1893114.44544496","41.862000968","-87.618232498","
,  
(41.86200096840604, -87.61823249811404)"
"2022-08-18T07:46:00.000","Cadillac","White","AG47369","IL","1704","N","LOTUS",,"1708","N","Lotus",,"Forestry","22-00087492","1139887.40010743","1910848.73413999","41.911471116","-87.761535726","
,  
(41.91147111602912, -87.76153572567787)"
"2022-08-18T07:45:00.000","Mazda","Red","DC86263","IL","5320","N","SB OUTER LAKE SHORE","DRIVE","614","W","Lawrence",,"Broken Down","22-00087489","1169615.56844219","1935534.0436699","41.978612835","-87.651602744","
,  
(41.9786128345955, -87.65160274393537)"
"2022-08-18T07:30:00.000","Ford","Silver","CV88132","IL","3735","S","WASHTENAW","AVE","3632","S","WASHTENAW",,"CDOT Street Resurfacing","22-00087487","1159062.6404252","1879633.9407554","41.825442242","-87.691948469","
,  
(41.82544224198797, -87.6919484693408)"
"2022-08-18T07:30:00.000","Scion","Gray","99342FF","IL","2647","W","37TH","PL","2635","W","37TH PL",,"CDOT Street Resurfacing","22-00087488","1159334.29520765","1879684.31699326","41.825574911","-87.690950451","
,  
(41.82557491098204, -87.69095045064854)"
"2022-08-18T07:27:00.000","Toyota","Gray","BT43541","IL","1836","N","LINDER",,"5512","W","Cortland",,"Forestry","22-00087485","1139349.44023435","1911831.07755779","41.914176603","-87.76348807","
,  
(41.91417660274796, -87.76348806958681)"
"2022-08-18T07:14:00.000","Toyota","Red","ACE11CC","IL","1834","N","LINDER",,"1833","N","Linder",,"Forestry","22-00087484","1139348.93873358","1911800.98008211","41.914094021","-87.763490647","
,  
(41.91409402100174, -87.76349064671045)"
"2022-08-18T06:59:00.000","Scion","Gray","BE90600","IL","1757","N","LUNA",,"1734","N","Luna",,"Forestry","22-00087480","1139137.06587888","1911128.32149477","41.912252029","-87.764285439","
,  
(41.912252029159795, -87.76428543909415)"
"2022-08-18T05:47:00.000","Honda","Black","CZ46646","IL","2522","N","WASHTENAW","AVE","2535","W","Logan Blvd",,"Film Office","22-00087477","1157867.05702373","1916777.53936292","41.927392302","-87.695321814","
,  
(41.927392302267265, -87.69532181448547)"
"2022-08-18T05:31:00.000","Hyundai","Maroon","AKY3410","WI","3408","W","WRIGHTWOOD",,"3315","W","Fullerton",,"Film Office","22-00087475","1153161.9301448","1917087.85173532","41.928338594","-87.712603063","
,  
(41.92833859358802, -87.71260306274418)"
"2022-08-18T05:19:00.000","Subaru","Silver","EMQ1082","MI","2532","N","KIMBALL",,"3317","W","Fullerton",,"Film Office","22-00087474","1153271.88161112","1916628.85347184","41.92707688","-87.712211246","
,  
(41.92707688002072, -87.71221124579613)"
"2022-08-18T05:11:00.000","Toyota","Red","DRA074","IA","2544","N","KIMBALL",,"3317","W","Fullerton",,"Film Office","22-00087473","1153597.93203861","1915765.55075999","41.92470142","-87.711036165","
,  
(41.92470141950394, -87.71103616536665)"
"2022-08-18T04:50:00.000","Mitsubishi","Blue","BM46001","IL","3032","S","JEAN BAPTISTE POINTE DUSABLE LAKE SHORE","DR","300","E","Lower Wacker dr",,"Accident","22-00087472","1181681.80840682","1884953.91120725","41.839547262","-87.608800508","
,  
(41.839547262249276, -87.60880050802756)"
"2022-08-18T02:30:00.000","Mazda","Silver","BD98124","IL","1527","N","JEAN BAPTISTE POINTE DUSABLE LAKE SHORE","DR","300","E","Lower Wacker dr",,"Accident","22-00087468","1176871.63864916","1910595.76255063","41.91002","-87.625675721","
,  
(41.91001999992944, -87.62567572083705)"
"2022-08-18T01:10:00.000","Dodge","White","181AB870","IL","1521","N","JEAN BAPTISTE POINTE DUSABLE LAKE SHORE","DR","328","E","Lower Wacker",,"Accident","22-00087466","1176798.22835728","1910646.32846862","41.910160417","-87.625943865","
,  
(41.910160416577035, -87.6259438653457)"
"2022-08-18T00:00:00.000","Chevrolet","Red","VDG257",,"401","E","32ND","ST","3154","S","CALUMET",,"CDOT Street Resurfacing","22-00087744","1179677.42755102","1883785.5479907","41.836387353","-87.616191398","
,  
(41.83638735260453, -87.61619139756263)"
"2022-08-18T00:00:00.000","Kia Motors Corp","White","E298910",,"4958","S","TRIPP","AVE","4940","S","tripp",,"CDOT Street Resurfacing","22-00087747","1148800.14232542","1871176.78969558","41.80243866","-87.729817243","
,  
(41.802438660164256, -87.72981724339282)"
"2022-08-18T00:00:00.000","Nissan","Gray","193739",,"4958","S","TRIPP","AVE","4941","S","tripp",,"CDOT Street Resurfacing","22-00087745","1148800.14232542","1871176.78969558","41.80243866","-87.729817243","
,  
(41.802438660164256, -87.72981724339282)"
"2022-08-17T21:35:00.000","Nissan","Black","CJ28199","IL","652","W","18TH",,"1818","S","Union",,"Accident","22-00087461","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-17T21:30:00.000","Nissan","Black","CC78981","IL","505","E","ILLINOIS","ST","522","E","Illinois",,"Accident","22-00087462","1180067.70143085","1903738.44214226","41.891130286","-87.614146022","
,  
(41.89113028573227, -87.61414602173481)"
"2022-08-17T21:20:00.000","Nissan","Black","CB13482","IL","652","W","18TH",,"1818","S","Union",,"Accident","22-00087459","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-17T18:30:00.000","Chevrolet","Blue","DD61795","IL","3552","S","IRON","ST","1365","W","37th st",,"Film Office","22-00087441","1167938.09923568","1881220.81490398","41.829610348","-87.659340996","
,  
(41.82961034840077, -87.65934099557715)"
"2022-08-17T18:29:00.000","Chevrolet","Black","CG35093","IL","2300","N","LSD",,"1647 N Clark","N","Clark",,"Broken Down","22-00087435","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-17T17:48:00.000","Chevrolet","Black","BF22099","IL","3550","S","IRON","ST","1365","W","37th st",,"Film Office","22-00087433","1167938.09293873","1881245.43339538","41.829677904","-87.65934031","
,  
(41.82967790413278, -87.65934031003049)"
"2022-08-17T16:46:00.000","Toyota","Black","8458988","IL","701","N","SACRAMENTO",,"10300","S","DOTY",,"Pound Transfer","22-00087419","1156240.84637607","1904115.41185874","41.892679406","-87.70164016","
,  
(41.892679406468524, -87.7016401601461)"
"2022-08-17T16:20:00.000","Nissan","Blue","MTX224","MN","2440","N","SAWYER",,"3260","W","Fullerton",,"Other","22-00087417","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-17T16:00:00.000","Nissan","Burgundy","33412","IL","3200","S","LSD",,"360","E","Monroe",,"Broken Down","22-00087414","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-17T15:32:00.000","Hyundai","Blue","DB76238","IL","2442","W","JACKSON",,"2432","W","JACKSON",,"Other","22-00087404","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-17T14:56:00.000","Ford","Black","7582LY","IL","1148","N","CLARK","ST","1166","N","Clark",,"Broken Down","22-00087396","1175316.55870321","1908114.78062014","41.903247134","-87.631462967","
,  
(41.903247133568115, -87.63146296661739)"
"2022-08-17T14:00:00.000","Toyota","Black","X341623","IL","207","S","COLUMBUS",,"130","S","Columbus",,"Film Office","22-00087388","1178318.78983241","1899376.36392427","41.879200567","-87.620701868","
,  
(41.87920056734555, -87.62070186845503)"
"2022-08-17T13:45:00.000","Buick","Black","DE61581","IL","2701","W","FITCH","AVE","2754","W","Estes St",,"CDOT Street Resurfacing","22-00087365","1157032.89222338","1947251.33007303","42.011031021","-87.697556062","
,  
(42.011031021430384, -87.69755606153453)"
"2022-08-17T13:45:00.000","Ford","White","3634643","IL","2849","W","BIRCHWOOD","AVE","2908","W","Birchwood",,"CDOT Street Resurfacing","22-00087362","1155936.74156479","1949519.79078267","42.017278024","-87.701527648","
,  
(42.017278023722945, -87.70152764821238)"
"2022-08-17T13:45:00.000","Toyota","Silver","MYX37777","TX","5344","S","SHORE","DR","5555","E","56th Street",,"CDOT Street Resurfacing","22-00087357","1188946.96527602","1869986.73951925","41.798305194","-87.58262094","
,  
(41.79830519404538, -87.58262094026402)"
"2022-08-17T13:40:00.000","Nissan","Beige","DD42073","IL","614","N","ORLEANS","ST","351","W","ONTARIO",,"Accident","22-00087384","1173812.16244403","1904288.84263719","41.892782195","-87.637102918","
,  
(41.89278219527173, -87.63710291777264)"
"2022-08-17T12:59:00.000","GMC","Maroon","YZX276","IL","8400","W","IRVING PK",,"4011","N","Cumberland",,"Accident","22-00087356","1119431.5831526","1925720.91027591","41.952632035","-87.836368902","
,  
(41.952632034770474, -87.8363689022612)"
"2022-08-17T12:40:00.000","Honda","Beige","25339","IL","1368","E","48TH","ST","1371","E","48th street",,"Water Management","22-00087354","1186139.49333101","1873457.1622447","41.807895108","-87.592806673","
,  
(41.807895107509175, -87.59280667273522)"
"2022-08-17T12:37:00.000","Saturn","Silver","1G8AJ55F46Z180318",,"1243","N","RACINE",,"2119","N","Lakewood",,"Peoples Gas","22-00087348","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-17T12:30:00.000","Nissan","Gray","Z661589","IL","1652","N","NAGLE","AVE","6444","W","wabansia",,"CDOT Street Resurfacing","22-00087369","1133041.47626834","1910298.12364601","41.910082655","-87.786698786","
,  
(41.910082654547864, -87.78669878601863)"
"2022-08-17T12:19:00.000","Infiniti","White","CX45084","IL","2200","S","LAKESHORE NORTHBOUND","DR","1800","S","Moe Dr.",,"Broken Down","22-00087360","1179208.14856408","1891781.30128714","41.858338974","-87.617668838","
,  
(41.85833897445471, -87.61766883775951)"
"2022-08-17T12:15:00.000","Chrysler","Black","4928121","IL","1654","N","NAGLE","AVE","6439","W","wabansia",,"CDOT Street Resurfacing","22-00087368","1132964.46434126","1910537.50462121","41.910740893","-87.786976101","
,  
(41.91074089262183, -87.78697610069801)"
"2022-08-17T12:00:00.000","Chevrolet","Gold","X329030","IL","6412","W","WABANSIA","AVE","6442","W","wabansia",,"CDOT Street Resurfacing","22-00087367","1133339.07746327","1910625.20867145","41.910975007","-87.785597825","
,  
(41.91097500723003, -87.78559782485485)"
"2022-08-17T11:45:00.000","Volkswagen","Gray","7FCF10","MD","2434","N","STOCKTON","DR","2500","N","STOCKTON",,"Other","22-00087332","1173585.4362404","1916549.83856463","41.926432015","-87.637570324","
,  
(41.926432014759854, -87.63757032376775)"
"2022-08-17T11:27:00.000","Honda","Gray","Z684966","IL","2331","W","SCHOOL",,"2342","W","School",,"Other","22-00087323","1176514.52350622","1900216.52038751","41.881546924","-87.627301369","
,  
(41.88154692367463, -87.62730136935829)"
"2022-08-17T11:25:00.000","Honda","Gray","CT39612","IL","1305","N","HALSTED","ST","1320","N","Halsted",,"Accident","22-00087322","1170784.89343329","1908801.83918498","41.905232998","-87.648088416","
,  
(41.90523299763287, -87.64808841628624)"
"2022-08-17T11:20:00.000","Ford","White","1799152","IL","2756","N","LECLAIRE","AVE","2721","N","Laramie",,"Peoples Gas","22-00087314","1141897.16193623","1917940.55226221","41.930894811","-87.753976391","
,  
(41.93089481061001, -87.75397639126412)"
"2022-08-17T11:15:00.000","Chevrolet","White","KFE9177","IL","1326","N","HALSTED","ST","1316","N","Halsted",,"Accident","22-00087325","1170660.15214162","1908948.81334237","41.905639037","-87.648542318","
,  
(41.90563903660747, -87.64854231792869)"
"2022-08-17T11:15:00.000","Toyota","Red","LRL634","IL","4958","S","KEELER","AVE","4947","S","TRIPP",,"CDOT Street Resurfacing","22-00087345","1149133.58275595","1871181.72669202","41.802445777","-87.728594231","
,  
(41.80244577684814, -87.72859423120622)"
"2022-08-17T11:05:00.000","Audi","Blue","G103678","IL","753","W","SCOTT","ST","1311","N","Halsted",,"Accident","22-00087319","1171099.01174826","1908862.52363442","41.905392628","-87.646932784","
,  
(41.90539262778246, -87.64693278370176)"
"2022-08-17T11:05:00.000","Honda","Gray","P658240","IL","3938","N","PAULINA",,"3925","N","Paulina",,"Forestry","22-00087321","1164357.01374411","1926240.55422652","41.953224331","-87.671205312","
,  
(41.95322433099762, -87.6712053118879)"
"2022-08-17T11:05:00.000","Honda","Gray","CG57063","IL","2010","N","ORLEANS","ST","540","W","ARMITAGE",,"Other","22-00087320","1173533.11816134","1913727.48970745","41.918688533","-87.637846678","
,  
(41.91868853328098, -87.6378466780894)"
