"week_end","age_group","race_ethnicity","population_size","_1st_dose","_1st_dose_percent","vaccine_series_completed","vaccine_series_completed_percent","boosted","boosted_percent"
"2022-02-05T00:00:00.000","0-4","All","162797","0","0.000","0","0.000","0","0.000"
"2021-11-27T00:00:00.000","0-4","All","162797","0","0.000","0","0.000","0","0.000"
"2022-08-20T00:00:00.000","0-4","All","162797","17501","0.108","4880","0.03","0","0"
"2022-06-18T00:00:00.000","0-4","All","162797","0","0.000","0","0.000","0","0.000"
"2020-12-19T00:00:00.000","0-4","All","162797","0","0.000","0","0.000","0","0.000"
"2022-07-23T00:00:00.000","0-4","All","162797","12088","0.074","644","0.004","0","0"
"2022-01-08T00:00:00.000","0-4","All","162797","0","0.000","0","0.000","0","0.000"
"2021-09-25T00:00:00.000","0-4","All","162797","0","0.000","0","0.000","0","0.000"
"2022-02-19T00:00:00.000","0-4","All","162797","0","0.000","0","0.000","0","0.000"
"2021-02-20T00:00:00.000","0-4","All","162797","0","0.000","0","0.000","0","0.000"
"2022-06-25T00:00:00.000","0-4","All","162797","2055","0.013","0","0","0","0"
"2021-08-07T00:00:00.000","0-4","All","162797","0","0.000","0","0.000","0","0.000"
"2021-10-09T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-07-09T00:00:00.000","0-4","Asian, non-Latinx","9998","666","0.067","1","0","0","0"
"2022-02-05T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-10-16T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-08-28T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-12-04T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-09-11T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-08-14T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-05-22T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-01-15T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-06-26T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-10-02T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-05-29T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-05-08T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-12-18T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-01-30T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-04-03T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-03-06T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-05-01T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-06-25T00:00:00.000","0-4","Asian, non-Latinx","9998","164","0.016","0","0","0","0"
"2021-04-17T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-05-07T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-09-18T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-04-10T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-01-02T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-12-25T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-08-20T00:00:00.000","0-4","Asian, non-Latinx","9998","1478","0.148","358","0.036","0","0"
"2021-07-17T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-07-10T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-03-13T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-04-16T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-01-16T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-08-06T00:00:00.000","0-4","Asian, non-Latinx","9998","1275","0.128","230","0.023","0","0"
"2021-03-27T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-01-23T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-01-22T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-04-30T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-06-18T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-02-19T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-04-23T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-03-19T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-08-13T00:00:00.000","0-4","Asian, non-Latinx","9998","1372","0.137","304","0.03","0","0"
"2022-05-21T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2020-12-26T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-05-28T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-05-14T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-04-02T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-02-13T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-11-13T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-05-15T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-01-29T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-07-31T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-08-07T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-03-20T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-11-06T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-01-08T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-10-30T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-07-24T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-12-11T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-07-23T00:00:00.000","0-4","Asian, non-Latinx","9998","1034","0.103","63","0.006","0","0"
"2021-06-12T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-07-02T00:00:00.000","0-4","Asian, non-Latinx","9998","433","0.043","0","0","0","0"
"2021-09-04T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-04-24T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-09-25T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2020-12-19T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-06-04T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-07-30T00:00:00.000","0-4","Asian, non-Latinx","9998","1171","0.117","143","0.014","0","0"
"2021-08-21T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-03-05T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-02-27T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-02-20T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-04-09T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-02-12T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-02-06T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-03-12T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-07-03T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-06-05T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-01-01T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-06-19T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-11-20T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-06-11T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-03-26T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-02-26T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2022-07-16T00:00:00.000","0-4","Asian, non-Latinx","9998","886","0.089","2","0","0","0"
"2021-10-23T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-01-09T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-11-27T00:00:00.000","0-4","Asian, non-Latinx","9998","0","0.000","0","0.000","0","0.000"
"2021-09-04T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-01-22T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-11-27T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-09-11T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-05-21T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-05-15T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-08-06T00:00:00.000","0-4","Black, non-Latinx","47946","954","0.02","85","0.002","0","0"
"2022-03-05T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-08-14T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-07-31T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-12-04T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-06-26T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-05-28T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-02-27T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-03-19T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-10-16T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-01-29T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-12-25T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-02-06T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-04-02T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-05-08T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-04-10T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-10-02T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-08-20T00:00:00.000","0-4","Black, non-Latinx","47946","1213","0.025","153","0.003","0","0"
"2021-01-09T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-10-23T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-02-05T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-07-02T00:00:00.000","0-4","Black, non-Latinx","47946","237","0.005","0","0","0","0"
"2022-05-14T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-10-09T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-02-26T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-07-10T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-09-25T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-03-13T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-06-04T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-11-06T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2020-12-19T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-04-30T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-05-01T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-04-23T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-01-16T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-05-22T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-01-30T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-08-07T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-09-18T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-01-15T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-05-29T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-03-27T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-12-11T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-08-13T00:00:00.000","0-4","Black, non-Latinx","47946","1084","0.023","120","0.003","0","0"
"2022-07-16T00:00:00.000","0-4","Black, non-Latinx","47946","570","0.012","0","0","0","0"
"2021-07-17T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2020-12-26T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-07-09T00:00:00.000","0-4","Black, non-Latinx","47946","397","0.008","0","0","0","0"
"2022-07-30T00:00:00.000","0-4","Black, non-Latinx","47946","830","0.017","58","0.001","0","0"
"2021-06-12T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-06-05T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-06-18T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-01-01T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-06-25T00:00:00.000","0-4","Black, non-Latinx","47946","76","0.002","0","0","0","0"
"2022-03-12T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-11-13T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-07-23T00:00:00.000","0-4","Black, non-Latinx","47946","694","0.014","20","0","0","0"
"2022-06-11T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-02-13T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-02-19T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-04-16T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-01-23T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-10-30T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-08-21T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-05-07T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-04-09T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-07-24T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-04-03T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-07-03T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-01-02T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-11-20T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-08-28T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-02-12T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-04-24T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-03-06T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-02-20T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-06-19T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-12-18T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-03-26T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-03-20T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2022-01-08T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-04-17T00:00:00.000","0-4","Black, non-Latinx","47946","0","0.000","0","0.000","0","0.000"
"2021-06-12T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-09-04T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-01-29T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-11-27T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-06-05T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-01-08T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-06-26T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-01-01T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-09-11T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-07-31T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-01-16T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-02-20T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-12-11T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-08-13T00:00:00.000","0-4","Latinx","54903","2431","0.044","278","0.005","0","0"
"2021-12-04T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2021-02-27T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
"2022-06-11T00:00:00.000","0-4","Latinx","54903","0","0.000","0","0.000","0","0.000"
