"date","block","zip_code","ward","community_area","area","district","beat","street_outreach_organization","unique_id","month","day_of_week","hour","incident_type_description","rounds","illinois_house_district","illinois_senate_district","latitude","longitude","location"
"2022-08-27T22:45:40.000","600  W 47TH ST","60609","11","NEW CITY","1","9","0925","Acclivus Fuller Park","SST-133255","8","7","22","MULTIPLE GUNSHOTS","5","6","3","41.808377049","-87.642649623","POINT (-87.6426496232 41.8083770493)"
"2022-08-27T22:36:06.000","3300  S MORGAN ST","60608","11","BRIDGEPORT","1","9","0913","None","SST-133250","8","7","22","MULTIPLE GUNSHOTS","3","2","1","41.834966682","-87.650410656","POINT (-87.650410656271 41.834966681947)"
"2022-08-27T22:36:01.000","3200  S MORGAN ST","60608","11","BRIDGEPORT","1","9","0913","None","SST-133249","8","7","22","MULTIPLE GUNSHOTS","10","2","1","41.835782693","-87.651295936","POINT (-87.651295935899 41.835782693358)"
"2022-08-27T22:28:24.000","2200  E 69TH ST","60649","5","SOUTH SHORE","1","3","0331","Claretian Associates - South Shore","SST-439987","8","7","22","MULTIPLE GUNSHOTS","2","25","13","41.769076427","-87.571331721","POINT (-87.57133172072 41.769076427142)"
"2022-08-27T22:27:38.000","4900  W FERDINAND ST","60644","37","AUSTIN","4","15","1532","READI 60644 | INVC - Austin","SST-378288","8","7","22","SINGLE GUNSHOT","1","8","4","41.88924304","-87.750327852","POINT (-87.75032785172 41.889243040358)"
"2022-08-27T22:27:02.000","4900  W FERDINAND ST","60644","37","AUSTIN","4","15","1532","READI 60644 | INVC - Austin","SST-378286","8","7","22","MULTIPLE GUNSHOTS","10","8","4","41.889059563","-87.749042552","POINT (-87.749042552399 41.889059563142)"
"2022-08-27T22:26:59.000","4900  W FERDINAND ST","60644","37","AUSTIN","4","15","1532","READI 60644 | INVC - Austin","SST-378285","8","7","22","MULTIPLE GUNSHOTS","5","8","4","41.888827368","-87.749104114","POINT (-87.7491041142 41.8888273682)"
"2022-08-27T22:23:34.000","4100  W 78TH ST","60652","18","ASHBURN","1","8","0834","None","SST-492005","8","7","22","MULTIPLE GUNSHOTS","6","22","11","41.751609413","-87.725061296","POINT (-87.7250612959 41.7516094126)"
"2022-08-27T22:22:12.000","3700  WEST AUGUSTA BOULEVARD","60651","27","HUMBOLDT PARK","4","11","1112","ALSO - Humboldt Park","SST-628243","8","7","22","GUNSHOT OR FIRECRACKER","1","10","5","41.898904813","-87.720554433","POINT (-87.72055443328 41.898904813042)"
"2022-08-27T22:14:49.000","4100  W 77TH PL","60652","18","ASHBURN","1","8","0834","None","SST-491990","8","7","22","MULTIPLE GUNSHOTS","5","22","11","41.752956098","-87.725127905","POINT (-87.725127905171 41.752956097547)"
"2022-08-27T22:14:43.000","4100  W 77TH PL","60652","18","ASHBURN","1","8","0834","None","SST-491988","8","7","22","MULTIPLE GUNSHOTS","16","22","11","41.752594362","-87.725586761","POINT (-87.72558676052 41.752594361658)"
"2022-08-27T22:10:09.000","3200  WEST CONGRESS PARKWAY","60624","28","EAST GARFIELD PARK","4","11","1134","READI 60624 | Breakthrough East Garfield Park","SST-628238","8","7","22","SINGLE GUNSHOT","1","9","5","41.874739395","-87.708245228","POINT (-87.70824522752 41.874739395058)"
"2022-08-27T22:04:30.000","900  NORTH HAMLIN AVENUE","60651","27","HUMBOLDT PARK","4","11","1112","ALSO - Humboldt Park","SST-628236","8","7","22","SINGLE GUNSHOT","1","10","5","41.896847111","-87.721441906","POINT (-87.721441906199 41.896847111242)"
"2022-08-27T21:58:55.000","4800  S ASHLAND AVE","60609","20","NEW CITY","1","9","0931","PBMR - New City","SST-133200","8","7","21","MULTIPLE GUNSHOTS","4","6","3","41.805903226","-87.665444062","POINT (-87.665444061871 41.805903226347)"
"2022-08-27T21:58:01.000","7900  S AVALON AVE","60619","8","AVALON PARK","2","4","0411","None","SST-360401","8","7","21","MULTIPLE GUNSHOTS","3","33","17","41.751041199","-87.594286868","POINT (-87.594286867701 41.751041198858)"
"2022-08-27T21:41:08.000","3800  W PIPPIN ST","60652","18","ASHBURN","1","8","0833","SWOP - Chicago Lawn","SST-491960","8","7","21","MULTIPLE GUNSHOTS","4","32","16","41.754487548","-87.719580008","POINT (-87.719580008371 41.754487547547)"
"2022-08-27T21:39:46.000","5100  S RICHMOND ST","60632","14","GAGE PARK","1","9","0923","None","SST-133175","8","7","21","GUNSHOT OR FIRECRACKER","1","1","1","41.799062827","-87.697575343","POINT (-87.6975753434 41.799062827)"
"2022-08-27T21:32:49.000","7900  S AVALON AVE","60619","8","AVALON PARK","2","4","0411","None","SST-360392","8","7","21","MULTIPLE GUNSHOTS","3","33","17","41.750702325","-87.594357714","POINT (-87.59435771378 41.750702324958)"
"2022-08-27T21:25:06.000","5100  S MICHIGAN AVE","60615","3","WASHINGTON PARK","1","2","0231","Acclivus Washington Park","SST-364765","8","7","21","SINGLE GUNSHOT","1","5","3","41.799960594","-87.622545718","POINT (-87.6225457183 41.7999605936)"
"2022-08-27T21:16:15.000","3500  W 78TH ST","60652","18","ASHBURN","1","8","0835","None","SST-491896","8","7","21","MULTIPLE GUNSHOTS","8","32","16","41.750633178","-87.711513967","POINT (-87.711513967099 41.750633177842)"
"2022-08-27T21:15:05.000","13200  S GREENWOOD AVE","60827","9","RIVERDALE","2","5","0533","UCAN - Riverdale","SST-552293","8","7","21","MULTIPLE GUNSHOTS","3","29","15","41.654815239","-87.59452195","POINT (-87.59452194958 41.654815238742)"
"2022-08-27T21:09:58.000","3500  W 78TH ST","60652","18","ASHBURN","1","8","0835","None","SST-491873","8","7","21","SINGLE GUNSHOT","1","32","16","41.750943567","-87.710883872","POINT (-87.71088387218 41.750943567142)"
"2022-08-27T21:08:20.000","13200  S ELLIS AVE","60827","9","RIVERDALE","2","5","0533","UCAN - Riverdale","SST-552290","8","7","21","MULTIPLE GUNSHOTS","10","29","15","41.655141278","-87.596315925","POINT (-87.596315924671 41.655141278447)"
"2022-08-27T21:07:32.000","5000  S CARPENTER ST","60609","20","NEW CITY","1","9","0933","PBMR - New City","SST-133136","8","7","21","MULTIPLE GUNSHOTS","4","6","3","41.802274838","-87.651269931","POINT (-87.651269930599 41.802274837842)"
"2022-08-27T21:03:51.000","5600  S HARPER AVE","60637","5","HYDE PARK","1","2","0235","None","SST-364764","8","7","21","MULTIPLE GUNSHOTS","10","25","13","41.79184858","-87.588392171","POINT (-87.588392170701 41.791848580442)"
"2022-08-27T21:03:40.000","1900  E 75TH ST","60649","8","SOUTH SHORE","1","3","0333","None","SST-439934","8","7","21","MULTIPLE GUNSHOTS","10","26","13","41.758559608","-87.577083002","POINT (-87.577083001701 41.758559608042)"
"2022-08-27T21:03:40.000","7300  S CLYDE AVE","60649","5","SOUTH SHORE","1","3","0333","None","SST-439935","8","7","21","MULTIPLE GUNSHOTS","10","26","13","41.761416558","-87.573504886","POINT (-87.5735048861 41.7614165581)"
"2022-08-27T21:03:31.000","1900  E 75TH ST","60649","8","SOUTH SHORE","1","3","0333","None","SST-439932","8","7","21","MULTIPLE GUNSHOTS","12","26","13","41.759245348","-87.576913924","POINT (-87.57691392388 41.759245348058)"
"2022-08-27T21:03:31.000","7400  S BENNETT AVE","60649","8","SOUTH SHORE","2","4","0414","None","SST-360385","8","7","21","MULTIPLE GUNSHOTS","14","5","3","41.757947927","-87.578869979","POINT (-87.578869979 41.7579479272)"
"2022-08-27T21:03:27.000","10300  S COMMERCIAL AVE","60617","10","SOUTH DEERING","2","4","0431","Claretian Associates - South Deering","SST-390061","8","7","21","SINGLE GUNSHOT","1","25","13","41.708482268","-87.552164205","POINT (-87.552164205201 41.708482268458)"
"2022-08-27T21:02:20.000","3700  W 71ST ST","60629","13","WEST LAWN","1","8","0833","SWOP - Chicago Lawn","SST-491846","8","7","21","MULTIPLE GUNSHOTS","2","22","11","41.763559608","-87.715406569","POINT (-87.715406569099 41.763559608142)"
"2022-08-27T20:47:34.000","00  N LONG AVE","60644","29","AUSTIN","4","15","1522","READI 60644 | INVC - Austin","SST-378197","8","7","20","MULTIPLE GUNSHOTS","4","8","4","41.880859838","-87.761248839","POINT (-87.76124883922 41.880859838442)"
"2022-08-27T20:43:56.000","3700  W 65TH PL","60629","23","WEST LAWN","1","8","0833","SWOP - Chicago Lawn","SST-491802","8","7","20","SINGLE GUNSHOT","1","22","11","41.77481566","-87.715758238","POINT (-87.71575823848 41.774815659858)"
"2022-08-27T20:06:57.000","2500  N LINDER AVE","60639","30","BELMONT CRAGIN","3","25","2515","ALSO - Belmont Cragin","SST-622151","8","7","20","MULTIPLE GUNSHOTS","3","3","2","41.927170634","-87.762966565","POINT (-87.762966564701 41.927170633658)"
"2022-08-27T20:06:16.000","2800  S KILDARE AVE","60623","22","SOUTH LAWNDALE","4","10","1031","READI 60623 | New Life Centers - South Lawndale | Enlace - South Lawndale","SST-335701","8","7","20","SINGLE GUNSHOT","1","24","12","41.839914113","-87.731738941","POINT (-87.731738941101 41.839914112858)"
"2022-08-27T19:49:26.000","1100  WEST 65TH STREET","60621","16","ENGLEWOOD","1","7","0724","TADC - Englewood | READI 60621 | Public Equity - Englewood","SST-773610","8","7","19","MULTIPLE GUNSHOTS","5","6","3","41.7765669","-87.654129305","POINT (-87.654129304571 41.776566899847)"
"2022-08-27T19:45:27.000","4600  S HAMLIN AVE","60632","14","ARCHER HEIGHTS","1","8","0821","None","SST-473983","8","7","19","MULTIPLE GUNSHOTS","5","1","1","41.808180707","-87.718258568","POINT (-87.71825856758 41.808180706842)"
"2022-08-27T19:16:00.000","1800  WEST 69TH STREET","60636","17","WEST ENGLEWOOD","1","7","0735","TADC - West Englewood | READI 60631 | Public Equity - West Englewood","SST-773602","8","7","19","MULTIPLE GUNSHOTS","5","32","16","41.768368542","-87.670591788","POINT (-87.67059178778 41.768368542158)"
"2022-08-27T19:05:43.000","300  N LONG AVE","60644","37","AUSTIN","4","15","1523","READI 60644 | INVC - Austin","SST-378152","8","7","19","GUNSHOT OR FIRECRACKER","1","8","4","41.886054941","-87.760103583","POINT (-87.76010358308 41.886054940558)"
"2022-08-27T18:58:49.000","7100  S DOBSON AVE","60619","5","GREATER GRAND CROSSING","1","3","0324","None","SST-439910","8","7","18","SINGLE GUNSHOT","1","5","3","41.765566474","-87.599071739","POINT (-87.599071739371 41.765566473747)"
"2022-08-27T18:53:42.000","800  E 64TH ST","60637","20","WOODLAWN","1","3","0312","Project H.O.O.D. - Woodlawn","SST-439908","8","7","18","SINGLE GUNSHOT","1","26","13","41.778450254","-87.605989534","POINT (-87.60598953392 41.778450254258)"
"2022-08-27T18:49:02.000","300  W 95TH ST","60620","21","ROSELAND","2","6","0634","CRED South Side","SST-552209","8","7","18","SINGLE GUNSHOT","1","27","14","41.722213304","-87.632223251","POINT (-87.632223250599 41.722213303758)"
"2022-08-27T18:48:58.000","300  W 95TH ST","60620","21","ROSELAND","2","6","0634","CRED South Side","SST-370794","8","7","18","MULTIPLE GUNSHOTS","7","27","14","41.721271571","-87.63126882","POINT (-87.631268819501 41.721271571442)"
"2022-08-27T18:48:47.000","9500  S PRINCETON AVE","60628","21","ROSELAND","2","5","0511","UCAN - Roseland | CRED South Side","SST-552206","8","7","18","MULTIPLE GUNSHOTS","15","27","14","41.719749169","-87.63116956","POINT (-87.631169559799 41.719749169042)"
"2022-08-27T18:19:36.000","4500  WEST GLADYS AVENUE","60624","28","WEST GARFIELD PARK","4","11","1131","READI 60624 | INVC - West Garfield Park","SST-628087","8","7","18","MULTIPLE GUNSHOTS","3","10","5","41.875803366","-87.739750255","POINT (-87.73975025502 41.875803366042)"
"2022-08-27T18:13:16.000","5000  S JUSTINE ST","60609","20","NEW CITY","1","9","0933","PBMR - New City","SST-132985","8","7","18","GUNSHOT OR FIRECRACKER","1","6","3","41.801337649","-87.663572007","POINT (-87.6635720068 41.8013376494)"
"2022-08-27T17:56:38.000","6900  S HARPER AVE","60637","5","SOUTH SHORE","1","3","0332","Claretian Associates - South Shore","SST-439906","8","7","17","MULTIPLE GUNSHOTS","4","26","13","41.767407189","-87.588807475","POINT (-87.588807474899 41.767407188942)"
"2022-08-27T17:35:53.000","5900  SOUTH GREEN STREET","60621","16","ENGLEWOOD","1","7","0712","TADC - Englewood | READI 60621 | Public Equity - Englewood","SST-773566","8","7","17","SINGLE GUNSHOT","1","6","3","41.785471888","-87.646801772","POINT (-87.646801771599 41.785471887942)"
"2022-08-27T17:29:19.000","9300  S ANTHONY AVE","60617","10","CALUMET HEIGHTS","2","4","0423","Claretian Associates - South Chicago","SST-415780","8","7","17","SINGLE GUNSHOT","1","25","13","41.72540923","-87.552562468","POINT (-87.552562468371 41.725409229947)"
"2022-08-27T17:29:01.000","6900  SOUTH GREEN STREET","60621","6","ENGLEWOOD","1","7","0733","TADC - Englewood | READI 60621 | Public Equity - Englewood","SST-773556","8","7","17","MULTIPLE GUNSHOTS","3","32","16","41.767560175","-87.646019365","POINT (-87.646019364999 41.767560175342)"
"2022-08-27T17:25:00.000","3100  N LAWNDALE AVE","60618","30","AVONDALE","3","25","2523","ALSO - Avondale","SST-622055","8","7","17","SINGLE GUNSHOT","1","40","20","41.937906887","-87.7192013","POINT (-87.7192012997 41.937906887)"
"2022-08-27T16:55:50.000","4600  S LAVERGNE AVE","60638","22","GARFIELD RIDGE","1","8","0814","None","SST-418595","8","7","16","MULTIPLE GUNSHOTS","2","1","1","41.807330438","-87.748221127","POINT (-87.7482211274 41.8073304385)"
"2022-08-27T16:41:21.000","10200  S VERNON AVE","60628","9","ROSELAND","2","5","0511","UCAN - Roseland","SST-552188","8","7","16","MULTIPLE GUNSHOTS","3","28","14","41.709212207","-87.61311834","POINT (-87.61311833972 41.709212207058)"
"2022-08-27T16:13:33.000","700  E 104TH ST","60628","9","PULLMAN","2","5","0512","CRED South Side","SST-552187","8","7","16","SINGLE GUNSHOT","1","34","17","41.705049971","-87.606659555","POINT (-87.60665955522 41.705049971442)"
"2022-08-27T15:59:49.000","2000  E 87TH ST","60617","8","AVALON PARK","2","4","0412","None","SST-360354","8","7","15","SINGLE GUNSHOT","1","33","17","41.736848714","-87.57343259","POINT (-87.573432589501 41.736848714342)"
"2022-08-27T15:54:21.000","200  E 121ST PL","60628","9","WEST PULLMAN","2","5","0532","None","SST-552184","8","7","15","SINGLE GUNSHOT","1","29","15","41.673369692","-87.615625073","POINT (-87.615625072601 41.673369691642)"
"2022-08-27T15:51:54.000","2800  S KOMENSKY AVE","60623","22","SOUTH LAWNDALE","4","10","1031","READI 60623 | New Life Centers - South Lawndale | Enlace - South Lawndale","SST-335670","8","7","15","SINGLE GUNSHOT","1","24","12","41.839753174","-87.725582676","POINT (-87.725582676371 41.839753173747)"
"2022-08-27T15:24:43.000","8800  S CREGIER AVE","60617","8","CALUMET HEIGHTS","2","4","0412","None","SST-360353","8","7","15","GUNSHOT OR FIRECRACKER","2","33","17","41.733290003","-87.580033587","POINT (-87.58003358728 41.733290002942)"
"2022-08-27T15:23:33.000","4100  WEST MAYPOLE AVENUE","60624","28","WEST GARFIELD PARK","4","11","1114","READI 60624 | INVC - West Garfield Park","SST-628051","8","7","15","MULTIPLE GUNSHOTS","17","10","5","41.884623406","-87.728163745","POINT (-87.728163745001 41.884623406058)"
"2022-08-27T15:14:14.000","5300  S HOYNE AVE","60609","16","NEW CITY","1","9","0932","None","SST-132934","8","7","15","MULTIPLE GUNSHOTS","9","1","1","41.795290651","-87.676056352","POINT (-87.676056351701 41.795290651142)"
"2022-08-27T15:13:14.000","700  NORTH MONTICELLO AVENUE","60624","27","HUMBOLDT PARK","4","11","1112","READI 60624 | ALSO - Humboldt Park","SST-628049","8","7","15","MULTIPLE GUNSHOTS","2","10","5","41.894463987","-87.717653197","POINT (-87.717653197299 41.894463986558)"
"2022-08-27T15:11:26.000","2200  E 84TH ST","60617","7","SOUTH CHICAGO","2","4","0412","None","SST-360352","8","7","15","MULTIPLE GUNSHOTS","6","33","17","41.742923574","-87.570269464","POINT (-87.57026946408 41.742923573858)"
"2022-08-27T15:02:44.000","11600  S RACINE AVE","60643","34","WEST PULLMAN","2","5","0524","Roseland Ceasefire - West Pullman | CRED South Side | Acclivus West Pullman","SST-552180","8","7","15","GUNSHOT OR FIRECRACKER","2","27","14","41.682092835","-87.651489017","POINT (-87.651489016771 41.682092835047)"
"2022-08-27T15:00:49.000","11600  S RACINE AVE","60643","34","WEST PULLMAN","2","5","0524","Roseland Ceasefire - West Pullman | CRED South Side | Acclivus West Pullman","SST-552179","8","7","15","SINGLE GUNSHOT","1","27","14","41.68230874","-87.652204289","POINT (-87.652204289499 41.682308739558)"
"2022-08-27T14:59:28.000","11600  S RACINE AVE","60643","34","WEST PULLMAN","2","5","0524","Roseland Ceasefire - West Pullman | CRED South Side | Acclivus West Pullman","SST-552178","8","7","14","SINGLE GUNSHOT","1","27","14","41.682053557","-87.652163769","POINT (-87.65216376892 41.682053556958)"
"2022-08-27T14:58:07.000","3600  WEST 5TH AVENUE","60624","28","EAST GARFIELD PARK","4","11","1133","READI 60624","SST-628046","8","7","14","MULTIPLE GUNSHOTS","8","9","5","41.87395707","-87.719958391","POINT (-87.719958390899 41.873957070042)"
"2022-08-27T14:49:36.000","1200  W 84TH ST","60620","21","AUBURN GRESHAM","2","6","0613","None","SST-370770","8","7","14","SINGLE GUNSHOT","1","27","14","41.741725249","-87.653727969","POINT (-87.653727968571 41.741725249247)"
"2022-08-27T14:42:45.000","7900  S INGLESIDE AVE","60619","8","GREATER GRAND CROSSING","2","6","0624","None","SST-268525","8","7","14","MULTIPLE GUNSHOTS","6","5","3","41.751360638","-87.601651148","POINT (-87.6016511485 41.7513606376)"
"2022-08-27T13:48:50.000","11900  S BISHOP ST","60643","34","WEST PULLMAN","2","5","0524","Roseland Ceasefire - West Pullman | Acclivus West Pullman","SST-552171","8","7","13","SINGLE GUNSHOT","1","27","14","41.678109275","-87.657431724","POINT (-87.657431724001 41.678109275158)"
"2022-08-27T13:09:25.000","4700  S ROCKWELL ST","60632","15","BRIGHTON PARK","1","9","0922","None","SST-132925","8","7","13","MULTIPLE GUNSHOTS","2","1","1","41.806513706","-87.689292727","POINT (-87.689292727 41.8065137059)"
"2022-08-27T11:20:51.000","100  N CENTRAL AVE","60644","29","AUSTIN","4","15","1512","READI 60644 | INVC - Austin","SST-378130","8","7","11","MULTIPLE GUNSHOTS","3","8","4","41.884599745","-87.765092513","POINT (-87.765092513371 41.884599744847)"
"2022-08-27T11:07:43.000","7700  S WOLCOTT AVE","60620","17","AUBURN GRESHAM","2","6","0611","TADC - Auburn Gresham","SST-370760","8","7","11","SINGLE GUNSHOT","1","31","16","41.754306582","-87.671248656","POINT (-87.671248655971 41.754306582247)"
"2022-08-27T11:05:33.000","10200  S PRINCETON AVE","60628","9","ROSELAND","2","5","0511","UCAN - Roseland","SST-552158","8","7","11","SINGLE GUNSHOT","1","27","14","41.707879719","-87.630795183","POINT (-87.63079518332 41.707879719058)"
"2022-08-27T10:12:42.000","10200  S PRINCETON AVE","60628","9","ROSELAND","2","5","0511","UCAN - Roseland","SST-552154","8","7","10","GUNSHOT OR FIRECRACKER","1","27","14","41.707088075","-87.630678075","POINT (-87.630678074701 41.707088074842)"
"2022-08-27T09:00:06.000","5100  S WESTERN AVE","60632","14","GAGE PARK","1","9","0923","None","SST-132904","8","7","9","MULTIPLE GUNSHOTS","7","1","1","41.799899422","-87.684029521","POINT (-87.684029520901 41.799899422342)"
"2022-08-27T08:22:21.000","3400  WEST GRENSHAW STREET","60624","24","NORTH LAWNDALE","4","11","1133","UCAN - North Lawndale | READI 60624","SST-627982","8","7","8","SINGLE GUNSHOT","1","9","5","41.867211998","-87.711780649","POINT (-87.71178064948 41.867211998358)"
"2022-08-27T08:03:26.000","6800  S CLAREMONT AVE","60636","17","CHICAGO LAWN","1","8","0832","SWOP - Chicago Lawn | READI 60631","SST-491665","8","7","8","MULTIPLE GUNSHOTS","10","32","16","41.76832077","-87.682060302","POINT (-87.6820603023 41.7683207696)"
"2022-08-27T07:54:04.000","8300  S HALSTED ST","60620","21","AUBURN GRESHAM","2","6","0613","None","SST-370753","8","7","7","MULTIPLE GUNSHOTS","3","31","16","41.741454126","-87.643875754","POINT (-87.64387575418 41.741454126342)"
"2022-08-27T07:15:16.000","7400  S EVANS AVE","60619","6","GREATER GRAND CROSSING","1","3","0323","Acclivus Greater Grand Crossing","SST-439840","8","7","7","SINGLE GUNSHOT","1","34","17","41.760507188","-87.606918893","POINT (-87.606918892971 41.760507187747)"
"2022-08-27T06:25:51.000","2300  E 73RD ST","60649","7","SOUTH SHORE","1","3","0334","Claretian Associates - South Shore","SST-439837","8","7","6","SINGLE GUNSHOT","1","26","13","41.762291881","-87.566885961","POINT (-87.56688596102 41.762291881242)"
"2022-08-27T06:22:45.000","500  WEST 58TH STREET","60621","20","ENGLEWOOD","1","7","0711","TADC - Englewood | READI 60621","SST-773512","8","7","6","GUNSHOT OR FIRECRACKER","1","5","3","41.789561231","-87.638343945","POINT (-87.63834394478 41.789561231158)"
"2022-08-27T06:10:55.000","600  SOUTH CALIFORNIA AVENUE","60612","28","EAST GARFIELD PARK","4","11","1135","Breakthrough East Garfield Park","SST-627978","8","7","6","MULTIPLE GUNSHOTS","8","9","5","41.873177313","-87.696161815","POINT (-87.69616181532 41.873177312958)"
