Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
HL401450,01/01/2005 12:01:00 AM,028XX W 25TH ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,1033,12,17,1157732,1887274,2005,41.846434616,-87.696622508,"(41.846434616, -87.696622508)"
HL440745,01/01/2005 12:01:00 AM,050XX N MAJOR AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1622,45,11,1137175,1933219,2005,41.972906633,-87.770961208,"(41.972906633, -87.770961208)"
HL446739,01/01/2005 12:01:00 AM,016XX N SAYRE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,false,true,2513,36,20,1129339,1910110,2005,41.909630362,-87.800304773,"(41.909630362, -87.800304773)"
HL462116,01/01/2005 12:01:00 AM,010XX W GRANVILLE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2433,48,06,1167960,1941343,2005,41.994588742,-87.657522554,"(41.994588742, -87.657522554)"
HL479319,01/01/2005 12:01:00 AM,077XX S MICHIGAN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0623,6,06,1178496,1853660,2005,41.753747,-87.621441858,"(41.753747, -87.621441858)"
HL520803,01/01/2005 12:01:00 AM,095XX S NORMAL AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,2223,21,20,1174648,1841454,2005,41.720338651,-87.635905847,"(41.720338651, -87.635905847)"
HL526285,01/01/2005 12:01:00 AM,005XX E 37TH PL,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0212,4,17,1180553,1880232,2005,41.826616057,-87.613087959,"(41.826616057, -87.613087959)"
HL552838,01/01/2005 12:01:00 AM,051XX S LA CROSSE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0814,23,02,1144894,1870133,2005,41.799648706,-87.744169195,"(41.799648706, -87.744169195)"
HL552545,01/01/2005 12:01:00 AM,047XX N HARDING AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1723,39,08A,1149204,1931223,2005,41.967204268,-87.726779585,"(41.967204268, -87.726779585)"
HL545171,01/01/2005 12:01:00 AM,047XX W OHIO ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1111,28,02,1144581,1903566,2005,41.891399332,-87.744476381,"(41.891399332, -87.744476381)"
HL576885,01/01/2005 12:01:00 AM,041XX W POTOMAC AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,OTHER,false,false,2534,37,02,1148515,1908338,2005,41.904419206,-87.729905251,"(41.904419206, -87.729905251)"
HL565018,01/01/2005 12:01:00 AM,006XX W BELDEN AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1812,43,02,1171646,1915535,2005,41.923690214,-87.644726741,"(41.923690214, -87.644726741)"
HL626759,01/01/2005 12:01:00 AM,021XX E 69TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0331,5,07,1191640,1859636,2005,41.76983708,-87.573080866,"(41.76983708, -87.573080866)"
HL628602,01/01/2005 12:01:00 AM,037XX N KENMORE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,FACTORY/MANUFACTURING BUILDING,false,false,2324,44,06,1168606,1925056,2005,41.949882725,-87.655620226,"(41.949882725, -87.655620226)"
HL610574,01/01/2005 12:01:00 AM,048XX W PALMER ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,2522,31,17,1143833,1914193,2005,41.920575037,-87.746956675,"(41.920575037, -87.746956675)"
HL512942,01/01/2005 12:01:00 AM,059XX S JUSTINE ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,0713,15,17,1167022,1865434,2005,41.786309231,-87.66315381,"(41.786309231, -87.66315381)"
HL662914,01/01/2005 12:01:00 AM,026XX S TRUMBULL AVE,0820,THEFT,$500 AND UNDER,STREET,true,false,1032,22,06,1153794,1886179,2005,41.843509013,-87.711103975,"(41.843509013, -87.711103975)"
HL526217,01/01/2005 12:01:00 AM,026XX N ELSTON AVE,1120,DECEPTIVE PRACTICE,FORGERY,GROCERY FOOD STORE,true,false,1432,1,10,1160965,1917567,2005,41.929494816,-87.683916158,"(41.929494816, -87.683916158)"
HM134967,01/01/2005 12:01:00 AM,031XX W POPE JOHN PAUL II DR,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0912,14,20,1156156,1875960,2005,41.815419529,-87.702711186,"(41.815419529, -87.702711186)"
HM119078,01/01/2005 12:01:00 AM,025XX W DIVISION ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,1312,26,02,1159281,1907894,2005,41.902986209,-87.690370865,"(41.902986209, -87.690370865)"
HL700161,01/01/2005 12:01:00 AM,016XX S BLUE ISLAND AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,GOVERNMENT BUILDING/PROPERTY,false,false,1222,25,06,1167599,1891886,2005,41.858883906,-87.660278483,"(41.858883906, -87.660278483)"
HL725031,01/01/2005 12:01:00 AM,047XX N DAMEN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1922,47,06,1162150,1931642,2005,41.968092661,-87.679166864,"(41.968092661, -87.679166864)"
HL735719,01/01/2005 12:01:00 AM,068XX S ELIZABETH ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0724,17,20,1169170,1859401,2005,41.769707727,-87.655452526,"(41.769707727, -87.655452526)"
HL773030,01/01/2005 12:01:00 AM,029XX S QUINN ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0923,11,06,1170429,1885147,2005,41.840330171,-87.650087372,"(41.840330171, -87.650087372)"
HL783601,01/01/2005 12:01:00 AM,068XX S PEORIA ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,true,0723,17,02,1171485,1859565,2005,41.77010738,-87.646961971,"(41.77010738, -87.646961971)"
HL725866,01/01/2005 12:01:00 AM,015XX N WALLER AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,2531,29,02,1138053,1909735,2005,41.908448259,-87.768301779,"(41.908448259, -87.768301779)"
HM167504,01/01/2005 12:01:00 AM,011XX N LAWNDALE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1112,27,11,1151504,1907267,2005,41.901422057,-87.718953928,"(41.901422057, -87.718953928)"
HM172341,01/01/2005 12:01:00 AM,047XX S PAULINA ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0931,20,20,1165810,1873260,2005,41.807810552,-87.667375326,"(41.807810552, -87.667375326)"
HL741489,01/01/2005 12:01:00 AM,025XX S CENTRAL PARK AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1024,22,02,1152774,1886979,2005,41.845724529,-87.714826038,"(41.845724529, -87.714826038)"
HM205036,01/01/2005 12:01:00 AM,060XX N NASSAU AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1611,41,06,1132202,1939790,2005,41.991026192,-87.789094763,"(41.991026192, -87.789094763)"
HM208278,01/01/2005 12:01:00 AM,059XX S CAMPBELL AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,true,false,0824,16,02,1160720,1865251,2005,41.785939526,-87.686265282,"(41.785939526, -87.686265282)"
HM227888,01/01/2005 12:01:00 AM,025XX S RIDGEWAY AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1013,22,20,1151776,1886964,2005,41.845703032,-87.718489032,"(41.845703032, -87.718489032)"
HM243450,01/01/2005 12:01:00 AM,022XX N MENARD AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,2515,37,02,1137356,1914315,2005,41.921028884,-87.770751891,"(41.921028884, -87.770751891)"
HM260381,01/01/2005 12:01:00 AM,001XX N MICHIGAN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,false,false,0122,42,06,1177270,1901551,2005,41.885191719,-87.624486846,"(41.885191719, -87.624486846)"
HM288577,01/01/2005 12:01:00 AM,026XX S HOMAN AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1032,22,02,1154126,1886161,2005,41.843453012,-87.709886079,"(41.843453012, -87.709886079)"
HM295752,01/01/2005 12:01:00 AM,041XX N MARINE DR,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,false,false,2323,46,12,1171164,1927759,2005,41.957243956,-87.646137712,"(41.957243956, -87.646137712)"
HM154236,01/01/2005 12:01:00 AM,026XX S HOMAN AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1032,22,20,1154124,1886242,2005,41.843675325,-87.709891261,"(41.843675325, -87.709891261)"
HM141198,01/01/2005 12:01:00 AM,028XX N SPAULDING AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1412,35,20,1153891,1918695,2005,41.932734221,-87.709881031,"(41.932734221, -87.709881031)"
HM354058,01/01/2005 12:01:00 AM,108XX S LONGWOOD DR,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,2212,19,06,1165030,1832851,2005,41.696939018,-87.671376467,"(41.696939018, -87.671376467)"
HN281694,01/01/2005 12:01:00 AM,045XX N LONG AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1623,45,20,,,2005,,,
HN386113,01/01/2005 12:01:00 AM,049XX N SHERIDAN RD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2024,46,06,,,2005,,,
HN386418,01/01/2005 12:01:00 AM,016XX W WABANSIA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1433,1,06,,,2005,,,
HN651989,01/01/2005 12:01:00 AM,042XX N SPAULDING AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1724,33,06,,,2005,,,
HP118229,01/01/2005 12:01:00 AM,004XX N MC CLURG CT,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,true,1834,42,06,,,2005,,,
HP182607,01/01/2005 12:01:00 AM,004XX W FULLERTON PKWY,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1933,43,06,,,2005,,,
HP311091,01/01/2005 12:01:00 AM,0000X S WACKER DR,0840,THEFT,FINANCIAL ID THEFT: OVER $300,HOTEL/MOTEL,false,false,0112,2,06,,,2005,,,
HP408439,01/01/2005 12:01:00 AM,007XX E 82ND ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,false,false,0631,6,02,,,2005,,,
HR218935,01/01/2005 12:01:00 AM,020XX S ASHLAND AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1222,25,06,,,2005,,,
HR318694,01/01/2005 12:01:00 AM,017XX W HARRISON ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,MEDICAL/DENTAL OFFICE,false,false,1224,2,11,,,2005,,,
HS526517,01/01/2005 12:01:00 AM,030XX N GRESHAM AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1412,35,06,,,2005,,,
HT525155,01/01/2005 12:01:00 AM,026XX W CERMAK RD,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1023,28,02,,,2005,,,
HX135662,01/01/2005 12:01:00 AM,045XX S JUSTINE ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0924,3,17,,,2005,,,
HM313513,01/01/2005 12:01:00 AM,012XX N ARTESIAN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1423,26,06,,,2005,,,
HM527204,01/01/2005 12:01:00 AM,010XX N FRANCISCO AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1311,26,06,,,2005,,,
HM555275,01/01/2005 12:01:00 AM,102XX S CALHOUN AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,0431,10,17,,,2005,,,
HM679109,01/01/2005 12:01:00 AM,010XX N LOCKWOOD AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1524,37,06,,,2005,,,
HN114665,01/01/2005 12:01:00 AM,063XX W FULLERTON AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,2512,29,06,,,2005,,,
HN227777,01/01/2005 12:01:00 AM,058XX W EASTWOOD AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,1622,38,10,,,2005,,,
HN281153,01/01/2005 12:01:00 AM,023XX W 72ND ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0832,18,06,,,2005,,,
HN375868,01/01/2005 12:01:00 AM,076XX S PERRY AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,0623,6,10,,,2005,,,
HN583488,01/01/2005 12:01:00 AM,071XX S SEELEY AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0735,17,02,,,2005,,,
HN611315,01/01/2005 12:01:00 AM,078XX S ELLIS AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0624,8,06,,,2005,,,
HN753774,01/01/2005 12:01:00 AM,076XX S KINGSTON AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0421,7,06,,,2005,,,
HP195248,01/01/2005 12:01:00 AM,026XX S KOLIN AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,1031,22,02,,,2005,,,
HP174824,01/01/2005 12:01:00 AM,051XX N CALIFORNIA AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,MEDICAL/DENTAL OFFICE,false,false,2031,40,06,,,2005,,,
HP225774,01/01/2005 12:01:00 AM,118XX S MORGAN ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0524,34,20,,,2005,,,
HP501220,01/01/2005 12:01:00 AM,034XX S WOOD ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0922,11,06,,,2005,,,
HP541715,01/01/2005 12:01:00 AM,033XX W MAYPOLE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1123,28,06,,,2005,,,
HR195015,01/01/2005 12:01:00 AM,054XX S ABERDEEN ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0934,16,06,,,2005,,,
HR252388,01/01/2005 12:01:00 AM,125XX S WENTWORTH AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,0523,9,02,,,2005,,,
HR269122,01/01/2005 12:01:00 AM,038XX S WOLCOTT AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,false,true,0922,11,02,,,2005,,,
HR488253,01/01/2005 12:01:00 AM,053XX N LATROBE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1623,45,06,,,2005,,,
HS373794,01/01/2005 12:01:00 AM,028XX W ESTES AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,2411,50,17,,,2005,,,
HS411531,01/01/2005 12:01:00 AM,072XX S BENNETT AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,OTHER,false,false,0333,5,20,,,2005,,,
HT128476,01/01/2005 12:01:00 AM,001XX N PINE AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,1523,28,02,,,2005,,,
HT220400,01/01/2005 12:01:00 AM,031XX W FILLMORE ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,1134,24,17,,,2005,,,
HT257752,01/01/2005 12:01:00 AM,117XX S NORMAL AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,0522,34,02,,,2005,,,
HZ386476,01/01/2005 12:01:00 AM,016XX N CENTRAL AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,false,false,2532,37,02,,,2005,,,
JA550628,01/01/2005 12:01:00 AM,123XX S STATE ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,0523,9,02,,,2005,,,
JA105934,01/01/2005 12:01:00 AM,114XX S FOREST AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0531,9,11,,,2005,,,
HM512445,01/01/2005 12:01:00 AM,106XX S PEORIA ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2233,34,06,,,2005,,,
HN248424,01/01/2005 12:01:00 AM,0000X N MAY ST,0810,THEFT,OVER $500,RESIDENCE,false,false,1212,27,06,,,2005,,,
HN280887,01/01/2005 12:01:00 AM,035XX S MOZART ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0913,12,06,,,2005,,,
HP478746,01/01/2005 12:01:00 AM,022XX S ST LOUIS AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,1024,22,02,,,2005,,,
HR255750,01/01/2005 12:01:00 AM,081XX S HONORE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0614,18,06,,,2005,,,
HR267617,01/01/2005 12:01:00 AM,104XX S HOMAN AVE,0580,STALKING,SIMPLE,RESIDENCE,false,false,2211,19,08A,,,2005,,,
HR268746,01/01/2005 12:01:00 AM,030XX W GUNNISON ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1713,33,20,,,2005,,,
HS599751,01/01/2005 12:01:00 AM,051XX S LAFLIN ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,false,true,0932,16,02,,,2005,,,
HT385177,01/01/2005 12:01:00 AM,037XX W 83RD ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,0834,18,02,,,2005,,,
HT428519,01/01/2005 12:01:00 AM,028XX W MONROE ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1124,2,02,,,2005,,,
HX210792,01/01/2005 12:01:00 AM,049XX N ALBANY AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,1713,33,02,,,2005,,,
HZ224419,01/01/2005 12:01:00 AM,0000X E 101ST ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0511,9,11,,,2005,,,
HZ160292,01/01/2005 12:01:00 AM,041XX S DREXEL BLVD,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,false,true,0214,4,20,,,2005,,,
HY278445,01/01/2005 12:01:00 AM,052XX S MARSHFIELD AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0932,16,02,,,2005,,,
JC448478,01/01/2005 12:01:00 AM,045XX S ALBANY AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,true,true,0922,15,02,,,2005,,,
JD151707,01/01/2005 12:01:00 AM,009XX N OAKLEY BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1212,2,11,,,2005,,,
JD367339,01/01/2005 12:01:00 AM,008XX N WINCHESTER AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,false,true,1212,1,17,,,2005,,,
JB522246,01/01/2005 12:01:00 AM,042XX W 81ST ST,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,false,true,0834,18,17,,,2005,,,
JD190566,01/01/2005 12:01:00 AM,019XX S KEDZIE AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,APARTMENT,false,true,1022,24,17,,,2005,,,
JD414911,01/01/2005 12:01:00 AM,075XX S COLFAX AVE,0266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0421,7,02,,,2005,,,
HZ141181,01/01/2005 12:01:00 AM,106XX S GREEN ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,2233,34,20,,,2005,,,
HM602869,01/01/2005 12:01:00 AM,008XX N WOOD ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1322,1,06,,,2005,,,
HM796109,01/01/2005 12:01:00 AM,025XX N WESTERN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1431,1,06,,,2005,,,
HN130305,01/01/2005 12:01:00 AM,030XX S CHRISTIANA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1032,22,06,,,2005,,,
HN156405,01/01/2005 12:01:00 AM,086XX S JUSTINE ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0614,21,06,,,2005,,,
HN193629,01/01/2005 12:01:00 AM,043XX W CULLERTON ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1012,24,02,,,2005,,,
HN212473,01/01/2005 12:01:00 AM,024XX S AVERS AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1013,22,02,,,2005,,,
HN253004,01/01/2005 12:01:00 AM,043XX W ROSCOE ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1731,31,20,,,2005,,,
HN344876,01/01/2005 12:01:00 AM,0000X W 95TH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,STREET,false,false,0511,21,20,,,2005,,,
HN386297,01/01/2005 12:01:00 AM,008XX W 36TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0922,11,06,,,2005,,,
HN577805,01/01/2005 12:01:00 AM,095XX S EMERALD AVE,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,false,false,2223,21,06,,,2005,,,
HN782069,01/01/2005 12:01:00 AM,058XX W HENDERSON ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1633,38,06,,,2005,,,
HP104635,01/01/2005 12:01:00 AM,068XX S TALMAN AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,0831,15,17,,,2005,,,
HP135841,01/01/2005 12:01:00 AM,033XX S ABERDEEN ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0924,11,06,,,2005,,,
HP150865,01/01/2005 12:01:00 AM,105XX S LA SALLE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0512,34,06,,,2005,,,
HP150779,01/01/2005 12:01:00 AM,072XX S COLES AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0334,7,06,,,2005,,,
HP196053,01/01/2005 12:01:00 AM,057XX S LOWE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0711,3,06,,,2005,,,
HP273568,01/01/2005 12:01:00 AM,003XX W 42ND PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0935,3,06,,,2005,,,
HP333097,01/01/2005 12:01:00 AM,012XX S WABASH AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,BANK,false,false,0132,2,06,,,2005,,,
HP402985,01/01/2005 12:01:00 AM,047XX W DIVERSEY AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,2521,31,06,,,2005,,,
HP426795,01/01/2005 12:01:00 AM,089XX S HARPER AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0413,8,20,,,2005,,,
HP445869,01/01/2005 12:01:00 AM,047XX S KARLOV AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0815,14,06,,,2005,,,
HR133694,01/01/2005 12:01:00 AM,004XX W 103RD PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,2232,34,06,,,2005,,,
HR142472,01/01/2005 12:01:00 AM,080XX S JUSTINE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0612,21,06,,,2005,,,
HR153148,01/01/2005 12:01:00 AM,005XX S DESPLAINES ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0131,2,06,,,2005,,,
HR252389,01/01/2005 12:01:00 AM,125XX S WENTWORTH AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,0523,9,02,,,2005,,,
HR254652,01/01/2005 12:01:00 AM,012XX S DAMEN AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,1224,2,02,,,2005,,,
HR267498,01/01/2005 12:01:00 AM,004XX E 46TH ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0222,3,20,,,2005,,,
HR420318,01/01/2005 12:01:00 AM,009XX N TRUMBULL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1121,27,06,,,2005,,,
HR690527,01/01/2005 12:01:00 AM,051XX W DEMING PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,2521,31,06,,,2005,,,
HS122870,01/01/2005 12:01:00 AM,101XX S HOXIE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,true,false,0431,10,20,,,2005,,,
