"vehicle_type","public_vehicle_number","status","vehicle_make","vehicle_model","vehicle_model_year","vehicle_color","vehicle_fuel_source","wheelchair_accessible","company_name","address","city","state","zip_code","taxi_affiliation","taxi_medallion_license_management","record_id"
"Taxi","5491","ACTIVE","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","WESTERN GREEN CAB CO","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Chicago Taxicab Management Inc.","5491Taxi"
"Taxi","6659","SURRENDER","TOYOTA","PRIUS","2016","WHITE","Hybrid","N","ABNS INC","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner-Operator","6659Taxi"
"Taxi","116","SURRENDER","TOYOTA","PRIUS","2014","WHITE","Hybrid","N","CCO CHICAGO CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","116Taxi"
"Taxi","2752","SURRENDER","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","2752 TAXI CORP.","5200 N. OTTO AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","2752Taxi"
"Taxi","6153","ACTIVE","TOYOTA","PRIUS","2015","BLUE/WHITE","Hybrid","N","MAI-BELLA INC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","6153Taxi"
"Taxi","4826","ACTIVE","TOYOTA","RAV4","2021","BLUE/WHITE","Hybrid","N","ISAYAS INC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Owner-Operator","4826Taxi"
"Taxi","1154","ACTIVE","TOYOTA","CAMRY","2019","WHITE","Hybrid","N","MM & SS TAXI INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner-Operator","1154Taxi"
"Taxi","1960","ACTIVE","TOYOTA","RAV4","2021","GRAY","Hybrid","N","FAMAL TRANS INC","2532 W. WARREN BLVD.","CHICAGO","IL","60612","Independent1","Owner Manager","1960Taxi"
"Taxi","1998","VIOLATION","TOYOTA","PRIUS","2013","WHITE","Hybrid","N","NATASHA TRANSPORTATION INC.","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","1998Taxi"
"Taxi","3708","VIOLATION","TOYOTA","CAMRY","2014","BLUE","Hybrid","N","SANTORINI THREE CAB CORP.","4536 N. ELSTON AVE.","CHICAGO","IL","60630","NORTHSTAR AFFILIATION","Star North Management LLC","3708Taxi"
"Taxi","6537","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","BLUE EYES CAB CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","6537Taxi"
"Taxi","5904","ACTIVE","TOYOTA","CAMRY","2015","BLUE/WHITE","Hybrid","N","SARDAR BAIG ENTERPRISES INC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","5904Taxi"
"Taxi","6700","VIOLATION","TOYOTA","PRIUS","2014","WHITE","Hybrid","N","BKS HACKING CHICAGO CORP.","4020 W. GLENLAKE AVE.","CHICAGO","IL","60646","DIS-AFFILIATED","Owner Manager","6700Taxi"
"Taxi","2654","ACTIVE","TOYOTA","PRIUS","2013","BLUE/WHITE","Hybrid","N","AUJLA CAB CO","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Owner Manager","2654Taxi"
"Taxi","486","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","MEDALLION FUNDING CHICAGO CORP","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","486Taxi"
"Taxi","2317","ACTIVE","TOYOTA","CAMRY","2018","WHITE/BLUE/STRIPES","Gasoline","N","FIZZA INC.","4020 W. GLENLAKE AVE.","CHICAGO","IL","60646","Blue Ribbon Assn Inc","Owner-Operator","2317Taxi"
"Taxi","5106","ACTIVE","FORD","ESCAPE","2020","BLACK","Gasoline","N","ARADA, INC","4550 N. CLARENDON AVE.","CHICAGO","IL","60640","Independent1","Owner-Operator","5106Taxi"
"Taxi","6983","INACTIVE",,,,,"Gasoline","N","CITY OF CHICAGO BACP","2350 W. OGDEN AVE.","CHICAGO","IL","60608",,,"6983Taxi"
"Taxi","1363","ACTIVE","TOYOTA","SIENNA","2019","BLUE/WHITE","Gasoline","Y","1363 CAB INC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Owner Manager","1363Taxi"
"Taxi","1042","ACTIVE","TOYOTA","PRIUS","2012","SILVER","Hybrid","N","KONSO INC","920 W. LAKESIDE PL.","CHICAGO","IL","60640","Independent1","Owner Manager","1042Taxi"
"Taxi","6865","FORECLOSURE","FORD","ESCAPE","2010","GREEN","Hybrid","N","ARIES TAXI CAB INC","6500 N. WESTERN AVE.","CHICAGO","IL","60645","TAXI TOWN AFFILIATION LLC","Medallion Leasing and Management, Inc.","6865Taxi"
"Taxi","3552","VIOLATION","DODGE","CARAVAN","2017","WHITE","Gasoline","Y","HONDURAS CAB CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Masters Medallion Management, LLC","3552Taxi"
"Taxi","6018","ACTIVE","TOYOTA","CAMRY","2016","WHITE","Hybrid","N","WARM TAXI INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner-Operator","6018Taxi"
"Taxi","2043","VIOLATION","TOYOTA","PRIUS","2013","WHITE","Hybrid","N","CHICAGO SEVEN CAB INC","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","2043Taxi"
"Taxi","2245","ACTIVE","TOYOTA","CAMRY","2016","YELLOW","Hybrid","N","A & H TRANS, INC","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","Yellow Cab Association","Owner-Operator","2245Taxi"
"Taxi","5338","SURRENDER","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","SAHARAN CAB INC","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner-Operator","5338Taxi"
"Taxi","6708","REVOKED","TOYOTA","CAMRY","2014","BLUE","Hybrid","N","CARBO HACKING CORP.","5416 N. BROADWAY ST.","CHICAGO","IL","60640","24 Seven Taxi Affiliaton","Owner Manager","6708Taxi"
"Taxi","5916","ACTIVE","TOYOTA","CAMRY","2014","GRAY/WHITE","Hybrid","N","3860 TAXI CORP","7405 N. WESTERN AVE.","CHICAGO","IL","60645","Choice Taxi Association Inc","Choice Taxi Association","5916Taxi"
"Taxi","4000","ACTIVE","TOYOTA","CAMRY","2012","WHITE/BLACK","Hybrid","N","SHAWN CAB CO","4750 N. ELSTON AVE.","CHICAGO","IL","60630","Independent1","Owner-Operator","4000Taxi"
"Taxi","1778","ACTIVE","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","A RATTANI INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","1778Taxi"
"Taxi","4254","ACTIVE","TOYOTA","CAMRY","2017","BLUE/WHITE","Hybrid","N","MCCAB XXIV CORP","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","4254Taxi"
"Taxi","6355","ACTIVE","TOYOTA","PRIUS","2017","BLUE/WHITE","Hybrid","N","TOMMY & JERRY TAXI INC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","6355Taxi"
"Taxi","4331","SURRENDER","HYUNDAI","SONATA","2016","BLUE","Hybrid","N","MICHIGAN AVE CAB LLC","4536 N. ELSTON AVE.","CHICAGO","IL","60630","NORTHSTAR AFFILIATION","Star North Management LLC","4331Taxi"
"Taxi","4854","SURRENDER","TOYOTA","CAMRY","2019","WHITE","Hybrid","N","RABIA 2018 INC.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","4854Taxi"
"Taxi","3602","SURRENDER","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","TRANZIT INC.","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner Manager","3602Taxi"
"Taxi","80","ACTIVE","TOYOTA","CAMRY","2016","BLUE/WHITE","Hybrid","N","MCCAB XII CORP.","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","80Taxi"
"Taxi","923","ACTIVE","TOYOTA","RAV4","2020","WHITE","Hybrid","N","TIMBI CAB CO","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner-Operator","923Taxi"
"Taxi","4085","VIOLATION","NISSAN","ALTIMA","2011","WHITE","Hybrid","N","GLENDALE TAXI LLC","4536 N. ELSTON AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner Manager","4085Taxi"
"Taxi","3650","ACTIVE","NISSAN","SENTRA","2019","BLUE","Gasoline","N","CITY TAXI INC.","4536 N. ELSTON AVE.","CHICAGO","IL","60630","NORTHSTAR AFFILIATION","Star North Management LLC","3650Taxi"
"Taxi","6658","SURRENDER","NISSAN","ALTIMA","2017","WHITE","Gasoline","N","SOURCE CAB CO.","5033 N. WOLCOTT AVE.","CHICAGO","IL","60640","Independent1","Owner-Operator","6658Taxi"
"Taxi","1328","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","KILLER DOG CAB CORP","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","1328Taxi"
"Taxi","341","ACTIVE","TOYOTA","RAV4","2021","WHITE","Hybrid","N","TOVIHO CAB LLC","2031 S. CLARK ST.","CHICAGO","IL","60616","Independent1","Owner-Operator","341Taxi"
"Taxi","3242","VIOLATION","FORD","FUSION","2014","WHITE/RED/STRIPES","Hybrid","N","TOM RIZA SHURDHI","8740 W. BERWYN AVE.","CHICAGO","IL","60656","Independent2","Owner-Operator","3242Taxi"
"Taxi","6907","ACTIVE","NISSAN","SENTRA","2019","BLUE","Gasoline","N","CITY TAXI INC.","4536 N. ELSTON AVE.","CHICAGO","IL","60630","NORTHSTAR AFFILIATION","Star North Management LLC","6907Taxi"
"Taxi","5247","VIOLATION","TOYOTA","CAMRY","2010","BLUE","Hybrid","N","GEBAR EXPRESS INC.","5416 N. BROADWAY ST.","CHICAGO","IL","60640","24 Seven Taxi Affiliaton","Owner Manager","5247Taxi"
"Taxi","56","ACTIVE","TOYOTA","CAMRY","2017","WHITE","Hybrid","N","BRIGHT CAB INC","6501 N. DAMEN AVE.","CHICAGO","IL","60645","Flash Cab Co","Owner-Operator","56Taxi"
"Taxi","4407","VIOLATION","TOYOTA","PRIUS","2016","WHITE","Hybrid","N","2ND AVENUE TAXI CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","4407Taxi"
"Taxi","3661","VIOLATION","DODGE","CARAVAN","2013","WHITE/BLUE","Flex Fuel","N","DAEM RIDE INC.","5136 N. WESTERN AVE.","CHICAGO","IL","60625","Peace Taxi Assoc Inc","Owner Manager","3661Taxi"
"Taxi","1206","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","DILAN CAB CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","DIS-AFFILIATED","Owner Manager","1206Taxi"
"Taxi","3226","SURRENDER","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","3226 TAXI CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","3226Taxi"
"Taxi","1602","VIOLATION","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","GIGI TAXI INC","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","1602Taxi"
"Taxi","6625","VIOLATION","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","NIKE YOMI, INC.","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","6625Taxi"
"Taxi","6288","ACTIVE","TOYOTA","PRIUS","2015","YELLOW","Hybrid","N","TAXI MEDALLION GROUP, LLC - SERIES I","4175 N. ELSTON AVE.","CHICAGO","IL","60618","Yellow Cab Association","Owner Manager","6288Taxi"
"Taxi","4746","ACTIVE","TOYOTA","CAMRY","2017","BLUE/WHITE","Hybrid","N","M & W TAXI INC.","4020 W. GLENLAKE AVE.","CHICAGO","IL","60646","Koam Taxi Association","Owner-Operator","4746Taxi"
"Taxi","5187","ACTIVE","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","JOHAL CAB CO","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","5187Taxi"
"Taxi","5359","SURRENDER","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","ASSYRIAN TRANS INC","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner-Operator","5359Taxi"
"Taxi","6712","VIOLATION","TOYOTA","CAMRY","2014","BLUE","Hybrid","N","MESO HACKING CORP.","5416 N. BROADWAY ST.","CHICAGO","IL","60640","24 Seven Taxi Affiliaton","Owner Manager","6712Taxi"
"Taxi","1509","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","GYPSY CAB CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","1509Taxi"
"Taxi","2878","VIOLATION","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","AMJED INC","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner Manager","2878Taxi"
"Taxi","4832","VIOLATION","NISSAN","SENTRA","2019","BLUE","Gasoline","N","CITY TAXI INC.","4536 N. ELSTON AVE.","CHICAGO","IL","60630","NORTHSTAR AFFILIATION","Star North Management LLC","4832Taxi"
"Taxi","5353","VIOLATION","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","EBJ TAXI HOLDINGS CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","5353Taxi"
"Taxi","1089","VIOLATION","TOYOTA","PRIUS","2015","WHITE","Hybrid","N","PHUNTSOK, INC.","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","1089Taxi"
"Taxi","145","VIOLATION","NISSAN","ALTIMA","2011","WHITE","Hybrid","N","JIMMYZ TAXI LLC","4536 N. ELSTON AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner Manager","145Taxi"
"Taxi","6955","SURRENDER","DODGE","GRAND CARAVAN","2013","WHITE","Compressed Natural Gas","Y","MIRZASULEMAN CORP","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","6955Taxi"
"Taxi","1695","VIOLATION","TOYOTA","CAMRY","2011","BLUE","Hybrid","N","LAIGHT TAXI CORP.","4536 N. ELSTON AVE.","CHICAGO","IL","60630","NORTHSTAR AFFILIATION","Star North Management LLC","1695Taxi"
"Taxi","4996","ACTIVE","TOYOTA","CAMRY","2017","BLUE/WHITE","Hybrid","N","AJKLSG & B.D. CORP. INC.","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Owner-Operator","4996Taxi"
"Taxi","6431","VIOLATION","TOYOTA","CAMRY","2011","WHITE","Hybrid","N","POUYA RIDE INC.","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Peeple Trans Cab Inc","6431Taxi"
"Taxi","3673","VIOLATION","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","FW CAB CORP","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","3673Taxi"
"Taxi","185","ACTIVE","TOYOTA","CAMRY","2018","BLUE/WHITE","Hybrid","N","BLESSINGS TOO LLC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Owner Manager","185Taxi"
"Taxi","2722","ACTIVE","TOYOTA","SIENNA","2018","GREEN","Gasoline","N","ORIENT TAXI INC.","5765 N. LINCOLN AVE.","CHICAGO","IL","60659","Independent1","Owner-Operator","2722Taxi"
"Taxi","3310","VIOLATION","TOYOTA","CAMRY","2011","WHITE","Hybrid","N","9TH AVENUE TAXI CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","EXPIRED AFFILIATION","Owner Manager","3310Taxi"
"Taxi","1640","ACTIVE","TOYOTA","RAV4","2020","BLACK","Gasoline","N","MOSEJ INTERNATIONAL INC","2532 W. WARREN BLVD.","CHICAGO","IL","60612","Independent1","Owner-Operator","1640Taxi"
"Taxi","2361","VIOLATION","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","STATE TAXI INC","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","Globe Taxi Association Inc","Owner Manager","2361Taxi"
"Taxi","1840","SURRENDER","TOYOTA","RAV4","2013","WHITE","Gasoline","N","J.R.J. EXPRESS, INC.","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner-Operator","1840Taxi"
"Taxi","3806","ACTIVE","TOYOTA","SIENNA","2018","WHITE","Gasoline","Y","NOORAMZI, INC.","2532 W. WARREN BLVD.","CHICAGO","IL","60612","Independent1","Owner-Operator","3806Taxi"
"Taxi","6330","VIOLATION","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","NATALIA TAXI CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","6330Taxi"
"Taxi","3230","ACTIVE","TOYOTA","PRIUS","2012","WHITE","Hybrid","N","FULL MOON CAB COMPANY","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Peeple Trans, LLC","3230Taxi"
"Taxi","4360","VIOLATION","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","WAHIDA CORP.","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner-Operator","4360Taxi"
"Taxi","4977","ACTIVE","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","GHAFFAR CAB CO","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","4977Taxi"
"Taxi","5131","VIOLATION","TOYOTA","CAMRY","2014","GRAY/WHITE","Hybrid","N","INTERWOODEX INC","6550 N. CLARK ST.","CHICAGO","IL","60626","Choice Taxi Association Inc","Owner Manager","5131Taxi"
"Taxi","3900","ACTIVE","TOYOTA","CAMRY","2015","WHITE","Hybrid","N","IMAGE TAXICAB INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","3900Taxi"
"Taxi","5753","ACTIVE","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","LORIN INC","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner Manager","5753Taxi"
"Taxi","2455","ACTIVE","TOYOTA","CAMRY","2017","WHITE","Hybrid","N","TOWN CAB INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner-Operator","2455Taxi"
"Taxi","6059","ACTIVE","TOYOTA","CAMRY","2018","WHITE","Hybrid","N","SYED A MOQEET","4550 N. CLARENDON AVE.","CHICAGO","IL","60640","Globe Taxi Association Inc","Owner-Operator","6059Taxi"
"Taxi","2823","ACTIVE","TOYOTA","CAMRY","2020","BLUE/WHITE","Hybrid","N","LEE EXPRESS INC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","2823Taxi"
"Taxi","3258","VIOLATION","TOYOTA","PRIUS","2015","WHITE","Hybrid","N","LJUBISA SUSA","5026 N. MAJOR AVE.","CHICAGO","IL","60630","Independent1","Owner-Operator","3258Taxi"
"Taxi","1801","VIOLATION","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","SONILA & LOLA INC","2601 W. PETERSON AVE.","CHICAGO","IL","60659","DIS-AFFILIATED","Owner Manager","1801Taxi"
"Taxi","6919","ACTIVE","TOYOTA","CAMRY","2015","WHITE","Hybrid","N","BIBLIAN TAXI INC.","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner-Operator","6919Taxi"
"Taxi","3974","VIOLATION","TOYOTA","CAMRY","2015","WHITE","Hybrid","N","CHICAGO MEDALLION ONE LLC.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","3974Taxi"
"Taxi","1289","VIOLATION","TOYOTA","PRIUS","2012","WHITE","Hybrid","N","LMB TAXI V, INC.","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","1289Taxi"
"Taxi","5667","ACTIVE","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","CAROLINA DELAVINA CORP.","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Medallion Management Corp.","5667Taxi"
"Taxi","2641","ACTIVE","TOYOTA","CAMRY","2012","BLUE/WHITE","Hybrid","N","MCCAB  IV CORP.","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","2641Taxi"
"Taxi","195","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","FUNNY MONICA IN CHICAGO INC","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","195Taxi"
"Taxi","2338","ACTIVE","TOYOTA","SIENNA","2020","WHITE","Gasoline","Y","OLA CAB INCORPORATED","8622 S. CHAPPEL AVE.","CHICAGO","IL","60617","Independent1","Owner-Operator","2338Taxi"
"Taxi","2887","VIOLATION","TOYOTA","CAMRY","2015","WHITE","Hybrid","N","BKA CANARY CORP","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","2887Taxi"
"Taxi","252","REVOKED","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","SEAN K. INCORPORATED","2601 W. PETERSON AVE.","CHICAGO","IL","60659","DIS-AFFILIATED","Owner-Operator","252Taxi"
"Taxi","2442","ACTIVE","TOYOTA","PRIUS","2019","WHITE","Hybrid","N","KACY'S CORP","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","Globe Taxi Association Inc","Owner-Operator","2442Taxi"
"Taxi","852","ACTIVE","TOYOTA","SIENNA","2018","YELLOW","Gasoline","N","BON CORPORATION","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","Yellow Cab Association","Owner Manager","852Taxi"
"Taxi","6588","VIOLATION","TOYOTA","PRIUS","2012","WHITE","Hybrid","N","ARIANA TRANS,  INC.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","6588Taxi"
"Taxi","2462","ACTIVE","TOYOTA","SIENNA","2020","WHITE","Gasoline","Y","PARK WEST EXPRESS INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","2462Taxi"
"Taxi","3933","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","CHICAGO SEVEN CAB INC","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","3933Taxi"
