"street_id","street_status","dir","street_name","suffix","post_dir","name_type","start_date"
"285","current","E","Brighton","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"2466","current","E","Brighton","CREST",,"STREET","2001-11-28T00:00:00.000"
"287","current","S","Brighton","CREST",,"STREET","2000-01-01T00:00:00.000"
"286","current","W","Brighton","ROAD",,"STREET","2000-01-01T00:00:00.000"
"288","current","E","Brigs","BEND",,"STREET","2000-01-01T00:00:00.000"
"289","current","W","Bristol","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"291","current","W","Brittany","COURT",,"STREET","2000-01-01T00:00:00.000"
"293","current","S","Brittany","LANE",,"STREET","2000-01-01T00:00:00.000"
"292","current","E","Brittany","WAY",,"STREET","2000-01-01T00:00:00.000"
"294","current","E","Broadleaf","COURT",,"STREET","2000-01-01T00:00:00.000"
"295","current","S","Broadview","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"296","current","W","Broadway","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"298","current","E","Brock","ROAD",,"STREET","2000-01-01T00:00:00.000"
"300","current","N","Brookbank","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"302","current","W","Brookdale","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"303","current","W","Brookfield","COURT",,"STREET","2000-01-01T00:00:00.000"
"299","current","N","Brook Hollow","COURT",,"STREET","2000-01-01T00:00:00.000"
"305","current","S","Brooks","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"306","retired","W","Brookside","COURT",,"HISTORIC","2001-01-01T00:00:00.000"
"307","current","S","Brookside","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"308","current","E","Brookstone","COURT",,"STREET","2000-01-01T00:00:00.000"
"310","current","W","Brookwood","COURT",,"STREET","2000-01-01T00:00:00.000"
"311","current","N","Brookwood","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"312","current","S","Brown","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"313","current","N","Brown","LANE",,"STREET","2000-01-01T00:00:00.000"
"314","current","W","Brown","ROAD",,"STREET","2000-01-01T00:00:00.000"
"316","current","N","Browncliff","LANE",,"STREET","2000-01-01T00:00:00.000"
"315","current","N","Brown County Line","ROAD",,"STREET","2000-01-01T00:00:00.000"
"318","current","E","Browning","COURT",,"STREET","2000-01-01T00:00:00.000"
"319","current","E","Browning","LANE",,"STREET","2000-01-01T00:00:00.000"
"320","current","S","Browning","PLACE",,"STREET","2000-01-01T00:00:00.000"
"321","current","E","Brownridge","ROAD",,"STREET","2000-01-01T00:00:00.000"
"322","current","E","Brownstone","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"323","current","N","Bruce","LANE",,"STREET","2000-01-01T00:00:00.000"
"2447","current","S","Brumley","COURT",,"STREET","2000-01-01T00:00:00.000"
"324","current","N","Brummetts Creek","ROAD",,"STREET","2000-01-01T00:00:00.000"
"325","current","N","Bryan","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"326","current","S","Bryan","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"327","current","S","Bryan","STREET",,"STREET","2000-01-01T00:00:00.000"
"328","current","E","Bryants Creek","ROAD",,"STREET","2000-01-01T00:00:00.000"
"2817","current","E","Bryn Mawr","DRIVE",,"STREET","2004-10-25T00:00:00.000"
"329","current","S","Bubby Roy","LANE",,"STREET","2000-01-01T00:00:00.000"
"330","current","E","Buckingham","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"331","current","E","Buckingham East","STREET",,"STREET","2000-01-01T00:00:00.000"
"332","current","S","Buckner","STREET",,"STREET","2000-01-01T00:00:00.000"
"2798","current","W","Buckskin","COURT",,"STREET","2004-10-25T00:00:00.000"
"3499","current","N","Bud Thompson","WAY",,"STREET","2006-04-24T00:00:00.000"
"2418","proposed","W","Buffalo","TRACE",,"STREET","2000-01-01T00:00:00.000"
"334","current","S","Buffstone","COURT",,"STREET","2000-01-01T00:00:00.000"
"335","current","W","Buick","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"336","current","E","Buick Cadillac","BOULEVARD",,"STREET","2000-01-01T00:00:00.000"
"337","current","S","Bunger","ROAD",,"STREET","2000-01-01T00:00:00.000"
"338","current","S","Burberry","LANE",,"STREET","2000-01-01T00:00:00.000"
"339","current","S","Burch","ROAD",,"STREET","2000-01-01T00:00:00.000"
"340","current","E","Burgoon Church","ROAD",,"STREET","2000-01-01T00:00:00.000"
"341","current","S","Burks","COURT",,"STREET","2000-01-01T00:00:00.000"
"342","current","E","Burks","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"344","current","W","Burma","ROAD",,"STREET","2000-01-01T00:00:00.000"
"345","current","S","Bushmill","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"346","retired","N","Business","BOULEVARD",,"STREET","2000-01-01T00:00:00.000"
"349","current","N","Buskirk","ROAD",,"STREET","2000-01-01T00:00:00.000"
"2617","current","W","Buskirk","STREET",,"STREET","2003-10-24T00:00:00.000"
"350","current","S","Butcher","ROAD",,"STREET","2000-01-01T00:00:00.000"
"351","current",,"Button","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"353","current","E","Buttonwood","LANE",,"STREET","2000-01-01T00:00:00.000"
"354","current","S","Buttonwood","LANE",,"STREET","2000-01-01T00:00:00.000"
"356","current","S","C","STREET",,"HISTORIC","2000-01-01T00:00:00.000"
"355","current","W","C","STREET",,"STREET","2000-01-01T00:00:00.000"
"2544","current","W","Caber","COURT",,"STREET","2000-01-01T00:00:00.000"
"357","current","N","Cabot","COURT",,"STREET","2000-01-01T00:00:00.000"
"4660","current","E","Cache Creek","LANE",,"STREET","2011-12-02T00:00:00.000"
"358","current","E","Cadbury","COURT",,"STREET","2000-01-01T00:00:00.000"
"359","current","E","Calais","COURT",,"STREET","2000-01-01T00:00:00.000"
"360","current","E","Callery","COURT",,"STREET","2000-01-01T00:00:00.000"
"361","current","N","Callery","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"3218","current","S","Calloway","COURT",,"STREET","2005-10-13T00:00:00.000"
"2778","current","E","Calloway","STREET",,"STREET","2004-10-20T00:00:00.000"
"5789","current","N","Calumet","COURT",,"STREET","2021-08-30T00:00:00.000"
"362","current","E","Cambridge","COURT",,"STREET","2000-01-01T00:00:00.000"
"363","current","E","Cambridge","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"364","current","E","Camby","COURT",,"STREET","2000-01-01T00:00:00.000"
"365","current","E","Camby","LANE",,"STREET","2000-01-01T00:00:00.000"
"366","current","S","Camden","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"4980","current","N","Camel Barn","ROAD",,"STREET","2014-09-11T00:00:00.000"
"367","current","E","Cameron","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"368","current","S","Cameron","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"369","current","N","Campbell","STREET",,"STREET","2000-01-01T00:00:00.000"
"2623","current","N","Campbell Park","ROAD",,"STREET","2003-12-19T00:00:00.000"
"370","retired",,"Campground","ROAD",,"HISTORIC","2001-01-01T00:00:00.000"
"371","current","E","Canada","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"2514","current","S","Cannon","COURT",,"STREET","2000-01-01T00:00:00.000"
"2677","current","W","Cansler","LANE",,"STREET","2004-08-02T00:00:00.000"
"372","current","N","Canterbury","COURT",,"STREET","2000-01-01T00:00:00.000"
"3360","current","N","Cantlin","DRIVE",,"STREET","2005-12-08T00:00:00.000"
"2556","current","N","Canyon","COURT",,"STREET","2000-01-01T00:00:00.000"
"373","current","E","Cape Cod","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"2756","current","N","Capitol","AVENUE",,"STREET","2004-10-05T00:00:00.000"
"2657","current","W","Capstone","CIRCLE",,"STREET","2004-05-07T00:00:00.000"
"374","current","N","Captains","WAY",,"STREET","2001-04-02T00:00:00.000"
"375","current","E","Caradon","HILL",,"STREET","2000-01-01T00:00:00.000"
"376","current","E","Caray","COURT",,"STREET","2000-01-01T00:00:00.000"
"2779","current","S","Carberry","COURT",,"STREET","2004-10-20T00:00:00.000"
"377","current","E","Cardiff","COURT",,"STREET","2000-01-01T00:00:00.000"
"3136","current","E","Cardigan","COURT",,"STREET","2005-09-13T00:00:00.000"
"378","current","W","Cardinal","COURT",,"STREET","2000-01-01T00:00:00.000"
"379","current","S","Cardinal","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"380","current","E","Cardinal Glen","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"382","current","S","Cardwell","ROAD",,"STREET","2000-01-01T00:00:00.000"
"5441","current","S","Carefree","LANE",,"STREET","2016-08-01T00:00:00.000"
"2437","retired","N","Carey","COURT",,"HISTORIC","2001-01-01T00:00:00.000"
"3963","current","E","Cargill","DRIVE",,"STREET","2007-02-20T00:00:00.000"
"384","current","S","Carleton","COURT",,"STREET","2000-01-01T00:00:00.000"
"383","current","E","Carl Moore","LANE",,"STREET","2000-01-01T00:00:00.000"
"385","current","W","Carmichael","ROAD",,"STREET","2000-01-01T00:00:00.000"
"386","current","W","Carmola","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"387","current","E","Carnaby","STREET",,"STREET","2000-01-01T00:00:00.000"
"388","current","S","Carnaby","STREET",,"STREET","2000-01-01T00:00:00.000"
"389","current","E","Carol","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"3921","current","E","Caroline","COURT",,"STREET","2007-01-31T00:00:00.000"
"390","current","E","Carowinds","COURT",,"STREET","2000-01-01T00:00:00.000"
"391","current","W","Carpenter","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"2509","current","N","Carr","ROAD",,"STREET","2000-01-01T00:00:00.000"
"3920","current","S","Carriage","LANE",,"STREET","2007-01-31T00:00:00.000"
"392","current","E","Carrington","COURT",,"STREET","2000-01-01T00:00:00.000"
"393","current","W","Carter","ROAD",,"STREET","2000-01-01T00:00:00.000"
"394","current","W","Cascade","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"395","current","N","Cascade","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"396","retired","W","Cascades Park","ROAD",,"HISTORIC","2001-01-01T00:00:00.000"
"5060","current",,"Cascades Park Trail",,,"STREET","2015-01-02T00:00:00.000"
"397","current","S","Cassandra","LANE",,"STREET","2000-01-01T00:00:00.000"
"398","current","E","Castilla","COURT",,"STREET","2000-01-01T00:00:00.000"
"2565","current","W","Castle","COURT",,"STREET","2000-01-01T00:00:00.000"
"399","current","N","Castlewood","COURT",,"STREET","2000-01-01T00:00:00.000"
"3960","current","E","Cathcart","STREET",,"STREET","2007-02-20T00:00:00.000"
"401","current","S","Catherine","STREET",,"STREET","2000-01-01T00:00:00.000"
"403","current","S","Cave","ROAD",,"STREET","2000-01-01T00:00:00.000"
"3560","retired","W","Cavecreek","DRIVE","N","HISTORIC","2006-05-22T00:00:00.000"
"4040","current","S","Cave Creek","DRIVE",,"STREET","2007-07-16T00:00:00.000"
"404","current","W","Cavewood","COURT",,"STREET","2000-01-01T00:00:00.000"
"4539","current","W","Cayden","LANE",,"STREET","2011-02-18T00:00:00.000"
"405","current","S","Cedar","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"406","current","W","Cedar Bluff","ROAD",,"STREET","2000-01-01T00:00:00.000"
"407","current","W","Cedar Chase","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"408","current","E","Cedar Crest","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"409","current","E","Cedarwood","CIRCLE",,"STREET","2000-01-01T00:00:00.000"
"2432","current","S","Cedarwood","CIRCLE",,"STREET","2001-06-08T00:00:00.000"
"410","current","E","Cedarwood","COURT",,"STREET","2000-01-01T00:00:00.000"
"411","current","E","Cedarwood","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"412","current","N","Centennial","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"413","current","W","Center","STREET",,"STREET","2000-01-01T00:00:00.000"
"415","current","W","Central","STREET",,"STREET","2000-01-01T00:00:00.000"
"416","current","E","Chadwick","COURT",,"STREET","2000-01-01T00:00:00.000"
"417","current","W","Chafin Chapel","ROAD",,"STREET","2000-01-01T00:00:00.000"
"2535","current","S","Chalmers","COURT",,"STREET","2000-01-01T00:00:00.000"
"419","current","W","Chambers","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"420","current","E","Chambers","PIKE",,"STREET","2000-01-01T00:00:00.000"
"421","current","N","Chandler","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"422","current","E","Chandler","ROAD",,"STREET","2000-01-01T00:00:00.000"
"4280","current","W","Channing","WAY",,"STREET","2008-09-08T00:00:00.000"
"4986","current","N","Chapel Hill","ROAD",,"STREET","2014-09-11T00:00:00.000"
"423","current","S","Chapel Hill","ROAD",,"STREET","2000-01-01T00:00:00.000"
"424","current","E","Charles","COURT",,"STREET","2000-01-01T00:00:00.000"
"425","current","W","Charles","PLACE",,"STREET","2000-01-01T00:00:00.000"
"3925","current","E","Charles","WAY",,"STREET","2007-01-31T00:00:00.000"
"426","current",,"Charleston","COURT",,"STREET","2000-01-01T00:00:00.000"
"5769","current","W","Charlestowne","WAY",,"STREET","2019-12-30T00:00:00.000"
"427","current","S","Charlie","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"428","current","N","Charlie Taylor","LANE",,"STREET","2000-01-01T00:00:00.000"
"429","current","E","Chase","LANE",,"STREET","2000-01-01T00:00:00.000"
"430","current","S","Chaseway","COURT",,"STREET","2000-01-01T00:00:00.000"
"431","current","N","Chatham","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"432","current","E","Chaudion","COURT",,"STREET","2000-01-01T00:00:00.000"
"2573","current","S","Cheekwood","LANE",,"STREET","2000-01-01T00:00:00.000"
"433","current","S","Chelsey","COURT",,"STREET","2000-01-01T00:00:00.000"
"434","current","W","Cherokee","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"435","current","E","Cherry","LANE",,"STREET","2000-01-01T00:00:00.000"
"436","current","S","Cherry","STREET",,"STREET","2000-01-01T00:00:00.000"
"437","current","S","Cherry","STREET",,"STREET","2000-01-01T00:00:00.000"
"1831","current","E","Cherry Lake","ROAD",,"STREET","2014-01-09T00:00:00.000"
"438","current","W","Cherry Orchard","COURT",,"STREET","2000-01-01T00:00:00.000"
"439","current","S","Cheryl","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"440","current","W","Cheryl","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"3930","current","W","Cheryl","DRIVE",,"STREET","2007-01-31T00:00:00.000"
"441","current","E","Chester","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"442","current","W","Chester","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"443","current","E","Chestnut","COURT",,"STREET","2000-01-01T00:00:00.000"
"444","current","S","Chestnut","STREET",,"STREET","2000-01-01T00:00:00.000"
"2599","current","E","Cheyanne","LANE",,"STREET","2003-05-21T00:00:00.000"
"445","current","S","Childs","COURT",,"STREET","2000-01-01T00:00:00.000"
"446","current","W","Chisholm","TRAIL",,"STREET","2000-01-01T00:00:00.000"
"447","current","E","Chris","LANE",,"STREET","2000-01-01T00:00:00.000"
"448","current","S","Christa","COURT",,"STREET","2000-01-01T00:00:00.000"
"449","current","N","Christina","LANE",,"STREET","2000-01-01T00:00:00.000"
"450","current","S","Christopher","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"451","current","S","Christopher","LANE",,"STREET","2000-01-01T00:00:00.000"
"452","current","W","Chumley","ROAD",,"STREET","2000-01-01T00:00:00.000"
"453","current","W","Church","LANE",,"STREET","2000-01-01T00:00:00.000"
"454","current","S","Church","ROAD",,"STREET","2000-01-01T00:00:00.000"
"455","current","S","Churchill","COURT",,"STREET","2000-01-01T00:00:00.000"
"2478","current","E","Ciana","COURT",,"STREET","2000-01-01T00:00:00.000"
"2419","current","E","Cider","COURT",,"STREET","2000-01-01T00:00:00.000"
"456","current","E","Circle","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"2488","current","E","Citation","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"457","current","E","Clairmont","PLACE",,"STREET","2000-01-01T00:00:00.000"
"3258","retired","S","Clara","BOULEVARD",,"HISTORIC","2005-11-02T00:00:00.000"
"458","current","S","Clarizz","BOULEVARD",,"STREET","2000-01-01T00:00:00.000"
"459","current","N","Clark","STREET",,"STREET","2000-01-01T00:00:00.000"
"460","current","S","Clark","STREET",,"STREET","2000-01-01T00:00:00.000"
"461","current","S","Clarkdale","COURT",,"STREET","2000-01-01T00:00:00.000"
"462","current","E","Clarkway","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"463","current","E","Clay","COURT",,"STREET","2000-01-01T00:00:00.000"
"464","current","S","Claybridge","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"3241","current","N","Claybrooke","COURT",,"STREET","2005-11-01T00:00:00.000"
"465","current","E","Clayton","COURT",,"STREET","2000-01-01T00:00:00.000"
"466","current","W","Clear Creek","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"467","current",,"Clear Creek School","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"5040","current",,"Clear Creek Trail",,,"STREET","2014-12-31T00:00:00.000"
"4079","current","S","Clear View","COURT",,"STREET","2007-10-05T00:00:00.000"
"468","current","S","Clear View","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"470","current","E","Cletus Sample","ROAD",,"STREET","2000-01-01T00:00:00.000"
"471","current","E","Cleve Butcher","COURT",,"STREET","2000-01-01T00:00:00.000"
"472","current","E","Cleve Butcher","ROAD",,"STREET","2000-01-01T00:00:00.000"
"473","current","S","Clifton","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"3502","current","N","Clover","DRIVE",,"HISTORIC","2006-04-24T00:00:00.000"
"474","current","E","Clover","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"475","current","E","Clover","LANE",,"STREET","2000-01-01T00:00:00.000"
"476","current","W","Clover","TERRACE",,"STREET","2000-01-01T00:00:00.000"
"477","current","W","Club House","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"2627","current","S","Cobble Creek","CIRCLE",,"STREET","2003-12-19T00:00:00.000"
"3399","current","E","Cobble Creek","COURT",,"STREET","2006-01-27T00:00:00.000"
"2626","current","E","Cobble Creek","DRIVE",,"STREET","2003-12-19T00:00:00.000"
"478","current","E","Cobblefield","COURT",,"STREET","2000-01-01T00:00:00.000"
"479","retired","S","Cobblestone","CIRCLE",,"HISTORIC","2001-01-01T00:00:00.000"
"480","current","S","Cobblestone","COURT",,"STREET","2000-01-01T00:00:00.000"
"481","current","W","Cobblestone","STREET",,"STREET","2000-01-01T00:00:00.000"
"4981","current","W","Cockrell","LANE",,"STREET","2014-09-11T00:00:00.000"
"482","current","W","Cockrell","ROAD",,"STREET","2000-01-01T00:00:00.000"
"2439","current","W","Coffey","LANE",,"STREET","2000-01-01T00:00:00.000"
"483","current","S","Colchester","COURT",,"STREET","2000-01-01T00:00:00.000"
"4822","current","W","Cole","COURT",,"STREET","2012-10-18T00:00:00.000"
"2717","current","S","Coleman","COURT",,"STREET","2004-10-01T00:00:00.000"
"484","current","S","Colfax","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"485","current","N","College","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"486","current","S","College","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"487","current","S","College","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"2541","current","S","College Green","CIRCLE",,"STREET","2000-01-01T00:00:00.000"
"2546","current","W","College Green","COURT",,"STREET","2000-01-01T00:00:00.000"
"488","current","S","College Mall","ROAD",,"STREET","2000-01-01T00:00:00.000"
"489","current","N","Collier Cemetery","ROAD",,"STREET","2000-01-01T00:00:00.000"
"491","current","N","Collins","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"492","current","E","Collins","LANE",,"STREET","2000-01-01T00:00:00.000"
"490","current","S","Collinswood","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"493","current","N","Colony","COURT",,"STREET","2000-01-01T00:00:00.000"
"2976","current","W","Colt","DRIVE",,"STREET","2005-05-05T00:00:00.000"
"494","current","N","Columbia","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"3481","current","E","Commander","COURT",,"STREET","2006-04-10T00:00:00.000"
"495","current",,"Commerce","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"2468","current","S","Commercial","STREET",,"STREET","2000-01-01T00:00:00.000"
"496","current","E","Commodore","TRAIL",,"STREET","2000-01-01T00:00:00.000"
"498","current","E","Commons","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"499","current","S","Commons","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"500","current","E","Compton","BOULEVARD",,"STREET","2000-01-01T00:00:00.000"
"501","current","E","Conard","COURT",,"STREET","2000-01-01T00:00:00.000"
"502","current","E","Conard","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"505","current","E","Concord","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"504","current","N","Concord","ROAD",,"STREET","2000-01-01T00:00:00.000"
"506","current","N","Connaught","ROAD",,"STREET","2000-01-01T00:00:00.000"
"507","current","N","Constable","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"5381","current","S","Constance","AVENUE",,"STREET","2016-03-07T00:00:00.000"
"508","current","W","Constitution","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"4199","current","N","Conti","COURT",,"STREET","2008-05-27T00:00:00.000"
"510","current","N","Conti","STREET",,"STREET","2000-01-01T00:00:00.000"
"511","current","E","Cooksey","LANE",,"STREET","2000-01-01T00:00:00.000"
"512","current","W","Coolidge","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"513","current","E","Cooper","COURT",,"STREET","2000-01-01T00:00:00.000"
"514","current","S","Cooper","ROAD",,"STREET","2000-01-01T00:00:00.000"
"4379","current","S","Cooperative","WAY",,"STREET","2013-09-10T00:00:00.000"
"2836","current","S","Copper Beech","WAY",,"STREET","2004-12-09T00:00:00.000"
"515","current","S","Coppertree","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"516","current",,"Cora","COURT",,"STREET","2000-01-01T00:00:00.000"
"2480","current","S","Cordova","PLACE",,"STREET","2000-01-01T00:00:00.000"
"2446","current","S","Coriander","COURT",,"STREET","2000-01-01T00:00:00.000"
"3199","current","W","Cornerstone","BOULEVARD",,"HISTORIC","2005-10-12T00:00:00.000"
"3480","current","N","Cornerstone","WAY",,"STREET","2006-04-10T00:00:00.000"
"517","current","W","Cornwell","COURT",,"STREET","2000-01-01T00:00:00.000"
"4000","current","W","Corral Way","DRIVE",,"STREET","2007-05-03T00:00:00.000"
"519","current","N","Cortland","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"520","current","W","Cory","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"521","current","S","Cory","LANE",,"STREET","2000-01-01T00:00:00.000"
"522","current","W","Cota","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"523","current","E","Cottage Grove","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"524","current","W","Cottage Grove","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"525","current","S","Cottonwood","CIRCLE",,"STREET","2000-01-01T00:00:00.000"
"526","current","W","Country Club","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"528","current","W","Countryside","LANE",,"STREET","2000-01-01T00:00:00.000"
"529","current","N","County Line","ROAD",,"STREET","2000-01-01T00:00:00.000"
"530","current","E","Court","STREET",,"STREET","2000-01-01T00:00:00.000"
"2506","current","E","Cove","COURT",,"STREET","2000-01-01T00:00:00.000"
"532","current","E","Covenanter","COURT",,"STREET","2000-01-01T00:00:00.000"
"534","current","E","Covenanter","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"535","current","S","Covenanter","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"536","current","S","Covey","LANE",,"STREET","2000-01-01T00:00:00.000"
"5810","current",,"Coveyville","ROAD",,"STREET","2022-06-16T00:00:00.000"
"537","current","W","Cowden","ROAD",,"STREET","2000-01-01T00:00:00.000"
"538","current","E","Cox","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"539","current","E","Coyle","ROAD",,"STREET","2000-01-01T00:00:00.000"
"540","current","E","Crabapple","CIRCLE",,"STREET","2000-01-01T00:00:00.000"
"2562","current","S","Crafters","COURT",,"STREET","2000-01-01T00:00:00.000"
"541","current","W","Craig","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"542","current","S","Cramer","CIRCLE",,"STREET","2000-01-01T00:00:00.000"
"544","current","E","Cranbrook","ROAD",,"STREET","2000-01-01T00:00:00.000"
"545","current","N","Crandall","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"546","current","S","Crandall","COURT",,"STREET","2000-01-01T00:00:00.000"
"2537","current","S","Crane","COURT",,"STREET","2000-01-01T00:00:00.000"
"547","current","S","Cree","COURT",,"STREET","2000-01-01T00:00:00.000"
"3340","current","E","Creeks Edge","DRIVE",,"STREET","2005-12-07T00:00:00.000"
"548","current","S","Creekside","COURT",,"STREET","2000-01-01T00:00:00.000"
"550","current","N","Crescent","ROAD",,"STREET","2000-01-01T00:00:00.000"
"551","current","E","Crestline","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"552","current","W","Crestwood","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"553","current","E","Cricket","KNOLL",,"STREET","2000-01-01T00:00:00.000"
"554","current","S","Cricket","KNOLL",,"STREET","2000-01-01T00:00:00.000"
"555","current","N","Crider","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"556","current","S","Crimson","COURT",,"STREET","2000-01-01T00:00:00.000"
"557","current","S","Cromwell","COURT",,"STREET","2000-01-01T00:00:00.000"
"2534","current","S","Crop","CIRCLE",,"STREET","2000-01-01T00:00:00.000"
"559","current","W","Cross","ROAD",,"STREET","2000-01-01T00:00:00.000"
"560","retired","S","Cross","STREET",,"HISTORIC","2001-01-01T00:00:00.000"
"561","current","N","Crossover","ROAD",,"STREET","2000-01-01T00:00:00.000"
"2659","current","W","Crown","CIRCLE",,"STREET","2004-05-07T00:00:00.000"
"562","current","W","Crum","ROAD",,"STREET","2000-01-01T00:00:00.000"
"563","current","S","Cuffers","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"564","current","S","Culberson","COURT",,"STREET","2000-01-01T00:00:00.000"
"565","current","W","Curry","COURT",,"STREET","2000-01-01T00:00:00.000"
"566","current","N","Curry","PIKE",,"STREET","2000-01-01T00:00:00.000"
"567","current","S","Curry","PIKE",,"STREET","2000-01-01T00:00:00.000"
"4400","current","W","Curry","PIKE",,"STREET","2009-06-01T00:00:00.000"
"568","current","W","Curve","STREET",,"STREET","2000-01-01T00:00:00.000"
"569","current","W","Custer","SQUARE",,"STREET","2000-01-01T00:00:00.000"
"570","current","S","Cutter","COURT",,"STREET","2000-01-01T00:00:00.000"
"5541","current","N","Cynthia","DRIVE",,"STREET","2017-07-19T00:00:00.000"
"5100","current","N","Cypress","LANE",,"STREET","2015-01-09T00:00:00.000"
"571","current","W","Cyprus","CIRCLE",,"STREET","2000-01-01T00:00:00.000"
"3679","current","W","Daffodil","COURT",,"STREET","2006-07-18T00:00:00.000"
"3620","current","N","Dahlia","LANE",,"STREET","2006-06-30T00:00:00.000"
"572","current","N","Daisy","DRIVE",,"STREET","2000-01-01T00:00:00.000"
"573","current","S","Daisy","LANE",,"STREET","2000-01-01T00:00:00.000"
"574","current","S","Dale","COURT",,"STREET","2000-01-01T00:00:00.000"
"2703","current","W","Dallas","LANE",,"STREET","2004-08-11T00:00:00.000"
"4740","retired","W","Dandelion","LANE",,"STREET","2012-04-12T00:00:00.000"
"575","current","W","Daniel","AVENUE",,"STREET","2000-01-01T00:00:00.000"
"4479","current","S","Daniel","COURT",,"STREET","2010-02-08T00:00:00.000"
