"service_request_id","requested_datetime","updated_datetime","closed_date","status_description","source","service_name","description","agency_responsible","address","city","state","zip","lat","long","geocoded_column"
"131061","2013-03-25T21:15:42.000","2019-03-05T13:03:30.000","2019-03-05T13:03:30.000","closed",,"Inaccessible Parking","Ramp located on access aisle",,"422–498 W 10th St","Bloomington","IN",,"39.17192078","-86.53781128","POINT (-86.53781128 39.17192078)"
"132312","2013-06-12T11:01:47.000","2016-09-11T22:02:05.000","2013-06-25T12:57:47.000","closed","Other","Inaccessible Parking","You of course have parking problems galore near campus and older part of town. Why not institute policy of granting residential-area by-the-day parking permits for persons with valid handicapped designation?  Say, for 8 am-4 in residential areas zoned restrictively?  I was not legally able to park in and stroll my old neighborhood--tho' fortunately found the garage on Atwater.  Had never expected to have pulmonary problems. Even area residents complain about campus parking.   Can't you remove evening quotas for special events?","Parking Services",,"Bloomington","IN",,,,
"161179","2017-09-16T14:36:04.000","2019-12-03T13:16:12.000","2019-12-03T13:16:12.000","closed","Other","Inaccessible Parking","Truck parked illegally in between 2 handicapped spaces with expired handicapped decal in Kroger parking lot on 9/16/17 around 1PM","Legal Department","1155 S College Mall RD","Bloomington","IN","47401","39.15450668","-86.49726105","POINT (-86.49726105 39.15450668)"
"133449","2013-08-19T10:30:40.000","2016-09-11T22:02:05.000","2013-11-13T15:37:36.000","closed","Other","Inaccessible Parking","I was shocked to see that parking meters were installed at the center of Bloomington, IN and I was used to having 2 hour parking.  I feel that this will be hitting the people that can least afford it--the students and their families that come to Bloomington.  I used to come to Bloomington to visit the bookstores in the past but I don't know if I will be coming back in the near future--it took my money and the meters only used my Dad's credit card.  Thank you for this attention.",,,"Bloomington","IN",,,,
"134329","2013-09-21T15:39:52.000","2016-09-11T22:02:05.000","2013-09-23T12:32:51.000","closed","Other","Inaccessible Parking","taken in my bedroom",,,"Bloomington","IN",,,,
"135601","2013-12-12T13:46:50.000","2016-09-11T22:02:05.000","2013-12-12T14:24:43.000","closed","Other","Inaccessible Parking","hi, yesterday in front of a golden stitch on kirkwood I put .50 in the meter and the meter did not register it. First I put in .25 and it did not work so I added another .25 but nothing. There wasn't an error screen either. Last week when I tried to use the parking meter by card the buttons were frozen. Just wanted you to know your meter took my money but did not give me any time to park there. Thanks",,,"Bloomington","IN",,,,
"135718","2013-12-21T10:32:53.000","2016-09-11T22:02:05.000","2014-01-02T11:21:56.000","closed","Other","Inaccessible Parking","Parking meter 209B taking quarters without giving time. This meter,as well as others, appears to have been ""slimed"" with a green substance.","Parking Services","100-146 West 7th Street","Bloomington","IN",,"39.16856003","-86.53369904","POINT (-86.53369904 39.16856003)"
"135782","2013-12-30T10:28:38.000","2016-09-11T22:02:05.000","2014-01-02T10:44:21.000","closed","Other","Inaccessible Parking","2 bikes have been abandoned for many weeks at the bike corral in front of Trojan Horse.  One is purplish, and the other is aqua with white wheels.  Both are starting to show signs of being abandoned rather than just parked a long time.","Parking Services",,"Bloomington","IN",,,,
"135841","2014-01-05T20:42:25.000","2016-09-11T22:02:05.000","2014-01-09T09:49:35.000","closed","Other","Inaccessible Parking","There is a parking space on Cardinal Ct next to #921 that I use when I can't get in our driveway (I have a disability), but the snow plows have been piling the snow there. It also creates an obstacle for the mailman. Another place the snow got piled in the last storm was in front of our and our other neighbor's mailboxes, so that our mailman had to get out and climb over the mound of snow to deliver our mail, for a week or two after the last snow storm. I hate to complain, especially when there's a storm and a lot of extra work to do, but this seems dangerous for him. We live on a culdesac so there are other places the snow could be piled instead of these two spots, which would help us and our mailman greatly. Thank you for all you do!","Street Department","917 W Cardinal CT","Bloomington","IN","47403","39.14366150","-86.54504395","POINT (-86.54504395 39.1436615)"
"137313","2014-04-15T21:31:01.000","2016-09-11T22:02:05.000","2014-04-23T06:35:23.000","closed","Other","Inaccessible Parking","Not sure who is responsible for ally upkeep, but there's a pothole in the ally that is used to access the parking lot of 809 s Henderson.","Street Department","600–698 E 1st St","Bloomington","IN",,"39.15906525","-86.52651978","POINT (-86.52651978 39.15906525)"
