"alm_time","alm_date","inci_no","station","occup_id","number","st_prefix","street","st_type","st_suffix","xstreet","xst_prefix","xst_type","xst_suffix","city","state","zip","latitude","longitude","mutl_aid","shift","alarms","alm_type","inci_type","descript"
"13:16:57","2017-03-18T00:00:00.000","17-0077036","02","18820","90",,"BROOK","ST",,,,,,"Hartford","CT","06120","41.778033","-72.683756","N","B","1","1","111","Building fire"
"22:34:13","2018-01-11T00:00:00.000","18-0011077","16","03439","61",,"LITCHFIELD","ST",,,,,,"Hartford","CT","06112","41.8019","-72.6969","N","A","2","1","111","Building fire"
"17:51:46","2016-04-18T00:00:00.000","16-0109065","01","40943","244",,"MAPLE","AV",,,,,,"Hartford","CT","06114","41.750668","-72.679203","N","D","1","1","113","Cooking fire, confined to container"
"20:01:41","2016-04-19T00:00:00.000","16-0110058","07","07310","53",,"VINELAND","TER",,,,,,"Hartford","CT","06112","41.78885","-72.686009","N","A","1","1","113","Cooking fire, confined to container"
"09:59:11","2016-04-20T00:00:00.000","16-0111019","07","08141","3386",,"MAIN","ST",,,,,,"Hartford","CT","06120","41.797308","-72.663385","N","B","1","1","111","Building fire"
"14:42:05","2016-04-21T00:00:00.000","16-0112030","02","02166","185",,"ASYLUM","ST",,,,,,"Hartford","CT","06103","41.76705","-72.677075","N","C","1","2","118","Trash or rubbish fire, contained"
"08:31:12","2016-04-23T00:00:00.000","16-0114014","07","09255","239",,"WEST SERVICE","RD",,,,,,"Hartford","CT","06120","41.795313","-72.657396","N","A","1","3","111","Building fire"
"13:26:55","2018-06-07T00:00:00.000","18-0158042","01","47903","80",,"CHARTER OAK","AV",,,,,,"Hartford","CT","06106","41.758862","-72.671177","N","D","1","1","113","Cooking fire, confined to container"
"19:15:07","2016-04-27T00:00:00.000","16-0118068","10","31395","57",,"ROOSEVELT","ST",,,,,,"Hartford","CT","06114","41.7343","-72.6738","N","A","1","1","111","Building fire"
"15:45:15","2016-04-27T00:00:00.000","16-0118059","15","27057","21",,"CURTISS","ST",,,,,,"Hartford","CT","06106","41.743681","-72.695176","N","A","1","4","111","Building fire"
"11:34:06","2016-04-27T00:00:00.000","16-0118030","02","32030","275",,"ASYLUM","ST",,,,,,"Hartford","CT","06103","41.767232","-72.678653","N","A","1","3","113","Cooking fire, confined to container"
"11:40:13","2018-09-10T00:00:00.000","18-0253033","08","16300","106",,"RUSS","ST",,,,,,"Hartford","CT","06106","41.7613","-72.6859","N","C","1","1","113","Cooking fire, confined to container"
"01:04:39","2016-04-28T00:00:00.000","16-0119002","15","29445","328",,"FAIRFIELD","AV",,,,,,"Hartford","CT","06114","41.731613","-72.692263","N","A","1","1","111","Building fire"
"09:20:18","2016-05-06T00:00:00.000","16-0127020","05","20618","212",,"LAUREL","ST",,,,,,"Hartford","CT","06105","41.765124","-72.697306","N","B","1","1","113","Cooking fire, confined to container"
"19:06:49","2016-05-07T00:00:00.000","16-0128060","05","14120","54",,"EDGEWOOD","ST",,,,,,"Hartford","CT","06112","41.778849","-72.69186","N","C","1","1","113","Cooking fire, confined to container"
"14:50:48","2016-05-07T00:00:00.000","16-0128040","14","02305","45",,"HEBRON","ST",,,,,,"Hartford","CT","06112","41.79036","-72.700226","N","C","1","1","113","Cooking fire, confined to container"
"16:49:21","2016-05-07T00:00:00.000","16-0128052","01","24853","34",,"GROTON","ST",,,,,,"Hartford","CT","06106","41.755508","-72.673869","N","C","1","1","116","Fuel burner/boiler malfunction, fire confined"
"00:51:06","2018-04-07T00:00:00.000","18-0097003","08","20777","762",,"PARK","ST",,,,,,"Hartford","CT","06106","41.7579","-72.6898","N","B","1","1","111","Building fire"
"17:38:04","2016-05-11T00:00:00.000","16-0132061","10","30284","755",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","06114","41.735709","-72.671173","N","C","1","1","118","Trash or rubbish fire, contained"
"08:47:33","2016-05-12T00:00:00.000","16-0133026","01","24692","136",,"MAPLE","AV",,,,,,"Hartford","CT","06114","41.752832","-72.678047","N","D","1","1","111","Building fire"
"19:33:17","2017-03-16T00:00:00.000","17-0075063","15","33826","6",,"GRANDVIEW","TER",,,,,,"Hartford","CT","06114","41.742917","-72.68965","N","D","1","1","111","Building fire"
"19:24:28","2018-01-13T00:00:00.000","18-0013077","11","34430","306",,"PROSPECT","AV",,,,,,"Hartford","CT","06106","41.755569","-72.714924","N","C","1","1","9111","Parent/Guardian Walk-in Complaint of Fireplay"
"15:21:03","2017-04-17T00:00:00.000","17-0107054","10","42043","300",,"MAXIM","RD",,,,,,"Hartford","CT","06114","41.7463","-72.6483","N","D","1","2","118","Trash or rubbish fire, contained"
"11:45:38","2016-05-17T00:00:00.000","16-0138033","08","32273","300",,"CAPITOL","AV",,,,,,"Hartford","CT","06106","41.763233","-72.685689","N","A","1","1","111","Building fire"
"19:45:45","2016-05-18T00:00:00.000","16-0139062","07","07412","453",,"EDGEWOOD","ST",,,,,,"Hartford","CT","06112","41.787698","-72.685774","N","B","1","1","112","Fires in structure other than in a building"
"06:28:28","2016-05-18T00:00:00.000","16-0139008","14","05657","294",,"EDGEWOOD","ST",,,,,,"Hartford","CT","06112","41.78684","-72.690693","N","A","1","1","111","Building fire"
"10:39:20","2016-05-19T00:00:00.000","16-0140013","15","39638","112",,"NEW BRITAIN","AV",,,,,,"Hartford","CT","06106","41.745425","-72.68735","N","C","1","1","113","Cooking fire, confined to container"
"12:35:21","2016-05-21T00:00:00.000","16-0142035","11","22976","106",,"NEW PARK","AV",,,,,,"Hartford","CT","06106","41.753117","-72.708956","N","A","1","1","111","Building fire"
"19:00:22","2016-05-22T00:00:00.000","16-0143048","15","26844","100",,"FLATBUSH","AV",,,,,,"Hartford","CT","06106","41.744","-72.6986","N","B","1","1","111","Building fire"
"16:06:27","2016-05-25T00:00:00.000","16-0146042","01","24991","76",,"VAN BLOCK","AV",,,,,,"Hartford","CT","06106","41.755475","-72.6659","N","A","1","1","111","Building fire"
"09:54:13","2016-05-25T00:00:00.000","16-0146016","08","34290","57",,"LINCOLN","ST",,,,,,"Hartford","CT","06106","41.75321","-72.687174","N","A","1","1","111","Building fire"
"16:36:33","2018-05-30T00:00:00.000","18-0150064","15","33302","1956",,"BROAD","ST",,,,,,"Hartford","CT","06114","41.738827","-72.687727","N","D","1","1","113","Cooking fire, confined to container"
"03:17:37","2016-05-30T00:00:00.000","16-0151008","02","18324","555",,"ALBANY","AV",,,,,,"Hartford","CT","06112","41.777916","-72.686526","N","A","1","1","111","Building fire"
"04:02:55","2016-05-29T00:00:00.000","16-0150014","15","39721","68",,"SCHOOL","ST",,,,,,"Hartford","CT","06106","41.7475","-72.6874","N","D","1","1","111","Building fire"
"11:17:13","2016-05-31T00:00:00.000","16-0152021","01","50276","280",,"HUYSHOPE","AV",,,,,,"Hartford","CT","06106","41.75193","-72.66073","N","C","1","2","118","Trash or rubbish fire, contained"
"20:40:06","2016-06-01T00:00:00.000","16-0153074","08","27573","417",,"ZION","ST",,,,,,"Hartford","CT","06106","41.752729","-72.693814","N","D","1","1","111","Building fire"
"21:24:58","2017-03-15T00:00:00.000","17-0074078","11","21107","110",,"LAUREL","ST",,,,,,"Hartford","CT","06106","41.762157","-72.6971","N","C","1","1","111","Building fire"
"21:24:58","2017-03-15T00:00:00.000","17-0074078","11","21107","110",,"LAUREL","ST",,,,,,"Hartford","CT","06106","41.762157","-72.6971","N","C","1","1","111","Building fire"
"07:45:55","2016-06-02T00:00:00.000","16-0154013","15","40178","608",,"MAPLE","AV",,,,,,"Hartford","CT","06114","41.743886","-72.682929","N","D","2","1","111","Building fire"
"04:37:32","2016-06-04T00:00:00.000","16-0156011","07","07419","465",,"EDGEWOOD","ST",,,,,,"Hartford","CT","06112","41.78754","-72.685245","N","B","1","1","118","Trash or rubbish fire, contained"
"17:46:24","2016-06-04T00:00:00.000","16-0156058","14","12600","51",,"VINE","ST",,,,,,"Hartford","CT","06112","41.780797","-72.688928","N","C","1","1","111","Building fire"
"10:38:40","2018-08-23T00:00:00.000","18-0235022","14","13407","69",,"BLUE HILLS","AV",,,,,,"Hartford","CT","06112","41.7845","-72.6984","N","A","1","1","118","Trash or rubbish fire, contained"
"10:13:37","2017-12-30T00:00:00.000","17-0364019","11","12132","25",,"LORRAINE","ST",,,,,,"Hartford","CT","06105","41.7684","-72.70602","N","A","2","1","111","Building fire"
"21:03:35","2016-06-06T00:00:00.000","16-0158064","05","19588","270",,"LAUREL","ST",,,,,,"Hartford","CT","06105","41.766759","-72.6974","N","A","2","1","111","Building fire"
"12:07:22","2016-06-07T00:00:00.000","16-0159031","07","49725","106",,"CHARLOTTE","ST",,,,,,"Hartford","CT","06112","41.794345","-72.681503","N","B","1","1","111","Building fire"
"18:19:08","2017-04-05T00:00:00.000","17-0095066","05","10681","173",,"ASHLEY","ST",,,,,,"Hartford","CT","06105","41.774839","-72.694952","N","D","1","1","111","Building fire"
"08:45:12","2016-06-11T00:00:00.000","16-0163016","01","40935","30",,"SHULTAS","PL",,,,,,"Hartford","CT","06114","41.74849","-72.675325","N","B","1","1","111","Building fire"
"02:12:32","2017-08-03T00:00:00.000","17-0215007","01","24967","34",,"HUYSHOPE","AV",,,,,,"Hartford","CT","06106","41.757459","-72.666856","N","C","1","1","118","Trash or rubbish fire, contained"
"16:59:10","2016-06-12T00:00:00.000","16-0164037","05","46361","48",,"ATWOOD","ST",,,,,,"Hartford","CT","06105","41.773975","-72.6964","N","C","1","1","111","Building fire"
"22:35:24","2016-06-13T00:00:00.000","16-0165078","07","06659","18",,"ELMER","ST",,,,,,"Hartford","CT","06120","41.785541","-72.675465","N","D","1","1","118","Trash or rubbish fire, contained"
"01:36:54","2016-06-13T00:00:00.000","16-0165002","15","33700","1897",,"BROAD","ST",,,,,,"Hartford","CT","06114","41.740829","-72.687614","N","C","1","1","111","Building fire"
"17:07:35","2016-06-14T00:00:00.000","16-0166050","10","41156","331",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","06114","41.746875","-72.673675","N","A","1","1","111","Building fire"
"07:02:42","2016-06-16T00:00:00.000","16-0168015","15","40615","44",,"WEBSTER","ST",,,,,,"Hartford","CT","06114","41.744633","-72.683289","N","B","1","1","111","Building fire"
"03:58:04","2016-06-17T00:00:00.000","16-0169011","15","27173","35",,"HUGHES","ST",,,,,,"Hartford","CT","06106","41.742555","-72.695738","N","C","1","1","111","Building fire"
"17:49:22","2017-11-16T00:00:00.000","17-0320060","14","02290","69",,"HEBRON","ST",,,,,,"Hartford","CT","06112","41.790283","-72.701221","N","A","1","1","111","Building fire"
"12:37:46","2018-04-20T00:00:00.000","18-0110037","05","45931","55",,"FOREST","ST",,,,,,"Hartford","CT","06105","41.7633","-72.7008","N","D","1","1","118","Trash or rubbish fire, contained"
"20:15:35","2016-06-22T00:00:00.000","16-0174033","11","21694","18",,"NATALIE","ST",,,,,,"Hartford","CT","06106","41.75735","-72.71415","N","A","1","1","111","Building fire"
"21:55:33","2016-06-24T00:00:00.000","16-0176058","11","22062","1840",,"PARK","ST",,,,,,"Hartford","CT","06106","41.756638","-72.709367","N","C","1","1","111","Building fire"
"23:11:22","2016-06-24T00:00:00.000","16-0176072","08","15588","1091",,"BROAD","ST",,,,,,"Hartford","CT","06106","41.754273","-72.6875","N","C","1","1","111","Building fire"
"18:47:10","2016-06-26T00:00:00.000","16-0178064","08","15007","10",,"LINCOLN","ST",,,,,,"Hartford","CT","06106","41.753289","-72.683703","N","A","1","1","111","Building fire"
"12:01:49","2016-06-27T00:00:00.000","16-0179037","02","18487","410",,"GARDEN","ST",,,,,,"Hartford","CT","06112","41.7802","-72.6852","N","B","1","1","111","Building fire"
"09:29:01","2016-06-27T00:00:00.000","16-0179028","10","25515","211",,"MURPHY","RD",,,,,,"Hartford","CT","06114","41.74138","-72.653265","N","B","1","1","118","Trash or rubbish fire, contained"
"19:49:46","2016-06-25T00:00:00.000","16-0177057","16","03951","233",,"GRANBY","ST",,,,,,"Hartford","CT","06112","41.7934","-72.706","N","D","1","1","111","Building fire"
"18:18:55","2016-06-29T00:00:00.000","16-0181080","15","27542","295",,"SAYBROOKE","ST",,,,,,"Hartford","CT","06106","41.745283","-72.702717","N","D","1","1","111","Building fire"
"08:02:21","2016-06-29T00:00:00.000","16-0181022","05","11608","9",,"GILLETT","ST",,,,,,"Hartford","CT","06105","41.767811","-72.7005","N","D","1","1","111","Building fire"
"23:59:11","2016-06-30T00:00:00.000","16-0182078","14","55135","1098",,"ALBANY","AV",,,,,,"Hartford","CT","06112","41.781509","-72.694697","N","A","1","1","111","Building fire"
"11:06:02","2018-09-25T00:00:00.000","18-0268024","07","09166","30",,"GAINES","DR",,,,,,"Hartford","CT","06120","41.8005","-72.6651","N","B","1","1","111","Building fire"
"22:35:59","2016-07-02T00:00:00.000","16-0184085","07","06135","47",,"MANSFIELD","ST",,,,,,"Hartford","CT","06112","41.785469","-72.686361","N","C","1","1","116","Fuel burner/boiler malfunction, fire confined"
"17:32:28","2016-07-04T00:00:00.000","16-0186050","09","38714","37",,"WINDHAM","ST",,,,,,"Hartford","CT","06106","41.7282","-72.7095","N","A","1","1","111","Building fire"
"22:26:33","2016-07-03T00:00:00.000","16-0185072","11","10147","155",,"SISSON","AV",,,,,,"Hartford","CT","06105","41.762421","-72.706889","N","D","1","6","111","Building fire"
"09:11:30","2016-07-05T00:00:00.000","16-0187023","02","54007","54",,"MYRTLE","ST",,,,,,"Hartford","CT","06105","41.771183","-72.684317","N","B","1","1","111","Building fire"
"00:03:16","2016-07-06T00:00:00.000","16-0188001","05","10681","173",,"ASHLEY","ST",,,,,,"Hartford","CT","06105","41.774839","-72.694952","N","B","1","1","118","Trash or rubbish fire, contained"
"19:58:55","2016-07-06T00:00:00.000","16-0188068","07","49404","109",,"HAMPTON","ST",,,,,,"Hartford","CT","06120","41.794404","-72.672646","N","C","1","1","111","Building fire"
"09:33:32","2016-07-08T00:00:00.000","16-0190022","09",,"485",,"FLATBUSH","AV",,,,,,"Hartford","CT","06106","41.74248","-72.712322","N","A","1","1","113","Cooking fire, confined to container"
"16:32:40","2016-07-16T00:00:00.000","16-0198043","10","31036","154",,"SOUTH","ST",,,,,,"Hartford","CT","06114","41.735","-72.6786","N","A","1","1","113","Cooking fire, confined to container"
"21:33:44","2016-07-16T00:00:00.000","16-0198069","05","20080","600",,"ASYLUM","AV",,,,,,"Hartford","CT","06105","41.76805","-72.68485","N","A","1","1","113","Cooking fire, confined to container"
"05:14:10","2016-07-19T00:00:00.000","16-0201011","16","02639","67",,"WESTMINSTER","ST",,,,,,"Hartford","CT","06112","41.797583","-72.698991","N","C","1","1","111","Building fire"
"23:24:11","2016-07-18T00:00:00.000","16-0200088","02","17555","575",,"WINDSOR","ST",,,,,,"Hartford","CT","06120","41.782037","-72.672111","N","C","1","1","111","Building fire"
"14:30:44","2016-08-20T00:00:00.000","16-0233042","11","19378","16",,"EVERGREEN","AV",,,,,,"Hartford","CT","06105","41.765733","-72.7094","N","D","1","1","111","Building fire"
"09:57:16","2018-02-09T00:00:00.000","18-0040029","08","15236","559",,"ZION","ST",,,,,,"Hartford","CT","06106","41.756322","-72.692433","N","B","1","4","111","Building fire"
"18:38:10","2016-07-21T00:00:00.000","16-0203049","05","11008","56",,"WILLARD","ST",,,,,,"Hartford","CT","06105","41.7721","-72.694963","N","B","1","1","113","Cooking fire, confined to container"
"18:01:18","2016-07-21T00:00:00.000","16-0203048","02",,"72",,"BELDEN","ST",,,,,,"Hartford","CT","06120","41.7758","-72.6804","N","B","1","1","113","Cooking fire, confined to container"
"20:36:10","2016-07-23T00:00:00.000","16-0205068","11","22018","69",,"JAMES","ST",,,,,,"Hartford","CT","06106","41.75925","-72.711993","N","D","1","1","113","Cooking fire, confined to container"
"19:06:28","2016-07-22T00:00:00.000","16-0204070","11","10271","65",,"EVERGREEN","AV",,,,,,"Hartford","CT","06105","41.7638","-72.709","N","C","1","1","111","Building fire"
"16:24:28","2016-08-09T00:00:00.000","16-0222036","10","41189","58",,"BOND","ST",,,,,,"Hartford","CT","06114","41.744553","-72.675147","N","A","1","1","111","Building fire"
"14:37:50","2016-07-27T00:00:00.000","16-0209029","05","19750","28",,"HUNTINGTON","ST",,,,,,"Hartford","CT","06105","41.771605","-72.691442","N","D","1","1","111","Building fire"
"22:05:27","2016-07-25T00:00:00.000","16-0207072","15","50205","300",,"SUMMIT","ST",,,,,,"Hartford","CT","06106","41.749598","-72.693218","N","B","1","2","111","Building fire"
"09:10:46","2016-07-25T00:00:00.000","16-0207016","16","01614","45",,"MANCHESTER","ST",,,,,,"Hartford","CT","06112","41.7995","-72.6971","N","B","1","6","111","Building fire"
"01:43:37","2016-07-28T00:00:00.000","16-0210005","02","23466","10",,"HOMESTEAD","AV",,,,,,"Hartford","CT","06112","41.775523","-72.6873","N","D","1","1","111","Building fire"
"09:02:23","2016-07-29T00:00:00.000","16-0211018","08","16218","163",,"BABCOCK","ST",,,,,,"Hartford","CT","06106","41.75886","-72.6898","N","B","1","1","111","Building fire"
"19:44:04","2016-07-31T00:00:00.000","16-0213063","11","10272","61",,"EVERGREEN","AV",,,,,,"Hartford","CT","06105","41.763867","-72.709013","N","D","1","1","118","Trash or rubbish fire, contained"
"07:16:19","2016-07-31T00:00:00.000","16-0213019","05","11575","31",,"GILLETT","ST",,,,,,"Hartford","CT","06105","41.768667","-72.700225","N","C","1","1","111","Building fire"
"14:31:45","2016-08-23T00:00:00.000","16-0236047","02",,"15",,"HIGH","ST",,,,,,"Hartford","CT","06103","41.767685","-72.680738","N","C","1","1","111","Building fire"
"17:45:44","2016-08-01T00:00:00.000","16-0214045","08","15159","50",,"YORK","ST",,,,,,"Hartford","CT","06106","41.75712","-72.6926","N","A","1","1","111","Building fire"
"20:42:45","2016-08-01T00:00:00.000","16-0214051","10","30261","769",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","06114","41.735073","-72.670982","N","A","1","1","111","Building fire"
"17:50:18","2016-08-03T00:00:00.000","16-0216055","10","31685","68",,"PRESTON","ST",,,,,,"Hartford","CT","06114","41.739737","-72.675559","N","C","1","1","111","Building fire"
"16:16:55","2016-08-05T00:00:00.000","16-0218041","16","03838","168",,"WESTMINSTER","ST",,,,,,"Hartford","CT","06112","41.797306","-72.703894","N","A","1","1","111","Building fire"
"22:35:20","2016-08-23T00:00:00.000","16-0236084","02","06321","26",,"MAHL","AV",,,,,,"Hartford","CT","06120","41.781512","-72.677559","N","C","1","1","111","Building fire"
"13:49:32","2016-03-23T00:00:00.000","16-0083039","01","23732","60",,"WADSWORTH","ST",,,,,,"Hartford","CT","06106","41.759","-72.6795","N","B","1","1","111","Building fire"
"17:24:57","2016-08-25T00:00:00.000","16-0238052","08","50367","1258",,"BROAD","ST",,,,,,"Hartford","CT","06106","41.752033","-72.6876","N","A","2","1","111","Building fire"
"16:42:26","2017-12-23T00:00:00.000","17-0357046","14","02108","97",,"WESTBOURNE PKWY",,,,,,,"Hartford","CT","06112","41.787113","-72.701375","N","B","1","1","111","Building fire"
"10:28:56","2016-08-13T00:00:00.000","16-0226021","10","30145","530",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","06114","41.741133","-72.67275","N","A","1","1","111","Building fire"
"13:09:39","2016-08-26T00:00:00.000","16-0239032","07","49717","36",,"JACKSON","BLVD",,,,,,"Hartford","CT","06120","41.795496","-72.681479","N","B","1","1","111","Building fire"
"18:24:58","2016-08-15T00:00:00.000","16-0228074","11","21884","35",,"HEATH","ST",,,,,,"Hartford","CT","06106","41.757071","-72.711005","N","C","1","1","111","Building fire"
"06:50:32","2016-08-16T00:00:00.000","16-0229008","10","29353","56",,"LINNMOORE","ST",,,,,,"Hartford","CT","06114","41.733925","-72.690104","N","C","1","1","111","Building fire"
"23:24:11","2016-07-18T00:00:00.000","16-0200088","02","17555","575",,"WINDSOR","ST",,,,,,"Hartford","CT","06120","41.782037","-72.672111","N","C","1","1","111","Building fire"
"22:12:49","2016-08-29T00:00:00.000","16-0242062","14","12686","92",,"VINE","ST",,,,,,"Hartford","CT","06112","41.782142","-72.688858","N","A","1","1","111","Building fire"
"16:04:40","2016-09-01T00:00:00.000","16-0245043","02","18045","1630",,"MAIN","ST",,,,,,"Hartford","CT","06120","41.776708","-72.676968","N","D","1","1","113","Cooking fire, confined to container"
"14:04:20","2016-09-02T00:00:00.000","16-0246047","10","25444","212",,"LOCUST","ST",,,,,,"Hartford","CT","06114","41.743967","-72.665417","N","A","1","1","116","Fuel burner/boiler malfunction, fire confined"
"22:16:45","2016-09-03T00:00:00.000","16-0247060","11","22508","16",,"HAZEL","ST",,,,,,"Hartford","CT","06106","41.757887","-72.704791","N","B","1","1","112","Fires in structure other than in a building"
"13:05:59","2017-11-17T00:00:00.000","17-0321042","01","24350","50",,"FRANKLIN","AV",,,,,,"Hartford","CT","06114","41.750618","-72.678047","N","B","1","1","111","Building fire"
"16:35:08","2016-09-05T00:00:00.000","16-0249039","14","12214","9",,"DEERFIELD","AV",,,,,,"Hartford","CT","06112","41.783847","-72.692473","N","D","2","1","111","Building fire"
"18:48:40","2016-09-08T00:00:00.000","16-0252061","16","03833","173",,"ANDOVER","ST",,,,,,"Hartford","CT","06112","41.796394","-72.704088","N","C","1","1","111","Building fire"
"10:50:11","2016-09-11T00:00:00.000","16-0255027","07","08082","3478",,"MAIN","ST",,,,,,"Hartford","CT","06120","41.798402","-72.662959","N","B","1","1","118","Trash or rubbish fire, contained"
"18:05:43","2016-09-12T00:00:00.000","16-0256057","16","04633","786",,"TOWER","AV",,,,,,"Hartford","CT","06112","41.80078","-72.6987","N","C","1","1","118","Trash or rubbish fire, contained"
"15:58:35","2018-08-16T00:00:00.000","18-0228049","11","23193","41",,"KIBBE","ST",,,,,,"Hartford","CT","06106","41.753274","-72.710752","N","B","1","1","111","Building fire"
"20:03:18","2017-11-22T00:00:00.000","17-0326060","07","06481","504",,"GARDEN","ST",,,,,,"Hartford","CT","06112","41.783481","-72.684113","N","C","1","1","118","Trash or rubbish fire, contained"
"19:29:30","2016-09-18T00:00:00.000","16-0262069","05","20707","84",,"FOREST","ST",,,,,,"Hartford","CT","06105","41.766683","-72.700236","N","A","1","1","118","Trash or rubbish fire, contained"
"06:06:54","2016-09-20T00:00:00.000","16-0264012","11","22621","7",,"SISSON","AV",,,,,,"Hartford","CT","06106","41.757313","-72.706325","N","B","1","1","111","Building fire"
"16:35:13","2016-09-24T00:00:00.000","16-0268033","07","49838","407",,"BARBOUR","ST",,,,,,"Hartford","CT","06120","41.796278","-72.676873","N","C","1","1","111","Building fire"
"16:40:36","2016-09-25T00:00:00.000","16-0269046","01","40971","40",,"SHULTAS","PL",,,,,,"Hartford","CT","06114","41.748415","-72.675763","N","D","1","1","111","Building fire"
"01:43:14","2016-10-01T00:00:00.000","16-0275004","15","27153","58",,"SHERBROOKE","AV",,,,,,"Hartford","CT","06106","41.741332","-72.696953","N","A","1","1","111","Building fire"
"05:38:04","2016-10-01T00:00:00.000","16-0275010","07","07674","250",,"WESTLAND","ST",,,,,,"Hartford","CT","06112","41.791611","-72.683656","N","A","1","1","111","Building fire"
"23:46:00","2016-10-01T00:00:00.000","16-0275085","15","27373","54",,"GRAFTON","ST",,,,,,"Hartford","CT","06106","41.742525","-72.700075","N","B","1","1","111","Building fire"
"19:08:36","2017-03-21T00:00:00.000","17-0080061","14","13422","140",,"ADAMS","ST",,,,,,"Hartford","CT","06112","41.784613","-72.699489","N","A","1","1","111","Building fire"
"15:09:41","2016-10-08T00:00:00.000","16-0282033","10","31272","38",,"PLYMOUTH","ST",,,,,,"Hartford","CT","06114","41.733749","-72.672542","N","A","1","1","111","Building fire"
"13:52:42","2016-10-09T00:00:00.000","16-0283029","07","07732","228",,"WESTLAND","ST",,,,,,"Hartford","CT","06112","41.791511","-72.683067","N","B","1","1","111","Building fire"
"06:34:14","2016-10-10T00:00:00.000","16-0284011","15","33651","1907",,"BROAD","ST",,,,,,"Hartford","CT","06114","41.740471","-72.687686","N","B","1","1","116","Fuel burner/boiler malfunction, fire confined"
"20:54:15","2016-10-10T00:00:00.000","16-0284068","05","19662","7",,"WOODLAND","ST",,,,,,"Hartford","CT","06105","41.767717","-72.702567","N","C","1","1","113","Cooking fire, confined to container"
"15:28:02","2016-10-06T00:00:00.000","16-0280030","11","10311","178",,"SOUTH WHITNEY","ST",,,,,,"Hartford","CT","06105","41.762755","-72.71002","N","C","1","1","111","Building fire"
"01:17:25","2016-09-20T00:00:00.000","16-0264002","08","16220","159",,"BABCOCK","ST",,,,,,"Hartford","CT","06106","41.758967","-72.6898","N","B","2","1","111","Building fire"
"20:59:29","2016-10-11T00:00:00.000","16-0285078","09","38735","41",,"NEPAUG","ST",,,,,,"Hartford","CT","06106","41.730674","-72.709715","N","D","1","1","111","Building fire"
"09:55:52","2016-10-14T00:00:00.000","16-0288018","10","50252","422",,"FRANKLIN","AV",,,,,,"Hartford","CT","06114","41.738064","-72.675936","N","C","1","1","111","Building fire"
"10:12:20","2016-10-14T00:00:00.000","16-0288020","14","02469","95",,"COLEBROOK","ST",,,,,,"Hartford","CT","06112","41.794856","-72.698352","N","C","1","1","113","Cooking fire, confined to container"
"16:00:31","2016-10-15T00:00:00.000","16-0289059","09","37403","107",,"FORSTER","ST",,,,,,"Hartford","CT","06106","41.730008","-72.7031","N","D","1","1","113","Cooking fire, confined to container"
"12:51:56","2016-10-18T00:00:00.000","16-0292042","15","39097","433",,"NEW BRITAIN","AV",,,,,,"Hartford","CT","06106","41.739467","-72.697353","N","C","1","1","112","Fires in structure other than in a building"
"19:00:28","2017-09-28T00:00:00.000","17-0271069","07","06661","2383",,"MAIN","ST",,,,,,"Hartford","CT","06120","41.786927","-72.674191","N","D","1","1","113","Cooking fire, confined to container"
"12:14:50","2016-10-19T00:00:00.000","16-0293032","08","15159","50",,"YORK","ST",,,,,,"Hartford","CT","06106","41.75712","-72.6926","N","D","1","1","111","Building fire"
"14:06:32","2017-03-03T00:00:00.000","17-0062040","16","03912","269",,"LYME","ST",,,,,,"Hartford","CT","06112","41.799567","-72.7043","N","C","1","1","111","Building fire"
"13:37:08","2016-10-21T00:00:00.000","16-0295045","08","15247","567",,"ZION","ST",,,,,,"Hartford","CT","06106","41.756544","-72.692367","N","B","1","1","112","Fires in structure other than in a building"
"13:23:13","2016-10-26T00:00:00.000","16-0300027","08","19528","454",,"PARK","ST",,,,,,"Hartford","CT","06106","41.757712","-72.684482","N","C","1","1","111","Building fire"
"14:43:29","2016-10-30T00:00:00.000","16-0304036","08","14683","18",,"MORTSON","ST",,,,,,"Hartford","CT","06106","41.7595","-72.6932","N","C","1","1","111","Building fire"
"23:38:34","2016-10-29T00:00:00.000","16-0303078","10","41246","349",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","06114","41.7462","-72.6736","N","B","1","1","118","Trash or rubbish fire, contained"
"13:42:00","2018-01-16T00:00:00.000","18-0016042","15","26734","43",,"ARNOLD","ST",,,,,,"Hartford","CT","06106","41.747249","-72.696351","N","B","1","1","111","Building fire"
"14:40:52","2017-08-11T00:00:00.000","17-0223046","08","27727","27",,"HARBISON","AV",,,,,,"Hartford","CT","06106","41.751459","-72.695152","N","D","1","1","111","Building fire"
"14:40:52","2017-08-11T00:00:00.000","17-0223046","08","27727","27",,"HARBISON","AV",,,,,,"Hartford","CT","06106","41.751459","-72.695152","N","D","1","1","111","Building fire"
"15:45:49","2016-11-03T00:00:00.000","16-0308060","07","06678","39",,"WESTLAND","ST",,,,,,"Hartford","CT","06120","41.789345","-72.673442","N","C","1","1","111","Building fire"
"00:09:03","2017-08-20T00:00:00.000","17-0232001","15","40482","45",,"WEBSTER","ST",,,,,,"Hartford","CT","06114","41.744594","-72.683282","N","D","1","1","111","Building fire"
