"category","indicator","sub_indicator","locality","gender","council_district","fiscal_year","fy_qtr","calendar_year","cy_qtr","quarter_start","as_of_date","unit_of_measure","unit_text","value","source"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"8",,,"2013",,,"04-11-2017","%",,"15.472173","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"4",,,"2013",,,"04-11-2017","%",,"8.8319311","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"12",,,"2013",,,"04-11-2017","%",,"8.6119814","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"9",,,"2013",,,"04-11-2017","%",,"13.050659","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"15",,,"2013",,,"04-11-2017","%",,"14.06265","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"2",,,"2013",,,"04-11-2017","%",,"11.409038","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"7",,,"2013",,,"04-11-2017","%",,"12.025324","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"10",,,"2013",,,"04-11-2017","%",,"12.292843","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"5",,,"2013",,,"04-11-2017","%",,"7.3090301","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"3",,,"2013",,,"04-11-2017","%",,"8.5080652","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"1",,,"2013",,,"04-11-2017","%",,"10.799648","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"CITY TOTAL",,,"2013",,,"04-11-2017","%",,"10.7","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"11",,,"2013",,,"04-11-2017","%",,"7.6204162","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"6",,,"2013",,,"04-11-2017","%",,"10.632121","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"13",,,"2013",,,"04-11-2017","%",,"11.409262","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","UNEMPLOYMENT RATE",,"LOS ANGELES CITY",,"14",,,"2013",,,"04-11-2017","%",,"11.781295","U.S. CENSUS BUREAU; BEACON ECONOMICS"
