"category","indicator","sub_indicator","locality","gender","council_district","fiscal_year","fy_qtr","calendar_year","cy_qtr","quarter_start","as_of_date","unit_of_measure","unit_text","value","source","cd","gender2"
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","1","2013","2013-04","2013","2013-02","2013-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","12096115.1","City Of Los Angeles Department Of Building And Safety","1",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","1","2013","2014-01","2014","2013-03","2013-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1806007.7","City Of Los Angeles Department Of Building And Safety","1",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","1","2013","2014-02","2014","2013-04","2013-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","6361913.6","City Of Los Angeles Department Of Building And Safety","1",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","1","2014","2014-03","2014","2014-01","2014-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","10961913.4","City Of Los Angeles Department Of Building And Safety","1",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","1","2014","2014-04","2014","2014-02","2014-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","354338.6","City Of Los Angeles Department Of Building And Safety","1",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2004","2004-03","2004","2004-01","2004-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","13708269.2","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2004","2004-04","2004","2004-02","2004-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","8550444","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permits",,"Los Angeles County","All",,"2000","2001-01","2001","2000-03","2000-07-01T00:00:00.000","2015-05-08T00:00:00.000","#","Seasonally Adjusted And Smoothed","2456.9","California Homebuilding Foundation",,
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2004","2005-01","2005","2004-03","2004-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","26910929.1","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2004","2005-02","2005","2004-04","2004-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","32943917","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2005","2005-03","2005","2005-01","2005-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","32599238","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2005","2005-04","2005","2005-02","2005-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","41930282.9","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2005","2006-01","2006","2005-03","2005-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","27592260.5","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2005","2006-02","2006","2005-04","2005-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","20605939.7","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2006","2006-03","2006","2006-01","2006-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","21221244.5","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2006","2006-04","2006","2006-02","2006-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","7255220.9","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2006","2007-01","2007","2006-03","2006-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","20186378","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2006","2007-02","2007","2006-04","2006-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","56454062.4","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2007","2007-03","2007","2007-01","2007-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","40164890","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2007","2007-04","2007","2007-02","2007-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","144518760.4","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2007","2008-01","2008","2007-03","2007-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","35491012.7","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2007","2008-02","2008","2007-04","2007-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","12043147.6","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2008","2008-03","2008","2008-01","2008-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","29293990.3","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2008","2008-04","2008","2008-02","2008-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","14134132","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2008","2009-01","2009","2008-03","2008-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1314405.2","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2008","2009-02","2009","2008-04","2008-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","26637004.9","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2009","2009-03","2009","2009-01","2009-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","919101.3","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2009","2009-04","2009","2009-02","2009-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","5096877.5","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2009","2010-01","2010","2009-03","2009-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","2587221.3","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2009","2010-02","2010","2009-04","2009-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1098304.3","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permits",,"Los Angeles County","All",,"2000","2001-02","2001","2000-04","2000-10-01T00:00:00.000","2015-05-08T00:00:00.000","#","Seasonally Adjusted And Smoothed","2403.4","California Homebuilding Foundation",,
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2010","2010-03","2010","2010-01","2010-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","476251","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2010","2010-04","2010","2010-02","2010-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","3004680.7","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2010","2011-01","2011","2010-03","2010-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","19019450.9","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2010","2011-02","2011","2010-04","2010-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","15474458.5","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2011","2011-03","2011","2011-01","2011-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","4236436.8","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2011","2011-04","2011","2011-02","2011-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","4224476.4","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2011","2012-01","2012","2011-03","2011-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","51801338.1","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2011","2012-02","2012","2011-04","2011-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","15604553.6","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2012","2012-03","2012","2012-01","2012-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","119914063.4","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2012","2012-04","2012","2012-02","2012-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","87306663.3","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2012","2013-01","2013","2012-03","2012-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","27469999.5","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2012","2013-02","2013","2012-04","2012-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","21331624.9","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2013","2013-03","2013","2013-01","2013-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","5853615.1","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2013","2013-04","2013","2013-02","2013-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","6554615.9","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2013","2014-01","2014","2013-03","2013-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","938188","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2013","2014-02","2014","2013-04","2013-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","4399484.8","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2014","2014-03","2014","2014-01","2014-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","9558235.2","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","2","2014","2014-04","2014","2014-02","2014-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","5081633","City Of Los Angeles Department Of Building And Safety","2",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2004","2004-03","2004","2004-01","2004-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","10377606.5","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2004","2004-04","2004","2004-02","2004-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","11403652.2","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2004","2005-01","2005","2004-03","2004-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","13205744.2","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2004","2005-02","2005","2004-04","2004-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","9220221.5","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permits",,"Los Angeles County","All",,"2001","2001-03","2001","2001-01","2001-01-01T00:00:00.000","2015-05-08T00:00:00.000","#","Seasonally Adjusted And Smoothed","2293.2","California Homebuilding Foundation",,
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2005","2005-03","2005","2005-01","2005-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","62129219.2","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2005","2005-04","2005","2005-02","2005-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","11379627.9","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2005","2006-01","2006","2005-03","2005-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","47714801.6","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2005","2006-02","2006","2005-04","2005-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","43821431.3","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2006","2006-03","2006","2006-01","2006-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","30425549.2","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2006","2006-04","2006","2006-02","2006-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","36597927.2","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2006","2007-01","2007","2006-03","2006-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","24856551.7","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2006","2007-02","2007","2006-04","2006-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","28635652.6","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2007","2007-03","2007","2007-01","2007-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","31419594.7","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2007","2007-04","2007","2007-02","2007-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","1256227.6","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2007","2008-01","2008","2007-03","2007-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","17376494.3","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2007","2008-02","2008","2007-04","2007-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","7164835.3","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2008","2008-03","2008","2008-01","2008-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","3493799.2","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2008","2008-04","2008","2008-02","2008-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","8077210.8","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2008","2009-01","2009","2008-03","2008-07-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","3525410.4","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2008","2009-02","2009","2008-04","2008-10-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","10303188.7","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2009","2009-03","2009","2009-01","2009-01-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","3709866.8","City Of Los Angeles Department Of Building And Safety","3",
"Building Permits","Multi-family Permit Values",,"Los Angeles City","All","3","2009","2009-04","2009","2009-02","2009-04-01T00:00:00.000","2015-05-08T00:00:00.000","$","Seasonally Adjusted And Smoothed","11369410.4","City Of Los Angeles Department Of Building And Safety","3",
