"record_nbr","pay_year","fms_dept","fms_department_title","job_class_pgrade","job_title","employment_type","job_status","mou","mou_title","regular_pay","overtime_pay","all_other_pay","total_pay","city_retirement_contributions","benefit_pay","gender","ethnicity"
"303031333031","2017","98","WATER AND POWER","1521-4","SR UTLTY ACCT","FULL_TIME","ACTIVE","4","ADMINISTRATIVE REPRESENTATION UNIT","101291.75","0","3972","105263.75","6685","23508.9","FEMALE","ASIAN AMERICAN"
"303031333233","2017","98","WATER AND POWER","3181-5","SECTY OFCR","FULL_TIME","ACTIVE","0","SECURITY UNIT","62266.06","43494.92","3548.4800000000105","109309.46","4110","8191.86","MALE","BLACK"
"3030313337","2017","98","WATER AND POWER","3796-5","WLDR","FULL_TIME","NOT_ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","98901.85","31057.57","20188.139999999985","150147.56","6528","16406.38","MALE","CAUCASIAN"
"303031353733","2017","98","WATER AND POWER","3344-5","CRPNTR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","79386.4","23787.24","10152.770000000004","113326.41","0","21565.61","MALE","CAUCASIAN"
"303031363832","2017","98","WATER AND POWER","9184-5","MANAGEMENT ANALYST","FULL_TIME","ACTIVE","4","ADMINISTRATIVE REPRESENTATION UNIT","104269.52","4505.8","4056","112831.32","6882","10589.27","FEMALE","HISPANIC"
"303031373532","2017","98","WATER AND POWER","7539-5","ELTL ENGR","FULL_TIME","ACTIVE","P","SUPERVISORY PROFESSIONAL UNIT","148267.96","16022.65","6142.580000000016","170433.19","9786","22552.95","MALE","BLACK"
"303031393133","2017","98","WATER AND POWER","5630-5","STM PLT MTNC MCHC","FULL_TIME","ACTIVE","6","STEAM PLANT AND WATER SUPPLY UNIT","99279.32","20637.66","4765.1999999999825","124682.18","6552","23508.9","MALE","CAUCASIAN"
"303031393531","2017","98","WATER AND POWER","3711-5","EQPT MCHC","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","87519.54","45534.31","12663.330000000016","145717.18","5776","45611.28","MALE","HISPANIC"
"3030313939","2017","98","WATER AND POWER","9184-5","MANAGEMENT ANALYST","FULL_TIME","NOT_ACTIVE","4","ADMINISTRATIVE REPRESENTATION UNIT","101285","31636.8","5030.200000000012","137952","6685","21473.78","MALE","CAUCASIAN"
"303032303931","2017","98","WATER AND POWER","7286-5","SRVY PTY CHF","FULL_TIME","ACTIVE","2","TECHNICAL REPRESENTATION UNIT","114082.63","34250.86","5395.200000000012","153728.69","7529","23508.9","MALE","CAUCASIAN"
"3030323131","2017","98","WATER AND POWER","360-5","EXEC ASST TO THE GM","FULL_TIME","ACTIVE","V","UNREPRESENTED UNIT - MANAGEMENT BENEFITS","224932.8","0","9890.840000000026","234823.64","14846","25704.27","FEMALE","ASIAN AMERICAN"
"303032363533","2017","98","WATER AND POWER","7246-3","CVL ENGG ASSO","FULL_TIME","ACTIVE","3","PROFESSIONAL UNIT","101784.65","6409.34","11246.76000000001","119440.75","6718","19172.32","FEMALE","CAUCASIAN"
"303032383732","2017","98","WATER AND POWER","1602-5","SR COML FLD REPTV","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","92643.96","7370.95","4449.1600000000035","104464.07","6115","23508.9","MALE","HISPANIC"
"303032393532","2017","98","WATER AND POWER","1611-5","MTR RDR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","71195.52","137.78","2365.1199999999953","73698.42","4699","17961.04","MALE","CAUCASIAN"
"303033303133","2017","98","WATER AND POWER","3763-5","MCHT","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","104053.74","80929.95","6328.799999999988","191312.49","6868","23508.9","MALE","CAUCASIAN"
"303033303533","2017","98","WATER AND POWER","1230-4","COML SRVC REPTV","FULL_TIME","NOT_ACTIVE","7","CLERICAL UNIT","62986.32","5263.36","2741.1100000000006","70990.79","4157","22660.19","FEMALE","BLACK"
"303033313632","2017","98","WATER AND POWER","7539-5","ELTL ENGR","FULL_TIME","ACTIVE","P","SUPERVISORY PROFESSIONAL UNIT","148272.32","4092.83","6743.2300000000105","159108.38","9786","23508.9","MALE","CAUCASIAN"
"303033313733","2017","98","WATER AND POWER","5854-4","WTR UTLTY OPR","FULL_TIME","NOT_ACTIVE","6","STEAM PLANT AND WATER SUPPLY UNIT","68364.02","26070.46","3901.389999999985","98335.87","0","23508.9","MALE","CAUCASIAN"
"3030333331","2017","98","WATER AND POWER","9105-5","UTILITY ADMINISTRATOR","FULL_TIME","ACTIVE","M","MANAGEMENT EMPLOYEES UNIT","148304","0","6358.7300000000105","154662.73","9788","8191.86","FEMALE","BLACK"
"303033343133","2017","98","WATER AND POWER","3560-5","HELICOPTER PILOT","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","121888.65","18372.52","9826.370000000024","150087.54","8045","23508.9","MALE","CAUCASIAN"
"303033343631","2017","98","WATER AND POWER","9406-2","MNGG WTR UTLTY ENGR","FULL_TIME","ACTIVE","M","MANAGEMENT EMPLOYEES UNIT","189538.4","0","9464.410000000003","199002.81","12510","8191.86","MALE","CAUCASIAN"
"303033353932","2017","98","WATER AND POWER","5624-5","STM PLT OPR","FULL_TIME","ACTIVE","6","STEAM PLANT AND WATER SUPPLY UNIT","98344.16","18368.5","5412.959999999992","122125.62","6491","15286.25","MALE","CAUCASIAN"
"303033373532","2017","98","WATER AND POWER","7219-5","PL CVL ENGG DRFTG TCHN","FULL_TIME","ACTIVE","2","TECHNICAL REPRESENTATION UNIT","112355.72","28795.98","5385.1999999999825","146536.9","7415","16765.9","FEMALE","FILIPINO"
"303033373533","2017","98","WATER AND POWER","912-1","CONSTR CRPNTR","FULL_TIME","ACTIVE","Z","DAILY RATE","26704.4","1161.5","11043.57","38909.47","0","0","MALE","HISPANIC"
"3030333832","2017","98","WATER AND POWER","5224-5","ELTC STN OPR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","103400.08","45391.27","19059.429999999993","167850.78","6824","23508.9","MALE","CAUCASIAN"
"303033383332","2017","98","WATER AND POWER","3746-5","EQPT RPR SUPV","FULL_TIME","NOT_ACTIVE","B","SUPERVISORY BLUE COLLAR UNIT","106324.53","26858.96","11851.809999999998","145035.3","7017","47151.23","MALE","CAUCASIAN"
"303033383531","2017","98","WATER AND POWER","3525-5","EQUIPMENT OPERATOR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","94139.5","44552.6","4791.059999999998","143483.16","6213","23508.9","MALE","CAUCASIAN"
"303033383833","2017","98","WATER AND POWER","941-1","CONSTR HLPR","FULL_TIME","NOT_ACTIVE","Z","DAILY RATE","10700.8","1655.28","7650.699999999999","20006.78","0","0","MALE","HISPANIC"
"3030333932","2017","98","WATER AND POWER","3796-5","WLDR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","94576.96","25701.22","5040.37999999999","125318.56","6242","22429.35","MALE","ASIAN AMERICAN"
"3030333935","2017","98","WATER AND POWER","3558-5","PWR SHVL OPR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","94523.36","23493.25","12470.059999999998","130486.67","6239","23508.9","MALE","HISPANIC"
"3030343033","2017","98","WATER AND POWER","3743-5","HVY DTY EQPT MCHC","FULL_TIME","NOT_ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","27641.97","518.28","4817.379999999997","32977.63","1824","4065.93","MALE","CAUCASIAN"
"303034303733","2017","98","WATER AND POWER","1230-4","COML SRVC REPTV","FULL_TIME","ACTIVE","7","CLERICAL UNIT","67367.84","4.63","180.27999999999884","67552.75","0","23508.9","MALE","CAUCASIAN"
"303034313233","2017","98","WATER AND POWER","7512-5","ELTL TSTR TCHN","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","97163.97","24239.96","7810.960000000006","129214.89","6413","23508.9","MALE","ASIAN AMERICAN"
"303034313832","2017","98","WATER AND POWER","5224-5","ELTC STN OPR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","96619.98","46536.92","15691.690000000002","158848.59","6377","22429.35","MALE","CAUCASIAN"
"3030343335","2017","98","WATER AND POWER","1368-5","SENIOR ADMINISTRATIVE CLERK","FULL_TIME","ACTIVE","7","CLERICAL UNIT","71692.89","9859.23","3786.6800000000076","85338.8","4732","23508.9","FEMALE","HISPANIC"
"303034343833","2017","98","WATER AND POWER","902-1","CONSTR ASBSTS WKR","FULL_TIME","ACTIVE","Z","DAILY RATE","65872.56","16875.34","32288.420000000013","115036.32","0","0","MALE","HISPANIC"
"3030343531","2017","98","WATER AND POWER","3156-5","CUSTODIAN","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","55709.28","32929.62","4659.600000000006","93298.5","3677","26263.47","MALE","BLACK"
"3030343539","2017","98","WATER AND POWER","3799-5","ELTL CRFT HLPR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","76336.11","10907.2","12637.14","99880.45","5038","20572","MALE","HISPANIC"
"303034363931","2017","98","WATER AND POWER","3117-5","TREE SURGN SUPV","FULL_TIME","ACTIVE","B","SUPERVISORY BLUE COLLAR UNIT","99729.99","42244.16","15343.49999999997","157317.65","6582","22552.95","MALE","HISPANIC"
"303034373731","2017","98","WATER AND POWER","1230-2","COML SRVC REPTV","FULL_TIME","NOT_ACTIVE","7","CLERICAL UNIT","0","0","385.57","385.57","0","0","FEMALE","CAUCASIAN"
"303034383032","2017","98","WATER AND POWER","1837-5","SR STRKPR","FULL_TIME","NOT_ACTIVE","B","SUPERVISORY BLUE COLLAR UNIT","42699.48","1113.34","3512.800000000003","47325.62","2818","7052.65","MALE","HISPANIC"
"303034383133","2017","98","WATER AND POWER","3799-1","ELTL CRFT HLPR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","21852.36","2683.88","350","24886.24","1442","7579.6","MALE","CAUCASIAN"
"303034393632","2017","98","WATER AND POWER","5224-5","ELTC STN OPR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","93711.35","43421.58","23024.610000000015","160157.54","6185","21793.73","MALE","HISPANIC"
"3030353036","2017","98","WATER AND POWER","9184-5","MANAGEMENT ANALYST","FULL_TIME","ACTIVE","4","ADMINISTRATIVE REPRESENTATION UNIT","101285","0","4115.199999999997","105400.2","6685","23508.9","FEMALE","HISPANIC"
"303035313433","2017","98","WATER AND POWER","1726-5","SFTY ENGG ASSOC","FULL_TIME","ACTIVE","4","ADMINISTRATIVE REPRESENTATION UNIT","110724.88","0","2048.409999999989","112773.29","7308","23508.9","MALE","ASIAN AMERICAN"
"303035323732","2017","98","WATER AND POWER","3873-5","ELTC DISTRBN MCHC SUPV","FULL_TIME","ACTIVE","B","SUPERVISORY BLUE COLLAR UNIT","134695.25","71041.76","13353.679999999993","219090.69","8890","23508.9","MALE","CAUCASIAN"
"303035323932","2017","98","WATER AND POWER","3115-5","MTNC CONSTR HLPR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","79601.7","41470.78","4587.25","125659.73","5254","46246.9","MALE","CAUCASIAN"
"3030353335","2017","98","WATER AND POWER","3912-5","WTR UTLTY WKR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","89649.86","21411.57","7602.600000000006","118664.03","5917","23508.9","MALE","HISPANIC"
"303035343432","2017","98","WATER AND POWER","1230-5","COML SRVC REPTV","FULL_TIME","ACTIVE","7","CLERICAL UNIT","61157.76","4280.35","9337.169999999998","74775.28","4036","18714.65","FEMALE","BLACK"
"303035353632","2017","98","WATER AND POWER","3435-5","ASBESTOS WORKER","FULL_TIME","NOT_ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","92200","14810.59","8270.830000000002","115281.42","6085","23508.9","MALE","CAUCASIAN"
"303035353732","2017","98","WATER AND POWER","3873-4","ELTC DISTRBN MCHC SUPV","FULL_TIME","ACTIVE","B","SUPERVISORY BLUE COLLAR UNIT","119902.44","84642.12","16631.01999999999","221175.58","7914","23508.9","MALE","CAUCASIAN"
"3030353732","2017","98","WATER AND POWER","3525-5","EQUIPMENT OPERATOR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","88627.52","56369.61","18434.53","163431.66","5849","23508.9","MALE","CAUCASIAN"
"303035383133","2017","98","WATER AND POWER","920-1","CONSTR EQPT OPR","FULL_TIME","NOT_ACTIVE","Z","DAILY RATE","357.92","268.44","294.6","920.96","0","0","MALE","HISPANIC"
"303035393133","2017","98","WATER AND POWER","1862-5","SR UTLTY BUYR","FULL_TIME","ACTIVE","W","SUPERVISORY CLERICAL AND ADMINISTRATIVE UNIT","120476.76","0","5505.600000000006","125982.36","7951","19172.32","FEMALE","NOT APPLICABLE"
"303036313833","2017","98","WATER AND POWER","7525-2","ELTL ENGR ASSOC","FULL_TIME","ACTIVE","3","PROFESSIONAL UNIT","82148.44","0","693.7200000000012","82842.16","0","21473.78","MALE","ASIAN AMERICAN"
"303036313931","2017","98","WATER AND POWER","3346-5","CRPNTR SUPV","FULL_TIME","NOT_ACTIVE","B","SUPERVISORY BLUE COLLAR UNIT","104615.04","32223.97","9756.459999999992","146595.47","6905","22403.72","MALE","CAUCASIAN"
"303036323632","2017","98","WATER AND POWER","1230-5","COML SRVC REPTV","FULL_TIME","NOT_ACTIVE","7","CLERICAL UNIT","57853.46","13892.65","29686.069999999992","101432.18","3818","16016.24","FEMALE","HISPANIC"
"303036323633","2017","98","WATER AND POWER","3743-5","HVY DTY EQPT MCHC","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","90391.24","18847.08","11059.859999999986","120298.18","0","22429.35","MALE","ASIAN AMERICAN"
"303036323833","2017","98","WATER AND POWER","995-1","CONSTR ELTL MCHC","FULL_TIME","ACTIVE","Z","DAILY RATE","82347.4","8914.94","58017.26999999999","149279.61","0","0","MALE","CAUCASIAN"
"303036333133","2017","98","WATER AND POWER","7246-2","CVL ENGG ASSO","FULL_TIME","ACTIVE","3","PROFESSIONAL UNIT","95471.55","1308.06","4172.440000000002","100952.05","6301","19172.32","MALE","ASIAN AMERICAN"
"303036343632","2017","98","WATER AND POWER","3873-5","ELTC DISTRBN MCHC SUPV","FULL_TIME","NOT_ACTIVE","B","SUPERVISORY BLUE COLLAR UNIT","109551.08","75324.2","41126.95999999999","226002.24","7230","17597.85","MALE","CAUCASIAN"
"3030363439","2017","98","WATER AND POWER","1409-4","INFORMATION SYSTEMS MANAGER","FULL_TIME","ACTIVE","M","MANAGEMENT EMPLOYEES UNIT","137482.4","1108.24","4818.350000000006","143408.99","9074","13657.15","FEMALE","ASIAN AMERICAN"
"3030363534","2017","98","WATER AND POWER","3763-5","MCHT","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","101800.34","12263.39","16247.309999999998","130311.04","6719","16406.38","MALE","HISPANIC"
"3030363535","2017","98","WATER AND POWER","3774-5","AIR CONDTG MCHC","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","99300.8","49625.15","26102.76999999999","175028.72","6554","22429.35","MALE","ASIAN AMERICAN"
"303036353833","2017","98","WATER AND POWER","995-1","CONSTR ELTL MCHC","FULL_TIME","ACTIVE","Z","DAILY RATE","52112","5784.75","36997.5","94894.25","0","0","MALE","HISPANIC"
"303036363133","2017","98","WATER AND POWER","1358-2","ADMINISTRATIVE CLERK","FULL_TIME","ACTIVE","7","CLERICAL UNIT","37063.87","1797.21","255","39116.08","2446","14251.78","MALE","FILIPINO"
"303036363833","2017","98","WATER AND POWER","994-1","CONSTR ELTL HLPR","FULL_TIME","NOT_ACTIVE","Z","DAILY RATE","36214.08","16191.69","40555.729999999996","92961.5","0","0","MALE","HISPANIC"
"303036373033","2017","98","WATER AND POWER","3843-5","INSTRMT MCHC","FULL_TIME","NOT_ACTIVE","6","STEAM PLANT AND WATER SUPPLY UNIT","101985.44","11310.55","2012.8199999999924","115308.81","6731","15936.82","MALE","FILIPINO"
"303036373233","2017","98","WATER AND POWER","3879-5","ELECTRIC DISTRIBUTION MECHANIC","FULL_TIME","NOT_ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","100691.01","42507.87","16258.889999999985","159457.77","6646","21565.61","MALE","HISPANIC"
"3030363832","2017","98","WATER AND POWER","3841-5","ELTL MCHC","FULL_TIME","NOT_ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","91565.12","7912.83","4459.380000000005","103937.33","6043","8191.86","MALE","HISPANIC"
"303036383832","2017","98","WATER AND POWER","3841-5","ELTL MCHC","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","91171.37","19754.15","10000.750000000015","120926.27","6017","23508.9","MALE","CAUCASIAN"
"303036393432","2017","98","WATER AND POWER","3834-5","SR ELTL MCHC","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","103620.18","28785.04","12174.26999999999","144579.49","6839","23508.9","MALE","CAUCASIAN"
"3030373033","2017","98","WATER AND POWER","1368-5","SENIOR ADMINISTRATIVE CLERK","FULL_TIME","ACTIVE","7","CLERICAL UNIT","64483.6","11924.02","1050","77457.62","4256","23508.9","FEMALE","BLACK"
"303037303632","2017","98","WATER AND POWER","5224-5","ELTC STN OPR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","95558.91","47303.27","27000.190000000002","169862.37","6307","57025.71","MALE","CAUCASIAN"
"3030373133","2017","98","WATER AND POWER","3835-1","ELTL MCHC SUPV","FULL_TIME","ACTIVE","B","SUPERVISORY BLUE COLLAR UNIT","117243.66","43440.06","52666.28","213350","7738","21473.78","MALE","CAUCASIAN"
"303037313532","2017","98","WATER AND POWER","3181-5","SECTY OFCR","FULL_TIME","NOT_ACTIVE","0","SECURITY UNIT","35368.16","27576.5","6516.190000000002","69460.85","2334","8152.24","MALE","BLACK"
"303037313833","2017","98","WATER AND POWER","1230-2","COML SRVC REPTV","FULL_TIME","ACTIVE","7","CLERICAL UNIT","57316.32","4961.32","2093.9300000000003","64371.57","0","23508.9","FEMALE","HISPANIC"
"303037323832","2017","98","WATER AND POWER","3423-5","PAINTR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","90056.87","11626.06","15362.12000000001","117045.05","5944","23508.9","MALE","HISPANIC"
"3030373334","2017","98","WATER AND POWER","1230-5","COML SRVC REPTV","FULL_TIME","ACTIVE","7","CLERICAL UNIT","71946.25","15984.21","3487.1800000000076","91417.64","4748","22429.35","FEMALE","BLACK"
"303037353031","2017","98","WATER AND POWER","3879-2","ELECTRIC DISTRIBUTION MECHANIC","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","58341.23","27888.26","1590.87999999999","87820.37","3851","10614.48","MALE","CAUCASIAN"
"303037353632","2017","98","WATER AND POWER","7237-5","CVL ENGR","FULL_TIME","NOT_ACTIVE","P","SUPERVISORY PROFESSIONAL UNIT","145937.12","9504","5395.440000000002","160836.56","9632","23508.9","MALE","HISPANIC"
"303037373532","2017","98","WATER AND POWER","5224-5","ELTC STN OPR","FULL_TIME","NOT_ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","103833.7","28082.45","26619.850000000006","158536","6853","26899.09","MALE","ASIAN AMERICAN"
"3030373835","2017","98","WATER AND POWER","1368-5","SENIOR ADMINISTRATIVE CLERK","FULL_TIME","ACTIVE","7","CLERICAL UNIT","72368.9","13130.37","11360.830000000016","96860.1","4776","23508.9","FEMALE","BLACK"
"303037383731","2017","98","WATER AND POWER","1461-5","COMMUNIC INFO REPTV","FULL_TIME","NOT_ACTIVE","7","CLERICAL UNIT","21848.02","2310.95","10570.169999999998","34729.14","1442","5421.24","FEMALE","BLACK"
"3030373837","2017","98","WATER AND POWER","3156-5","CUSTODIAN","FULL_TIME","NOT_ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","56994.08","20362.22","3511.279999999999","80867.58","3762","23508.9","MALE","BLACK"
"303037393532","2017","98","WATER AND POWER","9106-5","UTILITY SERVICES MANAGER","FULL_TIME","ACTIVE","M","MANAGEMENT EMPLOYEES UNIT","156096","0","33425.45999999999","189521.46","10302","15126.82","MALE","CAUCASIAN"
"3030383038","2017","98","WATER AND POWER","7246-5","CVL ENGG ASSO","FULL_TIME","ACTIVE","3","PROFESSIONAL UNIT","116749.04","1186.65","10955.000000000015","128890.69","7705","22429.35","MALE","BLACK"
"303038323933","2017","98","WATER AND POWER","1110-1","UTILITY PRE CRAFT TRAINEE","FULL_TIME","ACTIVE","Z","DAILY RATE","3456","0","4149.36","7605.36","0","0","MALE","HISPANIC"
"303038333031","2017","98","WATER AND POWER","1368-5","SENIOR ADMINISTRATIVE CLERK","FULL_TIME","ACTIVE","7","CLERICAL UNIT","69792.89","3227.18","1946.6300000000047","74966.7","4606","16406.38","FEMALE","HISPANIC"
"3030383337","2017","98","WATER AND POWER","3912-5","WTR UTLTY WKR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","91262.13","4287.03","8915.559999999998","104464.72","6023","21793.73","MALE","CAUCASIAN"
"303038333833","2017","98","WATER AND POWER","1501-5","STUDENT WKR","PART_TIME","NOT_ACTIVE","U","UNREPRESENTED UNIT - NON MANAGEMENT BENEFITS","4069","0","0","4069","0","0","MALE","HISPANIC"
"3030383533","2017","98","WATER AND POWER","5224-5","ELTC STN OPR","FULL_TIME","NOT_ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","0","0","1059.63","1059.63","0","0","MALE","CAUCASIAN"
"303038373632","2017","98","WATER AND POWER","1230-5","COML SRVC REPTV","FULL_TIME","ACTIVE","7","CLERICAL UNIT","78515.67","15420.9","2211.600000000006","96148.17","5182","23508.9","MALE","FILIPINO"
"303038383532","2017","98","WATER AND POWER","3771-5","MCHL HLPR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","68601.28","7078.31","2397.3399999999965","78076.93","4528","17042","MALE","HISPANIC"
"303038383733","2017","98","WATER AND POWER","3541-5","CONSTR EQPT SRVC WKR","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","71945.72","12035.14","2750.3199999999924","86731.18","0","23508.9","MALE","CAUCASIAN"
"303038393133","2017","98","WATER AND POWER","3879-5","ELECTRIC DISTRIBUTION MECHANIC","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","71805.76","11463","33159.37000000001","116428.13","4739","15681.62","MALE","CAUCASIAN"
"3030383934","2017","98","WATER AND POWER","3834-5","SR ELTL MCHC","FULL_TIME","ACTIVE","8","OPERATING MAINTENANCE AND SERVICE UNIT","111843.38","16090.89","6016.009999999995","133950.28","7382","23508.9","MALE","CAUCASIAN"
"303039313933","2017","98","WATER AND POWER","7554-1","MCHL ENGG ASSOC","FULL_TIME","ACTIVE","3","PROFESSIONAL UNIT","12132.75","0","45","12177.75","0","1587.21","FEMALE","ASIAN AMERICAN"
