"reporting_year","bank","rfp_source","data_description","zip_code","census_tract","number_of_accounts","total_combined_balance"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60623",,"150","3021420.47"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60624",,"59","2628882.96"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60625",,"528","29340345.46"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60626",,"262","18913762.78"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60628",,"171","4748950.72"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60629",,"261","7413085.21"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60630",,"368","16004074.29"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60631",,"315","18342252.25"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60632",,"206","10640882.34"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60633",,"15","177706.41"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60634",,"261","11583361.37"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60636",,"68","602311.29"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60637",,"156","8496292.68"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60638",,"174","8788359.28"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60639",,"135","3572532.33"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60640",,"521","25912473.19"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60641",,"265","14721559.1"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60642",,"111","7687497.48"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60643",,"173","9260487.69"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60644",,"82","1640390.45"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60645",,"417","29462232.61"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60646",,"473","27913970.47"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60647",,"501","33008601.11"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60649",,"128","6052152.98"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60651",,"105","5265717.1"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60652",,"214","7317471.02"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60653",,"95","6459505.42"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60654",,"228","18337593.04"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60655",,"150","7527027.77"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60656",,"176","11147285.97"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60657",,"1036","83706989.55"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60659",,"223","22131923.12"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60660",,"313","15609244.19"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60661",,"167","16807846.79"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60664",,"3","61397.48"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60666",,"1","24063.55"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60668",,"1","202610.5"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60670",,"23","1497589.11"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60678",,"1","23864.61"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60680",,"14","1221360.94"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60687",,"3","241893.18"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60690",,"3","95008.68"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60691",,"1","14312.04"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60707",,"195","11355190.21"
"2021","JPMorgan Chase Bank, N.A.","Form E","Savings Accounts","60827",,"38","997878.23"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031010100","341","5226127.01"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031010201","88","2811182.45"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031010202","86","2993331.03"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031010300","512","8796232.97"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031010400","504","11492762.86"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031010501","55","1088267.88"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031010502","81","1969172.93"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031010503","49","1016095.63"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031010600","122","3176831.23"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031010701","57","700556.71"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031010702","79","2286840.69"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020100","72","2170981.92"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020200","136","6620846.41"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020301","127","5892108.41"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020302","70","2136161.12"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020400","45","481724.7"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020500","50","1073561.19"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020601","33","1319042.22"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020602","36","826134.34"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020701","44","1891625.37"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020702","61","2278913.34"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020801","63","2473122.26"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020802","69","1866721.15"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020901","41","1033179.3"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031020902","63","1749330.54"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030101","31","4350804.47"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030102","112","5084205.85"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030103","25","481296.63"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030104","43","2203833.45"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030200","111","5309659.94"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030300","42","2166069"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030400","60","2246382.45"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030500","124","3909341.8"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030601","51","1266591.75"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030603","20","331451.2"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030604","48","2993756.7"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030701","11","389009.72"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030702","69","3765481.35"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030703","48","1674282.87"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030706","65","2645528.55"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030800","102","10123495.41"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031030900","71","3164307.56"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031031000","57","2911561.34"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031031100","94","2164519.77"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031031200","63","3756561.7"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031031300","161","8739127.19"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031031400","201","10506697.46"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031031501","84","988708.88"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031031502","83","1065276.3"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031031700","87","1997896.99"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031031800","37","2483815.36"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031031900","58","1203672.7"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031032100","111","1679372.52"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031040100","75","2637315.65"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031040201","77","1880052.62"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031040202","59","1595901.48"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031040300","98","5176228.57"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031040401","35","1339221.68"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031040402","71","1808495.54"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031040600","26","2868590.56"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031040700","38","2032784.86"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031040800","23","857920.62"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031040900","25","752999.29"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031050100","42","1503094.74"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031050200","89","3826925.44"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031050300","55","1093542.26"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031050500","64","4265242.07"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031050600","24","541946.38"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031050700","26","1090623.44"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031050800","8","315382.63"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031050900","22","580438.81"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031051000","22","663374.33"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031051100","18","838104.08"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031051200","16","440504.39"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031051300","43","963311.38"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031051400","32","1075194.81"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031060100","46","22144945.01"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031060200","28","1035462.29"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031060300","46","2420976.64"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031060400","37","731141.12"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031060500","8","160668.22"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031060800","120","4233080.35"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031060900","163","6439028.6"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031061000","26","238045.39"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031061100","25","670961.85"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031061200","23","1585421.37"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031061500","28","1086222.24"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031061800","43","1118018.29"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031061901","85","2537523.96"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031061902","146","6700302.59"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031062000","33","2004189.81"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031062100","53","2189567.38"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031062200","35","714863.15"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031062300","19","2744710.49"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031062400","18","210516.98"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031062500","21","236985.21"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031062600","25","1388607.34"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031062700","46","1645336.45"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031062800","42","1343341.53"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031062900","51","1145423.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031063000","57","1894407.97"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031063100","28","979032.7"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031063200","262","16375192.23"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031063301","64","1397793.12"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031063302","102","4992644.98"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031063303","85","6728754.41"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031063400","33","1161744.83"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031070101","121","9819664.94"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031070102","64","4750348.37"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031070103","11","424981.31"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031070200","61","8687087.98"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031070300","28","1085248.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031070400","43","1883203.17"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031070500","42","3817239.83"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031070600","52","2924697.38"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031070700","50","2696516.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031071000","32","3088961.6"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031071100","41","2654756.01"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031071200","59","5760273.93"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031071300","71","3575717.4"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031071400","74","2785503.33"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031071500","84","2550373.83"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031071600","29","2890194.19"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031071700","29","3186753.78"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031071800","52","3702003.02"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031080100","217","37825057.49"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031080201","99","9065246.3"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031080202","97","6990359.37"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031080300","75","2626349.25"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031080400","35","545676.33"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031081000","115","13509691.85"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031081100","65","4391165.13"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031081201","140","19231895.52"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031081202","131","14457050.37"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031081300","206","18412195.61"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031081401","130","15440945.05"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031081402","139","11945464.1"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031081403","243","14682240.87"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031081500","112","10100771.02"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031081600","42","2528543.28"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031081700","80","52929861.91"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031081800","168","18476671.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031081900","20","799913.14"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031090100","93","3707090.14"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031090200","195","10029946.95"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031090300","44","2101000.03"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031100100","73","2972121.64"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031100200","130","4651373.37"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031100300","154","9706326.05"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031100400","53","2766370.69"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031100500","120","5538600.34"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031100600","98","2635729.74"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031100700","95","6078008.16"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031110100","67","1977470.73"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031110200","37","1161928.21"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031110300","69","2883389.33"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031110400","62","2563417.62"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031110501","36","1009037.69"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031110502","46","2375887.11"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031120100","152","6052225.48"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031120200","168","10321962.78"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031120300","182","13184428.59"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031120400","58","2576694.1"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031130100","84","5438135.52"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031130200","24","842581.27"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031130300","68","2751907.66"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031140100","13","208987.74"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031140200","33","1693601.24"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031140301","22","419859.62"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031140302","43","917386.85"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031140400","66","1349099.47"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031140500","12","488009.71"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031140601","14","302100.53"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031140602","37","1114989.07"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031140701","13","144332.6"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031140702","47","1166425.08"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031140800","93","4393201.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031150200","128","2776434.43"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031150300","129","4417113.99"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031150401","124","4332024.55"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031150402","232","6607543.97"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031150501","68","3290715.5"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031150502","303","14851705.88"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031150600","232","11522407.3"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031150700","100","2770909.01"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031150800","78","1815734.98"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031151001","23","316203.34"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031151002","35","1431223.24"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031151100","41","1059576.09"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031151200","86","2060068.77"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031160100","29","737555.46"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031160200","45","1505127.13"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031160300","48","1578058.69"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031160400","47","2380902.95"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031160501","36","1212639.66"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031160502","37","418862.01"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031160601","31","943130.38"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031160602","41","1206665.25"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031160700","128","3134271.25"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031160800","62","1350310.42"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031160900","39","1332055.42"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031161000","24","345501.07"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031161100","25","2068196.57"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031161200","39","1029520.19"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031161300","33","875005.95"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031170100","113","5715397.94"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031170200","246","8928360.68"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031170300","95","3311275.21"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031170400","47","1342935.87"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031170500","74","2330113.09"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031170600","58","3518524.34"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031170700","42","1243322.46"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031170800","32","2235104.72"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031170900","25","1234672.02"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031171000","170","7850692.01"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031171100","106","7915398.41"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031180100","70","2772099.46"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031190100","11","178833.26"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031190200","57","980736.51"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031190300","57","1050582.98"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031190401","58","2438752.86"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031190402","72","1873957.61"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031190601","25","814432.71"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031190602","41","423455.47"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031190701","21","535531.51"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031190702","25","383653.86"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031190800","39","635685.59"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031190900","15","359086.87"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031191000","24","134099.21"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031191100","56","715482.34"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031191200","28","938727.85"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031191301","59","1133105.37"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031191302","25","184162.75"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031200100","38","567817.88"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031200200","39","368275.53"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031200300","17","722285.68"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031200401","39","680255.84"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031200402","59","813236.04"
"2021","BMO Harris Bank National Association","Form E","Savings Accounts",,"17031210100","82","2009354.76"
