"field_contact_key","day_of_the_week","field_contact_date","reason_code_description","age","race","sex","pat_down","enforcement","police_beat","street_number","street_name","city"
"14043","Fri","2020-02-21T13:22:00.000","TRAFFIC STOP","38","Black","Male","Yes","ARREST","77","1600","EMERSON ST","EVANSTON"
"14035","Mon","2020-02-17T23:30:00.000","TRAF STOP/GANG NARC","20","Black","Male","Yes","NONE","71","1300","OAKTON ST","EVANSTON"
"14036","Mon","2020-02-17T23:30:00.000","TRAF STOP/GANG NARC","22","White","Male","Yes","NONE","71","1300","OAKTON ST","EVANSTON"
"14034","Mon","2020-02-17T23:30:00.000","TRAF STOP/GANG NARC","23",,"Male","Yes","NONE","78","1300","OAKTON ST",
"14052","Mon","2020-02-17T21:05:00.000","TRAFFIC STOP","29","White","Male","Yes","ARREST","72","100","SOUTH BL","EVANSTON"
"14030","Sun","2020-02-16T17:36:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","29","Black","Male","Yes",,"78","700","MULFORD ST","EVANSTON"
"14032","Sat","2020-02-15T15:39:00.000","TRAFFIC STOP","30","Asian","Male","Yes","NONE","99","7300","N WESTERN AV/W JARVIS AV","CHICAGO"
"14040","Fri","2020-02-14T14:36:00.000","GANG/NARCOTIC","28","White","Female","Yes","ARREST","99","7000","SHERIDAN","CHICAGO"
"14042","Fri","2020-02-14T07:40:00.000","GANG/NARCOTIC","50","Black","Male","Yes","ARREST","99","7000","N SHERIDAN RD","CHICAGO"
"14041","Fri","2020-02-14T07:40:00.000","GANG/NARCOTIC","37","Black","Male","Yes","ARREST","99","7000","N SHERIDAN RD","CHICAGO"
"14028","Tue","2020-02-11T18:45:00.000","TRAF STOP/GANG NARC","30","Black","Male","Yes","NONE","99","7500","N. DAMEN","CHICAGO"
"14026","Tue","2020-02-11T13:09:00.000","STREET STOP/GANG NARC","38","Black","Male","Yes","ARREST","76","1000","UNIVERSITY PL","EVANSTON"
"14021","Sun","2020-02-09T18:53:00.000","TRAF STOP/GANG NARC","24","Black","Male","Yes","ARREST","78","400","CHICAGO AV","EVANSTON"
"14022","Sun","2020-02-09T16:35:00.000","TRAFFIC STOP","33","Black","Male","Yes","NONE","99",,"RIDGE/BIRCHWOOD","CHICAGO"
"14019","Wed","2020-02-05T16:27:00.000","STREET STOP","44","White","Male","Yes","ARREST","73","1400","CHICAGO AV","EVANSTON"
"14017","Mon","2020-02-03T17:25:00.000","TRAF STOP/GANG NARC","19","Black","Male","Yes","ARREST","74","1700","DEMPSTER ST","EVANSTON"
"14018","Mon","2020-02-03T15:27:00.000","TRAF STOP/GANG NARC","28","Black","Male","Yes","NONE","71","1500","DOBSON ST","EVANSTON"
"14015","Fri","2020-01-31T20:31:00.000","TRAFFIC STOP","21","Black","Male","Yes","ARREST","99",,"CHURCH ST/EWING AV","SKOKIE"
"14092","Thu","2020-01-30T18:40:00.000","STREET STOP/SUSP PERSON","51","Black","Male","Yes","NONE","77","1700","DODGE AV","EVANSTON"
"14013","Thu","2020-01-30T15:46:00.000","STREET STOP/SUSP PERSON","38","White","Male","Yes","ARREST","72","800","CUSTER AV","EVANSTON"
"14010","Mon","2020-01-27T21:21:00.000","STREET STOP/SUSP PERSON","20","Black","Male","Yes","NONE","74","1600","DODGE AV","EVANSTON"
"14014","Mon","2020-01-27T20:03:00.000","TRAFFIC STOP","40","Asian","Male","Yes","ARREST","74","1900","MAIN ST","EVANSTON"
"14004","Sat","2020-01-25T21:33:00.000","TRAFFIC STOP","21","Black","Male","Yes","NONE","77","1900","ASBURY AV","EVANSTON"
"14006","Sat","2020-01-25T19:27:00.000","TRAF STOP/GANG NARC","29","Black","Male","Yes","NONE","99",,"RIDGE/GREENLEAF","CHICAGO"
"14005","Sat","2020-01-25T18:03:00.000","TRAFFIC STOP","31","Black","Male","Yes","ARREST","77","1900","ASBURY AV","EVANSTON"
"14002","Wed","2020-01-22T21:55:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","28","Black","Male","Yes","NONE","77","1800","EMERSON ST","EVANSTON"
"14007","Wed","2020-01-22T16:36:00.000","TRAFFIC STOP","21","Black","Male","Yes","ARREST","99","7600","N. MARSHFIELD","CHICAGO"
"14000","Tue","2020-01-21T22:20:00.000","TRAFFIC STOP","28","Black","Male","Yes","ARREST","76","2000","SHERIDAN RD","EVANSTON"
"13999","Tue","2020-01-21T22:17:00.000","TRAFFIC STOP","31","Black","Male","Yes","ARREST","76","2000","SHERIDAN RD","EVANSTON"
"13998","Tue","2020-01-21T22:12:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","35","White","Male","Yes","ARREST","76","2000","SHERIDAN RD","EVANSTON"
"14001","Tue","2020-01-21T20:54:00.000","STREET STOP/GANG NARC","24","Black","Male","Yes","ARREST","77","1800","ASHLAND AV","EVANSTON"
"13993","Thu","2020-01-16T22:16:00.000","TRAF STOP/GANG NARC","52","Black","Male","Yes","NONE","78","1000","HOWARD",
"13982","Mon","2020-01-13T11:15:00.000","OTHER","55",,"Male","Yes","NONE","78","1100","HOWARD ST","EVANSTON"
"13979","Sun","2020-01-12T17:11:00.000","TRAF STOP/GANG NARC","42","Black","Male","Yes","ARREST","99","7400","N RIDGE BL","CHICAGO"
"13981","Sun","2020-01-12T09:09:00.000","TRAFFIC STOP","17","White","Male","Yes","ARREST","74","2300","CHURCH ST","EVANSTON"
"13977","Thu","2020-01-09T21:48:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","78","300","CALLAN AV","EVANSTON"
"13984","Thu","2020-01-09T16:27:00.000","STREET STOP/GANG NARC","26","Black","Female","Yes",,"77","2300","EMERSON ST","EVANSTON"
"13991","Mon","2020-01-06T20:00:00.000","TRAF STOP/GANG NARC","20","Black","Male","Yes",,"76","1500","NOYES ST","EVANSTON"
"13990","Mon","2020-01-06T16:43:00.000","TRAF STOP/GANG NARC","28","Black","Male","Yes","NONE","77","1900","EMERSON ST","EVANSTON"
"13983","Sat","2020-01-04T16:02:00.000","TRAFFIC STOP","36","Black","Male","Yes","NONE","74","1600","DODGE AV","EVANSTON"
"13964","Thu","2020-01-02T19:19:00.000","TRAF STOP/GANG NARC/RSO","25","Black","Male","Yes","NONE","77","1900","WESLEY AV","EVANSTON"
"13965","Thu","2020-01-02T16:15:00.000","STREET STOP","61","White","Male","Yes","NONE","77","1700","EMERSON ST","EVANSTON"
"13957","Tue","2019-12-31T20:27:00.000","TRAFFIC STOP","21","Black","Female","Yes","ARREST","74","1700","CRAIN ST","EVANSTON"
"13961","Tue","2019-12-31T19:47:00.000","TRAF STOP/GANG NARC","59","Black","Male","Yes","NONE","74","2300","MAIN ST","EVANSTON"
"13956","Mon","2019-12-30T20:51:00.000","STREET STOP/SUSP PERSON","16","Black","Male","Yes","NONE","72","800","SEWARD ST","EVANSTON"
"13963","Sun","2019-12-29T18:25:00.000","TRAF STOP/GANG NARC","19","Asian","Male","Yes","NONE","77","1800","DODGE AV","EVANSTON"
"13954","Sun","2019-12-29T15:39:00.000","TRAF STOP/GANG NARC","28","Black","Male","Yes",,"77","1900","GREY AV","EVANSTON"
"13969","Sat","2019-12-28T21:43:00.000","TRAFFIC STOP","25","Black","Male","Yes",,"72",,"HARTREY AV/OAKTON ST","EVANSTON"
"13970","Sat","2019-12-28T21:43:00.000","TRAFFIC STOP","25","Black","Male","Yes","NONE","72",,"HARTREY AV/OAKTON ST","EVANSTON"
"13959","Sat","2019-12-28T18:37:00.000","TRAFFIC STOP","39","White","Male","Yes","NONE","72","800","SHERMAN AV","EVANSTON"
"13962","Sat","2019-12-28T17:05:00.000","TRAFFIC STOP","58","White","Male","Yes","NONE",,,"HOWARD/RIDGE","CHICAGO"
"13974","Fri","2019-12-27T20:55:00.000","TRAF STOP/GANG NARC",,,,"Yes",,"77","1500","EMERSON ST","EVANSTON"
"13973","Fri","2019-12-27T19:25:00.000","TRAF STOP/GANG NARC","19","Black","Male","Yes",,"77","1500","EMERSON ST","EVANSTON"
"13971","Thu","2019-12-26T20:40:00.000","TRAFFIC STOP","34","Black","Male","Yes","NONE","71","500","ASBURY AV/SOUTH BL","EVANSTON"
"13955","Wed","2019-12-25T17:08:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE",,"600","CASE","EVANSTON"
"13945","Wed","2019-12-25T08:11:00.000","OTHER","25","Black","Male","Yes","NONE","76","2700","RIDGE AV","EVANSTON"
"13944","Tue","2019-12-24T18:33:00.000","OTHER","43","Black","Male","Yes","ARREST",,"100","ASBURY AV","EVANSTON"
"13958","Tue","2019-12-24T13:31:00.000","STREET STOP/SUSP PERSON","46","Black","Male","Yes","NONE",,"7500","CLARK","CHICAGO"
"13948","Mon","2019-12-23T01:18:00.000","TRAF STOP/GANG NARC","25","White","Male","Yes","NONE","74","1900","GREENLEAF ST","EVANSTON"
"13950","Sun","2019-12-22T20:53:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes",,"74","1900","GREENLEAF ST","EVANSTON"
"13943","Wed","2019-12-18T18:47:00.000","TRAF STOP/GANG NARC","20","Black","Male","Yes","ARREST","75","1500","SIMPSON ST","EVANSTON"
"13949","Sun","2019-12-15T14:26:00.000","TRAFFIC STOP","21","Black","Female","Yes","NONE","74","1600","WESLEY AV/DAVIS ST","EVANSTON"
"13946","Sun","2019-12-15T14:24:00.000","TRAFFIC STOP","21","Black","Male","Yes","NONE","76","1600","WESLEY AV/DAVIS ST","EVANSTON"
"13942","Fri","2019-12-13T19:40:00.000","TRAF STOP/GANG NARC","43","Black","Male","Yes","ARREST","74","1000","DODGE AV","EVANSTON"
"13940","Thu","2019-12-12T23:55:00.000","SUSP PERSON/GANG NARC","19","Black","Male","Yes","NONE","77","2300","LYONS ST/LAUREL AV","EVANSTON"
"13951","Tue","2019-12-10T21:40:00.000","TRAFFIC STOP","18","Black","Male","Yes","NONE","74","1100","DARROW AV","EVANSTON"
"13947","Tue","2019-12-10T21:34:00.000","TRAFFIC STOP","18","Black","Male","Yes","NONE","74","1100","DARROW AV","EVANSTON"
"13935","Tue","2019-12-10T00:21:00.000","SUSPICIOUS PERSON","38","White","Male","Yes","NONE","72","700","CHICAGO AV","EVANSTON"
"13934","Sat","2019-12-07T19:43:00.000","TRAF STOP/GANG NARC","60","Black","Male","Yes","ARREST","77","1600","EMERSON ST","EVANSTON"
"13938","Thu","2019-12-05T12:37:00.000","OTHER","55","Unknown","Female","Yes","NONE","99","4900","CRAIN ST","SKOKIE"
"13937","Thu","2019-12-05T12:33:00.000","OTHER","53","Black","Male","Yes","NONE","99","4900","CRAIN ST","SKOKIE"
"13936","Thu","2019-12-05T12:29:00.000","SUSP PERSON/GANG NARC","31","Black","Male","Yes","ARREST","99","4900","CRAIN ST","SKOKIE"
"13925","Sun","2019-12-01T19:38:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","25","Black","Male","Yes","ARREST","76","1700","RIDGE AV","EVANSTON"
"13924","Sun","2019-12-01T18:52:00.000","STREET STOP","33","Black","Male","Yes","ARREST","77","1800","RIDGE AV","EVANSTON"
"13933","Fri","2019-11-29T13:46:00.000","TRAF STOP/GANG NARC","18","Asian","Male","Yes","NONE","76","1900","GREEN BAY RD","EVANSTON"
"13932","Fri","2019-11-29T09:14:00.000","TRAF STOP/GANG NARC","30","White","Male","Yes","NONE","76","800","SIMPSON ST","EVANSTON"
"13926","Tue","2019-11-26T16:50:00.000","TRAFFIC STOP","61","Black","Male","Yes","NONE","75","1600","PAYNE ST/ASHLAND AV","EVANSTON"
"13931","Mon","2019-11-25T18:16:00.000","TRAFFIC STOP/SUSP PERSON","44","White","Male","Yes","NONE","74","900","FOWLER AV","EVANSTON"
"13915","Sun","2019-11-24T22:08:00.000","TRAFFIC STOP","21","Black","Male","Yes","ARREST","74","1900","CRAIN","EVANSTON"
"13914","Sun","2019-11-24T18:55:00.000","STREET STOP","28","White","Male","Yes","ARREST","71","2000","WASHINGTON ST","EVANSTON"
"13918","Sun","2019-11-24T16:47:00.000","TRAF STOP/GANG NARC","21","Black","Male","Yes",,"99",,"GOLF RD/CENTRAL PARK AV","SKOKIE"
"13929","Sat","2019-11-23T21:00:00.000","TRAFFIC STOP","23","Black","Male","Yes","NONE","75","1800","HARTREY AV","EVANSTON"
"13920","Fri","2019-11-22T18:50:00.000","TRAFFIC STOP","44","Black","Male","Yes","NONE","75","1800","SIMPSON ST/DARROW AV","EVANSTON"
"13913","Fri","2019-11-22T15:55:00.000","STREET STOP","27","White","Male","Yes","NONE","73","1100","CHICAGO AV","EVANSTON"
"13919","Fri","2019-11-22T15:17:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","38","Black","Male","Yes","NONE","71","700","DODGE AV","EVANSTON"
"13916","Fri","2019-11-22T14:57:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","21","Black","Male","Yes","NONE","99","3300","MAIN ST","SKOKIE"
"13922","Fri","2019-11-22T13:52:00.000","TRAFFIC STOP","18","Black","Female","Yes","NONE","99",,"TOUHY/ BELL AV","CHICAGO"
"13921","Fri","2019-11-22T13:43:00.000","TRAFFIC STOP","38","Black","Male","Yes","ARREST","99",,"TOUHY AVE/ BELL","CHICAGO"
"12910","Mon","2019-11-18T16:17:00.000","STREET STOP/SUSP PERSON","50","Black","Male","Yes","ARREST","76","1700","SHERMAN AV","EVANSTON"
"13917","Mon","2019-11-18T15:27:00.000","TRAF STOP/GANG NARC","17","Black","Male","Yes","NONE","99","7500","N CLARK","CHICAGO"
"13912","Sun","2019-11-17T22:09:00.000","TRAF STOP/SUSP PERS/GANG NARC","15","Black","Male","Yes","NONE","99","7500","N. CLARK","CHICAGO"
"12912","Sun","2019-11-17T20:05:00.000","STREET STOP/GANG NARC","49","Black","Male","Yes","ARREST","99","7400","N CLARK","CHICAGO"
"12906","Sat","2019-11-16T21:47:00.000","TRAFFIC STOP","18","White","Male","Yes","NONE","77","2500","EMERSON ST","EVANSTON"
"12902","Wed","2019-11-13T23:32:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","ARREST","76","2000","RIDGE AV/LEON PL","EVANSTON"
"12903","Wed","2019-11-13T20:27:00.000","TRAF STOP/SUSP PERS/GANG NARC","23","Black","Female","Yes","NONE","77","1400","CHURCH ST/WESLEY AV","EVANSTON"
"12909","Sun","2019-11-10T20:13:00.000","TRAFFIC STOP","25","White","Male","Yes","NONE","99","7700","N MARSHFIELD","CHICAGO"
"12897","Sun","2019-11-10T19:48:00.000","TRAFFIC STOP","24","Black","Male","Yes","NONE","77","1900","BROWN AV/EMERSON ST","EVANSTON"
"12904","Sun","2019-11-10T19:15:00.000","TRAF STOP/GANG NARC","57","Black","Male","Yes","NONE","99",,"OAKTON/ST LOUIS","SKOKIE"
"12889","Sat","2019-11-09T22:40:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","99",,"DAMEN AVENUE/HOWARD STREET","CHICAGO"
"12888","Sat","2019-11-09T22:36:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","99",,"DAMEN AVENUE/HOWARD STREET","CHICAGO"
"12887","Sat","2019-11-09T22:30:00.000","TRAF STOP/GANG NARC","19","Black","Male","Yes","NONE","99",,"DAMEN AVENUE/HOWARD STREET","CHICAGO"
"12885","Sat","2019-11-09T22:22:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","99",,"DAMEN AVENUE/HOWARD ST","CHICAGO"
"12892","Sat","2019-11-09T02:36:00.000","STREET STOP/SUSP PERSON","20","Black","Male","Yes",,"77","2000","DODGE AV","EVANSTON"
"12894","Fri","2019-11-08T20:35:00.000","STREET STOP/SUSP PERSON","16","White","Male","Yes","NONE","77","1300","EMERSON ST","EVANSTON"
"12896","Thu","2019-11-07T19:18:00.000","TRAF STOP/GANG NARC","30","Asian","Male","Yes",,"77","2200","GREEN BAY RD","EVANSTON"
"13928","Wed","2019-11-06T09:30:00.000","TRAFFIC STOP","37","Black","Male","Yes","ARREST","74","1200","DODGE AV","EVANSTON"
"12891","Tue","2019-11-05T17:56:00.000","TRAFFIC STOP","26","Black","Male","Yes","ARREST","77","2200","FOSTER ST/HARTREY AV","EVANSTON"
"12883","Tue","2019-11-05T16:07:00.000","TRAF STOP/GANG NARC","26","Black","Male","Yes","NONE","71","1000","OAKTON ST","EVANSTON"
"12878","Tue","2019-11-05T14:04:00.000","OTHER","57","Black","Male","Yes","NONE","73","1200","CHICAGO AV","EVANSTON"
"12882","Sun","2019-11-03T21:24:00.000","TRAF STOP/GANG NARC","18","White","Male","Yes","NONE","74","1100","DODGE AV","EVANSTON"
"12881","Sun","2019-11-03T20:56:00.000","TRAF STOP/GANG NARC","18","Asian","Male","Yes","NONE","74","1100","DODGE AV","EVANSTON"
"12886","Thu","2019-10-31T19:12:00.000","TRAFFIC STOP","51","Black","Male","Yes","NONE","75","1700","MCCORMICK BL/","EVANSTON"
"12875","Tue","2019-10-29T21:29:00.000","OTHER","24","Black","Male","Yes","ARREST","74","1300","FOWLER AV","EVANSTON"
"12871","Mon","2019-10-28T19:58:00.000","OTHER","59","Black","Male","Yes","NONE","73","1200","FOREST AV","EVANSTON"
"12872","Mon","2019-10-28T18:42:00.000","OTHER","23","White","Male","Yes","ARREST","73","1200","FOREST AV","EVANSTON"
"12870","Sat","2019-10-26T16:29:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","71","1500","HOWARD ST/ASHLAND AV","EVANSTON"
"12869","Fri","2019-10-25T18:07:00.000","TRAFFIC STOP","25","Black","Female","Yes","NONE","99","3500","ARCADIA","SKOKIE"
"12868","Mon","2019-10-21T00:35:00.000","STREET STOP/SUSP PERSON","17","Black","Male","Yes","ARREST","74","1100","DARROW AV","EVANSTON"
"12890","Sun","2019-10-20T20:26:00.000","TRAFFIC STOP","22","White","Male","Yes","NONE","99","7400","DAMEN","CHICAGO"
"12856","Sun","2019-10-20T12:07:00.000","STREET STOP","21","Black","Male","Yes","NONE","78","600","CASE","EVANSTON"
"12859","Sun","2019-10-20T11:55:00.000","STREET STOP","23","Black","Male","Yes","NONE","72","600","CASE","EVANSTON"
"12855","Sun","2019-10-20T11:55:00.000","STREET STOP","22","White","Male","Yes","NONE","78","600","CASE","EVANSTON"
"12862","Sat","2019-10-19T23:15:00.000","STREET STOP/SUSP PERSON","19","Black","Male","Yes","NONE","75","2600","ASBURY AV/CENTRAL ST","EVANSTON"
"12860","Sat","2019-10-19T23:15:00.000","STREET STOP/SUSP PERSON","17","Black","Male","Yes","NONE","75","2600","ASBURY AV/CENTRAL ST","EVANSTON"
"12861","Sat","2019-10-19T23:15:00.000","STREET STOP/SUSP PERSON","15","Black","Male","Yes","NONE","75","2600","ASBURY AV/CENTRAL ST","EVANSTON"
"12858","Sat","2019-10-19T23:15:00.000","STREET STOP/SUSP PERSON","20","Black","Male","Yes","NONE","75","2600","ASBURY AV/CENTRAL ST","EVANSTON"
"12852","Fri","2019-10-18T01:41:00.000","STREET STOP","24","Black","Female","Yes","NONE","71","2500","HOWARD ST","EVANSTON"
"12854","Thu","2019-10-17T13:45:00.000","STREET STOP","47","Black","Male","Yes","ARREST","99","7700","PAULINA","CHICAGO"
"12848","Fri","2019-10-11T10:30:00.000","OTHER","61","Black","Male","Yes","NONE","74","1500","GREENLEAF ST","EVANSTON"
"12865","Thu","2019-10-10T16:14:00.000","TRAFFIC STOP","28","Black","Male","Yes","NONE","99","7600","N. PAULINA","CHICAGO"
"12846","Tue","2019-10-08T15:35:00.000","OTHER","42","Black","Male","Yes","ARREST","72","600","GREENLEAF ST","EVANSTON"
"12845","Mon","2019-10-07T05:32:00.000","STREET STOP/SUSP PERSON","26",,"Male","Yes","NONE","74","1500","GREENLEAF ST","EVANSTON"
"12853","Sat","2019-10-05T21:33:00.000","STREET STOP","34","Black","Male","Yes","ARREST","99",,"HOWARD ST/GREY AV","CHICAGO"
"12843","Wed","2019-10-02T20:44:00.000","STREET STOP/SUSP PERSON","14","White","Male","Yes","NONE","72","800","ELMWOOD AV/MADISON ST","EVANSTON"
"12841","Wed","2019-10-02T17:17:00.000","STREET STOP","50","Black","Male","Yes","ARREST","77","900","CHURCH ST/BENSON AV","EVANSTON"
"12840","Wed","2019-10-02T12:41:00.000","STREET STOP","15","Black","Male","Yes","ARREST","99","7700","N. PAULINA","CHICAGO"
"12836","Wed","2019-10-02T05:24:00.000","STREET STOP/SUSP PERSON","42","Black","Male","Yes","NONE","73","1600","MAPLE AV","EVANSTON"
"12838","Tue","2019-10-01T16:28:00.000","STREET STOP/SUSP PERSON","30","White","Male","Yes","ARREST","99","7500","N. CLARK","CHICAGO"
