"yearmonth","year","month","district","country","exports"
"2022-05-01T00:00:00.000","2022","5","Philadelphia, PA","Dominican Republic","6299"
"2022-05-01T00:00:00.000","2022","5","Houston-Galveston, TX","United Kingdom","630"
"2022-05-01T00:00:00.000","2022","5","Houston-Galveston, TX","Brazil","7723297"
"2022-05-01T00:00:00.000","2022","5","Cleveland, OH","Canada","0"
"2022-05-01T00:00:00.000","2022","5","Houston-Galveston, TX","Korea, South","10582258"
"2022-05-01T00:00:00.000","2022","5","Los Angeles, CA","Indonesia","0"
"2022-05-01T00:00:00.000","2022","5","Savannah, GA","Germany(*)","6243"
"2022-05-01T00:00:00.000","2022","5","Philadelphia, PA","Korea, South","0"
"2022-05-01T00:00:00.000","2022","5","Houston-Galveston, TX","Mexico","2195138"
"2022-05-01T00:00:00.000","2022","5","Savannah, GA","Egypt","0"
"2022-05-01T00:00:00.000","2022","5","Pembina, ND","Canada","11565597"
"2022-05-01T00:00:00.000","2022","5","Norfolk, VA","Netherlands","70"
"2022-05-01T00:00:00.000","2022","5","Duluth, MN","Canada","2144594"
"2022-05-01T00:00:00.000","2022","5","Norfolk, VA","Saudi Arabia","0"
"2022-05-01T00:00:00.000","2022","5","Los Angeles, CA","China","0"
"2022-05-01T00:00:00.000","2022","5","Savannah, GA","Bahrain","0"
"2022-05-01T00:00:00.000","2022","5","Great Falls, MT","Canada","0"
"2022-05-01T00:00:00.000","2022","5","Savannah, GA","Jordan","0"
"2022-05-01T00:00:00.000","2022","5","San Diego, CA","Mexico","0"
"2022-05-01T00:00:00.000","2022","5","Los Angeles, CA","Belgium-Luxembourg(*)","0"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Taiwan","2595"
"2022-05-01T00:00:00.000","2022","5","New York, NY","United Arab Emirates","0"
"2022-05-01T00:00:00.000","2022","5","Norfolk, VA","Brazil","14072"
"2022-05-01T00:00:00.000","2022","5","Houston-Galveston, TX","Oman","3367690"
"2022-05-01T00:00:00.000","2022","5","Houston-Galveston, TX","France(*)","1235010"
"2022-05-01T00:00:00.000","2022","5","Houston-Galveston, TX","India","10855857"
"2022-05-01T00:00:00.000","2022","5","Houston-Galveston, TX","Chile","3527543"
"2022-05-01T00:00:00.000","2022","5","Shipments Under $251","Canada","17802"
"2022-05-01T00:00:00.000","2022","5","Savannah, GA","Dominican Republic","0"
"2022-05-01T00:00:00.000","2022","5","Houston-Galveston, TX","Dominican Republic","39982"
"2022-05-01T00:00:00.000","2022","5","Norfolk, VA","Trinidad and Tobago","24832"
"2022-05-01T00:00:00.000","2022","5","Detroit, MI","Germany(*)","36253"
"2022-05-01T00:00:00.000","2022","5","Houston-Galveston, TX","Qatar","7312"
"2022-05-01T00:00:00.000","2022","5","Houston-Galveston, TX","Jamaica","1469839"
"2022-05-01T00:00:00.000","2022","5","Detroit, MI","Greece","0"
"2022-05-01T00:00:00.000","2022","5","Houston-Galveston, TX","China","0"
"2022-05-01T00:00:00.000","2022","5","Detroit, MI","Canada","15909084"
"2022-05-01T00:00:00.000","2022","5","Los Angeles, CA","Thailand","0"
"2022-05-01T00:00:00.000","2022","5","Chicago, IL","Belgium-Luxembourg(*)","0"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Honduras","0"
"2022-05-01T00:00:00.000","2022","5","New Orleans, LA","Netherlands","10756712"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Brazil","0"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Chile","26113"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Korea, South","12634"
"2022-05-01T00:00:00.000","2022","5","Chicago, IL","Australia(*)","715"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Venezuela","0"
"2022-05-01T00:00:00.000","2022","5","Mobile, AL","United Kingdom","0"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Bahamas, The","31936"
"2022-05-01T00:00:00.000","2022","5","New Orleans, LA","Canada","4214165"
"2022-05-01T00:00:00.000","2022","5","Los Angeles, CA","United Arab Emirates","0"
"2022-05-01T00:00:00.000","2022","5","Los Angeles, CA","Taiwan","4835"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Costa Rica","2428"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Netherlands Antilles(*)","252"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Belgium-Luxembourg(*)","0"
"2022-05-01T00:00:00.000","2022","5","Buffalo, NY","Korea, South","18503"
"2022-05-01T00:00:00.000","2022","5","New Orleans, LA","United Kingdom","8058103"
"2022-05-01T00:00:00.000","2022","5","Chicago, IL","Singapore","0"
"2022-05-01T00:00:00.000","2022","5","New Orleans, LA","Sweden","3534076"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","French West Indies(*)","0"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Dominican Republic","0"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Cayman Islands","0"
"2022-05-01T00:00:00.000","2022","5","Charleston, SC","India","0"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Barbados","4793"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Malaysia","0"
"2022-05-01T00:00:00.000","2022","5","New Orleans, LA","Singapore","0"
"2022-05-01T00:00:00.000","2022","5","Chicago, IL","Brazil","1680"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Hong Kong","0"
"2022-05-01T00:00:00.000","2022","5","New York, NY","China","36249"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Germany(*)","0"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Japan","4502"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Leeward-Windward Islands(*)","726"
"2022-05-01T00:00:00.000","2022","5","New Orleans, LA","United Arab Emirates","0"
"2022-05-01T00:00:00.000","2022","5","Buffalo, NY","Israel(*)","0"
"2022-05-01T00:00:00.000","2022","5","Los Angeles, CA","Philippines","351"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Costa Rica","8327"
"2022-05-01T00:00:00.000","2022","5","Charleston, SC","Switzerland(*)","104633"
"2022-05-01T00:00:00.000","2022","5","Chicago, IL","Japan","2785"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Colombia","0"
"2022-05-01T00:00:00.000","2022","5","Charleston, SC","France(*)","0"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Uruguay","0"
"2022-05-01T00:00:00.000","2022","5","Buffalo, NY","Belgium-Luxembourg(*)","9996"
"2022-05-01T00:00:00.000","2022","5","Charlotte, NC","Greece","0"
"2022-05-01T00:00:00.000","2022","5","Buffalo, NY","Canada","2568671"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Panama","0"
"2022-05-01T00:00:00.000","2022","5","Charleston, SC","Netherlands","0"
"2022-05-01T00:00:00.000","2022","5","New Orleans, LA","Jamaica","0"
"2022-05-01T00:00:00.000","2022","5","New York, NY","India","0"
"2022-05-01T00:00:00.000","2022","5","Chicago, IL","Saudi Arabia","0"
"2022-05-01T00:00:00.000","2022","5","Chicago, IL","Taiwan","0"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Oman","0"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Israel(*)","12079"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Argentina","0"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Jamaica","626116"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Peru","76"
"2022-05-01T00:00:00.000","2022","5","Chicago, IL","China","7303"
"2022-05-01T00:00:00.000","2022","5","Buffalo, NY","Japan","10560"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Haiti","0"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Trinidad and Tobago","2024"
"2022-05-01T00:00:00.000","2022","5","Chicago, IL","Thailand","0"
"2022-05-01T00:00:00.000","2022","5","Los Angeles, CA","Singapore","0"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Barbados","0"
"2022-05-01T00:00:00.000","2022","5","Charleston, SC","Bahrain","0"
"2022-05-01T00:00:00.000","2022","5","Charleston, SC","United Arab Emirates","533"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Dominican Republic","0"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Chile","2111"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Ecuador","0"
"2022-05-01T00:00:00.000","2022","5","Chicago, IL","Korea, South","3425"
"2022-05-01T00:00:00.000","2022","5","New Orleans, LA","Saudi Arabia","1679754"
"2022-05-01T00:00:00.000","2022","5","Chicago, IL","Indonesia","0"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Jamaica","0"
"2022-05-01T00:00:00.000","2022","5","Los Angeles, CA","Lithuania","803"
"2022-05-01T00:00:00.000","2022","5","Miami, FL","Colombia","245"
"2022-05-01T00:00:00.000","2022","5","Baltimore, MD","China","1711"
"2022-05-01T00:00:00.000","2022","5","New York, NY","Australia(*)","8804"
"2022-05-01T00:00:00.000","2022","5","New Orleans, LA","Korea, South","3366144"
"2022-05-01T00:00:00.000","2022","5","Chicago, IL","India","0"
"2022-05-01T00:00:00.000","2022","5","New Orleans, LA","Colombia","0"
"2022-05-01T00:00:00.000","2022","5","Anchorage, AK","China","0"
"2022-04-01T00:00:00.000","2022","4","Savannah, GA","United Arab Emirates","9764"
"2022-04-01T00:00:00.000","2022","4","Savannah, GA","Poland","0"
"2022-04-01T00:00:00.000","2022","4","Los Angeles, CA","Singapore","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Taiwan","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Turkey","1005480"
"2022-04-01T00:00:00.000","2022","4","Los Angeles, CA","Belgium-Luxembourg(*)","9011"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Argentina","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Trinidad and Tobago","3487"
"2022-04-01T00:00:00.000","2022","4","Savannah, GA","Germany(*)","0"
"2022-04-01T00:00:00.000","2022","4","Los Angeles, CA","Hong Kong","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Spain","0"
"2022-04-01T00:00:00.000","2022","4","Laredo, TX","Mexico","2418155"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Gibraltar","0"
"2022-04-01T00:00:00.000","2022","4","Philadelphia, PA","Costa Rica","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Peru","9007460"
"2022-04-01T00:00:00.000","2022","4","San Francisco, CA","Australia(*)","631"
"2022-04-01T00:00:00.000","2022","4","Los Angeles, CA","China","0"
"2022-04-01T00:00:00.000","2022","4","Los Angeles, CA","Indonesia","315"
"2022-04-01T00:00:00.000","2022","4","Seattle, WA","Canada","5610398"
"2022-04-01T00:00:00.000","2022","4","San Francisco, CA","Singapore","0"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Dominican Republic","858"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Barbados","0"
"2022-04-01T00:00:00.000","2022","4","San Juan, PR","Dominican Republic","279"
"2022-04-01T00:00:00.000","2022","4","Savannah, GA","Egypt","0"
"2022-04-01T00:00:00.000","2022","4","Savannah, GA","Bahrain","0"
"2022-04-01T00:00:00.000","2022","4","San Juan, PR","Pakistan","0"
"2022-04-01T00:00:00.000","2022","4","Philadelphia, PA","Ireland","0"
"2022-04-01T00:00:00.000","2022","4","San Diego, CA","Mexico","3368"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Qatar","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","United Arab Emirates","0"
"2022-04-01T00:00:00.000","2022","4","San Francisco, CA","Korea, South","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","United Kingdom","0"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Chile","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Kenya","0"
"2022-04-01T00:00:00.000","2022","4","Savannah, GA","Nicaragua","3572"
"2022-04-01T00:00:00.000","2022","4","Los Angeles, CA","Thailand","0"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Bahamas, The","0"
"2022-04-01T00:00:00.000","2022","4","Seattle, WA","Korea, South","9882941"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Leeward-Windward Islands(*)","0"
"2022-04-01T00:00:00.000","2022","4","Los Angeles, CA","Korea, South","93"
"2022-04-01T00:00:00.000","2022","4","Los Angeles, CA","Taiwan","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Singapore","19027343"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Venezuela","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Egypt","0"
"2022-04-01T00:00:00.000","2022","4","Philadelphia, PA","Korea, South","0"
"2022-04-01T00:00:00.000","2022","4","Savannah, GA","Jordan","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Mexico","2812804"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Korea, South","4339832"
"2022-04-01T00:00:00.000","2022","4","Philadelphia, PA","Dominican Republic","17612"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Ecuador","159"
"2022-04-01T00:00:00.000","2022","4","Los Angeles, CA","Lithuania","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Netherlands","4094667"
"2022-04-01T00:00:00.000","2022","4","Philadelphia, PA","Switzerland(*)","0"
"2022-04-01T00:00:00.000","2022","4","Los Angeles, CA","Australia(*)","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Philippines","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Nigeria","5701356"
"2022-04-01T00:00:00.000","2022","4","Savannah, GA","Philippines","0"
"2022-04-01T00:00:00.000","2022","4","Los Angeles, CA","United Arab Emirates","1612"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Colombia","0"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Brazil","0"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","French West Indies(*)","462"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Honduras","0"
"2022-04-01T00:00:00.000","2022","4","Los Angeles, CA","Philippines","0"
"2022-04-01T00:00:00.000","2022","4","Pembina, ND","Korea, South","0"
"2022-04-01T00:00:00.000","2022","4","Shipments Under $251","Canada","29165"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Oman","0"
"2022-04-01T00:00:00.000","2022","4","Portland, ME","Canada","4661"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Greece","1374755"
"2022-04-01T00:00:00.000","2022","4","Washington, DC","China","0"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Jamaica","5702"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Haiti","0"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Costa Rica","351"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","France(*)","1386533"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","India","11933973"
"2022-04-01T00:00:00.000","2022","4","Philadelphia, PA","Jamaica","766880"
"2022-04-01T00:00:00.000","2022","4","Savannah, GA","Dominican Republic","0"
"2022-04-01T00:00:00.000","2022","4","Portland, OR","Korea, South","5019"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Switzerland(*)","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Jamaica","0"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Cayman Islands","0"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Dominican Republic","6000"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","Trinidad and Tobago","0"
"2022-04-01T00:00:00.000","2022","4","Cleveland, OH","Germany(*)","991"
"2022-04-01T00:00:00.000","2022","4","Honolulu, HI","Japan","0"
"2022-04-01T00:00:00.000","2022","4","Cleveland, OH","Taiwan","0"
"2022-04-01T00:00:00.000","2022","4","Chicago, IL","Thailand","0"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Israel(*)","6897"
"2022-04-01T00:00:00.000","2022","4","New Orleans, LA","Netherlands","9716537"
"2022-04-01T00:00:00.000","2022","4","Duluth, MN","Canada","2246282"
"2022-04-01T00:00:00.000","2022","4","Dallas-Ft.Worth, TX","Philippines","0"
"2022-04-01T00:00:00.000","2022","4","Chicago, IL","Saudi Arabia","0"
"2022-04-01T00:00:00.000","2022","4","New Orleans, LA","Jamaica","0"
"2022-04-01T00:00:00.000","2022","4","New Orleans, LA","Colombia","0"
"2022-04-01T00:00:00.000","2022","4","Anchorage, AK","China","1046"
"2022-04-01T00:00:00.000","2022","4","Charleston, SC","France(*)","0"
"2022-04-01T00:00:00.000","2022","4","Detroit, MI","Germany(*)","0"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Uruguay","1832"
"2022-04-01T00:00:00.000","2022","4","Detroit, MI","Canada","15520413"
"2022-04-01T00:00:00.000","2022","4","Chicago, IL","Japan","0"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","China","0"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Netherlands Antilles(*)","1320"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Dominican Republic","41249"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Brazil","30047691"
"2022-04-01T00:00:00.000","2022","4","Ogdensburg, NY","Canada","911333"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","Bahrain","0"
"2022-04-01T00:00:00.000","2022","4","Chicago, IL","United Kingdom","0"
"2022-04-01T00:00:00.000","2022","4","Cleveland, OH","Switzerland(*)","0"
"2022-04-01T00:00:00.000","2022","4","Great Falls, MT","Canada","707"
"2022-04-01T00:00:00.000","2022","4","Cleveland, OH","Canada","0"
"2022-04-01T00:00:00.000","2022","4","Buffalo, NY","Israel(*)","0"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Australia(*)","0"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","Malaysia","2962"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","Saudi Arabia","0"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Chile","12928"
"2022-04-01T00:00:00.000","2022","4","Chicago, IL","Korea, South","20917"
"2022-04-01T00:00:00.000","2022","4","New Orleans, LA","Saudi Arabia","1666598"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Oman","0"
"2022-04-01T00:00:00.000","2022","4","Chicago, IL","Brazil","1226"
"2022-04-01T00:00:00.000","2022","4","Detroit, MI","United Kingdom","0"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","Netherlands","0"
"2022-04-01T00:00:00.000","2022","4","Buffalo, NY","Japan","0"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Panama","1395"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","Egypt","0"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Jamaica","0"
"2022-04-01T00:00:00.000","2022","4","Charleston, SC","Switzerland(*)","131415"
"2022-04-01T00:00:00.000","2022","4","New York, NY","United Arab Emirates","11527"
"2022-04-01T00:00:00.000","2022","4","Buffalo, NY","Canada","1856295"
"2022-04-01T00:00:00.000","2022","4","Chicago, IL","Taiwan","1469"
"2022-04-01T00:00:00.000","2022","4","Charleston, SC","Bahrain","190"
"2022-04-01T00:00:00.000","2022","4","Chicago, IL","Indonesia","266"
"2022-04-01T00:00:00.000","2022","4","Baltimore, MD","China","0"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","France(*)","0"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Belgium-Luxembourg(*)","0"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","United Kingdom","0"
"2022-04-01T00:00:00.000","2022","4","Chicago, IL","China","0"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Germany(*)","0"
"2022-04-01T00:00:00.000","2022","4","New Orleans, LA","United Arab Emirates","0"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","China","0"
"2022-04-01T00:00:00.000","2022","4","New York, NY","India","4155"
"2022-04-01T00:00:00.000","2022","4","Chicago, IL","Belgium-Luxembourg(*)","0"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Trinidad and Tobago","11342"
"2022-04-01T00:00:00.000","2022","4","New Orleans, LA","Singapore","0"
"2022-04-01T00:00:00.000","2022","4","New York, NY","China","955"
"2022-04-01T00:00:00.000","2022","4","Buffalo, NY","Korea, South","0"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","Turkey","0"
"2022-04-01T00:00:00.000","2022","4","Cleveland, OH","Korea, South","3502"
"2022-04-01T00:00:00.000","2022","4","New Orleans, LA","United Kingdom","12824517"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Japan","11208"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Venezuela","11835"
"2022-04-01T00:00:00.000","2022","4","Mobile, AL","United Kingdom","341"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Taiwan","3990"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Korea, South","33342"
"2022-04-01T00:00:00.000","2022","4","Charlotte, NC","Greece","0"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Malaysia","0"
"2022-04-01T00:00:00.000","2022","4","Charleston, SC","India","0"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Barbados","18144"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Hong Kong","0"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Singapore","731"
"2022-04-01T00:00:00.000","2022","4","Detroit, MI","Greece","0"
"2022-04-01T00:00:00.000","2022","4","Chicago, IL","India","0"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","Israel(*)","26666"
"2022-04-01T00:00:00.000","2022","4","Miami, FL","Peru","0"
"2022-04-01T00:00:00.000","2022","4","New Orleans, LA","Sweden","1671727"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Chile","3527543"
"2022-04-01T00:00:00.000","2022","4","Houston-Galveston, TX","Colombia","2170118"
"2022-04-01T00:00:00.000","2022","4","New Orleans, LA","Canada","0"
"2022-04-01T00:00:00.000","2022","4","Pembina, ND","Canada","13938541"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","Brazil","0"
"2022-04-01T00:00:00.000","2022","4","Chicago, IL","Australia(*)","7693"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","Singapore","0"
"2022-04-01T00:00:00.000","2022","4","Charleston, SC","Netherlands","533"
"2022-04-01T00:00:00.000","2022","4","New York, NY","Costa Rica","0"
"2022-04-01T00:00:00.000","2022","4","Nogales, AZ","Mexico","0"
"2022-04-01T00:00:00.000","2022","4","Norfolk, VA","Indonesia","0"
