"date","grain","class","subclass","destination","ams_reg","mt","week","month","year"
"2021-01-07T00:00:00.000","CORN","YC",,"MEXICO","INTERIOR","120","1","1","2021"
"2021-01-07T00:00:00.000","CORN","WHC",,"MEXICO","INTERIOR","100","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"MEXICO","INTERIOR","96","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"MEXICO","INTERIOR","48","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"MEXICO","INTERIOR","24","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"MEXICO","INTERIOR","24","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","465","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","441","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","441","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","416","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","416","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","392","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","367","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","367","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","343","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","318","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","294","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","294","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","269","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","269","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","269","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","269","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","269","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","269","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","269","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","269","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","245","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","245","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","245","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","245","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","245","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","245","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","245","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","220","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","196","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","196","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","196","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","171","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","147","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","147","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","147","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","147","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","122","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","73","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"TAIWAN","INTERIOR","49","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"CHINA","PACIFIC","70203","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"CHINA","PACIFIC","69683","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"CHINA","PACIFIC","68437","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"CHINA","PACIFIC","67960","1","1","2021"
"2021-01-07T00:00:00.000","CORN","YC",,"CHINA","PACIFIC","66603","1","1","2021"
"2021-01-07T00:00:00.000","SORGHUM","S",,"CHINA","GULF","72742","1","1","2021"
"2021-01-07T00:00:00.000","SORGHUM","S",,"CHINA","GULF","60499","1","1","2021"
"2021-01-07T00:00:00.000","SORGHUM","S",,"CHINA","INTERIOR","220","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"BANGLADESH","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","ATLANTIC","49619","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","ATLANTIC","392","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","ATLANTIC","196","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","ATLANTIC","196","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"MALAYSIA","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"MALAYSIA","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"MALAYSIA","ATLANTIC","294","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"MALAYSIA","ATLANTIC","73","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"PHILIPPINES","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"PHILIPPINES","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"PHILIPPINES","ATLANTIC","465","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"PHILIPPINES","ATLANTIC","367","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"PHILIPPINES","ATLANTIC","343","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"PHILIPPINES","ATLANTIC","269","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"PHILIPPINES","ATLANTIC","269","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","465","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","465","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","465","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","343","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","294","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","294","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","245","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","196","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","122","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TAIWAN","ATLANTIC","24","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"THAILAND","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"THAILAND","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"THAILAND","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"THAILAND","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"THAILAND","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"THAILAND","ATLANTIC","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"THAILAND","ATLANTIC","441","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"THAILAND","ATLANTIC","416","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"THAILAND","ATLANTIC","367","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"THAILAND","ATLANTIC","245","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"THAILAND","ATLANTIC","220","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"THAILAND","ATLANTIC","220","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"THAILAND","ATLANTIC","73","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","GULF","71019","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","GULF","70197","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","GULF","70095","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","GULF","69773","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","GULF","69690","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","GULF","69298","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","GULF","69210","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","GULF","68449","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","GULF","65599","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"COSTA RICA","GULF","16806","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"EGYPT","GULF","49630","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"GREECE","GULF","32419","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"ITALY","GULF","71498","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"JAPAN","GULF","30211","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"JAPAN","GULF","9365","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"KOREA REP","GULF","31774","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"KOREA REP","GULF","26250","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"MEXICO","GULF","49862","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"MEXICO","GULF","35373","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"NETHERLANDS","GULF","85463","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"PAKISTAN","GULF","59085","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"SPAIN","GULF","71499","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"TUNISIA","GULF","27001","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"VIETNAM","GULF","76940","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"BANGLADESH","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"BANGLADESH","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"BANGLADESH","INTERIOR","367","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"BANGLADESH","INTERIOR","367","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"BANGLADESH","INTERIOR","196","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"BURMA","INTERIOR","269","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"BURMA","INTERIOR","269","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","INTERIOR","465","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","INTERIOR","441","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","INTERIOR","392","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","INTERIOR","318","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","INTERIOR","245","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","INTERIOR","171","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","INTERIOR","122","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"CHINA","INTERIOR","24","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","465","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","441","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","441","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","416","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","392","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","392","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","367","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","367","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","367","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","367","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","343","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","343","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","318","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","318","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","294","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","294","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","294","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","294","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","269","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","269","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","245","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","245","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","245","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","220","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","147","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","98","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","73","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","24","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"INDONESIA","INTERIOR","24","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"JAPAN","INTERIOR","245","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"JAPAN","INTERIOR","147","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"JAPAN","INTERIOR","122","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"JAPAN","INTERIOR","73","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"JAPAN","INTERIOR","49","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"JAPAN","INTERIOR","49","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"JAPAN","INTERIOR","49","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"JAPAN","INTERIOR","24","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"JAPAN","INTERIOR","24","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"KOREA REP","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"KOREA REP","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"KOREA REP","INTERIOR","490","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"KOREA REP","INTERIOR","294","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"MALAYSIA","INTERIOR","367","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"MALAYSIA","INTERIOR","367","1","1","2021"
"2021-01-07T00:00:00.000","SOYBEANS","YSB",,"MALAYSIA","INTERIOR","343","1","1","2021"
