"day","month","year","vlsfo_fuel_oil_imo_2020_grade_0_5","marine_gas_oil","intermdiate_fuel_oil_180cst","intermdiate_fuel_oil_380cst"
"2019-03-20T00:00:00.000","March","2019",,"670.00","468.50","440.00"
"2019-03-21T00:00:00.000","March","2019",,"670.50","467.00","438.50"
"2019-03-22T00:00:00.000","March","2019",,"670.50","465.50","436.00"
"2019-03-25T00:00:00.000","March","2019",,"666.00","460.50","432.00"
"2019-03-26T00:00:00.000","March","2019",,"666.00","463.00","433.50"
"2019-03-27T00:00:00.000","March","2019",,"666.00","465.00","435.50"
"2019-03-28T00:00:00.000","March","2019",,"666.50","464.50","435.00"
"2019-03-29T00:00:00.000","March","2019",,"668.50","466.00","437.00"
"2019-04-01T00:00:00.000","April","2019",,"670.50","468.00","439.50"
"2019-04-02T00:00:00.000","April","2019",,"672.50","469.00","440.50"
"2019-04-03T00:00:00.000","April","2019",,"675.00","469.50","440.00"
"2019-04-04T00:00:00.000","April","2019",,"676.00","470.50","442.50"
"2019-04-05T00:00:00.000","April","2019",,"674.00","463.50","441.00"
"2019-04-08T00:00:00.000","April","2019",,"675.00","467.00","444.50"
"2019-04-09T00:00:00.000","April","2019",,"678.50","469.00","446.50"
"2019-04-10T00:00:00.000","April","2019",,"684.00","468.00","444.00"
"2019-04-11T00:00:00.000","April","2019",,"681.00","466.00","444.00"
"2019-04-12T00:00:00.000","April","2019",,"682.50","466.50","445.50"
"2019-04-15T00:00:00.000","April","2019",,"682.50","467.00","445.50"
"2019-04-16T00:00:00.000","April","2019",,"685.50","467.00","442.50"
"2019-04-17T00:00:00.000","April","2019",,"685.00","468.00","442.00"
"2019-04-18T00:00:00.000","April","2019",,"685.00","465.50","442.00"
"2019-04-19T00:00:00.000","April","2019",,"687.50","469.00","441.50"
"2019-04-22T00:00:00.000","April","2019",,"686.50","470.00","446.00"
"2019-04-23T00:00:00.000","April","2019",,"693.00","474.00","449.00"
"2019-04-24T00:00:00.000","April","2019",,"692.50","474.50","450.50"
"2019-04-25T00:00:00.000","April","2019",,"695.50","480.00","457.00"
"2019-04-26T00:00:00.000","April","2019",,"683.50","485.00","455.50"
"2019-04-29T00:00:00.000","April","2019",,"689.00","480.50","449.50"
"2019-04-30T00:00:00.000","April","2019",,"687.00","481.00","451.00"
"2019-05-01T00:00:00.000","May","2019",,"681.00","483.00","450.00"
"2019-05-02T00:00:00.000","May","2019",,"685.50","480.50","447.00"
"2019-05-03T00:00:00.000","May","2019",,"688.00","477.50","443.00"
"2019-05-06T00:00:00.000","May","2019",,"688.00","473.50","438.50"
"2019-05-07T00:00:00.000","May","2019",,"688.00","470.00","435.50"
"2019-05-08T00:00:00.000","May","2019",,"688.50","465.50","433.00"
"2019-05-09T00:00:00.000","May","2019",,"687.50","465.50","432.50"
"2019-05-10T00:00:00.000","May","2019",,"688.50","466.00","434.50"
"2019-05-13T00:00:00.000","May","2019",,"685.50","465.50","436.50"
"2019-05-14T00:00:00.000","May","2019",,"686.50","460.00","434.50"
"2019-05-15T00:00:00.000","May","2019",,"689.00","459.00","430.00"
"2019-05-16T00:00:00.000","May","2019",,"688.50","459.50","432.50"
"2019-05-17T00:00:00.000","May","2019",,"693.50","464.50","435.50"
"2019-05-20T00:00:00.000","May","2019",,"698.00","468.50","439.00"
"2019-05-21T00:00:00.000","May","2019",,"693.50","466.50","437.00"
"2019-05-22T00:00:00.000","May","2019",,"690.50","465.50","434.00"
"2019-05-23T00:00:00.000","May","2019",,"684.00","460.50","426.00"
"2019-05-24T00:00:00.000","May","2019",,"674.50","451.50","421.50"
"2019-05-27T00:00:00.000","May","2019",,"676.00","453.50","420.00"
"2019-05-28T00:00:00.000","May","2019",,"677.50","453.50","419.50"
"2019-05-29T00:00:00.000","May","2019",,"676.00","451.00","418.00"
"2019-05-30T00:00:00.000","May","2019",,"670.50","449.50","416.00"
"2019-05-31T00:00:00.000","May","2019",,"663.50","440.50","410.50"
"2019-06-03T00:00:00.000","June","2019",,"653.00","436.00","402.00"
"2019-06-04T00:00:00.000","June","2019",,"642.50","431.50","396.00"
"2019-06-05T00:00:00.000","June","2019",,"641.00","428.00","395.50"
"2019-06-06T00:00:00.000","June","2019",,"636.50","424.00","394.50"
"2019-06-07T00:00:00.000","June","2019",,"637.00","427.50","399.00"
"2019-06-10T00:00:00.000","June","2019",,"637.00","428.50","402.00"
"2019-06-11T00:00:00.000","June","2019",,"637.00","430.00","399.00"
"2019-06-12T00:00:00.000","June","2019",,"630.00","422.50","395.50"
"2019-06-13T00:00:00.000","June","2019",,"629.00","421.00","390.00"
"2019-06-14T00:00:00.000","June","2019",,"622.50","418.50","387.50"
"2019-06-17T00:00:00.000","June","2019",,"623.50","416.00","386.00"
"2019-06-18T00:00:00.000","June","2019",,"627.50","415.00","385.50"
"2019-06-19T00:00:00.000","June","2019",,"628.00","420.50","388.00"
"2019-06-20T00:00:00.000","June","2019",,"631.00","423.50","392.50"
"2019-06-21T00:00:00.000","June","2019",,"637.50","431.00","400.00"
"2019-06-24T00:00:00.000","June","2019",,"637.50","435.50","404.00"
"2019-06-25T00:00:00.000","June","2019",,"642.00","437.50","408.00"
"2019-06-26T00:00:00.000","June","2019",,"647.00","441.50","412.50"
"2019-06-27T00:00:00.000","June","2019",,"651.50","446.50","417.00"
"2019-06-28T00:00:00.000","June","2019",,"651.50","449.00","421.00"
"2019-07-01T00:00:00.000","July","2019",,"651.50","450.50","422.50"
"2019-07-02T00:00:00.000","July","2019",,"651.50","451.50","420.00"
"2019-07-03T00:00:00.000","July","2019",,"649.00","450.00","419.00"
"2019-07-04T00:00:00.000","July","2019",,"647.50","451.00","421.50"
"2019-07-05T00:00:00.000","July","2019",,"644.50","452.50","427.50"
"2019-07-08T00:00:00.000","July","2019",,"644.50","455.00","432.00"
"2019-07-09T00:00:00.000","July","2019",,"647.00","461.50","434.00"
"2019-07-10T00:00:00.000","July","2019",,"651.00","464.50","440.00"
"2019-07-11T00:00:00.000","July","2019",,"658.50","480.00","457.50"
"2019-07-12T00:00:00.000","July","2019",,"664.50","486.50","464.00"
"2019-07-15T00:00:00.000","July","2019",,"666.50","486.50","456.50"
"2019-07-16T00:00:00.000","July","2019",,"664.00","478.00","447.50"
"2019-07-17T00:00:00.000","July","2019",,"658.50","472.50","441.00"
"2019-07-18T00:00:00.000","July","2019",,"652.00","470.50","437.00"
"2019-07-19T00:00:00.000","July","2019",,"646.00","467.00","434.00"
"2019-07-22T00:00:00.000","July","2019",,"649.00","470.50","439.00"
"2019-07-23T00:00:00.000","July","2019",,"651.00","469.00","437.50"
"2019-07-24T00:00:00.000","July","2019",,"650.00","466.00","433.50"
"2019-07-25T00:00:00.000","July","2019",,"652.00","465.50","433.00"
"2019-07-26T00:00:00.000","July","2019",,"651.00","464.50","433.50"
"2019-07-29T00:00:00.000","July","2019",,"652.00","464.50","433.00"
"2019-07-30T00:00:00.000","July","2019",,"652.00","465.00","435.00"
"2019-07-31T00:00:00.000","July","2019",,"657.00","470.50","441.50"
"2019-08-01T00:00:00.000","August","2019",,"659.00","472.50","444.00"
"2019-08-02T00:00:00.000","August","2019",,"649.00","462.00","429.50"
"2019-08-05T00:00:00.000","August","2019",,"645.50","454.00","421.00"
"2019-08-06T00:00:00.000","August","2019",,"637.50","439.50","409.50"
"2019-08-07T00:00:00.000","August","2019",,"627.00","425.50","394.50"
"2019-08-08T00:00:00.000","August","2019",,"617.50","405.50","376.50"
"2019-08-09T00:00:00.000","August","2019",,"616.00","399.50","370.00"
"2019-08-12T00:00:00.000","August","2019",,"619.00","404.00","370.50"
"2019-08-13T00:00:00.000","August","2019",,"622.00","399.00","367.00"
"2019-08-14T00:00:00.000","August","2019",,"628.50","401.00","369.50"
"2019-08-15T00:00:00.000","August","2019",,"626.00","389.50","359.00"
"2019-08-16T00:00:00.000","August","2019",,"628.00","391.00","358.00"
"2019-08-19T00:00:00.000","August","2019",,"628.00","394.00","361.00"
"2019-08-20T00:00:00.000","August","2019",,"629.50","397.00","367.00"
"2019-08-21T00:00:00.000","August","2019",,"630.00","399.00","366.50"
"2019-08-22T00:00:00.000","August","2019",,"631.50","401.50","370.50"
"2019-08-23T00:00:00.000","August","2019",,"632.00","403.50","372.50"
"2019-08-26T00:00:00.000","August","2019",,"629.00","400.00","375.00"
"2019-08-27T00:00:00.000","August","2019",,"626.00","402.50","378.00"
"2019-08-28T00:00:00.000","August","2019",,"630.50","412.50","387.50"
"2019-08-29T00:00:00.000","August","2019",,"633.50","415.00","388.00"
"2019-08-30T00:00:00.000","August","2019",,"635.50","414.00","388.50"
"2019-09-02T00:00:00.000","September","2019",,"632.00","413.00","381.00"
"2019-09-03T00:00:00.000","September","2019",,"626.00","405.50","369.50"
"2019-09-04T00:00:00.000","September","2019",,"625.00","405.00","373.50"
"2019-09-05T00:00:00.000","September","2019",,"631.50","424.50","382.00"
"2019-09-06T00:00:00.000","September","2019",,"638.50","436.00","394.50"
"2019-09-09T00:00:00.000","September","2019",,"641.00","444.50","404.00"
"2019-09-10T00:00:00.000","September","2019",,"646.00","451.50","408.50"
"2019-09-11T00:00:00.000","September","2019",,"649.50","449.00","406.50"
"2019-09-12T00:00:00.000","September","2019",,"650.00","447.00","404.50"
"2019-09-13T00:00:00.000","September","2019",,"648.00","456.00","418.50"
"2019-09-16T00:00:00.000","September","2019",,"662.00","486.00","455.00"
"2019-09-17T00:00:00.000","September","2019",,"682.00","533.00","500.00"
"2019-09-18T00:00:00.000","September","2019",,"682.50","542.50","502.00"
"2019-09-19T00:00:00.000","September","2019",,"669.50","525.50","485.50"
"2019-09-20T00:00:00.000","September","2019",,"672.50","532.00","488.50"
"2019-09-23T00:00:00.000","September","2019",,"671.00","518.00","482.00"
"2019-09-24T00:00:00.000","September","2019",,"670.50","511.50","462.00"
"2019-09-25T00:00:00.000","September","2019",,"662.00","487.50","452.00"
"2019-09-26T00:00:00.000","September","2019",,"657.00","487.00","455.00"
"2019-09-27T00:00:00.000","September","2019",,"658.50","487.00","455.50"
"2019-09-30T00:00:00.000","September","2019",,"655.50","469.50","435.50"
"2019-10-01T00:00:00.000","October","2019",,"652.50","452.00","420.50"
"2019-10-02T00:00:00.000","October","2019",,"647.00","450.50","410.50"
"2019-10-03T00:00:00.000","October","2019",,"641.50","444.00","406.50"
"2019-10-04T00:00:00.000","October","2019",,"641.00","443.00","407.00"
"2019-10-07T00:00:00.000","October","2019","542.00","641.00","435.00","401.00"
"2019-10-08T00:00:00.000","October","2019","540.00","641.00","422.00","388.50"
"2019-10-09T00:00:00.000","October","2019","543.00","642.50","418.00","385.50"
"2019-10-10T00:00:00.000","October","2019","543.50","642.50","420.50","385.00"
"2019-10-11T00:00:00.000","October","2019","550.50","645.50","423.00","390.50"
"2019-10-14T00:00:00.000","October","2019","550.50","647.00","416.00","383.00"
"2019-10-15T00:00:00.000","October","2019","544.00","644.00","407.00","374.00"
"2019-10-16T00:00:00.000","October","2019","546.50","641.50","400.00","369.50"
"2019-10-17T00:00:00.000","October","2019","548.00","644.50","402.00","369.50"
"2019-10-18T00:00:00.000","October","2019","551.50","645.00","400.50","368.00"
"2019-10-21T00:00:00.000","October","2019","552.50","644.50","397.50","363.00"
"2019-10-22T00:00:00.000","October","2019","553.00","642.50","391.50","361.00"
"2019-10-23T00:00:00.000","October","2019","550.50","643.50","393.50","364.00"
"2019-10-24T00:00:00.000","October","2019","554.50","646.50","398.00","368.50"
"2019-10-25T00:00:00.000","October","2019","560.50","649.50","400.00","370.50"
"2019-10-28T00:00:00.000","October","2019","561.00","652.00","390.50","371.50"
"2019-10-29T00:00:00.000","October","2019","562.50","649.50","392.00","368.50"
"2019-10-30T00:00:00.000","October","2019","560.50","648.00","393.00","367.00"
"2019-10-31T00:00:00.000","October","2019","555.50","645.50","391.50","366.00"
"2019-11-01T00:00:00.000","November","2019","556.50","643.50","395.00","369.00"
"2019-11-04T00:00:00.000","November","2019","564.50","646.50","397.00","373.50"
"2019-11-05T00:00:00.000","November","2019","564.00","652.00","395.50","373.50"
"2019-11-06T00:00:00.000","November","2019","565.00","651.00","394.00","371.00"
"2019-11-07T00:00:00.000","November","2019","563.50","648.50","389.00","365.00"
"2019-11-08T00:00:00.000","November","2019","560.50","645.50","386.00","359.50"
"2019-11-11T00:00:00.000","November","2019","559.50","642.50","382.50","356.50"
"2019-11-12T00:00:00.000","November","2019","560.50","644.00","373.00","353.00"
"2019-11-13T00:00:00.000","November","2019","559.00","644.00","376.50","348.50"
"2019-11-14T00:00:00.000","November","2019","559.50","642.00","371.00","343.50"
"2019-11-15T00:00:00.000","November","2019","558.50","642.00","371.00","331.50"
"2019-11-18T00:00:00.000","November","2019","563.00","646.00","373.50","333.50"
"2019-11-19T00:00:00.000","November","2019","558.50","642.00","369.50","328.50"
"2019-11-20T00:00:00.000","November","2019","554.00","638.00","362.50","324.50"
"2019-11-21T00:00:00.000","November","2019","554.50","641.50","366.00","326.50"
"2019-11-22T00:00:00.000","November","2019","560.50","645.00","365.50","328.50"
"2019-11-25T00:00:00.000","November","2019","561.50","646.50","367.50","331.50"
"2019-11-26T00:00:00.000","November","2019","564.00","651.00","367.00","330.00"
"2019-11-27T00:00:00.000","November","2019","564.50","652.00","370.50","330.50"
"2019-11-28T00:00:00.000","November","2019","564.50","651.50","368.00","331.50"
"2019-11-29T00:00:00.000","November","2019","563.50","653.00","366.00","327.00"
"2019-12-02T00:00:00.000","December","2019","561.50","649.00","362.50","325.50"
"2019-12-03T00:00:00.000","December","2019","561.50","647.50","360.50","324.00"
"2019-12-04T00:00:00.000","December","2019","565.00","647.50","363.50","330.00"
"2019-12-05T00:00:00.000","December","2019","568.50","648.50","366.50","331.50"
"2019-12-06T00:00:00.000","December","2019","575.00","651.00","368.50","334.50"
"2019-12-09T00:00:00.000","December","2019","579.50","653.50","374.00","338.00"
"2019-12-10T00:00:00.000","December","2019","583.00","655.00","382.00","343.00"
"2019-12-11T00:00:00.000","December","2019","588.00","655.50","381.50","345.00"
"2019-12-12T00:00:00.000","December","2019","592.00","654.50","383.00","344.50"
"2019-12-13T00:00:00.000","December","2019","599.50","660.50","384.50","347.50"
"2019-12-16T00:00:00.000","December","2019","607.50","667.00","392.50","348.50"
"2019-12-17T00:00:00.000","December","2019","616.50","672.50","390.50","349.00"
"2019-12-18T00:00:00.000","December","2019","627.50","678.00","393.50","349.50"
"2019-12-19T00:00:00.000","December","2019","637.50","679.00","387.50","352.50"
"2019-12-20T00:00:00.000","December","2019","644.50","685.00","396.00","356.00"
"2019-12-23T00:00:00.000","December","2019","648.00","689.00","396.50","363.00"
"2019-12-24T00:00:00.000","December","2019","650.50","691.00","399.00","367.00"
"2019-12-25T00:00:00.000","December","2019","650.50","691.00","399.00","367.00"
"2019-12-26T00:00:00.000","December","2019","655.00","690.00","399.00","366.50"
"2019-12-27T00:00:00.000","December","2019","661.50","698.00","393.50","365.50"
"2019-12-30T00:00:00.000","December","2019","670.50","705.00","394.50","365.00"
"2019-12-31T00:00:00.000","December","2019","672.00","709.50","389.00","365.00"
"2020-01-01T00:00:00.000","January","2020","672.00","709.50",,"365.50"
"2020-01-02T00:00:00.000","January","2020","677.50","715.50","383.00","362.50"
"2020-01-03T00:00:00.000","January","2020","684.00","716.00","392.50","370.50"
"2020-01-06T00:00:00.000","January","2020","694.00","722.50","385.00","381.00"
"2020-01-07T00:00:00.000","January","2020","691.50","717.00","386.50","377.00"
"2020-01-08T00:00:00.000","January","2020","693.50","718.00","392.50","379.50"
"2020-01-09T00:00:00.000","January","2020","688.50","713.00","389.50","377.50"
"2020-01-10T00:00:00.000","January","2020","681.50","705.50","391.00","378.50"
"2020-01-13T00:00:00.000","January","2020","673.00","698.50","379.50","377.00"
"2020-01-14T00:00:00.000","January","2020","666.00","694.00","372.50","376.00"
"2020-01-15T00:00:00.000","January","2020","658.00","684.50","366.50","370.50"
"2020-01-16T00:00:00.000","January","2020","651.50","683.00","364.00","369.00"
"2020-01-17T00:00:00.000","January","2020","646.00","678.50","366.00","367.50"
"2020-01-20T00:00:00.000","January","2020","647.50","676.50","371.00","369.50"
"2020-01-21T00:00:00.000","January","2020","645.50","676.50","367.00","369.00"
"2020-01-22T00:00:00.000","January","2020","643.00","669.50","355.50","366.50"
"2020-01-23T00:00:00.000","January","2020","633.50","664.50","367.00","366.00"
"2020-01-24T00:00:00.000","January","2020","631.00","659.50","362.00","367.50"
"2020-01-27T00:00:00.000","January","2020","619.50","649.50","353.50","364.50"
"2020-01-28T00:00:00.000","January","2020","608.50","634.50","355.00","361.00"
"2020-01-29T00:00:00.000","January","2020","604.00","634.00","351.50","357.00"
"2020-01-30T00:00:00.000","January","2020","595.50","626.00","347.00","353.00"
"2020-01-31T00:00:00.000","January","2020","593.00","621.00","347.00","350.50"
"2020-02-03T00:00:00.000","February","2020","577.50","609.50","353.00","343.00"
"2020-02-04T00:00:00.000","February","2020","561.50","604.00","357.50","341.00"
"2020-02-05T00:00:00.000","February","2020","558.50","602.50","355.50","344.50"
"2020-02-06T00:00:00.000","February","2020","560.50","605.50","360.00","345.00"
"2020-02-07T00:00:00.000","February","2020","557.50","597.50","359.00","344.50"
"2020-02-10T00:00:00.000","February","2020","552.00","597.50","340.50","341.50"
"2020-02-11T00:00:00.000","February","2020","550.00","593.00","341.50","340.00"
"2020-02-12T00:00:00.000","February","2020","544.50","595.00","313.50","341.50"
"2020-02-13T00:00:00.000","February","2020","544.00","597.00","335.50","343.50"
"2020-02-14T00:00:00.000","February","2020","538.00","589.50","337.50","346.50"
"2020-02-17T00:00:00.000","February","2020","536.50","590.00","339.50","346.50"
"2020-02-18T00:00:00.000","February","2020","534.00","587.00","336.00","344.50"
"2020-02-19T00:00:00.000","February","2020","532.00","584.00","338.50","345.00"
"2020-02-20T00:00:00.000","February","2020","529.50","586.50","342.50","349.00"
"2020-02-21T00:00:00.000","February","2020","526.50","584.50","327.00","346.50"
"2020-02-24T00:00:00.000","February","2020","516.50","578.50","325.00","342.50"
"2020-02-25T00:00:00.000","February","2020","511.00","571.50","322.50","342.50"
"2020-02-26T00:00:00.000","February","2020","497.00","560.50","321.50","335.00"
"2020-02-27T00:00:00.000","February","2020","479.50","550.50","310.50","331.00"
"2020-02-28T00:00:00.000","February","2020","467.00","537.00","303.50","326.00"
"2020-03-02T00:00:00.000","March","2020","466.50","540.50","304.50","332.00"
"2020-03-03T00:00:00.000","March","2020","460.00","529.50","295.00","329.50"
"2020-03-04T00:00:00.000","March","2020","459.00","538.00",,"331.50"
"2020-03-05T00:00:00.000","March","2020","455.50","536.50",,"329.00"
"2020-03-06T00:00:00.000","March","2020","443.00","526.00",,"326.00"
"2020-03-09T00:00:00.000","March","2020","396.50","495.50",,"285.50"
"2020-03-10T00:00:00.000","March","2020","382.00","470.00",,"277.50"
"2020-03-11T00:00:00.000","March","2020","381.00","465.50",,"271.00"
"2020-03-12T00:00:00.000","March","2020","368.00","458.50",,"264.00"
"2020-03-13T00:00:00.000","March","2020","361.50","448.50",,"262.00"
"2020-03-16T00:00:00.000","March","2020","341.00","435.50",,"255.00"
"2020-03-17T00:00:00.000","March","2020","333.50","423.00",,"249.50"
"2020-03-18T00:00:00.000","March","2020","310.50","405.50",,"236.50"
"2020-03-19T00:00:00.000","March","2020","296.00","390.00",,"225.00"
"2020-03-20T00:00:00.000","March","2020","303.00","398.50",,"231.50"
"2020-03-23T00:00:00.000","March","2020","284.00","386.50",,"224.50"
"2020-03-24T00:00:00.000","March","2020","287.00","384.00",,"225.50"
"2020-03-25T00:00:00.000","March","2020","291.50","390.50",,"216.00"
"2020-03-26T00:00:00.000","March","2020","285.00","385.00",,"223.00"
"2020-03-27T00:00:00.000","March","2020","283.50","377.50",,"216.50"
"2020-03-30T00:00:00.000","March","2020","274.50","369.50",,"209.50"
"2020-03-31T00:00:00.000","March","2020","272.00","366.50",,"204.00"
"2020-04-01T00:00:00.000","April","2020","268.00","359.00",,"203.00"
"2020-04-02T00:00:00.000","April","2020","263.50","352.00",,"198.00"
"2020-04-03T00:00:00.000","April","2020","270.50","356.50",,"207.50"
"2020-04-06T00:00:00.000","April","2020","277.50","364.00",,"215.50"
"2020-04-07T00:00:00.000","April","2020","279.00","363.00",,"217.50"
"2020-04-08T00:00:00.000","April","2020","275.50","359.00",,"215.00"
"2020-04-09T00:00:00.000","April","2020","277.00","356.00",,"213.00"
"2020-04-10T00:00:00.000","April","2020","274.50","353.00",,"214.50"
"2020-04-13T00:00:00.000","April","2020","272.00","351.50",,"211.00"
"2020-04-14T00:00:00.000","April","2020","271.50","346.00",,"209.00"
"2020-04-15T00:00:00.000","April","2020","263.00","338.00",,"207.50"
"2020-04-16T00:00:00.000","April","2020","257.50","333.00",,"198.50"
"2020-04-17T00:00:00.000","April","2020","260.50","326.00",,"205.00"
"2020-04-20T00:00:00.000","April","2020","259.00","323.50",,"193.00"
"2020-04-21T00:00:00.000","April","2020","241.50","314.50",,"180.00"
"2020-04-22T00:00:00.000","April","2020","221.50","295.50",,"169.00"
"2020-04-23T00:00:00.000","April","2020","225.00","289.50",,"164.50"
"2020-04-24T00:00:00.000","April","2020","223.50","286.00",,"164.00"
"2020-04-27T00:00:00.000","April","2020","219.50","279.00",,"165.00"
"2020-04-28T00:00:00.000","April","2020","210.00","268.50",,"160.00"
"2020-04-29T00:00:00.000","April","2020","212.50","271.50",,"157.50"
"2020-04-30T00:00:00.000","April","2020","224.00","276.50",,"163.50"
"2020-05-01T00:00:00.000","May","2020","228.00","285.50",,"162.50"
"2020-05-04T00:00:00.000","May","2020","223.00","283.50",,"169.50"
"2020-05-05T00:00:00.000","May","2020","233.00","287.00",,"174.50"
"2020-05-06T00:00:00.000","May","2020","242.50","298.50",,"179.00"
"2020-05-07T00:00:00.000","May","2020","243.00","299.00",,"180.50"
"2020-05-08T00:00:00.000","May","2020","244.50","304.00",,"186.50"
"2020-05-11T00:00:00.000","May","2020","246.00","303.00",,"189.00"
"2020-05-12T00:00:00.000","May","2020","247.00","301.00",,"184.50"
"2020-05-13T00:00:00.000","May","2020","242.00","298.50",,"184.50"
"2020-05-14T00:00:00.000","May","2020","243.00","297.00",,"181.50"
"2020-05-15T00:00:00.000","May","2020","250.00","300.00",,"189.50"
"2020-05-18T00:00:00.000","May","2020","266.50","317.00",,"201.50"
"2020-05-19T00:00:00.000","May","2020","275.50","325.50",,"212.00"
"2020-05-20T00:00:00.000","May","2020","280.00","333.50",,"216.00"
"2020-05-21T00:00:00.000","May","2020","282.00","333.50",,"215.00"
"2020-05-22T00:00:00.000","May","2020","280.50","337.00",,"220.50"
"2020-05-25T00:00:00.000","May","2020","284.50","339.50",,"222.00"
"2020-05-26T00:00:00.000","May","2020","287.50","346.00",,"221.50"
"2020-05-27T00:00:00.000","May","2020","289.00","344.50",,"222.00"
"2020-05-28T00:00:00.000","May","2020","282.00","343.50",,"218.00"
"2020-05-29T00:00:00.000","May","2020","281.00","346.50",,"217.50"
"2020-06-01T00:00:00.000","June","2020","289.50","344.00",,"221.00"
"2020-06-02T00:00:00.000","June","2020","296.00","350.50",,"232.00"
"2020-06-03T00:00:00.000","June","2020","302.50","359.00",,"244.00"
"2020-06-04T00:00:00.000","June","2020","302.00","358.00",,"238.50"
"2020-06-05T00:00:00.000","June","2020","307.00","361.00",,"249.00"
"2020-06-08T00:00:00.000","June","2020","322.00","372.00",,"257.50"
"2020-06-09T00:00:00.000","June","2020","320.00","373.00",,"258.00"
"2020-06-10T00:00:00.000","June","2020","321.50","381.50",,"261.00"
"2020-06-11T00:00:00.000","June","2020","320.00","383.50",,"259.00"
"2020-06-12T00:00:00.000","June","2020","313.50","377.50",,"257.00"
"2020-06-15T00:00:00.000","June","2020","311.00","376.00",,"253.00"
"2020-06-16T00:00:00.000","June","2020","317.00","380.00",,"253.50"
"2020-06-17T00:00:00.000","June","2020","323.00","387.50",,"255.50"
"2020-06-18T00:00:00.000","June","2020","324.50","389.00",,"256.50"
"2020-06-19T00:00:00.000","June","2020","331.50","396.50",,"263.50"
"2020-06-22T00:00:00.000","June","2020","333.00","400.50",,"266.50"
"2020-06-23T00:00:00.000","June","2020","337.50","404.50",,"271.00"
"2020-06-24T00:00:00.000","June","2020","335.00","405.00",,"269.50"
"2020-06-25T00:00:00.000","June","2020","328.00","397.00",,"262.50"
"2020-06-26T00:00:00.000","June","2020","328.00","397.50",,"263.00"
"2020-06-29T00:00:00.000","June","2020","325.50","396.00",,"262.50"
"2020-06-30T00:00:00.000","June","2020","326.50","394.50",,"261.50"
"2020-07-01T00:00:00.000","July","2020","331.00","398.00",,"266.00"
"2020-07-02T00:00:00.000","July","2020","333.50","400.00",,"266.00"
"2020-07-03T00:00:00.000","July","2020","337.00","405.50",,"269.00"
"2020-07-06T00:00:00.000","July","2020","340.50","408.50",,"275.00"
"2020-07-07T00:00:00.000","July","2020","341.00","412.00",,"273.50"
"2020-07-08T00:00:00.000","July","2020","341.00","411.50",,"281.00"
"2020-07-09T00:00:00.000","July","2020","342.00","412.00",,"266.00"
"2020-07-10T00:00:00.000","July","2020","338.00","410.00",,"282.00"
