"date","year","quarter","month","region","origin","destination","distance","commodity","weeklow","weekhigh","midpoint","rpm","availability"
"2022-08-09T00:00:00.000","2022","3","8","California","Kern District California","ATLANTA","2190","CARROTS, GRAPES","7100","8400","7850","3.5844748858","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Kern District California","BALTIMORE","2660","CARROTS, GRAPES","7600","9400","8850","3.3270676692","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Kern District California","BOSTON","3000","CARROTS, GRAPES","8400","10400","9250","3.0833333333","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Kern District California","CHICAGO","2030","CARROTS, GRAPES","5800","7700","6800","3.3497536946","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Kern District California","DALLAS","1450","CARROTS, GRAPES","4700","7400","6150","4.2413793103","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Northern California Including San Joaquin Valley","BOSTON","3020","PEARS","9000","10000","9500","3.1456953642","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Northern California Including San Joaquin Valley","LOS ANGELES","222","PEARS","1700","2400","2050","9.2342342342","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Northern California Including San Joaquin Valley","NEW YORK","2820","PEARS","9000","10000","9500","3.3687943262","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Oxnard District California","ATLANTA","2230","ARTICHOKES, FRESH CUT CABBAGE, CELERY, CILANTRO, KALE GREENS, LEEKS, ROMAINE LETTUCE, PARSLEY, RADISHES","7100","8400","7850","3.5201793722","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Oxnard District California","BALTIMORE","2700","ARTICHOKES, FRESH CUT CABBAGE, CELERY, CILANTRO, KALE GREENS, LEEKS, ROMAINE LETTUCE, PARSLEY, RADISHES","7600","9400","8850","3.2777777778","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Oxnard District California","CHICAGO","2070","ARTICHOKES, FRESH CUT CABBAGE, CELERY, CILANTRO, KALE GREENS, LEEKS, ROMAINE LETTUCE, PARSLEY, RADISHES","5800","7700","6800","3.2850241546","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Oxnard District California","DALLAS","1490","ARTICHOKES, FRESH CUT CABBAGE, CELERY, CILANTRO, KALE GREENS, LEEKS, ROMAINE LETTUCE, PARSLEY, RADISHES","4700","7400","6150","4.1275167785","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Oxnard District California","LOS ANGELES","60","ARTICHOKES, FRESH CUT CABBAGE, CELERY, CILANTRO, KALE GREENS, LEEKS, ROMAINE LETTUCE, PARSLEY, RADISHES","1250","1900","1650","27.5","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Oxnard District California","PHILADELPHIA","2770","ARTICHOKES, FRESH CUT CABBAGE, CELERY, CILANTRO, KALE GREENS, LEEKS, ROMAINE LETTUCE, PARSLEY, RADISHES","7800","9700","8950","3.2310469314","3"
"2022-08-09T00:00:00.000","2022","3","8","California","Salinas-Watsonville California","ATLANTA","2400","ANISE, BOK CHOY, BROCCOLI, BRUSSELS SPROUTS, CABBAGE, CAULIFLOWER, CHINESE CABBAGE, CILANTRO, ENDIVE, ESCAROLE, KALE GREENS, LEEKS, BOSTON LETTUCE, GREEN LETTUCE LEAF, ICEBERG LETTUCE, RED LETTUCE LEAF, ROMAINE LETTUCE, PARSLEY, RADISHES, SPINACH","7400","8200","7700","3.2083333333","3"
