"month","count"
"2014-01-01T00:00:00.000","9946"
"2014-02-01T00:00:00.000","9828"
"2014-03-01T00:00:00.000","11276"
"2014-04-01T00:00:00.000","11216"
"2014-05-01T00:00:00.000","11694"
"2014-06-01T00:00:00.000","11348"
"2014-07-01T00:00:00.000","10882"
"2014-08-01T00:00:00.000","10945"
"2014-09-01T00:00:00.000","10232"
"2014-10-01T00:00:00.000","10835"
"2014-11-01T00:00:00.000","9990"
"2014-12-01T00:00:00.000","10838"
"2015-01-01T00:00:00.000","10544"
"2015-02-01T00:00:00.000","9462"
"2015-03-01T00:00:00.000","11567"
"2015-04-01T00:00:00.000","11232"
"2015-05-01T00:00:00.000","11793"
"2015-06-01T00:00:00.000","11051"
"2015-07-01T00:00:00.000","11263"
"2015-08-01T00:00:00.000","10651"
"2015-09-01T00:00:00.000","10215"
"2015-10-01T00:00:00.000","10885"
"2015-11-01T00:00:00.000","10036"
"2015-12-01T00:00:00.000","11091"
"2016-01-01T00:00:00.000","10549"
"2016-02-01T00:00:00.000","10124"
"2016-03-01T00:00:00.000","11581"
"2016-04-01T00:00:00.000","11087"
"2016-05-01T00:00:00.000","11387"
"2016-06-01T00:00:00.000","10941"
"2016-07-01T00:00:00.000","11343"
"2016-08-01T00:00:00.000","11176"
"2016-09-01T00:00:00.000","10963"
"2016-10-01T00:00:00.000","10922"
"2016-11-01T00:00:00.000","10712"
"2016-12-01T00:00:00.000","11940"
"2017-01-01T00:00:00.000","11502"
"2017-02-01T00:00:00.000","10357"
"2017-03-01T00:00:00.000","11259"
"2017-04-01T00:00:00.000","11456"
"2017-05-01T00:00:00.000","11882"
"2017-06-01T00:00:00.000","10825"
"2017-07-01T00:00:00.000","11149"
"2017-08-01T00:00:00.000","11051"
"2017-09-01T00:00:00.000","10938"
"2017-10-01T00:00:00.000","10530"
"2017-11-01T00:00:00.000","10339"
"2017-12-01T00:00:00.000","10846"
"2018-01-01T00:00:00.000","10052"
"2018-02-01T00:00:00.000","9626"
"2018-03-01T00:00:00.000","10757"
"2018-04-01T00:00:00.000","10472"
"2018-05-01T00:00:00.000","11140"
"2018-06-01T00:00:00.000","10611"
"2018-07-01T00:00:00.000","10550"
"2018-08-01T00:00:00.000","10804"
"2018-09-01T00:00:00.000","10367"
"2018-10-01T00:00:00.000","10588"
"2018-11-01T00:00:00.000","9797"
"2018-12-01T00:00:00.000","10243"
"2019-01-01T00:00:00.000","10136"
"2019-02-01T00:00:00.000","9539"
"2019-03-01T00:00:00.000","10460"
"2019-04-01T00:00:00.000","10447"
"2019-05-01T00:00:00.000","11028"
"2019-06-01T00:00:00.000","10547"
"2019-07-01T00:00:00.000","10887"
"2019-08-01T00:00:00.000","10562"
"2019-09-01T00:00:00.000","10377"
"2019-10-01T00:00:00.000","10737"
"2019-11-01T00:00:00.000","9925"
"2019-12-01T00:00:00.000","10317"
"2020-01-01T00:00:00.000","10156"
"2020-02-01T00:00:00.000","9686"
"2020-03-01T00:00:00.000","10364"
"2020-04-01T00:00:00.000","8453"
"2020-05-01T00:00:00.000","10109"
"2020-06-01T00:00:00.000","9373"
"2020-07-01T00:00:00.000","9973"
"2020-08-01T00:00:00.000","10020"
"2020-09-01T00:00:00.000","9361"
"2020-10-01T00:00:00.000","10229"
"2020-11-01T00:00:00.000","9611"
"2020-12-01T00:00:00.000","9616"
"2021-01-01T00:00:00.000","9745"
"2021-02-01T00:00:00.000","8832"
"2021-03-01T00:00:00.000","9940"
"2021-04-01T00:00:00.000","9512"
"2021-05-01T00:00:00.000","9470"
"2021-06-01T00:00:00.000","9036"
"2021-07-01T00:00:00.000","9115"
"2021-08-01T00:00:00.000","8958"
"2021-09-01T00:00:00.000","9032"
"2021-10-01T00:00:00.000",
"2021-11-01T00:00:00.000",
"2021-12-01T00:00:00.000",
